time,event
1583.03,100
1583.73,100
1584.98,100
1585.83,100
1585.83,200
1602.55,100
1604.82,100
1605.3,100
1606.08,100
1606.5,100
1608.84,100
1609.34,100
1610.57,100
1623.56,100
1623.65,100
1623.87,100
1626.38,100
1626.86,100
1638.59,100
1639.48,100
1639.8,100
1642.13,100
1645.84,100
1646.51,100
1647.62,100
1656.92,100
1657.29,100
1659.05,100
1659.51,100
1660.16,100
1661.65,100
1662.07,100
1667.46,100
1667.8,100
1675.17,100
1678.66,100
1680.69,100
1681.13,100
1681.13,200
1692.21,100
1693.51,100
1700.3,100
1701.78,100
1702.9,100
1720.75,100
1723.66,100
1727.36,100
1731.48,100
1735.67,100
1740.41,100
1746.17,100
1746.64,100
1747.17,100
1751.45,100
1752.36,100
1752.9,100
1756.37,100
1756.72,100
1762.26,100
1762.65,100
1766.31,100
1770.43,100
1770.74,100
1771.11,100
1771.48,100
1771.68,100
1772.25,100
1773.29,100
1773.75,100
1775.58,100
1777.15,100
1778.2,100
1778.76,100
1783.82,100
1783.82,200
1807.44,100
1810.42,100
1811.32,100
1816.68,100
1818.92,100
1819.21,100
1829.86,100
1830.72,100
1832.64,100
1837.11,100
1838.19,100
1839.0,100
1840.74,100
1841.25,100
1842.92,100
1843.5,100
1844.21,100
1845.9,100
1847.47,100
1848.64,100
1848.87,100
1850.37,100
1850.71,100
1851.9,100
1853.78,100
1856.1,100
1856.39,100
1856.94,100
1860.39,100
1863.0,100
1878.51,100
1881.18,100
1881.57,100
1883.54,100
1885.18,100
1885.85,100
1887.6,100
1887.6,200
1900.16,100
1901.85,100
1902.39,100
1902.57,100
1902.64,100
1903.84,100
1905.07,100
1905.39,100
1911.63,100
1912.08,100
1912.39,100
1915.36,100
1916.57,100
1917.86,100
1918.09,100
1923.66,100
1930.28,100
1934.94,100
1935.61,100
1939.44,100
1942.87,100
1945.28,100
1946.9,100
1947.75,100
1950.34,100
1955.66,100
1958.91,100
1960.93,100
1966.14,100
1968.12,100
1970.0,100
1977.33,100
1978.52,100
1978.84,100
1981.1,100
1982.57,100
1983.57,100
1983.98,100
1986.83,100
1986.83,200
1987.03,100
2020.66,100
2028.46,100
2028.7,100
2033.46,100
2034.7,100
2044.05,100
2046.22,100
2048.89,100
2050.57,100
2051.38,100
2052.58,100
2053.33,100
2054.43,100
2056.27,100
2061.14,100
2061.93,100
2062.48,100
2063.04,100
2063.55,100
2066.91,100
2067.83,100
2069.3,100
2071.57,100
2074.82,100
2077.15,100
2078.65,100
2082.93,100
2085.41,100
2088.92,100
2092.76,100
2096.05,100
2098.66,100
2099.17,100
2102.12,100
2103.73,100
2106.49,100
2109.64,100
2109.78,100
2116.9,100
2118.57,100
2118.57,200
2165.74,100
2167.21,100
2169.54,100
2169.94,100
2171.39,100
2171.98,100
2177.78,100
2182.57,100
2183.15,100
2191.37,100
2191.91,100
2192.91,100
2195.27,100
2195.76,100
2197.37,100
2198.1,100
2199.02,100
2201.23,100
2203.73,100
2204.16,100
2204.31,100
2206.25,100
2207.12,100
2210.07,100
2211.1,100
2211.95,100
2213.26,100
2215.1,100
2217.69,100
2218.02,100
2218.75,100
2219.35,100
2220.61,100
2221.06,100
2221.8,100
2222.14,100
2225.25,100
2229.27,100
2229.77,100
2231.45,100
2232.54,100
2234.04,100
2235.95,100
2235.95,200
2251.03,100
2251.48,100
2281.38,100
2282.06,100
2284.84,100
2286.16,100
2287.01,100
2290.4,100
2293.81,100
2294.2,100
2295.11,100
2307.31,100
2308.8,100
2310.03,100
2310.74,100
2312.2,100
2313.26,100
2314.74,100
2315.29,100
2317.35,100
2318.56,100
2319.67,100
2321.55,100
2321.7,100
2323.91,100
2324.13,100
2324.58,100
2326.36,100
2327.99,100
2332.69,100
2334.16,100
2338.07,100
2338.59,100
2341.25,100
2341.95,100
2349.17,100
2350.07,100
2351.73,100
2352.44,100
2355.15,100
2364.65,100
2365.81,100
2366.24,100
2371.97,100
2374.31,100
2374.31,200
2383.53,100
2385.18,100
2395.36,100
2397.03,100
2407.16,100
2408.17,100
2408.9,100
2409.58,100
2410.46,100
2410.88,100
2412.75,100
2416.58,100
2439.09,100
2439.27,100
2444.49,100
2445.12,100
2460.34,100
2461.35,100
2466.45,100
2467.66,100
2468.21,100
2472.0,100
2475.78,100
2476.07,100
2490.81,100
2491.67,100
2491.83,100
2492.25,100
2492.61,100
2494.75,100
2496.9,100
2497.31,100
2500.0,100
2500.54,100
2505.37,100
2515.68,100
2516.58,100
2518.11,100
2520.35,100
2521.52,100
2524.43,100
2530.33,100
2532.08,100
2533.31,100
2534.14,100
2587.19,100
2589.59,100
2589.59,200
2602.08,100
2603.18,100
2611.56,100
2613.37,100
2614.04,100
2616.29,100
2616.73,100
2630.72,100
2631.89,100
2633.53,100
2650.55,100
2652.48,100
2659.72,100
2660.23,100
2661.11,100
2662.61,100
2663.33,100
2664.81,100
2665.23,100
2665.71,100
2668.1,100
2668.82,100
2671.44,100
2671.92,100
2674.04,100
2677.7,100
2678.16,100
2679.37,100
2681.75,100
2683.19,100
2683.79,100
2685.02,100
2686.24,100
2686.86,100
2699.31,100
2700.75,100
2701.25,100
2702.48,100
2703.83,100
2704.13,100
2704.82,100
2711.45,100
2714.98,100
2716.15,100
2717.87,100
2719.42,100
2720.71,100
2721.64,100
2722.32,100
2722.32,200
2762.95,100
2763.62,100
2787.43,100
2787.98,100
2796.43,100
2796.89,100
2797.26,100
2797.65,100
2799.51,100
2799.78,100
2801.06,100
2802.86,100
2803.39,100
2811.0,100
2811.76,100
2813.02,100
2813.97,100
2816.0,100
2817.76,100
2818.63,100
2819.89,100
2821.04,100
2821.71,100
2823.4,100
2825.37,100
2826.33,100
2836.83,100
2837.65,100
2842.22,100
2843.18,100
2846.72,100
2847.66,100
2856.89,100
2858.12,100
2858.53,100
2860.63,100
2862.06,100
2862.82,100
2863.72,100
2865.01,100
2865.27,100
2866.99,100
2875.32,100
2877.59,100
2885.58,100
2887.3,100
2890.2,100
2890.8,100
2891.37,100
2892.0,100
2892.67,100
2892.67,200
2926.98,100
2928.59,100
2929.42,100
2941.09,100
2941.83,100
2942.13,100
2961.86,100
2962.63,100
2963.74,100
2964.76,100
2965.2,100
2972.52,100
2973.34,100
2977.18,100
2986.03,100
2989.41,100
2994.41,100
2994.83,100
2997.93,100
3001.03,100
3003.81,100
3004.56,100
3006.86,100
3007.9,100
3027.21,100
3039.77,100
3046.23,100
3047.0,100
3048.39,100
3050.76,100
3053.86,100
3056.5,100
3062.01,100
3065.73,100
3067.8,100
3068.77,100
3069.93,100
3072.34,100
3072.84,100
3081.38,100
3082.95,100
3087.53,100
3089.68,100
3090.32,100
3097.26,100
3099.74,100
3100.05,100
3110.6,100
3116.78,100
3117.39,100
3119.27,100
3121.52,100
3123.23,100
3123.23,200
3167.19,100
3169.42,100
3171.17,100
3171.93,100
3173.52,100
3174.52,100
3179.06,100
3180.51,100
3187.62,100
3192.1,100
3192.44,100
3195.23,100
3196.68,100
3198.08,100
3203.81,100
3204.46,100
3205.41,100
3207.36,100
3209.01,100
3210.11,100
3212.96,100
3214.69,100
3217.42,100
3219.58,100
3221.95,100
3222.17,100
3224.84,100
3226.6,100
3228.42,100
3229.49,100
3230.37,100
3231.62,100
3232.81,100
3234.06,100
3234.88,100
3240.75,100
3244.71,100
3245.69,100
3248.32,100
3249.08,100
3249.95,100
3252.13,100
3254.54,100
3255.59,100
3255.99,100
3268.16,100
3277.1,100
3279.34,100
3281.15,100
3283.72,100
3284.05,100
3285.71,100
3292.4,100
3293.27,100
3300.16,100
3300.16,200
3343.98,100
3346.2,100
3348.87,100
3349.42,100
3350.0,100
3350.7,100
3351.01,100
3357.98,100
3358.12,100
3359.93,100
3361.54,100
3361.95,100
3370.57,100
3374.08,100
3376.19,100
3381.71,100
3382.97,100
3384.56,100
3386.06,100
3391.9,100
3393.15,100
3395.49,100
3398.16,100
3402.19,100
3402.92,100
3403.15,100
3410.32,100
3412.76,100
3413.72,100
3421.45,100
3423.56,100
3425.39,100
3429.21,100
3430.0,100
3430.87,100
3432.92,100
3434.97,100
3437.13,100
3438.12,100
3440.22,100
3441.8,100
3453.64,100
3455.05,100
3455.55,100
3457.45,100
3458.45,100
3468.62,100
3469.88,100
3470.6,100
3472.87,100
3473.46,100
3473.86,100
3479.65,100
3480.67,100
3480.97,100
3489.86,100
3490.78,100
3490.78,200
3509.15,100
3514.31,100
3514.46,100
3525.22,100
3525.78,100
3527.4,100
3543.81,100
3544.97,100
3548.63,100
3551.7,100
3553.24,100
3554.22,100
3556.36,100
3558.87,100
3560.9,100
3562.76,100
3563.65,100
3566.17,100
3566.88,100
3568.07,100
3569.61,100
3571.46,100
3572.37,100
3572.76,100
3573.05,100
3573.83,100
3574.09,100
3574.8,100
3575.05,100
3576.17,100
3577.49,100
3578.78,100
3579.47,100
3602.51,100
3607.58,100
3612.0,100
3615.25,100
3616.18,100
3618.34,100
3624.36,100
3628.91,100
3632.5,100
3635.29,100
3636.73,100
3637.11,100
3638.87,100
3648.56,100
3650.48,100
3651.43,100
3652.16,100
3653.27,100
3654.7,100
3657.25,100
3659.92,100
3661.67,100
3662.02,100
3662.78,100
3677.39,100
3681.24,100
3681.24,200
3719.52,100
3721.19,100
3729.95,100
3741.76,100
3743.08,100
3743.77,100
3745.74,100
3746.38,100
3748.93,100
3750.71,100
3751.23,100
3754.81,100
3762.15,100
3762.67,100
3764.31,100
3765.41,100
3768.77,100
3770.22,100
3770.36,100
3772.03,100
3773.23,100
3777.12,100
3793.4,100
3795.51,100
3798.97,100
3799.67,100
3800.33,100
3822.64,100
3824.26,100
3826.96,100
3829.25,100
3831.72,100
3839.15,100
3845.72,100
3847.18,100
3847.29,100
3848.44,100
3850.77,100
3851.35,100
3856.77,100
3858.1,100
3860.64,100
3863.48,100
3864.09,100
3866.11,100
3868.9,100
3869.29,100
3875.26,100
3876.63,100
3878.35,100
3878.68,100
3882.46,100
3884.1,100
3884.75,100
3885.53,100
3911.2,100
3912.75,100
3921.59,100
3924.14,100
3926.62,100
3935.7,100
3935.7,200
4022.4,100
4024.59,100
4024.91,100
4026.54,100
4027.29,100
4028.23,100
4030.67,100
4030.99,100
4031.39,100
4037.66,100
4038.99,100
4040.12,100
4046.29,100
4047.45,100
4053.2,100
4053.6,100
4054.84,100
4055.54,100
4057.25,100
4058.98,100
4060.72,100
4062.65,100
4066.4,100
4071.47,100
4074.99,100
4077.93,100
4078.58,100
4091.38,100
4092.12,100
4092.98,100
4098.09,100
4099.58,100
4100.89,100
4104.01,100
4117.42,100
4120.18,100
4120.88,100
4146.88,100
4147.42,100
4148.01,100
4150.12,100
4151.16,100
4159.8,100
4160.75,100
4177.07,100
4179.09,100
4186.78,100
4188.17,100
4195.51,100
4197.33,100
4213.6,100
4218.68,100
4220.46,100
4226.44,100
4226.9,100
4235.92,100
4254.84,100
4256.54,100
4268.87,100
4274.67,100
4286.31,100
4288.35,100
4307.2,100
4307.2,200
4397.3,100
4398.46,100
4425.47,100
4427.97,100
4431.37,100
4463.96,100
4466.59,100
4470.63,100
4471.5,100
4472.95,100
4474.11,100
4497.61,100
4518.58,100
4520.89,100
4523.56,100
4526.59,100
4528.09,100
4528.86,100
4532.12,100
4533.77,100
4534.15,100
4537.59,100
4539.55,100
4548.88,100
4550.97,100
4554.9,100
4556.66,100
4559.78,100
4571.26,100
4576.65,100
4580.95,100
4595.22,100
4599.36,100
4601.01,100
4603.38,100
4603.61,100
4626.29,100
4627.81,100
4629.21,100
4670.27,100
4670.97,100
4672.55,100
4673.6,100
0.0,0
15.2,100
15.2,200
27.55,100
29.2,100
31.75,100
31.75,200
40.91,100
41.45,100
42.72,100
43.73,100
44.43,100
44.43,200
55.16,100
55.45,100
58.16,100
62.56,100
63.01,100
63.53,100
64.81,100
64.81,200
72.03,100
72.5,100
74.22,100
77.11,100
82.11,100
83.55,100
85.09,100
86.54,100
87.85,100
87.85,200
106.1,100
108.82,100
109.72,100
111.13,100
112.67,100
112.79,100
114.47,100
131.18,100
131.59,100
132.88,100
143.8,100
143.8,200
172.14,100
174.87,100
177.69,100
186.12,100
187.24,100
188.35,100
189.03,100
191.4,100
192.07,100
193.02,100
193.47,100
195.83,100
204.53,100
204.53,200
213.43,100
213.92,100
215.25,100
227.3,100
229.83,100
231.0,100
231.29,100
247.91,100
249.84,100
251.26,100
252.3,100
253.83,100
254.46,100
261.96,100
262.26,100
262.26,200
278.71,100
278.99,100
280.11,100
280.49,100
283.6,100
284.24,100
284.63,100
288.04,100
290.02,100
291.03,100
292.75,100
293.09,100
300.1,100
301.62,100
302.71,100
302.97,100
316.36,100
316.36,200
316.51,100
327.8,100
328.71,100
329.98,100
330.94,100
335.82,100
336.99,100
338.4,100
347.68,100
348.78,100
350.27,100
351.36,100
351.87,100
353.13,100
356.21,100
357.76,100
358.25,100
358.9,100
359.11,100
359.11,200
394.91,100
396.05,100
398.33,100
405.02,100
406.08,100
407.43,100
407.86,100
408.3,100
409.82,100
410.91,100
411.36,100
414.94,100
415.79,100
417.24,100
423.45,100
426.44,100
426.98,100
427.6,100
428.32,100
429.33,100
430.76,100
430.76,200
472.09,100
473.6,100
474.11,100
474.89,100
486.83,100
487.88,100
488.86,100
489.27,100
492.38,100
493.16,100
493.4,100
493.57,100
498.01,100
500.34,100
501.51,100
501.92,100
502.44,100
503.24,100
504.35,100
504.89,100
506.4,100
508.53,100
509.6,100
509.6,200
542.36,100
543.61,100
544.29,100
547.51,100
547.76,100
548.6,100
558.0,100
558.78,100
559.72,100
560.23,100
561.49,100
561.78,100
561.97,100
562.56,100
562.82,100
567.01,100
567.99,100
572.26,100
572.69,100
574.41,100
574.49,100
575.7,100
576.55,100
577.6,100
577.91,100
577.91,200
598.32,100
611.95,100
612.82,100
613.39,100
614.64,100
624.05,100
626.59,100
627.96,100
629.88,100
630.19,100
630.5,100
631.64,100
634.68,100
635.4,100
637.22,100
638.99,100
639.67,100
640.12,100
641.78,100
643.04,100
644.68,100
646.15,100
650.4,100
652.19,100
653.2,100
654.9,100
656.56,100
656.56,200
679.09,100
679.53,100
683.28,100
684.31,100
688.01,100
688.84,100
690.04,100
690.8,100
691.64,100
692.19,100
692.57,100
693.52,100
697.29,100
698.15,100
699.42,100
699.74,100
700.35,100
700.63,100
702.47,100
704.81,100
705.41,100
707.61,100
710.38,100
710.84,100
712.12,100
715.66,100
716.78,100
717.72,100
719.04,100
719.04,200
736.77,100
745.19,100
746.21,100
746.74,100
747.22,100
747.54,100
747.62,100
748.7,100
749.8,100
750.05,100
752.29,100
753.54,100
753.89,100
754.09,100
754.72,100
755.19,100
755.56,100
755.99,100
756.19,100
756.59,100
759.62,100
759.85,100
760.45,100
761.06,100
761.89,100
763.6,100
763.88,100
764.45,100
765.56,100
766.39,100
766.65,100
766.65,200
766.84,100
777.23,100
777.43,100
785.43,100
786.3,100
786.61,100
793.68,100
795.07,100
799.4,100
799.73,100
800.99,100
801.45,100
801.89,100
802.19,100
803.31,100
803.49,100
804.41,100
806.92,100
807.97,100
808.35,100
809.7,100
811.71,100
812.53,100
815.07,100
815.7,100
816.18,100
817.01,100
817.5,100
818.24,100
818.4,100
821.18,100
822.5,100
824.31,100
824.31,200
827.8,100
829.41,100
830.36,100
831.48,100
833.24,100
834.24,100
836.24,100
837.59,100
838.05,100
838.72,100
839.23,100
839.75,100
840.46,100
841.67,100
846.12,100
846.71,100
847.29,100
847.93,100
849.94,100
855.29,100
856.21,100
856.82,100
857.53,100
857.99,100
859.04,100
859.46,100
860.11,100
862.14,100
863.28,100
863.45,100
863.76,100
864.86,100
865.64,100
866.74,100
872.66,100
872.66,200
900.65,100
900.79,100
904.27,100
904.97,100
905.77,100
906.53,100
906.81,100
907.5,100
908.15,100
913.04,100
914.08,100
914.51,100
917.0,100
917.84,100
919.06,100
919.54,100
920.38,100
927.86,100
928.33,100
929.38,100
930.5,100
931.86,100
932.1,100
936.03,100
936.26,100
937.12,100
938.16,100
939.04,100
939.54,100
940.17,100
940.45,100
940.97,100
942.0,100
942.8,100
944.04,100
944.28,100
945.29,100
945.29,200
972.8,100
988.12,100
989.31,100
991.63,100
992.06,100
992.66,100
993.37,100
997.2,100
997.72,100
998.44,100
998.81,100
998.91,100
999.44,100
1000.02,100
1000.98,100
1001.32,100
1006.13,100
1007.8,100
1009.29,100
1010.21,100
1010.36,100
1010.71,100
1011.29,100
1012.65,100
1013.55,100
1014.32,100
1014.66,100
1016.03,100
1017.2,100
1019.36,100
1021.17,100
1021.66,100
1022.56,100
1023.85,100
1025.01,100
1025.36,100
1025.63,100
1030.34,100
1031.75,100
1031.75,200
1067.05,100
1067.49,100
1067.85,100
1070.11,100
1080.56,100
1083.04,100
1083.67,100
1087.24,100
1088.65,100
1090.04,100
1094.14,100
1095.59,100
1100.6,100
1101.9,100
1102.24,100
1105.61,100
1105.88,100
1109.83,100
1109.99,100
1110.94,100
1114.45,100
1115.34,100
1116.78,100
1118.28,100
1119.74,100
1121.17,100
1122.71,100
1122.96,100
1124.04,100
1124.53,100
1130.01,100
1131.21,100
1132.39,100
1135.85,100
1136.63,100
1136.91,100
1140.87,100
1141.39,100
1142.23,100
1142.82,100
1143.62,100
1143.62,200
1184.12,100
1185.34,100
1201.92,100
1202.62,100
1203.84,100
1204.81,100
1205.95,100
1207.26,100
1209.06,100
1209.77,100
1210.29,100
1211.4,100
1212.88,100
1214.81,100
1215.44,100
1218.7,100
1221.0,100
1222.95,100
1224.25,100
1226.0,100
1226.48,100
1227.3,100
1228.27,100
1229.06,100
1229.53,100
1230.65,100
1232.99,100
1235.51,100
1235.87,100
1236.08,100
1236.2,100
1237.77,100
1238.68,100
1239.33,100
1240.5,100
1241.92,100
1242.82,100
1244.91,100
1246.39,100
1246.98,100
1250.96,100
1251.86,100
1252.89,100
1252.89,200
1253.05,100
1278.8,100
1279.46,100
1281.65,100
1295.79,100
1296.86,100
1298.88,100
1299.53,100
1300.24,100
1303.04,100
1303.45,100
1304.35,100
1305.35,100
1306.87,100
1307.79,100
1308.4,100
1310.26,100
1310.59,100
1310.83,100
1311.99,100
1315.53,100
1315.97,100
1316.53,100
1318.56,100
1319.0,100
1319.34,100
1320.33,100
1320.59,100
1321.98,100
1323.96,100
1325.19,100
1328.03,100
1331.56,100
1334.76,100
1336.06,100
1337.44,100
1345.35,100
1347.21,100
1347.7,100
1348.65,100
1349.34,100
1351.66,100
1352.95,100
1354.47,100
1357.21,100
1357.21,200
1384.13,100
1384.77,100
1385.2,100
1386.53,100
1391.14,100
1391.73,100
1392.55,100
1393.64,100
1396.86,100
1398.16,100
1399.76,100
1402.74,100
1403.84,100
1404.2,100
1404.63,100
1405.31,100
1405.5,100
1405.79,100
1406.35,100
1406.65,100
1407.99,100
1412.36,100
1413.19,100
1413.97,100
1415.33,100
1418.04,100
1418.3,100
1419.37,100
1420.81,100
1421.74,100
1423.73,100
1428.52,100
1430.7,100
1431.14,100
1433.06,100
1434.44,100
1436.5,100
1438.55,100
1439.44,100
1444.86,100
1446.04,100
1447.14,100
1447.3,100
1448.47,100
1449.15,100
1450.49,100
1450.78,100
1450.78,200
1465.2,100
1465.9,100
1480.23,100
1481.18,100
1485.94,100
1488.02,100
1488.59,100
1489.93,100
1490.36,100
1491.16,100
1491.6,100
1495.47,100
1497.65,100
1499.31,100
1499.55,100
1500.83,100
1503.33,100
1504.8,100
1505.72,100
1508.28,100
1509.99,100
1512.85,100
1513.89,100
1515.3,100
1516.33,100
1516.84,100
1517.27,100
1519.47,100
1520.86,100
1522.72,100
1523.32,100
1523.72,100
1524.02,100
1533.73,100
1536.54,100
1537.37,100
1538.42,100
1538.57,100
1538.96,100
1541.41,100
1542.46,100
1542.95,100
1545.13,100
1546.44,100
1549.62,100
1549.79,100
1551.06,100
1551.86,100
1552.16,100
1552.16,200
1588.43,100
1589.11,100
1590.96,100
1591.83,100
1593.62,100
1593.81,100
1600.9,100
1601.1,100
1602.01,100
1602.76,100
1603.12,100
1604.68,100
1606.15,100
1609.97,100
1610.75,100
1611.61,100
1613.96,100
1615.17,100
1615.62,100
1617.43,100
1617.62,100
1617.89,100
1618.41,100
1623.71,100
1624.55,100
1625.64,100
1626.88,100
1629.32,100
1630.72,100
1631.13,100
1632.45,100
1632.9,100
1633.58,100
1634.16,100
1635.47,100
1636.64,100
1640.53,100
1642.9,100
1643.34,100
1645.8,100
1646.22,100
1647.55,100
1647.8,100
1649.31,100
1649.6,100
1651.89,100
1652.57,100
1653.33,100
1654.16,100
1655.42,100
1658.22,100
1658.22,200
1699.66,100
1715.4,100
1715.86,100
1716.49,100
1720.23,100
1721.64,100
1721.9,100
1722.08,100
1724.0,100
1726.01,100
1727.27,100
1730.07,100
1731.39,100
1731.8,100
1733.27,100
1734.52,100
1735.23,100
1736.24,100
1737.24,100
1738.38,100
1740.22,100
1740.81,100
1743.4,100
1744.23,100
1745.45,100
1745.97,100
1746.88,100
1748.82,100
1749.07,100
1751.56,100
1752.0,100
1752.8,100
1754.22,100
1754.61,100
1755.91,100
1758.29,100
1759.55,100
1759.75,100
1761.71,100
1763.56,100
1764.96,100
1766.71,100
1769.86,100
1770.25,100
1772.14,100
1772.94,100
1774.19,100
1774.7,100
1775.19,100
1775.66,100
1775.74,100
1775.97,100
1777.11,100
1777.11,200
1777.27,100
1807.45,100
1815.41,100
1817.75,100
1818.03,100
1824.35,100
1824.95,100
1825.42,100
1829.09,100
1829.94,100
1832.64,100
1834.79,100
1835.33,100
1836.48,100
1840.0,100
1844.31,100
1847.91,100
1849.81,100
1850.99,100
1851.95,100
1852.1,100
1854.81,100
1857.83,100
1859.27,100
1861.06,100
1862.84,100
1863.46,100
1866.65,100
1870.87,100
1871.23,100
1873.4,100
1874.32,100
1874.46,100
1878.13,100
1879.53,100
1880.33,100
1881.25,100
1882.78,100
1883.14,100
1884.15,100
1884.99,100
1887.27,100
1887.85,100
1889.95,100
1891.02,100
1892.67,100
1896.75,100
1898.29,100
1899.51,100
1900.56,100
1901.97,100
1904.5,100
1906.75,100
1909.6,100
1910.12,100
1910.12,200
1944.82,100
1945.88,100
1954.31,100
1956.77,100
1958.46,100
1962.24,100
1963.62,100
1964.92,100
1965.63,100
1966.78,100
1967.07,100
1968.66,100
1969.95,100
1983.76,100
1984.68,100
1993.38,100
1996.74,100
1997.18,100
1998.7,100
1999.8,100
2000.96,100
2002.38,100
2002.71,100
2006.44,100
2006.8,100
2006.98,100
2007.48,100
2008.18,100
2008.97,100
2009.72,100
2011.04,100
2011.45,100
2013.27,100
2014.38,100
2015.49,100
2017.39,100
2017.93,100
2018.89,100
2020.86,100
2021.03,100
2021.51,100
2024.1,100
2024.64,100
2025.35,100
2027.86,100
2028.58,100
2029.56,100
2029.77,100
2031.1,100
2031.52,100
2032.02,100
2032.13,100
2033.87,100
2034.85,100
2036.08,100
2037.43,100
2037.99,100
2037.99,200
2108.61,100
2110.8,100
2112.32,100
2113.83,100
2116.0,100
2116.32,100
2116.66,100
2122.17,100
2128.37,100
2129.3,100
2129.79,100
2130.18,100
2131.54,100
2134.32,100
2134.84,100
2138.02,100
2139.31,100
2140.94,100
2141.41,100
2143.05,100
2145.53,100
2146.34,100
2148.14,100
2148.55,100
2148.84,100
2150.8,100
2153.84,100
2154.16,100
2156.85,100
2157.32,100
2161.8,100
2162.03,100
2162.76,100
2164.53,100
2164.86,100
2166.92,100
2168.47,100
2171.98,100
2177.12,100
2178.49,100
2180.54,100
2183.23,100
2185.26,100
2188.58,100
2190.59,100
2191.34,100
2192.33,100
2192.6,100
2193.66,100
2194.64,100
2195.56,100
2196.45,100
2197.67,100
2201.31,100
2202.47,100
2204.75,100
2205.14,100
2205.97,100
2207.78,100
2207.78,200
2235.0,100
