time,event
3710.05,100
3710.33,100
3714.0,100
3714.27,100
3715.83,100
3716.71,100
3716.98,100
3717.33,100
3717.63,100
3723.18,100
3733.5,100
3737.78,100
3744.88,100
3745.45,100
3747.35,100
3748.42,100
3749.62,100
3751.51,100
3756.11,100
3757.77,100
3759.76,100
3761.71,100
3762.45,100
3764.32,100
3770.48,100
3777.89,100
3781.63,100
3783.89,100
3786.97,100
3786.97,200
3797.59,100
3799.43,100
3802.9,100
3804.94,100
3806.45,100
3809.4,100
3813.96,100
3819.57,100
3821.39,100
3824.03,100
3825.99,100
3827.93,100
3830.29,100
3836.51,100
3841.15,100
3842.93,100
3844.88,100
3847.14,100
3871.25,100
3874.65,100
3875.2,100
3876.88,100
3879.35,100
3883.46,100
3885.17,100
3888.42,100
3890.61,100
3894.37,100
3897.79,100
3899.55,100
3901.6,100
3903.57,100
3907.39,100
3909.04,100
3911.4,100
3912.97,100
3913.43,100
3915.08,100
3933.31,100
3935.86,100
3938.88,100
3955.44,100
3957.19,100
3959.69,100
3961.29,100
3963.92,100
3966.95,100
3977.99,100
3980.13,100
3981.84,100
3985.35,100
3985.35,200
3990.48,100
3995.55,100
3996.43,100
4000.33,100
4005.52,100
4006.9,100
4012.32,100
4020.07,100
4031.06,100
4032.45,100
4033.48,100
4035.45,100
4036.91,100
4038.37,100
4042.66,100
4053.21,100
4054.86,100
4056.52,100
4059.06,100
4061.06,100
4061.87,100
4063.82,100
4065.93,100
4066.42,100
4068.46,100
4069.52,100
4070.08,100
4070.9,100
4071.31,100
4072.93,100
4074.88,100
4078.43,100
4079.31,100
4081.82,100
4088.03,100
4092.7,100
4097.96,100
4100.53,100
4103.33,100
0.0,0
4.57,100
4.57,200
19.82,100
39.78,100
43.04,100
43.04,200
51.53,100
54.57,100
56.3,100
60.55,100
61.12,100
61.12,200
83.16,100
98.7,100
99.42,100
103.9,100
106.25,100
109.29,100
111.4,100
111.4,200
145.35,100
147.14,100
148.5,100
150.61,100
151.95,100
154.54,100
172.75,100
176.62,100
178.68,100
178.68,200
185.85,100
196.53,100
197.05,100
197.99,100
202.53,100
207.89,100
210.04,100
211.21,100
212.2,100
225.58,100
227.74,100
227.74,200
234.27,100
242.56,100
261.08,100
278.02,100
278.24,100
281.86,100
284.79,100
294.64,100
297.04,100
298.48,100
301.07,100
304.28,100
318.76,100
318.76,200
327.82,100
382.53,100
389.99,100
396.3,100
400.93,100
410.64,100
445.8,100
447.46,100
452.63,100
454.75,100
470.55,100
477.72,100
479.83,100
481.26,100
488.44,100
488.44,200
507.54,100
509.35,100
555.08,100
569.05,100
578.18,100
579.71,100
589.78,100
592.12,100
604.69,100
608.9,100
610.4,100
612.44,100
614.99,100
616.75,100
617.23,100
632.12,100
644.5,100
644.5,200
650.02,100
708.57,100
732.81,100
739.16,100
747.16,100
750.18,100
756.6,100
757.93,100
773.7,100
777.15,100
782.49,100
807.69,100
810.14,100
824.42,100
829.52,100
831.72,100
833.29,100
843.43,100
849.71,100
849.71,200
850.34,100
860.61,100
872.08,100
877.8,100
883.41,100
886.56,100
894.41,100
896.35,100
910.26,100
913.45,100
919.04,100
923.14,100
936.31,100
938.92,100
939.89,100
953.63,100
957.1,100
959.97,100
966.93,100
971.04,100
974.0,100
974.0,200
982.44,100
993.81,100
1007.55,100
1019.4,100
1022.16,100
1055.98,100
1080.17,100
1093.74,100
1098.2,100
1112.46,100
1131.03,100
1135.0,100
1148.35,100
1150.95,100
1153.03,100
1181.41,100
1189.86,100
1221.18,100
1225.8,100
1230.63,100
1236.37,100
1240.98,100
1245.36,100
1245.36,200
1276.74,100
1286.68,100
1314.78,100
1319.5,100
1322.81,100
1325.77,100
1328.09,100
1333.11,100
1345.35,100
1365.71,100
1371.83,100
1375.81,100
1383.05,100
1389.72,100
1394.43,100
1397.49,100
1399.69,100
1413.11,100
1417.36,100
1419.3,100
1426.28,100
1446.32,100
1448.84,100
1451.2,100
1493.1,100
1493.1,200
1501.95,100
1504.89,100
1515.41,100
1518.79,100
1523.18,100
1527.75,100
1530.47,100
1536.03,100
1541.31,100
1543.21,100
1545.09,100
1549.9,100
1571.48,100
1573.42,100
1575.35,100
1642.5,100
1645.08,100
1648.3,100
1649.17,100
1650.45,100
1677.6,100
1679.61,100
1686.67,100
1689.35,100
1698.53,100
1701.82,100
1707.62,100
1707.62,200
1713.56,100
1716.13,100
1731.66,100
1735.31,100
1741.88,100
1747.04,100
1760.34,100
1762.81,100
1765.07,100
1781.22,100
1783.88,100
1785.56,100
1788.97,100
1791.85,100
1798.34,100
1801.79,100
1804.45,100
1808.06,100
1821.29,100
1823.71,100
1840.41,100
1843.65,100
1847.41,100
1851.03,100
1855.39,100
1859.09,100
1861.64,100
1864.52,100
1892.88,100
1892.88,200
1906.96,100
1910.26,100
1953.07,100
1963.47,100
1968.15,100
1971.72,100
1977.11,100
1980.46,100
1993.28,100
2016.48,100
2020.81,100
2022.7,100
2029.8,100
2033.19,100
2044.75,100
2055.74,100
2058.69,100
2067.16,100
2071.2,100
2073.49,100
2093.06,100
2099.88,100
2102.73,100
2104.96,100
2107.7,100
2109.97,100
2115.73,100
2119.25,100
2160.92,100
2163.58,100
2166.9,100
2166.9,200
2205.37,100
2207.33,100
2226.0,100
2228.67,100
2237.67,100
2240.93,100
2244.01,100
2246.57,100
2270.1,100
2272.85,100
2274.88,100
2280.63,100
2286.74,100
2299.62,100
2303.87,100
2307.0,100
2310.77,100
2331.56,100
2349.09,100
2413.77,100
2484.69,100
2487.05,100
2510.25,100
2523.94,100
2526.37,100
2528.51,100
2530.85,100
2542.75,100
2544.87,100
2561.93,100
2593.2,100
2598.65,100
2631.4,100
2631.4,200
2649.05,100
2652.4,100
2661.75,100
2709.35,100
2750.88,100
2754.33,100
2757.88,100
2787.95,100
2789.77,100
2796.04,100
2797.71,100
2802.1,100
2806.64,100
2811.15,100
2819.36,100
2821.83,100
2824.23,100
2827.25,100
2837.89,100
2839.91,100
2842.39,100
2852.71,100
2856.2,100
2857.97,100
2876.26,100
2891.16,100
2894.09,100
2919.74,100
2922.8,100
2934.21,100
2938.43,100
2960.98,100
2965.09,100
2974.84,100
2996.85,100
2996.85,200
3006.43,100
3014.28,100
3039.1,100
3048.62,100
3049.73,100
3124.93,100
3130.92,100
3133.18,100
3136.59,100
3140.12,100
3141.91,100
3144.36,100
3153.88,100
3155.88,100
3157.13,100
3158.23,100
3166.85,100
3175.68,100
3177.56,100
3179.65,100
3182.89,100
3189.75,100
3194.58,100
3212.55,100
3218.85,100
3220.81,100
3226.05,100
3237.17,100
3242.51,100
3244.57,100
3261.39,100
3264.76,100
3267.93,100
3287.69,100
3290.89,100
3313.74,100
3329.96,100
3329.96,200
3349.41,100
3353.66,100
3356.25,100
3374.87,100
3379.52,100
3388.47,100
3401.35,100
3409.01,100
3409.98,100
3412.04,100
3417.34,100
3426.42,100
3428.3,100
3429.74,100
3432.25,100
3448.52,100
3450.73,100
3456.34,100
3459.24,100
3464.25,100
3466.39,100
3478.09,100
3487.45,100
3490.66,100
3544.46,100
3548.24,100
3553.99,100
3559.06,100
3561.69,100
3563.43,100
3575.32,100
3577.45,100
3578.69,100
3584.09,100
3585.82,100
3605.22,100
3610.14,100
3612.16,100
3614.74,100
3614.74,200
3625.04,100
3630.84,100
3633.98,100
0.0,0
23.01,100
23.01,200
42.29,100
76.43,100
81.92,100
81.92,200
84.54,100
102.89,100
103.12,100
105.89,100
109.12,100
109.12,200
112.91,100
117.32,100
118.76,100
135.22,100
136.78,100
141.53,100
171.24,100
171.24,200
182.8,100
188.48,100
192.69,100
194.04,100
208.88,100
213.1,100
215.45,100
217.27,100
231.88,100
231.88,200
235.78,100
282.34,100
284.47,100
294.36,100
295.84,100
303.27,100
305.3,100
310.94,100
312.66,100
319.93,100
333.42,100
333.42,200
337.58,100
361.36,100
364.01,100
372.25,100
378.56,100
384.41,100
386.25,100
429.76,100
431.88,100
435.88,100
438.21,100
441.2,100
448.63,100
448.63,200
455.93,100
457.4,100
464.86,100
475.13,100
514.47,100
516.95,100
518.67,100
521.27,100
537.69,100
544.59,100
547.23,100
553.51,100
555.56,100
560.89,100
563.28,100
563.28,200
567.17,100
569.56,100
583.41,100
591.85,100
593.8,100
601.05,100
603.43,100
620.34,100
622.34,100
624.85,100
628.59,100
631.69,100
643.15,100
663.37,100
665.15,100
675.78,100
677.44,100
677.44,200
683.84,100
685.13,100
704.8,100
707.63,100
710.88,100
711.87,100
718.03,100
719.93,100
722.65,100
729.41,100
742.91,100
745.94,100
747.54,100
748.43,100
748.69,100
759.05,100
765.67,100
802.93,100
810.57,100
810.57,200
816.43,100
824.8,100
828.24,100
850.33,100
868.29,100
871.43,100
895.47,100
898.55,100
900.64,100
913.76,100
916.64,100
918.06,100
920.13,100
924.27,100
939.1,100
945.33,100
947.14,100
965.49,100
969.23,100
974.93,100
981.09,100
981.09,200
999.37,100
1003.87,100
1031.06,100
1040.79,100
1062.79,100
1067.33,100
1079.92,100
1083.3,100
1091.18,100
1096.77,100
1099.24,100
1116.63,100
1122.02,100
1134.75,100
1137.84,100
1155.01,100
1156.81,100
1158.76,100
1163.71,100
1171.14,100
1173.49,100
1176.14,100
1178.41,100
1178.41,200
1190.09,100
1205.87,100
1217.93,100
1236.95,100
1243.03,100
1245.24,100
1249.63,100
1252.95,100
1263.42,100
1312.55,100
1315.07,100
1331.15,100
1331.23,100
1334.71,100
1337.03,100
1340.41,100
1343.98,100
1347.92,100
1351.04,100
1353.08,100
1355.03,100
1357.93,100
1359.85,100
1382.91,100
1385.8,100
1385.8,200
1392.78,100
1436.11,100
1444.94,100
1447.43,100
1449.84,100
1452.14,100
1479.85,100
1481.83,100
1504.18,100
1507.06,100
1509.72,100
1516.45,100
1519.09,100
1520.65,100
1521.51,100
1523.06,100
1534.37,100
1537.85,100
1548.0,100
1549.95,100
1550.61,100
1552.17,100
1566.81,100
1568.75,100
1572.29,100
1578.98,100
1580.42,100
1580.42,200
1587.66,100
1600.74,100
1605.49,100
1637.39,100
1639.46,100
1645.52,100
1646.69,100
1649.1,100
1654.73,100
1659.19,100
1666.51,100
1671.64,100
1682.26,100
1683.33,100
1688.56,100
1696.32,100
1704.83,100
1706.81,100
1708.86,100
1722.13,100
1724.88,100
1740.22,100
1743.87,100
1745.52,100
1747.16,100
1749.4,100
1766.3,100
1769.49,100
1779.18,100
1779.18,200
1787.54,100
1790.61,100
1794.16,100
1808.35,100
1813.53,100
1817.63,100
1819.62,100
1828.42,100
1831.07,100
1833.82,100
1835.98,100
1838.95,100
1841.78,100
1850.11,100
1854.47,100
1858.05,100
1860.65,100
1863.0,100
1872.56,100
1880.26,100
1908.21,100
1911.53,100
1914.57,100
1916.84,100
1921.06,100
1924.58,100
1938.72,100
1950.31,100
1954.02,100
1967.39,100
1978.31,100
1978.31,200
1985.75,100
2050.6,100
2055.96,100
2058.06,100
2073.42,100
2076.67,100
2078.14,100
2092.21,100
2096.67,100
2098.85,100
2102.28,100
2105.48,100
2107.58,100
2111.33,100
2113.93,100
2116.65,100
2131.98,100
2134.65,100
2153.67,100
2156.86,100
2160.95,100
2173.96,100
2177.64,100
2194.5,100
2199.9,100
2202.8,100
2223.6,100
2227.25,100
2231.24,100
2234.2,100
2255.67,100
2258.99,100
2261.94,100
2261.94,200
2268.01,100
2281.04,100
2284.06,100
2286.17,100
2295.84,100
2311.24,100
2317.62,100
2319.96,100
2334.0,100
2336.07,100
2342.26,100
2347.67,100
2351.76,100
2353.8,100
2355.63,100
2359.54,100
2363.74,100
2366.08,100
2367.67,100
2375.95,100
2379.04,100
2382.37,100
2385.77,100
2404.27,100
2407.48,100
2429.24,100
2448.49,100
2451.0,100
2453.39,100
2466.35,100
2476.4,100
2478.74,100
2483.35,100
2484.39,100
2486.79,100
2486.79,200
2497.63,100
2501.2,100
2507.2,100
2508.18,100
2512.42,100
2523.46,100
2525.32,100
2570.32,100
2574.56,100
2577.54,100
2614.27,100
2617.88,100
2621.72,100
2623.87,100
2635.0,100
2638.54,100
2641.02,100
2641.92,100
2645.97,100
2649.34,100
2660.19,100
2668.29,100
2693.75,100
2696.16,100
2699.48,100
2701.95,100
2702.66,100
2704.31,100
2748.79,100
2759.75,100
2801.6,100
2804.8,100
2813.96,100
2816.54,100
2819.7,100
2822.47,100
2826.64,100
2826.64,200
2839.39,100
2842.47,100
2847.19,100
2853.4,100
2857.93,100
2862.8,100
2865.98,100
2892.72,100
2895.61,100
2900.05,100
2902.87,100
2904.9,100
2907.96,100
2909.59,100
2915.56,100
2917.92,100
2923.4,100
2936.37,100
2942.95,100
2943.24,100
2945.9,100
2954.72,100
2957.76,100
2965.0,100
2967.94,100
2971.81,100
2988.77,100
2996.08,100
2999.69,100
3002.99,100
3005.78,100
3008.16,100
3017.06,100
3020.81,100
3030.29,100
3035.76,100
3045.45,100
3049.88,100
3060.87,100
3060.87,200
3072.1,100
3074.5,100
3075.6,100
3083.75,100
3085.99,100
3146.57,100
3174.73,100
3177.12,100
3180.06,100
3183.75,100
3186.18,100
3188.88,100
3210.44,100
3213.06,100
3219.45,100
3221.89,100
3264.37,100
3267.9,100
3269.03,100
3272.27,100
3274.76,100
3277.29,100
3284.87,100
3287.63,100
3297.46,100
3319.65,100
3322.83,100
3325.49,100
3330.35,100
3332.77,100
3357.17,100
3360.19,100
3362.35,100
3416.45,100
3421.1,100
3430.4,100
3438.81,100
3441.62,100
3444.44,100
3460.88,100
3465.5,100
3465.5,200
3477.2,100
3485.99,100
3498.79,100
3509.16,100
3512.35,100
3535.51,100
3539.16,100
3541.58,100
3548.77,100
3556.36,100
3559.47,100
3563.29,100
3565.56,100
3568.77,100
3571.33,100
3584.13,100
3591.73,100
3596.29,100
3598.04,100
3600.65,100
3603.41,100
3607.21,100
3609.87,100
3611.6,100
3638.78,100
3643.92,100
3657.62,100
3661.05,100
3664.62,100
3678.18,100
3721.75,100
3731.18,100
3740.51,100
3746.11,100
3749.53,100
3753.51,100
3754.28,100
3759.72,100
3762.6,100
3765.48,100
3767.77,100
3858.86,100
3867.23,100
3867.23,200
3878.03,100
3888.89,100
3892.71,100
3912.66,100
3924.91,100
3943.43,100
3946.4,100
3988.6,100
3991.88,100
3994.91,100
4026.8,100
4028.88,100
4033.6,100
4036.21,100
4040.2,100
4044.33,100
4047.08,100
4055.82,100
4061.3,100
4065.3,100
4069.76,100
4075.2,100
4101.79,100
4105.14,100
4180.8,100
4183.8,100
4207.6,100
4216.22,100
4220.31,100
4231.95,100
4235.3,100
4257.57,100
4260.43,100
4264.52,100
4273.59,100
4276.07,100
4280.51,100
4308.62,100
4311.5,100
4319.21,100
4321.7,100
4338.0,100
4340.58,100
4346.38,100
4349.58,100
4349.58,200
4364.31,100
4375.09,100
4389.84,100
4401.52,100
4401.97,100
4411.23,100
4425.59,100
4430.22,100
4495.33,100
4498.13,100
4500.82,100
4502.84,100
4503.91,100
4505.97,100
4507.7,100
4510.36,100
4512.82,100
4514.52,100
4515.8,100
4521.36,100
4528.11,100
4532.16,100
4550.09,100
4563.36,100
4593.94,100
4603.94,100
4617.07,100
4619.1,100
4637.5,100
4641.17,100
4644.3,100
4651.06,100
4655.13,100
4660.31,100
4667.98,100
4672.15,100
4674.79,100
4696.92,100
4700.02,100
4753.11,100
4755.73,100
4801.69,100
4804.97,100
4865.43,100
4869.1,100
4873.01,100
4875.52,100
4875.52,200
4887.4,100
4897.29,100
4925.79,100
4928.17,100
4950.76,100
4951.2,100
4953.28,100
4956.57,100
4958.29,100
4985.64,100
4988.83,100
5016.18,100
5019.72,100
5035.38,100
5040.58,100
5048.69,100
5051.94,100
5054.7,100
5057.16,100
5059.78,100
5178.97,100
5185.92,100
5190.81,100
5195.32,100
5214.42,100
5236.58,100
5240.2,100
5242.27,100
5246.39,100
5255.16,100
5257.72,100
5320.44,100
5324.11,100
5327.13,100
5388.33,100
5391.35,100
0.0,0
23.14,100
23.14,200
27.91,100
30.61,100
48.4,100
48.4,200
52.08,100
55.16,100
59.11,100
59.65,100
67.56,100
67.56,200
77.51,100
79.85,100
86.84,100
101.62,100
103.68,100
105.12,100
106.87,100
106.87,200
129.65,100
131.99,100
133.18,100
134.56,100
148.65,100
151.95,100
155.37,100
157.17,100
158.9,100
158.9,200
163.34,100
169.06,100
171.05,100
172.84,100
172.98,100
176.42,100
187.25,100
192.76,100
196.2,100
197.64,100
199.76,100
199.76,200
203.73,100
210.65,100
218.03,100
237.64,100
239.08,100
242.32,100
244.2,100
246.01,100
247.77,100
249.77,100
252.49,100
259.28,100
269.0,100
269.0,200
275.16,100
303.35,100
306.01,100
320.56,100
324.87,100
353.82,100
356.07,100
358.22,100
359.0,100
364.81,100
370.67,100
372.56,100
374.92,100
377.56,100
382.22,100
382.22,200
387.87,100
389.61,100
412.6,100
431.47,100
439.79,100
442.01,100
446.02,100
448.13,100
452.38,100
455.61,100
462.5,100
467.34,100
474.03,100
475.08,100
481.79,100
487.93,100
489.08,100
489.08,200
502.62,100
510.25,100
516.67,100
523.76,100
533.5,100
544.87,100
549.29,100
551.31,100
577.72,100
580.18,100
583.73,100
585.15,100
588.29,100
623.47,100
626.28,100
638.37,100
640.87,100
646.47,100
648.88,100
648.88,200
656.2,100
668.17,100
670.28,100
674.39,100
677.18,100
679.44,100
681.21,100
682.86,100
689.12,100
690.91,100
694.04,100
699.61,100
702.82,100
706.53,100
707.69,100
726.42,100
729.95,100
733.33,100
737.22,100
746.27,100
747.45,100
747.45,200
767.16,100
787.68,100
794.36,100
796.87,100
798.75,100
804.87,100
833.72,100
834.73,100
835.81,100
838.01,100
840.0,100
841.31,100
841.79,100
842.95,100
851.49,100
856.35,100
858.47,100
859.25,100
862.13,100
867.16,100
868.21,100
873.93,100
875.61,100
875.61,200
883.2,100
906.86,100
908.85,100
912.44,100
939.77,100
942.41,100
944.38,100
947.11,100
950.94,100
954.56,100
961.42,100
963.46,100
969.33,100
975.61,100
977.3,100
984.31,100
989.27,100
990.92,100
992.76,100
1006.9,100
1008.85,100
1011.06,100
1014.89,100
1022.03,100
1025.45,100
1025.45,200
1034.14,100
1037.0,100
1040.87,100
1041.73,100
1047.38,100
1048.42,100
1055.57,100
1057.57,100
1058.42,100
1081.25,100
1084.34,100
1088.26,100
1091.76,100
1093.93,100
1095.28,100
1097.05,100
1098.14,100
1100.49,100
1101.94,100
1106.47,100
1113.54,100
1114.98,100
1118.11,100
1119.71,100
1133.22,100
1135.95,100
1139.67,100
1139.67,200
1148.68,100
1152.63,100
1158.4,100
1168.72,100
1173.2,100
1177.01,100
1178.4,100
1179.48,100
1184.54,100
1185.52,100
1188.44,100
1190.45,100
1192.52,100
1194.9,100
1196.83,100
1197.66,100
1201.97,100
1206.42,100
1209.12,100
1227.81,100
1232.14,100
1253.32,100
1257.29,100
1260.19,100
1262.7,100
1264.4,100
1268.17,100
1269.08,100
1271.85,100
1271.85,200
1283.43,100
1288.15,100
1293.67,100
1306.22,100
1311.01,100
1312.55,100
1314.28,100
1316.49,100
1318.43,100
1319.26,100
1321.02,100
1324.86,100
1327.23,100
1329.49,100
1331.95,100
1334.65,100
1337.6,100
1338.7,100
1340.85,100
1342.59,100
1346.12,100
1350.84,100
1353.51,100
1356.52,100
1358.09,100
1363.69,100
1365.51,100
1366.22,100
1370.15,100
1381.13,100
1383.89,100
1383.89,200
1391.36,100
1398.31,100
1419.51,100
1424.65,100
1438.11,100
