Date,Subject,UserID,Protocol,Run,Time,Current State,Transition State,Transition Event,A1 -,A2 -,A[1],A[2]
101217,BA1652,BL,20,2,19588,10,0,0,0,0,0,1
101217,BA1652,BL,20,2,19658,10,2,0,0,0,0,0
101217,BA1652,BL,20,2,19659,2,6,0,0,0,0,0
101217,BA1652,BL,20,2,19791,6,8,2,0,1,0,0
101217,BA1652,BL,20,2,19801,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,19818,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,19867,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,19877,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,19883,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,19886,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,19896,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,19902,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,19951,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,19956,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,19961,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,19963,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,19973,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,19978,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,19987,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,19997,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,20000,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,20007,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,20009,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,20011,8,0,0,0,1,0,0
101217,BA1652,BL,20,2,20017,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,20121,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,20235,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,20245,8,7,0,0,0,0,1
101217,BA1652,BL,20,2,20250,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,20260,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,20261,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,20274,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,20284,8,7,0,0,0,0,1
101217,BA1652,BL,20,2,20286,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,20295,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,20296,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,20299,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,20304,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,20309,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,20314,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,20316,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,20321,8,0,0,0,1,0,0
101217,BA1652,BL,20,2,20324,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,20330,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,20333,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,20343,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,20371,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,20372,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,20380,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,20382,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,20385,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,20395,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,20455,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,20457,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,20467,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,20481,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,20483,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,20493,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,20494,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,20497,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,20505,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,20507,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,20509,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,20519,8,9,0,0,0,0,0
101217,BA1652,BL,20,2,20523,9,0,0,0,0,0,1
101217,BA1652,BL,20,2,20529,9,10,0,0,0,0,0
101217,BA1652,BL,20,2,20604,10,2,0,0,0,0,0
101217,BA1652,BL,20,2,20605,2,6,0,0,0,0,0
101217,BA1652,BL,20,2,20700,6,0,0,1,0,0,0
101217,BA1652,BL,20,2,20702,6,0,0,0,0,1,0
101217,BA1652,BL,20,2,20704,6,0,0,1,0,0,0
101217,BA1652,BL,20,2,20714,6,0,0,0,0,1,0
101217,BA1652,BL,20,2,20917,6,8,2,0,1,0,0
101217,BA1652,BL,20,2,20926,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,20927,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,20932,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,20942,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,20943,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,20944,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,20954,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,20977,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,20979,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,20986,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,20989,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,20990,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,21000,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,21019,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,21024,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,21034,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,21035,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,21053,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,21063,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,21065,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,21066,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,21073,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,21076,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,21088,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,21091,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,21096,8,0,0,0,1,0,0
101217,BA1652,BL,20,2,21098,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,21116,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,21118,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,21128,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,21132,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,21159,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,21169,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,21194,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,21195,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,21200,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,21205,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,21259,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,21266,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,21269,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,21270,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,21280,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,21283,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,21289,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,21299,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,21325,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,21327,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,21329,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,21334,8,0,0,0,1,0,0
101217,BA1652,BL,20,2,21337,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,21353,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,21355,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,21365,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,21374,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,21404,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,21414,8,7,0,0,0,0,1
101217,BA1652,BL,20,2,21418,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,21428,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,21441,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,21466,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,21472,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,21476,8,9,0,0,0,0,0
101217,BA1652,BL,20,2,21486,9,10,0,0,0,0,0
101217,BA1652,BL,20,2,21561,10,2,0,0,0,0,0
101217,BA1652,BL,20,2,21562,2,3,0,0,0,0,0
101217,BA1652,BL,20,2,21597,3,5,1,1,0,0,0
101217,BA1652,BL,20,2,21603,5,0,0,0,0,1,0
101217,BA1652,BL,20,2,21607,5,4,0,0,0,0,0
101217,BA1652,BL,20,2,21608,4,5,1,1,0,0,0
101217,BA1652,BL,20,2,21614,5,0,0,0,0,1,0
101217,BA1652,BL,20,2,21615,5,0,0,1,0,0,0
101217,BA1652,BL,20,2,21618,5,4,0,0,0,1,0
101217,BA1652,BL,20,2,21621,4,5,1,1,0,0,0
101217,BA1652,BL,20,2,21625,5,0,0,0,0,1,0
101217,BA1652,BL,20,2,21631,5,4,0,0,0,0,0
101217,BA1652,BL,20,2,21650,4,5,1,1,0,0,0
101217,BA1652,BL,20,2,21660,5,4,0,0,0,0,0
101217,BA1652,BL,20,2,21666,4,0,0,0,0,1,0
101217,BA1652,BL,20,2,21670,4,5,1,1,0,0,0
101217,BA1652,BL,20,2,21680,5,9,0,0,0,1,0
101217,BA1652,BL,20,2,21683,9,0,0,1,0,0,0
101217,BA1652,BL,20,2,21690,9,10,0,0,0,0,0
101217,BA1652,BL,20,2,21692,10,0,0,0,0,1,0
101217,BA1652,BL,20,2,21765,10,2,0,0,0,0,0
101217,BA1652,BL,20,2,21766,2,3,0,0,0,0,0
101217,BA1652,BL,20,2,21844,3,5,1,1,0,0,0
101217,BA1652,BL,20,2,21847,5,0,0,0,0,1,0
101217,BA1652,BL,20,2,21849,5,0,0,1,0,0,0
101217,BA1652,BL,20,2,21854,5,4,0,0,0,0,0
101217,BA1652,BL,20,2,21859,4,0,0,0,0,1,0
101217,BA1652,BL,20,2,21880,4,5,1,1,0,0,0
101217,BA1652,BL,20,2,21889,5,0,0,0,0,1,0
101217,BA1652,BL,20,2,21890,5,4,0,0,0,0,0
101217,BA1652,BL,20,2,21899,4,5,1,1,0,0,0
101217,BA1652,BL,20,2,21909,5,4,0,0,0,0,0
101217,BA1652,BL,20,2,21928,4,0,0,0,0,1,0
101217,BA1652,BL,20,2,21933,4,5,1,1,0,0,0
101217,BA1652,BL,20,2,21943,5,4,0,0,0,0,0
101217,BA1652,BL,20,2,21955,4,0,0,0,0,1,0
101217,BA1652,BL,20,2,21958,4,5,1,1,0,0,0
101217,BA1652,BL,20,2,21964,5,0,0,0,0,1,0
101217,BA1652,BL,20,2,21968,5,9,0,0,0,0,0
101217,BA1652,BL,20,2,21978,9,10,0,0,0,0,0
101217,BA1652,BL,20,2,22053,10,2,0,0,0,0,0
101217,BA1652,BL,20,2,22054,2,3,0,0,0,0,0
101217,BA1652,BL,20,2,22177,3,5,1,1,0,0,0
101217,BA1652,BL,20,2,22187,5,4,0,0,0,0,0
101217,BA1652,BL,20,2,22191,4,0,0,0,0,1,0
101217,BA1652,BL,20,2,22220,4,5,1,1,0,0,0
101217,BA1652,BL,20,2,22226,5,0,0,0,0,1,0
101217,BA1652,BL,20,2,22230,5,4,0,0,0,0,0
101217,BA1652,BL,20,2,22231,4,5,1,1,0,0,0
101217,BA1652,BL,20,2,22241,5,4,0,0,0,0,0
101217,BA1652,BL,20,2,22295,4,0,0,0,0,1,0
101217,BA1652,BL,20,2,22345,4,5,1,1,0,0,0
101217,BA1652,BL,20,2,22349,5,0,0,0,0,1,0
101217,BA1652,BL,20,2,22355,5,4,0,0,0,0,0
101217,BA1652,BL,20,2,22357,4,5,1,1,0,0,0
101217,BA1652,BL,20,2,22367,5,9,0,0,0,0,0
101217,BA1652,BL,20,2,22376,9,0,0,0,0,1,0
101217,BA1652,BL,20,2,22377,9,10,0,0,0,0,0
101217,BA1652,BL,20,2,22452,10,2,0,0,0,0,0
101217,BA1652,BL,20,2,22453,2,6,0,0,0,0,0
101217,BA1652,BL,20,2,23267,6,8,2,0,1,0,0
101217,BA1652,BL,20,2,23277,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,23282,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,23290,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,23296,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,23300,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,23463,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,23473,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,23495,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,23552,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,23556,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,23562,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,23578,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,23583,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,23587,8,0,0,0,1,0,0
101217,BA1652,BL,20,2,23588,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,23591,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,23598,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,23606,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,23608,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,23618,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,23628,8,7,0,0,0,0,1
101217,BA1652,BL,20,2,23703,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,23713,8,7,0,0,0,0,1
101217,BA1652,BL,20,2,23760,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,23764,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,23770,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,23775,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,23778,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,23782,8,0,0,0,1,0,0
101217,BA1652,BL,20,2,23785,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,23808,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,23870,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,23876,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,23880,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,23917,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,23923,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,23926,8,0,0,0,1,0,0
101217,BA1652,BL,20,2,23927,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,23929,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,23940,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,23943,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,23950,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,23986,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,23988,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,23992,8,0,0,0,1,0,0
101217,BA1652,BL,20,2,23996,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,24013,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,24025,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,24035,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,24036,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,24040,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,24048,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,24050,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,24116,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,24123,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,24126,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,24127,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,24137,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,24153,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,24160,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,24170,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,24186,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,24233,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,24243,8,9,0,0,0,0,0
101217,BA1652,BL,20,2,24253,9,10,0,0,0,0,0
101217,BA1652,BL,20,2,24256,10,0,0,0,0,0,1
101217,BA1652,BL,20,2,24257,10,0,0,0,1,0,0
101217,BA1652,BL,20,2,24259,10,0,0,0,0,0,1
101217,BA1652,BL,20,2,24328,10,2,0,0,0,0,0
101217,BA1652,BL,20,2,24329,2,6,0,0,0,0,0
101217,BA1652,BL,20,2,24477,6,8,2,0,1,0,0
101217,BA1652,BL,20,2,24479,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,24487,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,24540,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,24548,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,24550,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,24615,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,24619,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,24625,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,24634,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,24636,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,24639,8,0,0,0,1,0,0
101217,BA1652,BL,20,2,24644,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,24648,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,24655,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,24665,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,24702,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,24717,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,24727,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,24741,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,24745,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,24755,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,24764,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,24828,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,24838,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,24842,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,24862,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,24864,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,24872,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,24881,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,24891,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,24916,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,24919,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,24929,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,24937,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,24947,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,24953,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,24957,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,24974,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,24979,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,24984,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,24989,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,24999,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,25003,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,25004,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,25014,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,25030,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,25062,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,25066,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,25070,8,0,0,0,1,0,0
101217,BA1652,BL,20,2,25072,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,25102,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,25109,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,25119,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,25127,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,25163,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,25173,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,25184,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,25220,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,25230,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,25262,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,25263,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,25269,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,25270,8,0,0,0,1,0,0
101217,BA1652,BL,20,2,25273,8,9,0,0,0,0,0
101217,BA1652,BL,20,2,25283,9,10,0,0,0,0,1
101217,BA1652,BL,20,2,25358,10,2,0,0,0,0,0
101217,BA1652,BL,20,2,25359,2,6,0,0,0,0,0
101217,BA1652,BL,20,2,25533,6,8,2,0,1,0,0
101217,BA1652,BL,20,2,25537,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,25543,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,25599,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,25606,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,25609,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,25653,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,25663,8,7,0,0,0,0,1
101217,BA1652,BL,20,2,25716,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,25725,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,25726,8,7,0,0,1,0,0
101217,BA1652,BL,20,2,25739,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,25743,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,25753,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,25757,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,25759,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,25760,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,25769,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,25912,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,25919,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,25922,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,25925,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,25930,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,25935,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,25979,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,25989,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,25994,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,25996,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,26006,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,26010,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,26013,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,26023,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,26029,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,26059,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,26061,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,26066,8,0,0,0,1,0,0
101217,BA1652,BL,20,2,26069,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,26089,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,26107,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,26110,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,26117,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,26200,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,26208,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,26210,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,26212,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,26222,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,26227,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,26232,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,26242,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,26251,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,26263,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,26273,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,26285,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,26289,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,26299,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,26305,7,0,0,0,0,0,1
101217,BA1652,BL,20,2,26324,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,26333,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,26334,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,26358,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,26368,8,9,0,0,0,0,0
101217,BA1652,BL,20,2,26378,9,10,0,0,0,0,1
101217,BA1652,BL,20,2,26453,10,2,0,0,0,0,0
101217,BA1652,BL,20,2,26454,2,3,0,0,0,0,0
101217,BA1652,BL,20,2,26531,3,5,1,1,0,0,0
101217,BA1652,BL,20,2,26538,5,0,0,0,0,1,0
101217,BA1652,BL,20,2,26541,5,4,0,1,0,0,0
101217,BA1652,BL,20,2,26548,4,0,0,0,0,1,0
101217,BA1652,BL,20,2,26555,4,5,1,1,0,0,0
101217,BA1652,BL,20,2,26562,5,0,0,0,0,1,0
101217,BA1652,BL,20,2,26565,5,4,0,0,0,0,0
101217,BA1652,BL,20,2,26574,4,5,1,1,0,0,0
101217,BA1652,BL,20,2,26584,5,4,0,0,0,0,0
101217,BA1652,BL,20,2,26585,4,0,0,0,0,1,0
101217,BA1652,BL,20,2,26589,4,5,1,1,0,0,0
101217,BA1652,BL,20,2,26599,5,4,0,0,0,0,0
101217,BA1652,BL,20,2,26600,4,0,0,0,0,1,0
101217,BA1652,BL,20,2,26602,4,5,1,1,0,0,0
101217,BA1652,BL,20,2,26607,5,0,0,0,0,1,0
101217,BA1652,BL,20,2,26612,5,9,0,0,0,0,0
101217,BA1652,BL,20,2,26622,9,10,0,0,0,0,0
101217,BA1652,BL,20,2,26697,10,2,0,0,0,0,0
101217,BA1652,BL,20,2,26698,2,6,0,0,0,0,0
101217,BA1652,BL,20,2,26823,6,0,0,1,0,0,0
101217,BA1652,BL,20,2,26832,6,0,0,0,0,1,0
101217,BA1652,BL,20,2,26846,6,0,0,1,0,0,0
101217,BA1652,BL,20,2,26870,6,0,0,0,0,1,0
101217,BA1652,BL,20,2,26878,6,0,0,1,0,0,0
101217,BA1652,BL,20,2,26958,6,0,0,0,0,1,0
101217,BA1652,BL,20,2,27072,6,8,2,0,1,0,0
101217,BA1652,BL,20,2,27074,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,27082,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,27170,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,27176,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,27180,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,27213,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,27219,8,0,0,0,0,0,1
101217,BA1652,BL,20,2,27223,8,7,0,0,0,0,0
101217,BA1652,BL,20,2,27272,7,8,2,0,1,0,0
101217,BA1652,BL,20,2,27275,8,0,0,0,0,0,1
