runnum,date,subject,eventnum,time,event
8,092017,BA1658,0,0,300
8,092017,BA1658,1,2144,100
8,092017,BA1658,2,3000,310
8,092017,BA1658,3,3397,100
8,092017,BA1658,4,3494,100
8,092017,BA1658,5,3535,100
8,092017,BA1658,6,3549,100
8,092017,BA1658,7,3620,100
8,092017,BA1658,8,3625,300
8,092017,BA1658,9,5722,100
8,092017,BA1658,10,6625,310
8,092017,BA1658,11,6805,100
8,092017,BA1658,12,6835,100
8,092017,BA1658,13,6875,100
8,092017,BA1658,14,6906,100
8,092017,BA1658,15,6940,100
8,092017,BA1658,16,6945,300
8,092017,BA1658,17,7159,100
8,092017,BA1658,18,9085,100
8,092017,BA1658,19,9945,310
8,092017,BA1658,20,10103,100
8,092017,BA1658,21,10153,100
8,092017,BA1658,22,10190,100
8,092017,BA1658,23,10244,100
8,092017,BA1658,24,10293,100
8,092017,BA1658,25,10298,300
8,092017,BA1658,26,13298,310
8,092017,BA1658,27,13406,100
8,092017,BA1658,28,13452,100
8,092017,BA1658,29,13480,100
8,092017,BA1658,30,13509,100
8,092017,BA1658,31,13573,100
8,092017,BA1658,32,13578,300
8,092017,BA1658,33,15500,100
8,092017,BA1658,34,16578,310
8,092017,BA1658,35,16719,100
8,092017,BA1658,36,16745,100
8,092017,BA1658,37,16778,100
8,092017,BA1658,38,16815,100
8,092017,BA1658,39,16878,100
8,092017,BA1658,40,16883,300
8,092017,BA1658,41,19883,310
8,092017,BA1658,42,20150,100
8,092017,BA1658,43,20185,100
8,092017,BA1658,44,20284,100
8,092017,BA1658,45,20358,100
8,092017,BA1658,46,20401,100
8,092017,BA1658,47,20406,300
8,092017,BA1658,48,20419,100
8,092017,BA1658,49,23406,310
8,092017,BA1658,50,23828,100
8,092017,BA1658,51,23867,100
8,092017,BA1658,52,23983,100
8,092017,BA1658,53,24052,100
8,092017,BA1658,54,24122,100
8,092017,BA1658,55,24127,300
8,092017,BA1658,56,27127,310
8,092017,BA1658,57,27398,100
8,092017,BA1658,58,27418,100
8,092017,BA1658,59,27450,100
8,092017,BA1658,60,27476,100
8,092017,BA1658,61,27508,100
8,092017,BA1658,62,27513,300
8,092017,BA1658,63,30513,310
8,092017,BA1658,64,30727,100
8,092017,BA1658,65,30758,100
8,092017,BA1658,66,30832,100
8,092017,BA1658,67,30871,100
8,092017,BA1658,68,30912,100
8,092017,BA1658,69,30917,300
8,092017,BA1658,70,32642,100
8,092017,BA1658,71,33917,310
8,092017,BA1658,72,34278,100
8,092017,BA1658,73,34303,100
8,092017,BA1658,74,34351,100
8,092017,BA1658,75,34402,100
8,092017,BA1658,76,34453,100
8,092017,BA1658,77,34458,300
8,092017,BA1658,78,37458,310
8,092017,BA1658,79,37860,100
8,092017,BA1658,80,37943,100
8,092017,BA1658,81,37968,100
8,092017,BA1658,82,38042,100
8,092017,BA1658,83,38108,100
8,092017,BA1658,84,38113,300
8,092017,BA1658,85,38397,100
8,092017,BA1658,86,41113,310
8,092017,BA1658,87,41213,100
8,092017,BA1658,88,41326,100
8,092017,BA1658,89,41358,100
