runnum,date,subject,eventnum,time,event
6,091817,BA1655,0,0,300
6,091817,BA1655,1,1844,100
6,091817,BA1655,2,3000,310
6,091817,BA1655,3,3608,100
6,091817,BA1655,4,3692,100
6,091817,BA1655,5,3755,100
6,091817,BA1655,6,3932,100
6,091817,BA1655,7,3957,100
6,091817,BA1655,8,3962,300
6,091817,BA1655,9,4658,110
6,091817,BA1655,10,6336,100
6,091817,BA1655,11,6400,100
6,091817,BA1655,12,6523,100
6,091817,BA1655,13,6572,100
6,091817,BA1655,14,6630,100
6,091817,BA1655,15,6684,100
6,091817,BA1655,16,6736,100
6,091817,BA1655,17,6747,100
6,091817,BA1655,18,6769,100
6,091817,BA1655,19,7269,310
6,091817,BA1655,20,7384,100
6,091817,BA1655,21,7424,100
6,091817,BA1655,22,7466,100
6,091817,BA1655,23,7593,100
6,091817,BA1655,24,7682,100
6,091817,BA1655,25,7687,300
6,091817,BA1655,26,9670,100
6,091817,BA1655,27,10330,100
6,091817,BA1655,28,10364,100
6,091817,BA1655,29,10394,100
6,091817,BA1655,30,10827,100
6,091817,BA1655,31,11327,310
6,091817,BA1655,32,11633,100
6,091817,BA1655,33,11686,100
6,091817,BA1655,34,11718,100
6,091817,BA1655,35,11765,100
6,091817,BA1655,36,11815,100
6,091817,BA1655,37,11820,300
6,091817,BA1655,38,13836,100
6,091817,BA1655,39,14820,310
6,091817,BA1655,40,14874,100
6,091817,BA1655,41,14949,100
6,091817,BA1655,42,14987,100
6,091817,BA1655,43,15058,100
6,091817,BA1655,44,15158,100
6,091817,BA1655,45,15163,300
6,091817,BA1655,46,15744,100
6,091817,BA1655,47,17101,110
6,091817,BA1655,48,17694,100
6,091817,BA1655,49,17744,100
6,091817,BA1655,50,18244,310
6,091817,BA1655,51,18414,100
6,091817,BA1655,52,18441,100
6,091817,BA1655,53,18458,100
6,091817,BA1655,54,18486,100
6,091817,BA1655,55,18636,100
6,091817,BA1655,56,18641,300
6,091817,BA1655,57,20410,100
6,091817,BA1655,58,20433,100
6,091817,BA1655,59,21504,100
6,091817,BA1655,60,21547,100
6,091817,BA1655,61,21573,100
6,091817,BA1655,62,22073,310
6,091817,BA1655,63,22238,100
6,091817,BA1655,64,22293,100
6,091817,BA1655,65,22320,100
6,091817,BA1655,66,22367,100
6,091817,BA1655,67,22469,100
6,091817,BA1655,68,22474,300
6,091817,BA1655,69,25474,310
6,091817,BA1655,70,25630,100
6,091817,BA1655,71,25640,100
6,091817,BA1655,72,25662,100
6,091817,BA1655,73,25689,100
6,091817,BA1655,74,25739,100
6,091817,BA1655,75,25744,300
6,091817,BA1655,76,28016,100
6,091817,BA1655,77,28744,310
6,091817,BA1655,78,28830,100
6,091817,BA1655,79,28861,100
6,091817,BA1655,80,28884,100
6,091817,BA1655,81,28916,100
6,091817,BA1655,82,28952,100
6,091817,BA1655,83,28957,300
6,091817,BA1655,84,29233,100
6,091817,BA1655,85,31705,100
6,091817,BA1655,86,32194,100
6,091817,BA1655,87,32694,310
6,091817,BA1655,88,33035,100
6,091817,BA1655,89,33048,100
6,091817,BA1655,90,33071,100
6,091817,BA1655,91,33092,100
6,091817,BA1655,92,33120,100
