runnum,date,subject,eventnum,time,event
3,091517,BA1656,0,0,300
3,091517,BA1656,1,2343,100
3,091517,BA1656,2,3000,310
3,091517,BA1656,3,3793,100
3,091517,BA1656,4,3944,100
3,091517,BA1656,5,4037,100
3,091517,BA1656,6,4166,100
3,091517,BA1656,7,4362,100
3,091517,BA1656,8,4367,300
3,091517,BA1656,9,7367,310
3,091517,BA1656,10,7738,100
3,091517,BA1656,11,7992,100
3,091517,BA1656,12,8114,100
3,091517,BA1656,13,8275,100
3,091517,BA1656,14,8467,100
3,091517,BA1656,15,8472,300
3,091517,BA1656,16,9953,110
3,091517,BA1656,17,10764,100
3,091517,BA1656,18,10850,100
3,091517,BA1656,19,11101,100
3,091517,BA1656,20,11601,310
3,091517,BA1656,21,11827,100
3,091517,BA1656,22,11928,100
3,091517,BA1656,23,12017,100
3,091517,BA1656,24,12187,100
3,091517,BA1656,25,12231,100
3,091517,BA1656,26,12236,300
3,091517,BA1656,27,15193,100
3,091517,BA1656,28,15693,310
3,091517,BA1656,29,15850,100
3,091517,BA1656,30,15919,100
3,091517,BA1656,31,16055,100
3,091517,BA1656,32,16305,100
3,091517,BA1656,33,16481,100
3,091517,BA1656,34,16486,300
3,091517,BA1656,35,17452,110
3,091517,BA1656,36,17694,110
3,091517,BA1656,37,18953,100
3,091517,BA1656,38,19486,310
3,091517,BA1656,39,19708,100
3,091517,BA1656,40,19777,100
3,091517,BA1656,41,20085,100
3,091517,BA1656,42,20147,100
3,091517,BA1656,43,20321,100
3,091517,BA1656,44,20326,300
3,091517,BA1656,45,23326,310
3,091517,BA1656,46,23927,100
3,091517,BA1656,47,24033,100
3,091517,BA1656,48,24097,100
3,091517,BA1656,49,24291,100
3,091517,BA1656,50,24389,100
3,091517,BA1656,51,24394,300
3,091517,BA1656,52,27026,100
3,091517,BA1656,53,27526,310
3,091517,BA1656,54,28287,100
3,091517,BA1656,55,28470,100
3,091517,BA1656,56,28598,100
3,091517,BA1656,57,28686,100
3,091517,BA1656,58,28829,100
3,091517,BA1656,59,28834,300
3,091517,BA1656,60,29421,110
3,091517,BA1656,61,31834,310
3,091517,BA1656,62,32021,100
3,091517,BA1656,63,32090,100
3,091517,BA1656,64,32149,100
3,091517,BA1656,65,32256,100
3,091517,BA1656,66,32402,100
3,091517,BA1656,67,32407,300
3,091517,BA1656,68,35407,310
3,091517,BA1656,69,35750,100
3,091517,BA1656,70,35844,100
3,091517,BA1656,71,35937,100
3,091517,BA1656,72,36012,100
3,091517,BA1656,73,36209,100
3,091517,BA1656,74,36214,300
3,091517,BA1656,75,36712,110
3,091517,BA1656,76,38658,100
3,091517,BA1656,77,38833,100
3,091517,BA1656,78,39022,100
3,091517,BA1656,79,39522,310
3,091517,BA1656,80,40102,100
3,091517,BA1656,81,40159,100
3,091517,BA1656,82,40234,100
3,091517,BA1656,83,40297,100
3,091517,BA1656,84,40369,100
3,091517,BA1656,85,40374,300
3,091517,BA1656,86,42896,100
3,091517,BA1656,87,42970,100
3,091517,BA1656,88,43087,100
3,091517,BA1656,89,43587,310
3,091517,BA1656,90,43831,100
3,091517,BA1656,91,43861,100
3,091517,BA1656,92,43891,100
3,091517,BA1656,93,43951,100
3,091517,BA1656,94,43969,100
3,091517,BA1656,95,43974,300
3,091517,BA1656,96,46974,310
3,091517,BA1656,97,47288,100
3,091517,BA1656,98,47419,100
3,091517,BA1656,99,47582,100
3,091517,BA1656,100,47825,100
3,091517,BA1656,101,47886,100
3,091517,BA1656,102,47891,300
3,091517,BA1656,103,48729,100
3,091517,BA1656,104,48836,100
3,091517,BA1656,105,49261,100
3,091517,BA1656,106,50094,110
3,091517,BA1656,107,50144,110
3,091517,BA1656,108,50891,310
3,091517,BA1656,109,51205,100
3,091517,BA1656,110,51277,100
3,091517,BA1656,111,51312,100
3,091517,BA1656,112,51381,100
3,091517,BA1656,113,51423,100
3,091517,BA1656,114,51428,300
3,091517,BA1656,115,52039,110
3,091517,BA1656,116,52350,110
3,091517,BA1656,117,52563,110
3,091517,BA1656,118,54428,310
3,091517,BA1656,119,54855,100
3,091517,BA1656,120,54888,100
