runnum,date,subject,eventnum,time,event
4,091617,BA1655,0,0,300
4,091617,BA1655,1,334,110
4,091617,BA1655,2,1915,100
4,091617,BA1655,3,2136,100
4,091617,BA1655,4,3000,310
4,091617,BA1655,5,3558,100
4,091617,BA1655,6,3880,100
4,091617,BA1655,7,3979,100
4,091617,BA1655,8,4085,100
4,091617,BA1655,9,4123,100
4,091617,BA1655,10,4128,300
4,091617,BA1655,11,4724,100
4,091617,BA1655,12,5803,100
4,091617,BA1655,13,7128,310
4,091617,BA1655,14,7406,100
4,091617,BA1655,15,7463,100
4,091617,BA1655,16,7502,100
4,091617,BA1655,17,7535,100
4,091617,BA1655,18,7591,100
4,091617,BA1655,19,7596,300
4,091617,BA1655,20,7875,100
4,091617,BA1655,21,9245,110
4,091617,BA1655,22,10460,100
4,091617,BA1655,23,10504,100
4,091617,BA1655,24,10531,100
4,091617,BA1655,25,10553,100
4,091617,BA1655,26,10594,100
4,091617,BA1655,27,10616,100
4,091617,BA1655,28,10660,100
4,091617,BA1655,29,10715,100
4,091617,BA1655,30,10755,100
4,091617,BA1655,31,10843,100
4,091617,BA1655,32,10879,100
4,091617,BA1655,33,11057,100
4,091617,BA1655,34,11119,100
4,091617,BA1655,35,11155,100
4,091617,BA1655,36,11494,100
4,091617,BA1655,37,11574,100
4,091617,BA1655,38,12074,310
4,091617,BA1655,39,12227,100
4,091617,BA1655,40,12306,100
4,091617,BA1655,41,12331,100
4,091617,BA1655,42,12367,100
4,091617,BA1655,43,12411,100
4,091617,BA1655,44,12416,300
4,091617,BA1655,45,14653,100
4,091617,BA1655,46,15416,310
4,091617,BA1655,47,15622,100
4,091617,BA1655,48,15674,100
4,091617,BA1655,49,15697,100
4,091617,BA1655,50,15740,100
4,091617,BA1655,51,15783,100
4,091617,BA1655,52,15788,300
4,091617,BA1655,53,17573,110
4,091617,BA1655,54,18147,100
4,091617,BA1655,55,18183,100
4,091617,BA1655,56,18788,310
4,091617,BA1655,57,18994,100
4,091617,BA1655,58,19021,100
4,091617,BA1655,59,19039,100
4,091617,BA1655,60,19085,100
4,091617,BA1655,61,19123,100
4,091617,BA1655,62,19128,300
4,091617,BA1655,63,21012,100
4,091617,BA1655,64,21046,100
4,091617,BA1655,65,21391,100
4,091617,BA1655,66,22128,310
4,091617,BA1655,67,22525,100
4,091617,BA1655,68,22577,100
4,091617,BA1655,69,22597,100
4,091617,BA1655,70,22674,100
4,091617,BA1655,71,22715,100
4,091617,BA1655,72,22720,300
4,091617,BA1655,73,23502,100
4,091617,BA1655,74,24505,100
4,091617,BA1655,75,24578,100
4,091617,BA1655,76,24712,100
4,091617,BA1655,77,25720,310
4,091617,BA1655,78,25908,100
4,091617,BA1655,79,25935,100
4,091617,BA1655,80,25972,100
4,091617,BA1655,81,26023,100
4,091617,BA1655,82,26040,100
4,091617,BA1655,83,26045,300
4,091617,BA1655,84,26357,110
4,091617,BA1655,85,28435,110
4,091617,BA1655,86,29045,310
4,091617,BA1655,87,29274,100
4,091617,BA1655,88,29295,100
4,091617,BA1655,89,29309,100
4,091617,BA1655,90,29350,100
4,091617,BA1655,91,29398,100
4,091617,BA1655,92,29403,300
4,091617,BA1655,93,31052,110
4,091617,BA1655,94,31067,110
4,091617,BA1655,95,32403,310
4,091617,BA1655,96,32551,100
4,091617,BA1655,97,32575,100
4,091617,BA1655,98,32605,100
4,091617,BA1655,99,32625,100
4,091617,BA1655,100,32643,100
4,091617,BA1655,101,32648,300
4,091617,BA1655,102,35648,310
4,091617,BA1655,103,35713,100
4,091617,BA1655,104,35789,100
4,091617,BA1655,105,35809,100
4,091617,BA1655,106,35874,100
4,091617,BA1655,107,35910,100
4,091617,BA1655,108,35915,300
4,091617,BA1655,109,38261,100
4,091617,BA1655,110,38895,100
4,091617,BA1655,111,38978,100
4,091617,BA1655,112,39009,100
4,091617,BA1655,113,39034,100
4,091617,BA1655,114,39072,100
4,091617,BA1655,115,39129,100
4,091617,BA1655,116,39155,100
4,091617,BA1655,117,39188,100
4,091617,BA1655,118,39228,100
4,091617,BA1655,119,39252,100
4,091617,BA1655,120,39460,100
4,091617,BA1655,121,39482,100
4,091617,BA1655,122,39507,100
4,091617,BA1655,123,39548,100
4,091617,BA1655,124,40048,310
4,091617,BA1655,125,40260,100
4,091617,BA1655,126,40321,100
4,091617,BA1655,127,40348,100
4,091617,BA1655,128,40376,100
4,091617,BA1655,129,40398,100
4,091617,BA1655,130,40403,300
4,091617,BA1655,131,40424,100
4,091617,BA1655,132,40648,110
4,091617,BA1655,133,43216,100
4,091617,BA1655,134,43241,100
4,091617,BA1655,135,43262,100
4,091617,BA1655,136,43328,100
4,091617,BA1655,137,43353,100
4,091617,BA1655,138,43421,100
4,091617,BA1655,139,43450,100
4,091617,BA1655,140,43950,310
4,091617,BA1655,141,44041,100
4,091617,BA1655,142,44110,100
4,091617,BA1655,143,44132,100
4,091617,BA1655,144,44171,100
4,091617,BA1655,145,44201,100
4,091617,BA1655,146,44206,300
4,091617,BA1655,147,46422,100
4,091617,BA1655,148,46484,100
4,091617,BA1655,149,46512,100
4,091617,BA1655,150,46597,100
4,091617,BA1655,151,46621,100
4,091617,BA1655,152,46689,100
4,091617,BA1655,153,46712,100
4,091617,BA1655,154,46735,100
4,091617,BA1655,155,46761,100
4,091617,BA1655,156,46967,100
4,091617,BA1655,157,47467,310
4,091617,BA1655,158,47553,110
4,091617,BA1655,159,47729,100
4,091617,BA1655,160,47799,100
4,091617,BA1655,161,47819,100
4,091617,BA1655,162,47843,100
4,091617,BA1655,163,48045,100
4,091617,BA1655,164,48050,300
4,091617,BA1655,165,48806,110
4,091617,BA1655,166,51050,310
4,091617,BA1655,167,51438,100
4,091617,BA1655,168,51494,100
4,091617,BA1655,169,51512,100
4,091617,BA1655,170,51608,100
4,091617,BA1655,171,51626,100
4,091617,BA1655,172,51631,300
4,091617,BA1655,173,52031,110
4,091617,BA1655,174,52711,100
4,091617,BA1655,175,54043,110
4,091617,BA1655,176,54631,310
4,091617,BA1655,177,54983,100
4,091617,BA1655,178,55019,100
4,091617,BA1655,179,55031,100
4,091617,BA1655,180,55050,100
4,091617,BA1655,181,55071,100
4,091617,BA1655,182,55076,300
4,091617,BA1655,183,58076,310
4,091617,BA1655,184,58168,100
4,091617,BA1655,185,58255,100
4,091617,BA1655,186,58269,100
4,091617,BA1655,187,58297,100
4,091617,BA1655,188,58319,100
4,091617,BA1655,189,58324,300
4,091617,BA1655,190,59645,100
4,091617,BA1655,191,61320,100
4,091617,BA1655,192,61820,310
4,091617,BA1655,193,61867,100
4,091617,BA1655,194,61895,100
4,091617,BA1655,195,61933,100
4,091617,BA1655,196,61979,100
4,091617,BA1655,197,62007,100
4,091617,BA1655,198,62012,300
4,091617,BA1655,199,63899,100
4,091617,BA1655,200,64069,100
4,091617,BA1655,201,64096,100
4,091617,BA1655,202,64124,100
4,091617,BA1655,203,64650,110
4,091617,BA1655,204,65012,310
4,091617,BA1655,205,65298,100
4,091617,BA1655,206,65321,100
4,091617,BA1655,207,65378,100
4,091617,BA1655,208,65402,100
4,091617,BA1655,209,65430,100
4,091617,BA1655,210,65435,300
4,091617,BA1655,211,65885,110
4,091617,BA1655,212,66916,110
4,091617,BA1655,213,67127,100
4,091617,BA1655,214,68356,100
4,091617,BA1655,215,68856,310
4,091617,BA1655,216,69079,100
4,091617,BA1655,217,69115,100
4,091617,BA1655,218,69212,100
4,091617,BA1655,219,69236,100
4,091617,BA1655,220,69277,100
4,091617,BA1655,221,69282,300
4,091617,BA1655,222,72282,310
4,091617,BA1655,223,72413,100
4,091617,BA1655,224,72490,100
4,091617,BA1655,225,72505,100
4,091617,BA1655,226,72521,100
4,091617,BA1655,227,72570,100
4,091617,BA1655,228,72575,300
4,091617,BA1655,229,75096,100
4,091617,BA1655,230,75596,310
4,091617,BA1655,231,75797,100
4,091617,BA1655,232,75874,100
4,091617,BA1655,233,75925,100
4,091617,BA1655,234,75950,100
4,091617,BA1655,235,76028,100
4,091617,BA1655,236,76033,300
4,091617,BA1655,237,79033,310
4,091617,BA1655,238,79165,100
4,091617,BA1655,239,79193,100
4,091617,BA1655,240,79211,100
4,091617,BA1655,241,79231,100
4,091617,BA1655,242,79251,100
4,091617,BA1655,243,79256,300
4,091617,BA1655,244,80901,100
4,091617,BA1655,245,81957,100
4,091617,BA1655,246,82021,100
4,091617,BA1655,247,82521,310
4,091617,BA1655,248,82788,100
4,091617,BA1655,249,82810,100
4,091617,BA1655,250,82831,100
4,091617,BA1655,251,82860,100
4,091617,BA1655,252,82934,100
4,091617,BA1655,253,82939,300
4,091617,BA1655,254,82949,100
4,091617,BA1655,255,83518,100
4,091617,BA1655,256,84605,100
4,091617,BA1655,257,85387,100
4,091617,BA1655,258,85939,310
4,091617,BA1655,259,86037,100
4,091617,BA1655,260,86110,100
4,091617,BA1655,261,86135,100
4,091617,BA1655,262,86156,100
4,091617,BA1655,263,86181,100
4,091617,BA1655,264,86186,300
4,091617,BA1655,265,87265,100
4,091617,BA1655,266,87309,100
4,091617,BA1655,267,87329,100
4,091617,BA1655,268,87389,100
4,091617,BA1655,269,88676,110
4,091617,BA1655,270,89186,310
4,091617,BA1655,271,89342,100
4,091617,BA1655,272,89378,100
4,091617,BA1655,273,89412,100
4,091617,BA1655,274,89497,100
4,091617,BA1655,275,89534,100
4,091617,BA1655,276,89539,300
4,091617,BA1655,277,89856,100
4,091617,BA1655,278,89883,100
4,091617,BA1655,279,92539,310
4,091617,BA1655,280,92645,100
4,091617,BA1655,281,92687,100
4,091617,BA1655,282,92709,100
4,091617,BA1655,283,92746,100
4,091617,BA1655,284,92845,100
4,091617,BA1655,285,92850,300
4,091617,BA1655,286,94749,100
4,091617,BA1655,287,94808,100
4,091617,BA1655,288,95850,310
4,091617,BA1655,289,95991,100
4,091617,BA1655,290,96014,100
4,091617,BA1655,291,96034,100
4,091617,BA1655,292,96079,100
4,091617,BA1655,293,96109,100
4,091617,BA1655,294,96114,300
4,091617,BA1655,295,97983,100
4,091617,BA1655,296,99114,310
4,091617,BA1655,297,99354,100
4,091617,BA1655,298,99406,100
4,091617,BA1655,299,99425,100
4,091617,BA1655,300,99470,100
4,091617,BA1655,301,99646,100
4,091617,BA1655,302,99651,300
4,091617,BA1655,303,101664,100
4,091617,BA1655,304,102651,310
4,091617,BA1655,305,102792,100
4,091617,BA1655,306,102852,100
4,091617,BA1655,307,102873,100
4,091617,BA1655,308,102899,100
4,091617,BA1655,309,102944,100
4,091617,BA1655,310,102949,300
4,091617,BA1655,311,104528,100
4,091617,BA1655,312,105949,310
4,091617,BA1655,313,106019,100
4,091617,BA1655,314,106082,100
4,091617,BA1655,315,106139,100
4,091617,BA1655,316,106164,100
4,091617,BA1655,317,106203,100
4,091617,BA1655,318,106208,300
4,091617,BA1655,319,106582,100
4,091617,BA1655,320,107935,100
4,091617,BA1655,321,109208,310
4,091617,BA1655,322,109387,100
4,091617,BA1655,323,109423,100
4,091617,BA1655,324,109442,100
4,091617,BA1655,325,109463,100
4,091617,BA1655,326,109503,100
4,091617,BA1655,327,109508,300
4,091617,BA1655,328,111385,100
4,091617,BA1655,329,112077,110
4,091617,BA1655,330,112438,110
4,091617,BA1655,331,112508,310
4,091617,BA1655,332,112773,100
4,091617,BA1655,333,112857,100
4,091617,BA1655,334,112886,100
4,091617,BA1655,335,112921,100
4,091617,BA1655,336,112987,100
4,091617,BA1655,337,112992,300
4,091617,BA1655,338,115767,100
4,091617,BA1655,339,116267,310
4,091617,BA1655,340,116481,100
4,091617,BA1655,341,116559,100
4,091617,BA1655,342,116579,100
4,091617,BA1655,343,116603,100
4,091617,BA1655,344,116639,100
4,091617,BA1655,345,116644,300
4,091617,BA1655,346,119017,100
4,091617,BA1655,347,119096,100
4,091617,BA1655,348,119119,100
4,091617,BA1655,349,119156,100
4,091617,BA1655,350,119189,100
4,091617,BA1655,351,119227,100
4,091617,BA1655,352,119259,100
4,091617,BA1655,353,119294,100
4,091617,BA1655,354,119325,100
4,091617,BA1655,355,119825,310
4,091617,BA1655,356,120114,100
4,091617,BA1655,357,120188,100
4,091617,BA1655,358,120212,100
4,091617,BA1655,359,120265,100
4,091617,BA1655,360,120297,100
4,091617,BA1655,361,120302,300
4,091617,BA1655,362,121997,100
4,091617,BA1655,363,122749,100
4,091617,BA1655,364,123302,310
4,091617,BA1655,365,123383,100
4,091617,BA1655,366,123473,100
4,091617,BA1655,367,123512,100
4,091617,BA1655,368,123544,100
4,091617,BA1655,369,123653,100
4,091617,BA1655,370,123658,300
4,091617,BA1655,371,124737,100
4,091617,BA1655,372,126658,310
4,091617,BA1655,373,126752,100
4,091617,BA1655,374,126823,100
4,091617,BA1655,375,126844,100
4,091617,BA1655,376,126869,100
4,091617,BA1655,377,126907,100
4,091617,BA1655,378,126912,300
4,091617,BA1655,379,129912,310
4,091617,BA1655,380,129921,100
4,091617,BA1655,381,130061,100
4,091617,BA1655,382,130085,100
4,091617,BA1655,383,130106,100
4,091617,BA1655,384,130140,100
4,091617,BA1655,385,130145,300
4,091617,BA1655,386,132083,100
4,091617,BA1655,387,133135,100
4,091617,BA1655,388,133198,100
4,091617,BA1655,389,133698,310
4,091617,BA1655,390,133950,100
4,091617,BA1655,391,134027,100
4,091617,BA1655,392,134048,100
4,091617,BA1655,393,134090,100
4,091617,BA1655,394,134163,100
4,091617,BA1655,395,134168,300
4,091617,BA1655,396,135172,100
4,091617,BA1655,397,135215,100
4,091617,BA1655,398,136321,100
4,091617,BA1655,399,137168,310
4,091617,BA1655,400,137258,100
4,091617,BA1655,401,137340,100
4,091617,BA1655,402,137369,100
4,091617,BA1655,403,137391,100
4,091617,BA1655,404,137411,100
4,091617,BA1655,405,137416,300
4,091617,BA1655,406,139009,100
4,091617,BA1655,407,139959,100
4,091617,BA1655,408,140459,310
4,091617,BA1655,409,140498,100
4,091617,BA1655,410,140579,100
4,091617,BA1655,411,140604,100
4,091617,BA1655,412,140631,100
4,091617,BA1655,413,140669,100
4,091617,BA1655,414,140674,300
4,091617,BA1655,415,140927,100
4,091617,BA1655,416,141940,100
4,091617,BA1655,417,142749,100
4,091617,BA1655,418,142828,100
4,091617,BA1655,419,142880,100
4,091617,BA1655,420,143608,100
4,091617,BA1655,421,143931,100
4,091617,BA1655,422,144182,110
4,091617,BA1655,423,144431,310
4,091617,BA1655,424,144700,100
4,091617,BA1655,425,144780,100
4,091617,BA1655,426,144820,100
4,091617,BA1655,427,144896,100
4,091617,BA1655,428,144979,100
4,091617,BA1655,429,144984,300
4,091617,BA1655,430,145302,110
4,091617,BA1655,431,146157,100
4,091617,BA1655,432,146799,100
4,091617,BA1655,433,147984,310
4,091617,BA1655,434,148259,100
4,091617,BA1655,435,148335,100
4,091617,BA1655,436,148365,100
4,091617,BA1655,437,148387,100
4,091617,BA1655,438,148425,100
4,091617,BA1655,439,148430,300
4,091617,BA1655,440,148737,110
4,091617,BA1655,441,150386,100
4,091617,BA1655,442,150416,100
4,091617,BA1655,443,150436,100
4,091617,BA1655,444,151430,310
4,091617,BA1655,445,151806,100
4,091617,BA1655,446,151894,100
4,091617,BA1655,447,151916,100
4,091617,BA1655,448,151956,100
4,091617,BA1655,449,152012,100
4,091617,BA1655,450,152017,300
4,091617,BA1655,451,153108,100
4,091617,BA1655,452,153154,100
4,091617,BA1655,453,155017,310
4,091617,BA1655,454,155196,100
4,091617,BA1655,455,155224,100
4,091617,BA1655,456,155247,100
4,091617,BA1655,457,155282,100
