runnum,date,subject,eventnum,time,event
3,091517,BA1658,0,0,300
3,091517,BA1658,1,3000,310
3,091517,BA1658,2,3147,100
3,091517,BA1658,3,3289,100
3,091517,BA1658,4,3493,100
3,091517,BA1658,5,3745,100
3,091517,BA1658,6,3889,100
3,091517,BA1658,7,3894,300
3,091517,BA1658,8,5187,100
3,091517,BA1658,9,5214,100
3,091517,BA1658,10,5376,100
3,091517,BA1658,11,6894,310
3,091517,BA1658,12,7040,100
3,091517,BA1658,13,7407,100
3,091517,BA1658,14,7698,100
3,091517,BA1658,15,7877,100
3,091517,BA1658,16,8155,100
3,091517,BA1658,17,8160,300
3,091517,BA1658,18,8425,100
3,091517,BA1658,19,9260,100
3,091517,BA1658,20,9484,100
3,091517,BA1658,21,10093,110
3,091517,BA1658,22,10263,110
3,091517,BA1658,23,11160,310
3,091517,BA1658,24,11794,100
3,091517,BA1658,25,11902,100
3,091517,BA1658,26,12019,100
3,091517,BA1658,27,12181,100
3,091517,BA1658,28,12228,100
3,091517,BA1658,29,12233,300
3,091517,BA1658,30,12615,100
3,091517,BA1658,31,12775,100
3,091517,BA1658,32,15233,310
3,091517,BA1658,33,15330,100
3,091517,BA1658,34,15349,100
3,091517,BA1658,35,15435,100
3,091517,BA1658,36,15570,100
3,091517,BA1658,37,15708,100
3,091517,BA1658,38,15713,300
3,091517,BA1658,39,17214,100
3,091517,BA1658,40,17832,100
3,091517,BA1658,41,18024,100
3,091517,BA1658,42,18065,100
3,091517,BA1658,43,18162,110
3,091517,BA1658,44,18713,310
3,091517,BA1658,45,18888,100
3,091517,BA1658,46,19071,100
3,091517,BA1658,47,19185,100
3,091517,BA1658,48,19365,100
3,091517,BA1658,49,19389,100
3,091517,BA1658,50,19394,300
3,091517,BA1658,51,21680,110
3,091517,BA1658,52,21810,100
3,091517,BA1658,53,22394,310
3,091517,BA1658,54,22696,100
3,091517,BA1658,55,22732,100
3,091517,BA1658,56,22974,100
3,091517,BA1658,57,23003,100
3,091517,BA1658,58,23048,100
3,091517,BA1658,59,23053,300
