runnum,date,subject,eventnum,time,event
2,091417,BA1657,0,0,300
2,091417,BA1657,1,709,100
2,091417,BA1657,2,1288,100
2,091417,BA1657,3,1359,100
2,091417,BA1657,4,3000,310
2,091417,BA1657,5,4202,100
2,091417,BA1657,6,4270,100
2,091417,BA1657,7,4618,100
2,091417,BA1657,8,4745,100
2,091417,BA1657,9,4782,100
2,091417,BA1657,10,4787,300
2,091417,BA1657,11,5826,100
2,091417,BA1657,12,6564,100
2,091417,BA1657,13,6966,100
2,091417,BA1657,14,7341,100
2,091417,BA1657,15,7841,310
2,091417,BA1657,16,8630,100
2,091417,BA1657,17,8880,100
2,091417,BA1657,18,9010,100
2,091417,BA1657,19,9269,100
2,091417,BA1657,20,9585,100
2,091417,BA1657,21,9590,300
2,091417,BA1657,22,10539,100
2,091417,BA1657,23,10557,100
2,091417,BA1657,24,10689,100
2,091417,BA1657,25,10885,100
2,091417,BA1657,26,12010,110
2,091417,BA1657,27,12590,310
2,091417,BA1657,28,12691,100
2,091417,BA1657,29,12843,100
2,091417,BA1657,30,13011,100
2,091417,BA1657,31,13166,100
2,091417,BA1657,32,13381,100
2,091417,BA1657,33,13386,300
2,091417,BA1657,34,13714,100
2,091417,BA1657,35,14841,110
2,091417,BA1657,36,15947,100
2,091417,BA1657,37,16447,310
2,091417,BA1657,38,16584,100
2,091417,BA1657,39,16649,100
2,091417,BA1657,40,16832,100
2,091417,BA1657,41,16873,100
2,091417,BA1657,42,17254,100
2,091417,BA1657,43,17259,300
2,091417,BA1657,44,19446,110
2,091417,BA1657,45,19691,100
2,091417,BA1657,46,20106,100
2,091417,BA1657,47,20330,100
2,091417,BA1657,48,20650,100
2,091417,BA1657,49,20889,100
2,091417,BA1657,50,21389,310
2,091417,BA1657,51,21935,100
2,091417,BA1657,52,22124,100
2,091417,BA1657,53,22414,100
2,091417,BA1657,54,22722,100
2,091417,BA1657,55,23024,100
2,091417,BA1657,56,23029,300
2,091417,BA1657,57,24426,110
2,091417,BA1657,58,25368,100
2,091417,BA1657,59,26029,310
2,091417,BA1657,60,26326,100
2,091417,BA1657,61,26653,100
2,091417,BA1657,62,26777,100
2,091417,BA1657,63,26842,100
2,091417,BA1657,64,27074,100
2,091417,BA1657,65,27079,300
2,091417,BA1657,66,27468,100
2,091417,BA1657,67,29191,100
2,091417,BA1657,68,30079,310
2,091417,BA1657,69,30150,100
2,091417,BA1657,70,30285,100
2,091417,BA1657,71,30425,100
2,091417,BA1657,72,30549,100
2,091417,BA1657,73,30834,100
2,091417,BA1657,74,30839,300
2,091417,BA1657,75,31788,100
2,091417,BA1657,76,31815,100
2,091417,BA1657,77,32698,100
2,091417,BA1657,78,33340,100
2,091417,BA1657,79,33840,310
2,091417,BA1657,80,34408,100
2,091417,BA1657,81,34515,100
2,091417,BA1657,82,34780,100
2,091417,BA1657,83,34890,100
2,091417,BA1657,84,34948,100
2,091417,BA1657,85,34953,300
2,091417,BA1657,86,35501,110
2,091417,BA1657,87,35645,110
2,091417,BA1657,88,36155,100
2,091417,BA1657,89,36674,100
2,091417,BA1657,90,36804,100
2,091417,BA1657,91,37518,100
2,091417,BA1657,92,38018,310
2,091417,BA1657,93,41336,100
2,091417,BA1657,94,41474,100
2,091417,BA1657,95,41641,100
2,091417,BA1657,96,41712,100
2,091417,BA1657,97,41893,100
2,091417,BA1657,98,41898,300
2,091417,BA1657,99,42451,100
2,091417,BA1657,100,44898,310
2,091417,BA1657,101,45122,100
2,091417,BA1657,102,45309,100
2,091417,BA1657,103,45619,100
2,091417,BA1657,104,45787,100
2,091417,BA1657,105,45818,100
2,091417,BA1657,106,45823,300
2,091417,BA1657,107,48650,100
2,091417,BA1657,108,48984,100
2,091417,BA1657,109,49049,100
2,091417,BA1657,110,49314,100
2,091417,BA1657,111,49524,100
2,091417,BA1657,112,49641,100
2,091417,BA1657,113,49777,100
2,091417,BA1657,114,50109,100
2,091417,BA1657,115,50357,100
2,091417,BA1657,116,50631,100
2,091417,BA1657,117,50696,100
2,091417,BA1657,118,50812,100
2,091417,BA1657,119,51312,310
2,091417,BA1657,120,51541,100
2,091417,BA1657,121,51655,100
2,091417,BA1657,122,51909,100
2,091417,BA1657,123,52181,100
2,091417,BA1657,124,52500,100
2,091417,BA1657,125,52505,300
2,091417,BA1657,126,52929,100
2,091417,BA1657,127,55243,100
2,091417,BA1657,128,55743,310
2,091417,BA1657,129,55823,100
2,091417,BA1657,130,56003,100
2,091417,BA1657,131,56147,100
2,091417,BA1657,132,56433,100
2,091417,BA1657,133,56599,100
2,091417,BA1657,134,56604,300
2,091417,BA1657,135,57864,100
2,091417,BA1657,136,58213,100
2,091417,BA1657,137,59604,310
2,091417,BA1657,138,59694,100
2,091417,BA1657,139,60240,100
2,091417,BA1657,140,60433,100
2,091417,BA1657,141,60590,100
2,091417,BA1657,142,60847,100
2,091417,BA1657,143,60852,300
2,091417,BA1657,144,62590,100
2,091417,BA1657,145,63653,100
2,091417,BA1657,146,64153,310
2,091417,BA1657,147,65198,100
2,091417,BA1657,148,65376,100
2,091417,BA1657,149,65598,100
2,091417,BA1657,150,65821,100
2,091417,BA1657,151,66037,100
2,091417,BA1657,152,66042,300
2,091417,BA1657,153,68738,100
2,091417,BA1657,154,68850,100
2,091417,BA1657,155,68872,100
2,091417,BA1657,156,69222,100
2,091417,BA1657,157,69722,310
2,091417,BA1657,158,70064,100
2,091417,BA1657,159,70239,100
2,091417,BA1657,160,70419,100
2,091417,BA1657,161,70603,100
2,091417,BA1657,162,70691,100
2,091417,BA1657,163,70696,300
2,091417,BA1657,164,72637,110
2,091417,BA1657,165,72899,110
2,091417,BA1657,166,72970,110
2,091417,BA1657,167,73197,110
2,091417,BA1657,168,73696,310
2,091417,BA1657,169,73916,100
2,091417,BA1657,170,74081,100
2,091417,BA1657,171,74302,100
2,091417,BA1657,172,74514,100
2,091417,BA1657,173,74714,100
2,091417,BA1657,174,74719,300
2,091417,BA1657,175,76678,100
2,091417,BA1657,176,77719,310
2,091417,BA1657,177,78031,100
2,091417,BA1657,178,78357,100
2,091417,BA1657,179,78508,100
2,091417,BA1657,180,78643,100
2,091417,BA1657,181,78775,100
2,091417,BA1657,182,78780,300
2,091417,BA1657,183,80412,100
2,091417,BA1657,184,80463,100
2,091417,BA1657,185,80531,100
2,091417,BA1657,186,80575,100
2,091417,BA1657,187,80850,100
2,091417,BA1657,188,81780,310
2,091417,BA1657,189,81970,100
2,091417,BA1657,190,82121,100
2,091417,BA1657,191,82329,100
2,091417,BA1657,192,82592,100
2,091417,BA1657,193,82621,100
2,091417,BA1657,194,82626,300
2,091417,BA1657,195,85534,100
2,091417,BA1657,196,86034,310
2,091417,BA1657,197,86172,100
2,091417,BA1657,198,86325,100
2,091417,BA1657,199,86506,100
2,091417,BA1657,200,86693,100
2,091417,BA1657,201,87655,100
2,091417,BA1657,202,87660,300
2,091417,BA1657,203,89829,100
2,091417,BA1657,204,89947,100
2,091417,BA1657,205,90660,310
2,091417,BA1657,206,90970,100
2,091417,BA1657,207,91189,100
2,091417,BA1657,208,91339,100
2,091417,BA1657,209,91516,100
2,091417,BA1657,210,91800,100
2,091417,BA1657,211,91805,300
2,091417,BA1657,212,94805,310
2,091417,BA1657,213,95086,100
2,091417,BA1657,214,95257,100
2,091417,BA1657,215,95418,100
2,091417,BA1657,216,95609,100
2,091417,BA1657,217,95917,100
2,091417,BA1657,218,95922,300
2,091417,BA1657,219,97200,100
2,091417,BA1657,220,98922,310
2,091417,BA1657,221,99228,100
2,091417,BA1657,222,99406,100
2,091417,BA1657,223,99584,100
2,091417,BA1657,224,99925,100
2,091417,BA1657,225,100113,100
2,091417,BA1657,226,100118,300
2,091417,BA1657,227,102602,100
2,091417,BA1657,228,102804,100
2,091417,BA1657,229,103304,310
2,091417,BA1657,230,103487,100
2,091417,BA1657,231,103809,100
2,091417,BA1657,232,103830,100
2,091417,BA1657,233,104012,100
2,091417,BA1657,234,104366,100
2,091417,BA1657,235,104371,300
2,091417,BA1657,236,106550,100
2,091417,BA1657,237,106986,100
2,091417,BA1657,238,106994,100
2,091417,BA1657,239,107188,100
2,091417,BA1657,240,107202,100
2,091417,BA1657,241,107676,100
2,091417,BA1657,242,107722,100
2,091417,BA1657,243,107834,100
2,091417,BA1657,244,108091,100
2,091417,BA1657,245,108328,100
2,091417,BA1657,246,108828,310
2,091417,BA1657,247,109058,100
2,091417,BA1657,248,109354,100
2,091417,BA1657,249,109639,100
2,091417,BA1657,250,109756,100
2,091417,BA1657,251,110028,100
2,091417,BA1657,252,110033,300
2,091417,BA1657,253,112770,100
2,091417,BA1657,254,112800,100
2,091417,BA1657,255,113300,310
2,091417,BA1657,256,113630,100
2,091417,BA1657,257,113986,100
2,091417,BA1657,258,114129,100
2,091417,BA1657,259,114372,100
2,091417,BA1657,260,114615,100
2,091417,BA1657,261,114620,300
2,091417,BA1657,262,115979,100
2,091417,BA1657,263,116723,100
2,091417,BA1657,264,116763,100
2,091417,BA1657,265,117299,100
2,091417,BA1657,266,117489,100
2,091417,BA1657,267,117989,310
2,091417,BA1657,268,118130,100
2,091417,BA1657,269,118283,100
2,091417,BA1657,270,118463,100
2,091417,BA1657,271,118637,100
2,091417,BA1657,272,118803,100
2,091417,BA1657,273,118808,300
2,091417,BA1657,274,120913,100
2,091417,BA1657,275,121373,100
2,091417,BA1657,276,121743,100
2,091417,BA1657,277,121903,100
2,091417,BA1657,278,122403,310
2,091417,BA1657,279,122674,100
2,091417,BA1657,280,122722,100
2,091417,BA1657,281,122918,100
2,091417,BA1657,282,123141,100
2,091417,BA1657,283,123298,100
2,091417,BA1657,284,123303,300
2,091417,BA1657,285,124717,110
2,091417,BA1657,286,124767,110
2,091417,BA1657,287,125473,100
2,091417,BA1657,288,125718,100
2,091417,BA1657,289,126303,310
2,091417,BA1657,290,126426,100
2,091417,BA1657,291,126619,100
2,091417,BA1657,292,126836,100
2,091417,BA1657,293,126980,100
2,091417,BA1657,294,127174,100
2,091417,BA1657,295,127179,300
2,091417,BA1657,296,128535,110
2,091417,BA1657,297,130017,100
2,091417,BA1657,298,130517,310
2,091417,BA1657,299,130704,100
2,091417,BA1657,300,131080,100
2,091417,BA1657,301,131411,100
2,091417,BA1657,302,131568,100
2,091417,BA1657,303,131804,100
2,091417,BA1657,304,131809,300
2,091417,BA1657,305,134678,110
2,091417,BA1657,306,134809,310
2,091417,BA1657,307,134965,100
2,091417,BA1657,308,135186,100
2,091417,BA1657,309,135339,100
2,091417,BA1657,310,135616,100
2,091417,BA1657,311,135798,100
2,091417,BA1657,312,135803,300
2,091417,BA1657,313,136592,100
2,091417,BA1657,314,136765,100
2,091417,BA1657,315,136803,100
2,091417,BA1657,316,137470,100
2,091417,BA1657,317,138803,310
2,091417,BA1657,318,138945,100
2,091417,BA1657,319,139103,100
2,091417,BA1657,320,139308,100
2,091417,BA1657,321,139491,100
2,091417,BA1657,322,139672,100
2,091417,BA1657,323,139677,300
2,091417,BA1657,324,139694,100
2,091417,BA1657,325,142129,100
2,091417,BA1657,326,142677,310
2,091417,BA1657,327,142885,100
2,091417,BA1657,328,143146,100
2,091417,BA1657,329,143400,100
2,091417,BA1657,330,143602,100
2,091417,BA1657,331,143746,100
2,091417,BA1657,332,143751,300
2,091417,BA1657,333,146751,310
2,091417,BA1657,334,146985,100
2,091417,BA1657,335,147281,100
2,091417,BA1657,336,147535,100
2,091417,BA1657,337,147738,100
2,091417,BA1657,338,147935,100
2,091417,BA1657,339,147940,300
2,091417,BA1657,340,149049,100
2,091417,BA1657,341,149533,100
2,091417,BA1657,342,150721,100
2,091417,BA1657,343,150753,100
2,091417,BA1657,344,150913,100
2,091417,BA1657,345,151006,100
2,091417,BA1657,346,151506,310
2,091417,BA1657,347,152063,100
2,091417,BA1657,348,152161,100
2,091417,BA1657,349,152330,100
2,091417,BA1657,350,152553,100
2,091417,BA1657,351,152622,100
2,091417,BA1657,352,152627,300
2,091417,BA1657,353,152936,100
2,091417,BA1657,354,155627,310
2,091417,BA1657,355,155758,100
2,091417,BA1657,356,155913,100
2,091417,BA1657,357,156124,100
2,091417,BA1657,358,156312,100
2,091417,BA1657,359,156566,100
2,091417,BA1657,360,156571,300
2,091417,BA1657,361,157990,100
2,091417,BA1657,362,159571,310
2,091417,BA1657,363,159689,100
2,091417,BA1657,364,159990,100
2,091417,BA1657,365,160238,100
2,091417,BA1657,366,160431,100
2,091417,BA1657,367,160804,100
2,091417,BA1657,368,160809,300
2,091417,BA1657,369,163653,100
2,091417,BA1657,370,164153,310
2,091417,BA1657,371,165111,100
2,091417,BA1657,372,165399,100
2,091417,BA1657,373,165646,100
