Subject,UserID,Protocol,Run,Time,Current State,Transition State,Transition Event,A1 - LEFT,A2 - RIGHT,A[1] LEFT,A[2] RIGHT
BA1651,BL,3,1,2711,8,7,0,0,0,0,0
BA1651,BL,3,1,2739,7,0,0,0,0,0,1
BA1651,BL,3,1,2748,7,8,2,0,1,0,0
BA1651,BL,3,1,2750,8,0,0,0,0,0,1
BA1651,BL,3,1,2754,8,0,0,0,1,0,0
BA1651,BL,3,1,2758,8,7,0,0,0,0,0
BA1651,BL,3,1,2799,7,0,0,0,0,0,1
BA1651,BL,3,1,2802,7,8,2,0,1,0,0
BA1651,BL,3,1,2812,8,7,0,0,0,0,0
BA1651,BL,3,1,2859,7,0,0,0,0,0,1
BA1651,BL,3,1,2863,7,8,2,0,1,0,0
BA1651,BL,3,1,2873,8,7,0,0,0,0,0
BA1651,BL,3,1,2952,7,0,0,0,0,0,1
BA1651,BL,3,1,2960,7,8,2,0,1,0,0
BA1651,BL,3,1,2970,8,7,0,0,0,0,0
BA1651,BL,3,1,2994,7,0,0,0,0,0,1
BA1651,BL,3,1,2999,7,8,2,0,1,0,0
BA1651,BL,3,1,3009,8,7,0,0,0,0,0
BA1651,BL,3,1,3031,7,0,0,0,0,0,1
BA1651,BL,3,1,3037,7,8,2,0,1,0,0
BA1651,BL,3,1,3047,8,9,0,0,0,0,0
BA1651,BL,3,1,3057,9,10,0,0,0,0,0
BA1651,BL,3,1,3070,10,0,0,0,0,0,1
BA1651,BL,3,1,3132,10,2,0,0,0,0,0
BA1651,BL,3,1,3133,2,6,0,0,0,0,0
BA1651,BL,3,1,3227,6,8,2,0,1,0,0
BA1651,BL,3,1,3233,8,0,0,0,0,0,1
BA1651,BL,3,1,3237,8,7,0,0,0,0,0
BA1651,BL,3,1,3243,7,8,2,0,1,0,0
BA1651,BL,3,1,3251,8,0,0,0,0,0,1
BA1651,BL,3,1,3252,8,0,0,0,1,0,0
BA1651,BL,3,1,3253,8,7,0,0,0,0,0
BA1651,BL,3,1,3259,7,0,0,0,0,0,1
BA1651,BL,3,1,3260,7,8,2,0,1,0,0
BA1651,BL,3,1,3270,8,7,0,0,0,0,0
BA1651,BL,3,1,3281,7,0,0,0,0,0,1
BA1651,BL,3,1,3283,7,8,2,0,1,0,0
BA1651,BL,3,1,3293,8,7,0,0,0,0,0
BA1651,BL,3,1,3294,7,0,0,0,0,0,1
BA1651,BL,3,1,3296,7,8,2,0,1,0,0
BA1651,BL,3,1,3306,8,7,0,0,0,0,0
BA1651,BL,3,1,3335,7,0,0,0,0,0,1
BA1651,BL,3,1,3415,7,8,2,0,1,0,0
BA1651,BL,3,1,3425,8,7,0,0,0,0,0
BA1651,BL,3,1,3429,7,0,0,0,0,0,1
BA1651,BL,3,1,3441,7,8,2,0,1,0,0
BA1651,BL,3,1,3451,8,7,0,0,0,0,0
BA1651,BL,3,1,3458,7,0,0,0,0,0,1
BA1651,BL,3,1,3469,7,8,2,0,1,0,0
BA1651,BL,3,1,3479,8,7,0,0,0,0,0
BA1651,BL,3,1,3484,7,0,0,0,0,0,1
BA1651,BL,3,1,3489,7,8,2,0,1,0,0
BA1651,BL,3,1,3499,8,7,0,0,0,0,0
BA1651,BL,3,1,3546,7,0,0,0,0,0,1
BA1651,BL,3,1,3556,7,8,2,0,1,0,0
BA1651,BL,3,1,3566,8,7,0,0,0,0,0
BA1651,BL,3,1,3570,7,0,0,0,0,0,1
BA1651,BL,3,1,3571,7,8,2,0,1,0,0
BA1651,BL,3,1,3575,8,0,0,0,0,0,1
BA1651,BL,3,1,3581,8,7,0,0,0,0,0
BA1651,BL,3,1,3582,7,8,2,0,1,0,0
BA1651,BL,3,1,3584,8,0,0,0,0,0,1
BA1651,BL,3,1,3591,8,0,0,0,1,0,0
BA1651,BL,3,1,3592,8,7,0,0,0,0,0
BA1651,BL,3,1,3593,7,0,0,0,0,0,1
BA1651,BL,3,1,3605,7,8,2,0,1,0,0
BA1651,BL,3,1,3612,8,0,0,0,0,0,1
BA1651,BL,3,1,3614,8,0,0,0,1,0,0
BA1651,BL,3,1,3615,8,7,0,0,0,0,0
BA1651,BL,3,1,3619,7,0,0,0,0,0,1
BA1651,BL,3,1,3626,7,8,2,0,1,0,0
BA1651,BL,3,1,3636,8,7,0,0,0,0,0
BA1651,BL,3,1,3651,7,0,0,0,0,0,1
BA1651,BL,3,1,3654,7,8,2,0,1,0,0
BA1651,BL,3,1,3663,8,0,0,0,0,0,1
BA1651,BL,3,1,3664,8,7,0,0,0,0,0
BA1651,BL,3,1,3674,7,8,2,0,1,0,0
BA1651,BL,3,1,3684,8,7,0,0,0,0,0
BA1651,BL,3,1,3702,7,0,0,0,0,0,1
BA1651,BL,3,1,3706,7,8,2,0,1,0,0
BA1651,BL,3,1,3716,8,7,0,0,0,0,0
BA1651,BL,3,1,3753,7,0,0,0,0,0,1
BA1651,BL,3,1,3769,7,8,2,0,1,0,0
BA1651,BL,3,1,3779,8,7,0,0,0,0,0
BA1651,BL,3,1,3820,7,0,0,0,0,0,1
BA1651,BL,3,1,3828,7,8,2,0,1,0,0
BA1651,BL,3,1,3838,8,7,0,0,0,0,0
BA1651,BL,3,1,3840,7,0,0,0,0,0,1
BA1651,BL,3,1,3845,7,8,2,0,1,0,0
BA1651,BL,3,1,3848,8,0,0,0,0,0,1
BA1651,BL,3,1,3851,8,0,0,0,1,0,0
BA1651,BL,3,1,3855,8,9,0,0,0,0,0
BA1651,BL,3,1,3865,9,10,0,0,0,0,0
BA1651,BL,3,1,3878,10,0,0,0,0,0,1
BA1651,BL,3,1,3940,10,2,0,0,0,0,0
BA1651,BL,3,1,3941,2,3,0,0,0,0,0
BA1651,BL,3,1,4005,3,0,0,0,1,0,0
BA1651,BL,3,1,4009,3,0,0,0,0,0,1
BA1651,BL,3,1,4095,3,5,1,1,0,0,0
BA1651,BL,3,1,4102,5,0,0,0,0,1,0
BA1651,BL,3,1,4105,5,4,0,0,0,0,0
BA1651,BL,3,1,4116,4,5,1,1,0,0,0
BA1651,BL,3,1,4126,5,4,0,0,0,0,0
BA1651,BL,3,1,4137,4,0,0,0,0,1,0
BA1651,BL,3,1,4145,4,5,1,1,0,0,0
BA1651,BL,3,1,4155,5,4,0,0,0,0,0
BA1651,BL,3,1,4163,4,0,0,0,0,1,0
BA1651,BL,3,1,4165,4,5,1,1,0,0,0
BA1651,BL,3,1,4175,5,4,0,0,0,0,0
BA1651,BL,3,1,4222,4,0,0,0,0,1,0
BA1651,BL,3,1,4228,4,5,1,1,0,0,0
BA1651,BL,3,1,4238,5,9,0,0,0,0,0
BA1651,BL,3,1,4248,9,10,0,0,0,0,0
BA1651,BL,3,1,4254,10,0,0,0,0,1,0
BA1651,BL,3,1,4323,10,2,0,0,0,0,0
BA1651,BL,3,1,4324,2,3,0,0,0,0,0
BA1651,BL,3,1,4428,3,5,1,1,0,0,0
BA1651,BL,3,1,4438,5,4,0,0,0,1,0
BA1651,BL,3,1,4509,4,5,1,1,0,0,0
BA1651,BL,3,1,4519,5,4,0,0,0,0,0
BA1651,BL,3,1,4530,4,0,0,0,0,1,0
BA1651,BL,3,1,4540,4,5,1,1,0,0,0
BA1651,BL,3,1,4550,5,4,0,0,0,0,0
BA1651,BL,3,1,4564,4,0,0,0,0,1,0
BA1651,BL,3,1,4576,4,5,1,1,0,0,0
BA1651,BL,3,1,4582,5,0,0,0,0,1,0
BA1651,BL,3,1,4585,5,0,0,1,0,0,0
BA1651,BL,3,1,4586,5,4,0,0,0,0,0
BA1651,BL,3,1,4609,4,0,0,0,0,1,0
BA1651,BL,3,1,4633,4,5,1,1,0,0,0
BA1651,BL,3,1,4643,5,9,0,0,0,0,0
BA1651,BL,3,1,4653,9,10,0,0,0,0,0
BA1651,BL,3,1,4656,10,0,0,0,0,1,0
BA1651,BL,3,1,4728,10,2,0,0,0,0,0
BA1651,BL,3,1,4729,2,6,0,0,0,0,0
BA1651,BL,3,1,4906,6,8,2,0,1,0,0
BA1651,BL,3,1,4910,8,0,0,0,0,0,1
BA1651,BL,3,1,4916,8,7,0,0,0,0,0
BA1651,BL,3,1,4918,7,8,2,0,1,0,0
BA1651,BL,3,1,4920,8,0,0,0,0,0,1
BA1651,BL,3,1,4921,8,0,0,0,1,0,0
BA1651,BL,3,1,4923,8,0,0,0,0,0,1
BA1651,BL,3,1,4926,8,0,0,0,1,0,0
BA1651,BL,3,1,4928,8,7,0,0,0,0,0
BA1651,BL,3,1,4931,7,0,0,0,0,0,1
BA1651,BL,3,1,4936,7,8,2,0,1,0,0
BA1651,BL,3,1,4945,8,0,0,0,0,0,1
BA1651,BL,3,1,4946,8,7,0,0,0,0,0
BA1651,BL,3,1,4954,7,8,2,0,1,0,0
BA1651,BL,3,1,4955,8,0,0,0,0,0,1
BA1651,BL,3,1,4964,8,7,0,0,1,0,0
BA1651,BL,3,1,4965,7,0,0,0,0,0,1
BA1651,BL,3,1,4967,7,8,2,0,1,0,0
BA1651,BL,3,1,4969,8,0,0,0,0,0,1
BA1651,BL,3,1,4977,8,7,0,0,0,0,0
BA1651,BL,3,1,4997,7,8,2,0,1,0,0
BA1651,BL,3,1,5001,8,0,0,0,0,0,1
BA1651,BL,3,1,5007,8,7,0,0,0,0,0
BA1651,BL,3,1,5014,7,8,2,0,1,0,0
BA1651,BL,3,1,5023,8,0,0,0,0,0,1
BA1651,BL,3,1,5024,8,7,0,0,0,0,0
BA1651,BL,3,1,5031,7,8,2,0,1,0,0
BA1651,BL,3,1,5032,8,0,0,0,0,0,1
BA1651,BL,3,1,5041,8,7,0,0,0,0,0
BA1651,BL,3,1,5055,7,8,2,0,1,0,0
BA1651,BL,3,1,5065,8,7,0,0,0,0,0
BA1651,BL,3,1,5076,7,0,0,0,0,0,1
BA1651,BL,3,1,5109,7,8,2,0,1,0,0
BA1651,BL,3,1,5119,8,7,0,0,0,0,0
BA1651,BL,3,1,5125,7,0,0,0,0,0,1
BA1651,BL,3,1,5154,7,8,2,0,1,0,0
BA1651,BL,3,1,5161,8,0,0,0,0,0,1
BA1651,BL,3,1,5164,8,7,0,0,0,0,0
BA1651,BL,3,1,5176,7,8,2,0,1,0,0
BA1651,BL,3,1,5186,8,7,0,0,0,0,0
BA1651,BL,3,1,5201,7,0,0,0,0,0,1
BA1651,BL,3,1,5213,7,8,2,0,1,0,0
BA1651,BL,3,1,5223,8,7,0,0,0,0,0
BA1651,BL,3,1,5241,7,0,0,0,0,0,1
BA1651,BL,3,1,5261,7,8,2,0,1,0,0
BA1651,BL,3,1,5271,8,7,0,0,0,0,0
BA1651,BL,3,1,5283,7,0,0,0,0,0,1
BA1651,BL,3,1,5312,7,8,2,0,1,0,0
BA1651,BL,3,1,5319,8,0,0,0,0,0,1
BA1651,BL,3,1,5322,8,7,0,0,0,0,0
BA1651,BL,3,1,5374,7,8,2,0,1,0,0
BA1651,BL,3,1,5381,8,0,0,0,0,0,1
BA1651,BL,3,1,5384,8,7,0,0,0,0,0
BA1651,BL,3,1,5387,7,8,2,0,1,0,0
BA1651,BL,3,1,5390,8,0,0,0,0,0,1
BA1651,BL,3,1,5397,8,7,0,0,0,0,0
BA1651,BL,3,1,5404,7,8,2,0,1,0,0
BA1651,BL,3,1,5407,8,0,0,0,0,0,1
BA1651,BL,3,1,5410,8,0,0,0,1,0,0
BA1651,BL,3,1,5414,8,7,0,0,0,0,0
BA1651,BL,3,1,5425,7,0,0,0,0,0,1
BA1651,BL,3,1,5430,7,8,2,0,1,0,0
BA1651,BL,3,1,5439,8,0,0,0,0,0,1
BA1651,BL,3,1,5440,8,7,0,0,0,0,0
BA1651,BL,3,1,5468,7,8,2,0,1,0,0
BA1651,BL,3,1,5478,8,9,0,0,0,0,0
BA1651,BL,3,1,5488,9,10,0,0,0,0,0
BA1651,BL,3,1,5494,10,0,0,0,0,0,1
BA1651,BL,3,1,5563,10,2,0,0,0,0,0
BA1651,BL,3,1,5564,2,6,0,0,0,0,0
BA1651,BL,3,1,5621,6,8,2,0,1,0,0
BA1651,BL,3,1,5624,8,0,0,0,0,0,1
BA1651,BL,3,1,5625,8,0,0,0,1,0,0
BA1651,BL,3,1,5626,8,0,0,0,0,0,1
BA1651,BL,3,1,5631,8,7,0,0,0,0,0
BA1651,BL,3,1,5658,7,8,2,0,1,0,0
BA1651,BL,3,1,5668,8,7,0,0,0,0,0
BA1651,BL,3,1,5677,7,0,0,0,0,0,1
BA1651,BL,3,1,5678,7,8,2,0,1,0,0
BA1651,BL,3,1,5681,8,0,0,0,0,0,1
BA1651,BL,3,1,5688,8,7,0,0,0,0,0
BA1651,BL,3,1,5698,7,8,2,0,1,0,0
BA1651,BL,3,1,5708,8,7,0,0,0,0,0
BA1651,BL,3,1,5716,7,0,0,0,0,0,1
BA1651,BL,3,1,5736,7,8,2,0,1,0,0
BA1651,BL,3,1,5737,8,0,0,0,0,0,1
BA1651,BL,3,1,5739,8,0,0,0,1,0,0
BA1651,BL,3,1,5746,8,7,0,0,0,0,0
BA1651,BL,3,1,5753,7,0,0,0,0,0,1
BA1651,BL,3,1,5770,7,8,2,0,1,0,0
BA1651,BL,3,1,5780,8,7,0,0,0,0,0
BA1651,BL,3,1,5783,7,0,0,0,0,0,1
BA1651,BL,3,1,5795,7,8,2,0,1,0,0
BA1651,BL,3,1,5805,8,7,0,0,0,0,0
BA1651,BL,3,1,5810,7,0,0,0,0,0,1
BA1651,BL,3,1,5816,7,8,2,0,1,0,0
BA1651,BL,3,1,5826,8,7,0,0,0,0,0
BA1651,BL,3,1,5844,7,0,0,0,0,0,1
BA1651,BL,3,1,5847,7,8,2,0,1,0,0
BA1651,BL,3,1,5857,8,7,0,0,0,0,0
BA1651,BL,3,1,5877,7,0,0,0,0,0,1
BA1651,BL,3,1,5896,7,8,2,0,1,0,0
BA1651,BL,3,1,5906,8,7,0,0,0,0,0
BA1651,BL,3,1,5916,7,0,0,0,0,0,1
BA1651,BL,3,1,5931,7,8,2,0,1,0,0
BA1651,BL,3,1,5941,8,7,0,0,0,0,0
BA1651,BL,3,1,5945,7,0,0,0,0,0,1
BA1651,BL,3,1,5959,7,8,2,0,1,0,0
BA1651,BL,3,1,5969,8,7,0,0,0,0,0
BA1651,BL,3,1,6011,7,0,0,0,0,0,1
BA1651,BL,3,1,6022,7,8,2,0,1,0,0
BA1651,BL,3,1,6032,8,7,0,0,0,0,0
BA1651,BL,3,1,6041,7,0,0,0,0,0,1
BA1651,BL,3,1,6047,7,8,2,0,1,0,0
BA1651,BL,3,1,6057,8,7,0,0,0,0,0
BA1651,BL,3,1,6093,7,0,0,0,0,0,1
BA1651,BL,3,1,6095,7,8,2,0,1,0,0
BA1651,BL,3,1,6105,8,7,0,0,0,0,0
BA1651,BL,3,1,6112,7,0,0,0,0,0,1
BA1651,BL,3,1,6117,7,8,2,0,1,0,0
BA1651,BL,3,1,6127,8,7,0,0,0,0,0
BA1651,BL,3,1,6146,7,0,0,0,0,0,1
BA1651,BL,3,1,6159,7,8,2,0,1,0,0
BA1651,BL,3,1,6169,8,7,0,0,0,0,0
BA1651,BL,3,1,6198,7,0,0,0,0,0,1
BA1651,BL,3,1,6264,7,8,2,0,1,0,0
BA1651,BL,3,1,6274,8,7,0,0,0,0,0
BA1651,BL,3,1,6286,7,0,0,0,0,0,1
BA1651,BL,3,1,6294,7,8,2,0,1,0,0
BA1651,BL,3,1,6304,8,7,0,0,0,0,0
BA1651,BL,3,1,6309,7,0,0,0,0,0,1
BA1651,BL,3,1,6333,7,8,2,0,1,0,0
BA1651,BL,3,1,6343,8,9,0,0,0,0,0
BA1651,BL,3,1,6353,9,10,0,0,0,0,0
BA1651,BL,3,1,6360,10,0,0,0,0,0,1
BA1651,BL,3,1,6428,10,2,0,0,0,0,0
BA1651,BL,3,1,6429,2,6,0,0,0,0,0
BA1651,BL,3,1,6604,6,8,2,0,1,0,0
BA1651,BL,3,1,6614,8,7,0,0,0,0,0
BA1651,BL,3,1,6615,7,0,0,0,0,0,1
BA1651,BL,3,1,6626,7,8,2,0,1,0,0
BA1651,BL,3,1,6636,8,7,0,0,0,0,0
BA1651,BL,3,1,6647,7,0,0,0,0,0,1
BA1651,BL,3,1,6675,7,8,2,0,1,0,0
BA1651,BL,3,1,6685,8,7,0,0,0,0,1
BA1651,BL,3,1,6698,7,8,2,0,1,0,0
BA1651,BL,3,1,6708,8,7,0,0,0,0,0
BA1651,BL,3,1,6730,7,0,0,0,0,0,1
BA1651,BL,3,1,6757,7,8,2,0,1,0,0
BA1651,BL,3,1,6763,8,0,0,0,0,0,1
BA1651,BL,3,1,6767,8,7,0,0,1,0,0
BA1651,BL,3,1,6782,7,0,0,0,0,0,1
BA1651,BL,3,1,6786,7,8,2,0,1,0,0
BA1651,BL,3,1,6789,8,0,0,0,0,0,1
BA1651,BL,3,1,6796,8,7,0,0,0,0,0
BA1651,BL,3,1,6801,7,8,2,0,1,0,0
BA1651,BL,3,1,6811,8,7,0,0,0,0,0
BA1651,BL,3,1,6832,7,0,0,0,0,0,1
BA1651,BL,3,1,6880,7,8,2,0,1,0,0
BA1651,BL,3,1,6890,8,7,0,0,0,0,0
BA1651,BL,3,1,6922,7,0,0,0,0,0,1
BA1651,BL,3,1,6952,7,8,2,0,1,0,0
BA1651,BL,3,1,6962,8,7,0,0,0,0,0
BA1651,BL,3,1,6970,7,0,0,0,0,0,1
BA1651,BL,3,1,7127,7,8,2,0,1,0,0
BA1651,BL,3,1,7137,8,7,0,0,0,0,0
BA1651,BL,3,1,7151,7,0,0,0,0,0,1
BA1651,BL,3,1,7166,7,8,2,0,1,0,0
BA1651,BL,3,1,7168,8,0,0,0,0,0,1
BA1651,BL,3,1,7170,8,0,0,0,1,0,0
BA1651,BL,3,1,7176,8,7,0,0,0,0,0
BA1651,BL,3,1,7183,7,0,0,0,0,0,1
BA1651,BL,3,1,7425,7,8,2,0,1,0,0
BA1651,BL,3,1,7427,8,0,0,0,0,0,1
BA1651,BL,3,1,7435,8,7,0,0,0,0,0
BA1651,BL,3,1,7437,7,8,2,0,1,0,0
BA1651,BL,3,1,7443,8,0,0,0,0,0,1
BA1651,BL,3,1,7447,8,7,0,0,0,0,0
BA1651,BL,3,1,7454,7,8,2,0,1,0,0
BA1651,BL,3,1,7464,8,7,0,0,0,0,1
BA1651,BL,3,1,7482,7,8,2,0,1,0,0
BA1651,BL,3,1,7486,8,0,0,0,0,0,1
BA1651,BL,3,1,7489,8,0,0,0,1,0,0
BA1651,BL,3,1,7492,8,7,0,0,0,0,0
BA1651,BL,3,1,7493,7,0,0,0,0,0,1
BA1651,BL,3,1,7498,7,8,2,0,1,0,0
BA1651,BL,3,1,7503,8,0,0,0,0,0,1
BA1651,BL,3,1,7508,8,7,0,0,1,0,0
BA1651,BL,3,1,7509,7,0,0,0,0,0,1
BA1651,BL,3,1,7530,7,8,2,0,1,0,0
BA1651,BL,3,1,7540,8,7,0,0,0,0,0
BA1651,BL,3,1,7543,7,0,0,0,0,0,1
BA1651,BL,3,1,7628,7,8,2,0,1,0,0
BA1651,BL,3,1,7632,8,0,0,0,0,0,1
BA1651,BL,3,1,7638,8,7,0,0,0,0,0
BA1651,BL,3,1,7680,7,8,2,0,1,0,0
BA1651,BL,3,1,7690,8,7,0,0,0,0,0
BA1651,BL,3,1,7693,7,0,0,0,0,0,1
BA1651,BL,3,1,7736,7,8,2,0,1,0,0
BA1651,BL,3,1,7746,8,9,0,0,0,0,0
BA1651,BL,3,1,7756,9,10,0,0,0,0,0
BA1651,BL,3,1,7763,10,0,0,0,0,0,1
BA1651,BL,3,1,7831,10,2,0,0,0,0,0
BA1651,BL,3,1,7832,2,3,0,0,0,0,0
BA1651,BL,3,1,7946,3,5,1,1,0,0,0
BA1651,BL,3,1,7956,5,4,0,0,0,0,0
BA1651,BL,3,1,7968,4,0,0,0,0,1,0
BA1651,BL,3,1,7986,4,5,1,1,0,0,0
