Subject,UserID,Protocol,Run,Time,Current State,Transition State,Transition Event,A1 - LEFT,A2 - RIGHT,A[1] LEFT,A[2] RIGHT
BA1650,BL,3,1,1556,7,8,2,0,1,0,0
BA1650,BL,3,1,1558,8,0,0,0,0,0,1
BA1650,BL,3,1,1563,8,0,0,0,1,0,0
BA1650,BL,3,1,1566,8,7,0,0,0,0,0
BA1650,BL,3,1,1570,7,0,0,0,0,0,1
BA1650,BL,3,1,1577,7,8,2,0,1,0,0
BA1650,BL,3,1,1584,8,0,0,0,0,0,1
BA1650,BL,3,1,1587,8,7,0,0,0,0,0
BA1650,BL,3,1,1610,7,8,2,0,1,0,0
BA1650,BL,3,1,1620,8,7,0,0,0,0,0
BA1650,BL,3,1,1670,7,0,0,0,0,0,1
BA1650,BL,3,1,1699,7,8,2,0,1,0,0
BA1650,BL,3,1,1709,8,7,0,0,0,0,0
BA1650,BL,3,1,1734,7,0,0,0,0,0,1
BA1650,BL,3,1,1736,7,8,2,0,1,0,0
BA1650,BL,3,1,1741,8,0,0,0,0,0,1
BA1650,BL,3,1,1745,8,0,0,0,1,0,0
BA1650,BL,3,1,1746,8,7,0,0,0,0,0
BA1650,BL,3,1,1768,7,0,0,0,0,0,1
BA1650,BL,3,1,1778,7,8,2,0,1,0,0
BA1650,BL,3,1,1788,8,7,0,0,0,0,0
BA1650,BL,3,1,1797,7,0,0,0,0,0,1
BA1650,BL,3,1,1800,7,8,2,0,1,0,0
BA1650,BL,3,1,1806,8,0,0,0,0,0,1
BA1650,BL,3,1,1810,8,7,0,0,0,0,0
BA1650,BL,3,1,1843,7,8,2,0,1,0,0
BA1650,BL,3,1,1853,8,7,0,0,0,0,0
BA1650,BL,3,1,1871,7,0,0,0,0,0,1
BA1650,BL,3,1,1914,7,8,2,0,1,0,0
BA1650,BL,3,1,1924,8,7,0,0,0,0,0
BA1650,BL,3,1,1939,7,0,0,0,0,0,1
BA1650,BL,3,1,2084,7,8,2,0,1,0,0
BA1650,BL,3,1,2094,8,7,0,0,0,0,0
BA1650,BL,3,1,2123,7,0,0,0,0,0,1
BA1650,BL,3,1,2150,7,8,2,0,1,0,0
BA1650,BL,3,1,2160,8,9,0,0,0,0,0
BA1650,BL,3,1,2170,9,10,0,0,0,0,0
BA1650,BL,3,1,2171,10,0,0,0,0,0,1
BA1650,BL,3,1,2245,10,2,0,0,0,0,0
BA1650,BL,3,1,2246,2,6,0,0,0,0,0
BA1650,BL,3,1,2501,6,8,2,0,1,0,0
BA1650,BL,3,1,2506,8,0,0,0,0,0,1
BA1650,BL,3,1,2509,8,0,0,0,1,0,0
BA1650,BL,3,1,2511,8,7,0,0,0,0,0
BA1650,BL,3,1,2536,7,0,0,0,0,0,1
BA1650,BL,3,1,2541,7,8,2,0,1,0,0
BA1650,BL,3,1,2545,8,0,0,0,0,0,1
BA1650,BL,3,1,2551,8,7,0,0,0,0,0
BA1650,BL,3,1,2575,7,8,2,0,1,0,0
BA1650,BL,3,1,2583,8,0,0,0,0,0,1
BA1650,BL,3,1,2585,8,7,0,0,0,0,0
BA1650,BL,3,1,2586,7,8,2,0,1,0,0
BA1650,BL,3,1,2596,8,7,0,0,0,0,0
BA1650,BL,3,1,2598,7,0,0,0,0,0,1
BA1650,BL,3,1,2603,7,8,2,0,1,0,0
BA1650,BL,3,1,2607,8,0,0,0,0,0,1
BA1650,BL,3,1,2613,8,7,0,0,1,0,0
BA1650,BL,3,1,2622,7,0,0,0,0,0,1
BA1650,BL,3,1,2625,7,8,2,0,1,0,0
BA1650,BL,3,1,2635,8,7,0,0,0,0,0
BA1650,BL,3,1,2680,7,0,0,0,0,0,1
BA1650,BL,3,1,2687,7,8,2,0,1,0,0
BA1650,BL,3,1,2697,8,7,0,0,0,0,0
BA1650,BL,3,1,2699,7,0,0,0,0,0,1
BA1650,BL,3,1,2801,7,8,2,0,1,0,0
BA1650,BL,3,1,2811,8,7,0,0,0,0,0
BA1650,BL,3,1,2828,7,0,0,0,0,0,1
BA1650,BL,3,1,2832,7,8,2,0,1,0,0
BA1650,BL,3,1,2834,8,0,0,0,0,0,1
BA1650,BL,3,1,2835,8,0,0,0,1,0,0
BA1650,BL,3,1,2836,8,0,0,0,0,0,1
BA1650,BL,3,1,2842,8,7,0,0,1,0,0
BA1650,BL,3,1,2848,7,0,0,0,0,0,1
BA1650,BL,3,1,2856,7,8,2,0,1,0,0
BA1650,BL,3,1,2860,8,0,0,0,0,0,1
BA1650,BL,3,1,2866,8,7,0,0,1,0,0
BA1650,BL,3,1,2872,7,0,0,0,0,0,1
BA1650,BL,3,1,2922,7,8,2,0,1,0,0
BA1650,BL,3,1,2932,8,7,0,0,0,0,0
BA1650,BL,3,1,2973,7,0,0,0,0,0,1
BA1650,BL,3,1,2976,7,8,2,0,1,0,0
BA1650,BL,3,1,2986,8,7,0,0,0,0,0
BA1650,BL,3,1,2999,7,0,0,0,0,0,1
BA1650,BL,3,1,3114,7,0,0,1,0,0,0
BA1650,BL,3,1,3142,7,0,0,0,0,1,0
BA1650,BL,3,1,3367,7,8,2,0,1,0,0
BA1650,BL,3,1,3374,8,0,0,0,0,0,1
BA1650,BL,3,1,3377,8,7,0,0,0,0,0
BA1650,BL,3,1,3432,7,8,2,0,1,0,0
BA1650,BL,3,1,3442,8,7,0,0,0,0,0
BA1650,BL,3,1,3456,7,0,0,0,0,0,1
BA1650,BL,3,1,3500,7,8,2,0,1,0,0
BA1650,BL,3,1,3510,8,7,0,0,0,0,0
BA1650,BL,3,1,3525,7,0,0,0,0,0,1
BA1650,BL,3,1,3530,7,8,2,0,1,0,0
BA1650,BL,3,1,3540,8,7,0,0,0,0,0
BA1650,BL,3,1,3546,7,0,0,0,0,0,1
BA1650,BL,3,1,3549,7,8,2,0,1,0,0
BA1650,BL,3,1,3559,8,7,0,0,0,0,0
BA1650,BL,3,1,3562,7,0,0,0,0,0,1
BA1650,BL,3,1,3567,7,8,2,0,1,0,0
BA1650,BL,3,1,3573,8,0,0,0,0,0,1
BA1650,BL,3,1,3577,8,7,0,0,0,0,0
BA1650,BL,3,1,3579,7,8,2,0,1,0,0
BA1650,BL,3,1,3583,8,0,0,0,0,0,1
BA1650,BL,3,1,3589,8,7,0,0,0,0,0
BA1650,BL,3,1,3619,7,8,2,0,1,0,0
BA1650,BL,3,1,3627,8,0,0,0,0,0,1
BA1650,BL,3,1,3629,8,9,0,0,0,0,0
BA1650,BL,3,1,3631,9,0,0,0,1,0,0
BA1650,BL,3,1,3639,9,10,0,0,0,0,0
BA1650,BL,3,1,3642,10,0,0,0,0,0,1
BA1650,BL,3,1,3714,10,2,0,0,0,0,0
BA1650,BL,3,1,3715,2,6,0,0,0,0,0
BA1650,BL,3,1,3937,6,8,2,0,1,0,0
BA1650,BL,3,1,3947,8,7,0,0,0,0,0
BA1650,BL,3,1,3948,7,0,0,0,0,0,1
BA1650,BL,3,1,3952,7,8,2,0,1,0,0
BA1650,BL,3,1,3962,8,7,0,0,0,0,0
BA1650,BL,3,1,3965,7,0,0,0,0,0,1
BA1650,BL,3,1,3972,7,8,2,0,1,0,0
BA1650,BL,3,1,3977,8,0,0,0,0,0,1
BA1650,BL,3,1,3982,8,7,0,0,0,0,0
BA1650,BL,3,1,3995,7,8,2,0,1,0,0
BA1650,BL,3,1,4005,8,7,0,0,0,0,0
BA1650,BL,3,1,4007,7,0,0,0,0,0,1
BA1650,BL,3,1,4009,7,8,2,0,1,0,0
BA1650,BL,3,1,4014,8,0,0,0,0,0,1
BA1650,BL,3,1,4019,8,7,0,0,0,0,0
BA1650,BL,3,1,4030,7,8,2,0,1,0,0
BA1650,BL,3,1,4038,8,0,0,0,0,0,1
BA1650,BL,3,1,4040,8,7,0,0,1,0,0
BA1650,BL,3,1,4046,7,0,0,0,0,0,1
BA1650,BL,3,1,4050,7,8,2,0,1,0,0
BA1650,BL,3,1,4056,8,0,0,0,0,0,1
BA1650,BL,3,1,4058,8,0,0,0,1,0,0
BA1650,BL,3,1,4060,8,7,0,0,0,0,0
BA1650,BL,3,1,4064,7,0,0,0,0,0,1
BA1650,BL,3,1,4068,7,8,2,0,1,0,0
BA1650,BL,3,1,4078,8,7,0,0,0,0,0
BA1650,BL,3,1,4085,7,0,0,0,0,0,1
BA1650,BL,3,1,4106,7,8,2,0,1,0,0
BA1650,BL,3,1,4111,8,0,0,0,0,0,1
BA1650,BL,3,1,4114,8,0,0,0,1,0,0
BA1650,BL,3,1,4116,8,7,0,0,0,0,0
BA1650,BL,3,1,4124,7,0,0,0,0,0,1
BA1650,BL,3,1,4128,7,8,2,0,1,0,0
BA1650,BL,3,1,4138,8,7,0,0,0,0,0
BA1650,BL,3,1,4167,7,0,0,0,0,0,1
BA1650,BL,3,1,4180,7,8,2,0,1,0,0
BA1650,BL,3,1,4184,8,0,0,0,0,0,1
BA1650,BL,3,1,4189,8,0,0,0,1,0,0
BA1650,BL,3,1,4190,8,7,0,0,0,0,0
BA1650,BL,3,1,4194,7,0,0,0,0,0,1
BA1650,BL,3,1,4198,7,8,2,0,1,0,0
BA1650,BL,3,1,4203,8,0,0,0,0,0,1
BA1650,BL,3,1,4206,8,0,0,0,1,0,0
BA1650,BL,3,1,4208,8,7,0,0,0,0,0
BA1650,BL,3,1,4213,7,0,0,0,0,0,1
BA1650,BL,3,1,4215,7,8,2,0,1,0,0
BA1650,BL,3,1,4225,8,7,0,0,0,0,0
BA1650,BL,3,1,4291,7,0,0,0,0,0,1
BA1650,BL,3,1,4354,7,8,2,0,1,0,0
BA1650,BL,3,1,4364,8,7,0,0,0,0,0
BA1650,BL,3,1,4370,7,0,0,0,0,0,1
BA1650,BL,3,1,4373,7,8,2,0,1,0,0
BA1650,BL,3,1,4381,8,0,0,0,0,0,1
BA1650,BL,3,1,4383,8,7,0,0,0,0,0
BA1650,BL,3,1,4384,7,8,2,0,1,0,0
BA1650,BL,3,1,4394,8,7,0,0,0,0,0
BA1650,BL,3,1,4407,7,0,0,0,0,0,1
BA1650,BL,3,1,4413,7,8,2,0,1,0,0
BA1650,BL,3,1,4423,8,7,0,0,0,0,1
BA1650,BL,3,1,4425,7,8,2,0,1,0,0
BA1650,BL,3,1,4431,8,0,0,0,0,0,1
BA1650,BL,3,1,4433,8,0,0,0,1,0,0
BA1650,BL,3,1,4435,8,7,0,0,0,0,0
BA1650,BL,3,1,4443,7,0,0,0,0,0,1
BA1650,BL,3,1,4445,7,8,2,0,1,0,0
BA1650,BL,3,1,4455,8,7,0,0,0,0,0
BA1650,BL,3,1,4476,7,0,0,0,0,0,1
BA1650,BL,3,1,4479,7,8,2,0,1,0,0
BA1650,BL,3,1,4489,8,9,0,0,0,0,0
BA1650,BL,3,1,4498,9,0,0,0,0,0,1
BA1650,BL,3,1,4499,9,10,0,0,0,0,0
BA1650,BL,3,1,4574,10,2,0,0,0,0,0
BA1650,BL,3,1,4575,2,3,0,0,0,0,0
BA1650,BL,3,1,4612,3,5,1,1,0,0,0
BA1650,BL,3,1,4622,5,4,0,0,0,0,0
BA1650,BL,3,1,4631,4,0,0,0,0,1,0
BA1650,BL,3,1,4635,4,5,1,1,0,0,0
BA1650,BL,3,1,4641,5,0,0,0,0,1,0
BA1650,BL,3,1,4644,5,0,0,1,0,0,0
BA1650,BL,3,1,4645,5,4,0,0,0,0,0
BA1650,BL,3,1,4657,4,0,0,0,0,1,0
BA1650,BL,3,1,4686,4,5,1,1,0,0,0
BA1650,BL,3,1,4696,5,4,0,0,0,0,0
BA1650,BL,3,1,4705,4,0,0,0,0,1,0
BA1650,BL,3,1,4707,4,5,1,1,0,0,0
BA1650,BL,3,1,4717,5,4,0,0,0,0,0
BA1650,BL,3,1,4718,4,0,0,0,0,1,0
BA1650,BL,3,1,4722,4,5,1,1,0,0,0
BA1650,BL,3,1,4728,5,0,0,0,0,1,0
BA1650,BL,3,1,4730,5,0,0,1,0,0,0
BA1650,BL,3,1,4732,5,9,0,0,0,0,0
BA1650,BL,3,1,4737,9,0,0,0,0,1,0
BA1650,BL,3,1,4742,9,10,0,0,0,0,0
BA1650,BL,3,1,4817,10,2,0,0,0,0,0
BA1650,BL,3,1,4818,2,3,0,0,0,0,0
BA1650,BL,3,1,4868,3,5,1,1,0,0,0
BA1650,BL,3,1,4878,5,4,0,0,0,0,0
BA1650,BL,3,1,4881,4,0,0,0,0,1,0
BA1650,BL,3,1,4886,4,5,1,1,0,0,0
BA1650,BL,3,1,4896,5,4,0,0,0,1,0
BA1650,BL,3,1,4898,4,5,1,1,0,0,0
BA1650,BL,3,1,4908,5,4,0,0,0,0,0
BA1650,BL,3,1,4920,4,0,0,0,0,1,0
BA1650,BL,3,1,4931,4,5,1,1,0,0,0
BA1650,BL,3,1,4935,5,0,0,0,0,1,0
BA1650,BL,3,1,4941,5,4,0,0,0,0,0
BA1650,BL,3,1,4958,4,5,1,1,0,0,0
BA1650,BL,3,1,4961,5,0,0,0,0,1,0
BA1650,BL,3,1,4965,5,0,0,1,0,0,0
BA1650,BL,3,1,4968,5,9,0,0,0,0,0
BA1650,BL,3,1,4978,9,10,0,0,0,0,0
BA1650,BL,3,1,4979,10,0,0,0,0,1,0
BA1650,BL,3,1,5053,10,2,0,0,0,0,0
BA1650,BL,3,1,5054,2,6,0,0,0,0,0
BA1650,BL,3,1,5112,6,0,0,1,0,0,0
BA1650,BL,3,1,5129,6,0,0,0,0,1,0
BA1650,BL,3,1,5416,6,8,2,0,1,0,0
BA1650,BL,3,1,5419,8,0,0,0,0,0,1
BA1650,BL,3,1,5426,8,7,0,0,0,0,0
BA1650,BL,3,1,5576,7,8,2,0,1,0,0
BA1650,BL,3,1,5584,8,0,0,0,0,0,1
BA1650,BL,3,1,5586,8,7,0,0,0,0,0
BA1650,BL,3,1,5587,7,8,2,0,1,0,0
BA1650,BL,3,1,5597,8,7,0,0,0,0,0
BA1650,BL,3,1,5615,7,0,0,0,0,0,1
BA1650,BL,3,1,5618,7,8,2,0,1,0,0
BA1650,BL,3,1,5625,8,0,0,0,0,0,1
BA1650,BL,3,1,5626,8,0,0,0,1,0,0
BA1650,BL,3,1,5628,8,7,0,0,0,0,0
BA1650,BL,3,1,5651,7,0,0,0,0,0,1
BA1650,BL,3,1,5658,7,8,2,0,1,0,0
BA1650,BL,3,1,5668,8,7,0,0,0,0,0
BA1650,BL,3,1,5685,7,0,0,0,0,0,1
BA1650,BL,3,1,5689,7,8,2,0,1,0,0
BA1650,BL,3,1,5699,8,7,0,0,0,0,0
BA1650,BL,3,1,5707,7,8,2,0,1,0,1
BA1650,BL,3,1,5717,8,7,0,0,0,0,0
BA1650,BL,3,1,5774,7,0,0,0,0,0,1
BA1650,BL,3,1,5869,7,8,2,0,1,0,0
BA1650,BL,3,1,5871,8,0,0,0,0,0,1
BA1650,BL,3,1,5876,8,0,0,0,1,0,0
BA1650,BL,3,1,5879,8,7,0,0,0,0,0
BA1650,BL,3,1,5899,7,0,0,0,0,0,1
BA1650,BL,3,1,5903,7,8,2,0,1,0,0
BA1650,BL,3,1,5910,8,0,0,0,0,0,1
BA1650,BL,3,1,5913,8,7,0,0,0,0,0
BA1650,BL,3,1,5946,7,8,2,0,1,0,0
BA1650,BL,3,1,5947,8,0,0,0,0,0,1
BA1650,BL,3,1,5952,8,0,0,0,1,0,0
BA1650,BL,3,1,5956,8,7,0,0,0,0,0
BA1650,BL,3,1,5959,7,0,0,0,0,0,1
BA1650,BL,3,1,5963,7,8,2,0,1,0,0
BA1650,BL,3,1,5972,8,0,0,0,0,0,1
BA1650,BL,3,1,5973,8,7,0,0,0,0,0
BA1650,BL,3,1,5976,7,8,2,0,1,0,0
BA1650,BL,3,1,5982,8,0,0,0,0,0,1
BA1650,BL,3,1,5986,8,7,0,0,0,0,0
BA1650,BL,3,1,5987,7,8,2,0,1,0,0
BA1650,BL,3,1,5993,8,0,0,0,0,0,1
BA1650,BL,3,1,5997,8,7,0,0,0,0,0
BA1650,BL,3,1,6014,7,8,2,0,1,0,0
BA1650,BL,3,1,6024,8,7,0,0,0,0,0
BA1650,BL,3,1,6041,7,0,0,0,0,0,1
BA1650,BL,3,1,6044,7,8,2,0,1,0,0
BA1650,BL,3,1,6054,8,7,0,0,0,0,0
BA1650,BL,3,1,6095,7,0,0,0,0,0,1
BA1650,BL,3,1,6153,7,8,2,0,1,0,0
BA1650,BL,3,1,6160,8,0,0,0,0,0,1
BA1650,BL,3,1,6163,8,7,0,0,0,0,0
BA1650,BL,3,1,6164,7,8,2,0,1,0,0
BA1650,BL,3,1,6174,8,7,0,0,0,0,0
BA1650,BL,3,1,6175,7,0,0,0,0,0,1
BA1650,BL,3,1,6179,7,8,2,0,1,0,0
BA1650,BL,3,1,6189,8,7,0,0,0,0,0
BA1650,BL,3,1,6190,7,0,0,0,0,0,1
BA1650,BL,3,1,6232,7,8,2,0,1,0,0
BA1650,BL,3,1,6240,8,0,0,0,0,0,1
BA1650,BL,3,1,6242,8,7,0,0,0,0,0
BA1650,BL,3,1,6244,7,8,2,0,1,0,0
BA1650,BL,3,1,6254,8,9,0,0,0,0,0
BA1650,BL,3,1,6264,9,10,0,0,0,0,0
BA1650,BL,3,1,6265,10,0,0,0,0,0,1
BA1650,BL,3,1,6339,10,2,0,0,0,0,0
BA1650,BL,3,1,6340,2,6,0,0,0,0,0
BA1650,BL,3,1,6514,6,8,2,0,1,0,0
BA1650,BL,3,1,6524,8,7,0,0,0,0,0
BA1650,BL,3,1,6535,7,0,0,0,0,0,1
BA1650,BL,3,1,6548,7,8,2,0,1,0,0
BA1650,BL,3,1,6558,8,7,0,0,0,0,0
BA1650,BL,3,1,6565,7,0,0,0,0,0,1
BA1650,BL,3,1,6610,7,8,2,0,1,0,0
BA1650,BL,3,1,6620,8,7,0,0,0,0,0
BA1650,BL,3,1,6640,7,0,0,0,0,0,1
BA1650,BL,3,1,6664,7,8,2,0,1,0,0
BA1650,BL,3,1,6674,8,7,0,0,0,0,0
BA1650,BL,3,1,6676,7,0,0,0,0,0,1
BA1650,BL,3,1,6680,7,8,2,0,1,0,0
BA1650,BL,3,1,6689,8,0,0,0,0,0,1
BA1650,BL,3,1,6690,8,7,0,0,0,0,0
BA1650,BL,3,1,6692,7,8,2,0,1,0,0
BA1650,BL,3,1,6702,8,7,0,0,0,0,0
BA1650,BL,3,1,6704,7,0,0,0,0,0,1
BA1650,BL,3,1,6709,7,8,2,0,1,0,0
BA1650,BL,3,1,6714,8,0,0,0,0,0,1
BA1650,BL,3,1,6719,8,7,0,0,0,0,0
BA1650,BL,3,1,6720,7,8,2,0,1,0,0
BA1650,BL,3,1,6729,8,0,0,0,0,0,1
BA1650,BL,3,1,6730,8,7,0,0,0,0,0
BA1650,BL,3,1,6764,7,8,2,0,1,0,0
BA1650,BL,3,1,6768,8,0,0,0,0,0,1
BA1650,BL,3,1,6772,8,0,0,0,1,0,0
BA1650,BL,3,1,6774,8,7,0,0,0,0,0
BA1650,BL,3,1,6781,7,0,0,0,0,0,1
BA1650,BL,3,1,6784,7,8,2,0,1,0,0
BA1650,BL,3,1,6794,8,7,0,0,0,0,0
BA1650,BL,3,1,6803,7,0,0,0,0,0,1
BA1650,BL,3,1,6806,7,8,2,0,1,0,0
BA1650,BL,3,1,6812,8,0,0,0,0,0,1
BA1650,BL,3,1,6816,8,7,0,0,0,0,0
BA1650,BL,3,1,6820,7,8,2,0,1,0,0
BA1650,BL,3,1,6827,8,0,0,0,0,0,1
BA1650,BL,3,1,6830,8,7,0,0,0,0,0
BA1650,BL,3,1,6893,7,8,2,0,1,0,0
BA1650,BL,3,1,6901,8,0,0,0,0,0,1
BA1650,BL,3,1,6903,8,7,0,0,0,0,0
BA1650,BL,3,1,6908,7,8,2,0,1,0,0
BA1650,BL,3,1,6918,8,7,0,0,0,0,0
BA1650,BL,3,1,6919,7,0,0,0,0,0,1
BA1650,BL,3,1,6924,7,8,2,0,1,0,0
BA1650,BL,3,1,6930,8,0,0,0,0,0,1
BA1650,BL,3,1,6934,8,7,0,0,0,0,0
BA1650,BL,3,1,6966,7,8,2,0,1,0,0
BA1650,BL,3,1,6973,8,0,0,0,0,0,1
BA1650,BL,3,1,6975,8,0,0,0,1,0,0
BA1650,BL,3,1,6976,8,7,0,0,0,0,0
BA1650,BL,3,1,6982,7,0,0,0,0,0,1
BA1650,BL,3,1,6985,7,8,2,0,1,0,0
BA1650,BL,3,1,6995,8,7,0,0,0,0,0
BA1650,BL,3,1,7013,7,0,0,0,0,0,1
BA1650,BL,3,1,7015,7,8,2,0,1,0,0
BA1650,BL,3,1,7017,8,0,0,0,0,0,1
BA1650,BL,3,1,7025,8,7,0,0,0,0,0
BA1650,BL,3,1,7059,7,8,2,0,1,0,0
BA1650,BL,3,1,7069,8,7,0,0,0,0,0
BA1650,BL,3,1,7085,7,0,0,0,0,0,1
BA1650,BL,3,1,7088,7,8,2,0,1,0,0
BA1650,BL,3,1,7098,8,9,0,0,0,0,0
BA1650,BL,3,1,7108,9,10,0,0,0,0,0
BA1650,BL,3,1,7109,10,0,0,0,0,0,1
BA1650,BL,3,1,7183,10,2,0,0,0,0,0
BA1650,BL,3,1,7184,2,6,0,0,0,0,0
BA1650,BL,3,1,7631,6,8,2,0,1,0,0
BA1650,BL,3,1,7634,8,0,0,0,0,0,1
BA1650,BL,3,1,7641,8,7,0,0,0,0,0
BA1650,BL,3,1,7685,7,8,2,0,1,0,0
BA1650,BL,3,1,7693,8,0,0,0,0,0,1
BA1650,BL,3,1,7695,8,7,0,0,0,0,0
BA1650,BL,3,1,7714,7,8,2,0,1,0,0
BA1650,BL,3,1,7715,8,0,0,0,0,0,1
BA1650,BL,3,1,7722,8,0,0,0,1,0,0
BA1650,BL,3,1,7724,8,7,0,0,0,0,0
BA1650,BL,3,1,7732,7,0,0,0,0,0,1
BA1650,BL,3,1,7735,7,8,2,0,1,0,0
BA1650,BL,3,1,7745,8,7,0,0,0,0,0
BA1650,BL,3,1,7750,7,0,0,0,0,0,1
BA1650,BL,3,1,7755,7,8,2,0,1,0,0
BA1650,BL,3,1,7765,8,7,0,0,0,0,0
BA1650,BL,3,1,7766,7,0,0,0,0,0,1
BA1650,BL,3,1,7781,7,8,2,0,1,0,0
BA1650,BL,3,1,7789,8,0,0,0,0,0,1
BA1650,BL,3,1,7791,8,7,0,0,0,0,0
BA1650,BL,3,1,7893,7,8,2,0,1,0,0
BA1650,BL,3,1,7903,8,7,0,0,0,0,0
BA1650,BL,3,1,7914,7,0,0,0,0,0,1
BA1650,BL,3,1,7973,7,8,2,0,1,0,0
BA1650,BL,3,1,7983,8,7,0,0,0,0,0
BA1650,BL,3,1,8058,7,0,0,0,0,0,1
BA1650,BL,3,1,8069,7,8,2,0,1,0,0
BA1650,BL,3,1,8071,8,0,0,0,0,0,1
BA1650,BL,3,1,8079,8,7,0,0,0,0,0
BA1650,BL,3,1,8111,7,8,2,0,1,0,0
BA1650,BL,3,1,8114,8,0,0,0,0,0,1
BA1650,BL,3,1,8118,8,0,0,0,1,0,0
BA1650,BL,3,1,8121,8,7,0,0,0,0,0
BA1650,BL,3,1,8146,7,0,0,0,0,0,1
BA1650,BL,3,1,8149,7,8,2,0,1,0,0
BA1650,BL,3,1,8159,8,7,0,0,0,0,1
BA1650,BL,3,1,8163,7,8,2,0,1,0,0
BA1650,BL,3,1,8173,8,7,0,0,0,0,0
BA1650,BL,3,1,8206,7,0,0,0,0,0,1
BA1650,BL,3,1,8210,7,8,2,0,1,0,0
BA1650,BL,3,1,8214,8,0,0,0,0,0,1
BA1650,BL,3,1,8220,8,7,0,0,0,0,0
BA1650,BL,3,1,8222,7,8,2,0,1,0,0
BA1650,BL,3,1,8232,8,7,0,0,0,0,0
BA1650,BL,3,1,8244,7,0,0,0,0,0,1
BA1650,BL,3,1,8345,7,8,2,0,1,0,0
BA1650,BL,3,1,8347,8,0,0,0,0,0,1
BA1650,BL,3,1,8355,8,7,0,0,0,0,0
BA1650,BL,3,1,8357,7,8,2,0,1,0,0
BA1650,BL,3,1,8363,8,0,0,0,0,0,1
BA1650,BL,3,1,8366,8,0,0,0,1,0,0
BA1650,BL,3,1,8367,8,7,0,0,0,0,0
BA1650,BL,3,1,8379,7,0,0,0,0,0,1
BA1650,BL,3,1,8383,7,8,2,0,1,0,0
BA1650,BL,3,1,8393,8,7,0,0,0,0,0
BA1650,BL,3,1,8409,7,0,0,0,0,0,1
BA1650,BL,3,1,8576,7,0,0,1,0,0,0
BA1650,BL,3,1,8600,7,0,0,0,0,1,0
BA1650,BL,3,1,8601,7,0,0,1,0,0,0
