Subject,UserID,Protocol,Run,Time,Current State,Transition State,Transition Event,A1 - LEFT,A2 - RIGHT,A[1] LEFT,A[2] RIGHT
BA1652,BL,4,1,1254,7,0,0,0,0,1,0
BA1652,BL,4,1,1314,7,8,2,0,1,0,0
BA1652,BL,4,1,1324,8,7,0,0,0,0,0
BA1652,BL,4,1,1329,7,0,0,0,0,0,1
BA1652,BL,4,1,1343,7,8,2,0,1,0,0
BA1652,BL,4,1,1353,8,7,0,0,0,0,0
BA1652,BL,4,1,1389,7,0,0,0,0,0,1
BA1652,BL,4,1,1450,7,0,0,1,0,0,0
BA1652,BL,4,1,1454,7,0,0,0,0,1,0
BA1652,BL,4,1,1458,7,0,0,1,0,0,0
BA1652,BL,4,1,1461,7,0,0,0,0,1,0
BA1652,BL,4,1,1485,7,0,0,1,0,0,0
BA1652,BL,4,1,1501,7,0,0,0,0,1,0
BA1652,BL,4,1,1597,7,8,2,0,1,0,0
BA1652,BL,4,1,1604,8,0,0,0,0,0,1
BA1652,BL,4,1,1607,8,7,0,0,0,0,0
BA1652,BL,4,1,1619,7,8,2,0,1,0,0
BA1652,BL,4,1,1621,8,0,0,0,0,0,1
BA1652,BL,4,1,1624,8,0,0,0,1,0,0
BA1652,BL,4,1,1628,8,0,0,0,0,0,1
BA1652,BL,4,1,1629,8,7,0,0,0,0,0
BA1652,BL,4,1,1646,7,8,2,0,1,0,0
BA1652,BL,4,1,1652,8,0,0,0,0,0,1
BA1652,BL,4,1,1656,8,7,0,0,0,0,0
BA1652,BL,4,1,1668,7,8,2,0,1,0,0
BA1652,BL,4,1,1671,8,0,0,0,0,0,1
BA1652,BL,4,1,1678,8,7,0,0,0,0,0
BA1652,BL,4,1,1703,7,8,2,0,1,0,0
BA1652,BL,4,1,1707,8,0,0,0,0,0,1
BA1652,BL,4,1,1713,8,7,0,0,0,0,0
BA1652,BL,4,1,1724,7,8,2,0,1,0,0
BA1652,BL,4,1,1734,8,7,0,0,0,0,0
BA1652,BL,4,1,1766,7,0,0,0,0,0,1
BA1652,BL,4,1,1795,7,8,2,0,1,0,0
BA1652,BL,4,1,1805,8,7,0,0,0,0,0
BA1652,BL,4,1,1848,7,0,0,0,0,0,1
BA1652,BL,4,1,1891,7,8,2,0,1,0,0
BA1652,BL,4,1,1901,8,7,0,0,0,0,0
BA1652,BL,4,1,1930,7,0,0,0,0,0,1
BA1652,BL,4,1,1966,7,8,2,0,1,0,0
BA1652,BL,4,1,1975,8,0,0,0,0,0,1
BA1652,BL,4,1,1976,8,7,0,0,0,0,0
BA1652,BL,4,1,1977,7,8,2,0,1,0,0
BA1652,BL,4,1,1987,8,7,0,0,0,0,0
BA1652,BL,4,1,1993,7,0,0,0,0,0,1
BA1652,BL,4,1,1997,7,8,2,0,1,0,0
BA1652,BL,4,1,2007,8,7,0,0,0,0,0
BA1652,BL,4,1,2018,7,0,0,0,0,0,1
BA1652,BL,4,1,2049,7,8,2,0,1,0,0
BA1652,BL,4,1,2059,8,7,0,0,0,0,0
BA1652,BL,4,1,2089,7,0,0,0,0,0,1
BA1652,BL,4,1,2129,7,8,2,0,1,0,0
BA1652,BL,4,1,2139,8,7,0,0,0,0,0
BA1652,BL,4,1,2160,7,0,0,0,0,0,1
BA1652,BL,4,1,2162,7,8,2,0,1,0,0
BA1652,BL,4,1,2165,8,0,0,0,0,0,1
BA1652,BL,4,1,2172,8,9,0,0,0,0,0
BA1652,BL,4,1,2180,9,0,0,0,1,0,0
BA1652,BL,4,1,2182,9,10,0,0,0,0,1
BA1652,BL,4,1,2257,10,2,0,0,0,0,0
BA1652,BL,4,1,2258,2,6,0,0,0,0,0
BA1652,BL,4,1,2344,6,0,0,1,0,0,0
BA1652,BL,4,1,2377,6,0,0,0,0,1,0
BA1652,BL,4,1,2391,6,0,0,1,0,0,0
BA1652,BL,4,1,2401,6,0,0,0,0,1,0
BA1652,BL,4,1,2464,6,8,2,0,1,0,0
BA1652,BL,4,1,2474,8,7,0,0,0,0,0
BA1652,BL,4,1,2493,7,0,0,0,0,0,1
BA1652,BL,4,1,2502,7,8,2,0,1,0,0
BA1652,BL,4,1,2506,8,0,0,0,0,0,1
BA1652,BL,4,1,2510,8,0,0,0,1,0,0
BA1652,BL,4,1,2512,8,7,0,0,0,0,0
BA1652,BL,4,1,2516,7,0,0,0,0,0,1
BA1652,BL,4,1,2557,7,8,2,0,1,0,0
BA1652,BL,4,1,2567,8,7,0,0,0,0,0
BA1652,BL,4,1,2579,7,0,0,0,0,0,1
BA1652,BL,4,1,2588,7,8,2,0,1,0,0
BA1652,BL,4,1,2598,8,7,0,0,0,0,0
BA1652,BL,4,1,2599,7,0,0,0,0,0,1
BA1652,BL,4,1,2601,7,8,2,0,1,0,0
BA1652,BL,4,1,2611,8,7,0,0,0,0,0
BA1652,BL,4,1,2669,7,0,0,0,0,0,1
BA1652,BL,4,1,2674,7,8,2,0,1,0,0
BA1652,BL,4,1,2682,8,0,0,0,0,0,1
BA1652,BL,4,1,2684,8,7,0,0,0,0,0
BA1652,BL,4,1,2717,7,8,2,0,1,0,0
BA1652,BL,4,1,2725,8,0,0,0,0,0,1
BA1652,BL,4,1,2727,8,7,0,0,0,0,0
BA1652,BL,4,1,2763,7,8,2,0,1,0,0
BA1652,BL,4,1,2770,8,0,0,0,1,0,1
BA1652,BL,4,1,2773,8,7,0,0,0,0,0
BA1652,BL,4,1,2789,7,0,0,0,0,0,1
BA1652,BL,4,1,2827,7,8,2,0,1,0,0
BA1652,BL,4,1,2837,8,7,0,0,0,0,0
BA1652,BL,4,1,2882,7,0,0,0,0,0,1
BA1652,BL,4,1,2885,7,8,2,0,1,0,0
BA1652,BL,4,1,2895,8,7,0,0,0,0,0
BA1652,BL,4,1,2903,7,0,0,0,0,0,1
BA1652,BL,4,1,2906,7,8,2,0,1,0,0
BA1652,BL,4,1,2915,8,0,0,0,0,0,1
BA1652,BL,4,1,2916,8,7,0,0,0,0,0
BA1652,BL,4,1,2919,7,8,2,0,1,0,0
BA1652,BL,4,1,2920,8,0,0,0,0,0,1
BA1652,BL,4,1,2922,8,0,0,0,1,0,0
BA1652,BL,4,1,2929,8,7,0,0,0,0,0
BA1652,BL,4,1,2973,7,0,0,0,0,0,1
BA1652,BL,4,1,3003,7,8,2,0,1,0,0
BA1652,BL,4,1,3005,8,0,0,0,0,0,1
BA1652,BL,4,1,3013,8,7,0,0,0,0,0
BA1652,BL,4,1,3039,7,8,2,0,1,0,0
BA1652,BL,4,1,3049,8,7,0,0,0,0,0
BA1652,BL,4,1,3053,7,0,0,0,0,0,1
BA1652,BL,4,1,3121,7,8,2,0,1,0,0
BA1652,BL,4,1,3131,8,7,0,0,0,0,0
BA1652,BL,4,1,3146,7,0,0,0,0,0,1
BA1652,BL,4,1,3149,7,8,2,0,1,0,0
BA1652,BL,4,1,3151,8,0,0,0,0,0,1
BA1652,BL,4,1,3159,8,7,0,0,0,0,0
BA1652,BL,4,1,3207,7,8,2,0,1,0,0
BA1652,BL,4,1,3217,8,7,0,0,0,0,0
BA1652,BL,4,1,3226,7,0,0,0,0,0,1
BA1652,BL,4,1,3228,7,8,2,0,1,0,0
BA1652,BL,4,1,3238,8,7,0,0,0,0,0
BA1652,BL,4,1,3266,7,0,0,0,0,0,1
BA1652,BL,4,1,3289,7,8,2,0,1,0,0
BA1652,BL,4,1,3296,8,0,0,0,0,0,1
BA1652,BL,4,1,3299,8,7,0,0,0,0,0
BA1652,BL,4,1,3303,7,8,2,0,1,0,0
BA1652,BL,4,1,3313,8,9,0,0,0,0,0
BA1652,BL,4,1,3323,9,10,0,0,0,0,0
BA1652,BL,4,1,3332,10,0,0,0,0,0,1
BA1652,BL,4,1,3398,10,2,0,0,0,0,0
BA1652,BL,4,1,3399,2,6,0,0,0,0,0
BA1652,BL,4,1,3490,6,8,2,0,1,0,0
BA1652,BL,4,1,3500,8,7,0,0,0,0,0
BA1652,BL,4,1,3549,7,0,0,0,0,0,1
BA1652,BL,4,1,3550,7,8,2,0,1,0,0
BA1652,BL,4,1,3559,8,0,0,0,0,0,1
BA1652,BL,4,1,3560,8,7,0,0,0,0,0
BA1652,BL,4,1,3562,7,8,2,0,1,0,0
BA1652,BL,4,1,3564,8,0,0,0,0,0,1
BA1652,BL,4,1,3572,8,7,0,0,0,0,0
BA1652,BL,4,1,3586,7,8,2,0,1,0,0
BA1652,BL,4,1,3596,8,7,0,0,0,0,1
BA1652,BL,4,1,3607,7,8,2,0,1,0,0
BA1652,BL,4,1,3616,8,0,0,0,0,0,1
BA1652,BL,4,1,3617,8,7,0,0,0,0,0
BA1652,BL,4,1,3621,7,8,2,0,1,0,0
BA1652,BL,4,1,3624,8,0,0,0,0,0,1
BA1652,BL,4,1,3628,8,0,0,0,1,0,0
BA1652,BL,4,1,3631,8,7,0,0,0,0,0
BA1652,BL,4,1,3650,7,0,0,0,0,0,1
BA1652,BL,4,1,3657,7,8,2,0,1,0,0
BA1652,BL,4,1,3667,8,7,0,0,0,0,0
BA1652,BL,4,1,3680,7,0,0,0,0,0,1
BA1652,BL,4,1,3711,7,8,2,0,1,0,0
BA1652,BL,4,1,3721,8,7,0,0,0,0,0
BA1652,BL,4,1,3735,7,0,0,0,0,0,1
BA1652,BL,4,1,3739,7,8,2,0,1,0,0
BA1652,BL,4,1,3749,8,7,0,0,0,0,0
BA1652,BL,4,1,3760,7,0,0,0,0,0,1
BA1652,BL,4,1,3782,7,8,2,0,1,0,0
BA1652,BL,4,1,3792,8,7,0,0,0,0,0
BA1652,BL,4,1,3804,7,0,0,0,0,0,1
BA1652,BL,4,1,3832,7,8,2,0,1,0,0
BA1652,BL,4,1,3841,8,0,0,0,0,0,1
BA1652,BL,4,1,3842,8,7,0,0,0,0,0
BA1652,BL,4,1,3887,7,8,2,0,1,0,0
BA1652,BL,4,1,3897,8,7,0,0,0,0,0
BA1652,BL,4,1,3936,7,0,0,0,0,0,1
BA1652,BL,4,1,3968,7,8,2,0,1,0,0
BA1652,BL,4,1,3978,8,7,0,0,0,0,0
BA1652,BL,4,1,4001,7,0,0,0,0,0,1
BA1652,BL,4,1,4080,7,8,2,0,1,0,0
BA1652,BL,4,1,4090,8,7,0,0,0,0,0
BA1652,BL,4,1,4114,7,0,0,0,0,0,1
BA1652,BL,4,1,4115,7,8,2,0,1,0,0
BA1652,BL,4,1,4125,8,7,0,0,0,0,0
BA1652,BL,4,1,4148,7,0,0,0,0,0,1
BA1652,BL,4,1,4157,7,8,2,0,1,0,0
BA1652,BL,4,1,4167,8,7,0,0,0,0,0
BA1652,BL,4,1,4179,7,0,0,0,0,0,1
BA1652,BL,4,1,4219,7,0,0,1,0,0,0
BA1652,BL,4,1,4222,7,0,0,0,0,1,0
BA1652,BL,4,1,4224,7,0,0,1,0,0,0
BA1652,BL,4,1,4248,7,0,0,0,0,1,0
BA1652,BL,4,1,4250,7,0,0,1,0,0,0
BA1652,BL,4,1,4278,7,0,0,0,0,1,0
BA1652,BL,4,1,4335,7,8,2,0,1,0,0
BA1652,BL,4,1,4345,8,7,0,0,0,0,0
BA1652,BL,4,1,4353,7,0,0,0,0,0,1
BA1652,BL,4,1,4356,7,8,2,0,1,0,0
BA1652,BL,4,1,4365,8,0,0,0,0,0,1
BA1652,BL,4,1,4366,8,7,0,0,0,0,0
BA1652,BL,4,1,4368,7,8,2,0,1,0,0
BA1652,BL,4,1,4374,8,0,0,0,0,0,1
BA1652,BL,4,1,4377,8,0,0,0,1,0,0
BA1652,BL,4,1,4378,8,7,0,0,0,0,0
BA1652,BL,4,1,4391,7,0,0,0,0,0,1
BA1652,BL,4,1,4396,7,8,2,0,1,0,0
BA1652,BL,4,1,4399,8,0,0,0,0,0,1
BA1652,BL,4,1,4406,8,9,0,0,0,0,0
BA1652,BL,4,1,4416,9,10,0,0,0,0,0
BA1652,BL,4,1,4491,10,2,0,0,0,0,0
BA1652,BL,4,1,4492,2,3,0,0,0,0,0
BA1652,BL,4,1,4525,3,5,1,1,0,0,0
BA1652,BL,4,1,4529,5,0,0,0,0,1,0
BA1652,BL,4,1,4531,5,0,0,1,0,0,0
BA1652,BL,4,1,4535,5,4,0,0,0,0,0
BA1652,BL,4,1,4555,4,0,0,0,0,1,0
BA1652,BL,4,1,4562,4,5,1,1,0,0,0
BA1652,BL,4,1,4572,5,4,0,0,0,0,0
BA1652,BL,4,1,4587,4,0,0,0,0,1,0
BA1652,BL,4,1,4593,4,5,1,1,0,0,0
BA1652,BL,4,1,4603,5,4,0,0,0,0,0
BA1652,BL,4,1,4604,4,0,0,0,0,1,0
BA1652,BL,4,1,4639,4,5,1,1,0,0,0
BA1652,BL,4,1,4649,5,4,0,0,0,0,0
BA1652,BL,4,1,4667,4,0,0,0,0,1,0
BA1652,BL,4,1,4704,4,5,1,1,0,0,0
BA1652,BL,4,1,4706,5,0,0,0,0,1,0
BA1652,BL,4,1,4714,5,9,0,0,0,0,0
BA1652,BL,4,1,4724,9,10,0,0,0,0,0
BA1652,BL,4,1,4799,10,2,0,0,0,0,0
BA1652,BL,4,1,4800,2,3,0,0,0,0,0
BA1652,BL,4,1,4927,3,5,1,1,0,0,0
BA1652,BL,4,1,4937,5,4,0,0,0,0,0
BA1652,BL,4,1,4987,4,0,0,0,0,1,0
BA1652,BL,4,1,4989,4,5,1,1,0,0,0
BA1652,BL,4,1,4992,5,0,0,0,0,1,0
BA1652,BL,4,1,4998,5,0,0,1,0,0,0
BA1652,BL,4,1,4999,5,4,0,0,0,0,0
BA1652,BL,4,1,5016,4,0,0,0,0,1,0
BA1652,BL,4,1,5041,4,5,1,1,0,0,0
BA1652,BL,4,1,5044,5,0,0,0,0,1,0
BA1652,BL,4,1,5051,5,4,0,0,0,0,0
BA1652,BL,4,1,5093,4,5,1,1,0,0,0
BA1652,BL,4,1,5097,5,0,0,0,0,1,0
BA1652,BL,4,1,5103,5,4,0,1,0,0,0
BA1652,BL,4,1,5132,4,0,0,0,0,1,0
BA1652,BL,4,1,5133,4,5,1,1,0,0,0
BA1652,BL,4,1,5140,5,0,0,0,0,1,0
BA1652,BL,4,1,5143,5,9,0,0,0,0,0
BA1652,BL,4,1,5153,9,10,0,0,0,0,0
BA1652,BL,4,1,5228,10,2,0,0,0,0,0
BA1652,BL,4,1,5229,2,6,0,0,0,0,0
BA1652,BL,4,1,5260,6,0,0,1,0,0,0
BA1652,BL,4,1,5273,6,0,0,0,0,1,0
BA1652,BL,4,1,5447,6,8,2,0,1,0,0
BA1652,BL,4,1,5449,8,0,0,0,0,0,1
BA1652,BL,4,1,5455,8,0,0,0,1,0,0
BA1652,BL,4,1,5457,8,7,0,0,0,0,0
BA1652,BL,4,1,5461,7,0,0,0,0,0,1
BA1652,BL,4,1,5464,7,8,2,0,1,0,0
BA1652,BL,4,1,5474,8,7,0,0,0,0,0
BA1652,BL,4,1,5476,7,0,0,0,0,0,1
BA1652,BL,4,1,5477,7,8,2,0,1,0,0
BA1652,BL,4,1,5479,8,0,0,0,0,0,1
BA1652,BL,4,1,5480,8,0,0,0,1,0,0
BA1652,BL,4,1,5487,8,7,0,0,0,0,0
BA1652,BL,4,1,5499,7,0,0,0,0,0,1
BA1652,BL,4,1,5501,7,8,2,0,1,0,0
BA1652,BL,4,1,5511,8,7,0,0,0,0,0
BA1652,BL,4,1,5529,7,0,0,0,0,0,1
BA1652,BL,4,1,5537,7,8,2,0,1,0,0
BA1652,BL,4,1,5543,8,0,0,0,0,0,1
BA1652,BL,4,1,5547,8,7,0,0,1,0,0
BA1652,BL,4,1,5558,7,0,0,0,0,0,1
BA1652,BL,4,1,5560,7,8,2,0,1,0,0
BA1652,BL,4,1,5564,8,0,0,0,0,0,1
BA1652,BL,4,1,5570,8,7,0,0,0,0,0
BA1652,BL,4,1,5603,7,8,2,0,1,0,0
BA1652,BL,4,1,5609,8,0,0,0,0,0,1
BA1652,BL,4,1,5613,8,7,0,0,0,0,0
BA1652,BL,4,1,5628,7,8,2,0,1,0,0
BA1652,BL,4,1,5638,8,7,0,0,0,0,0
BA1652,BL,4,1,5641,7,0,0,0,0,0,1
BA1652,BL,4,1,5648,7,8,2,0,1,0,0
BA1652,BL,4,1,5650,8,0,0,0,0,0,1
BA1652,BL,4,1,5653,8,0,0,0,1,0,0
BA1652,BL,4,1,5658,8,7,0,0,0,0,0
BA1652,BL,4,1,5691,7,0,0,0,0,0,1
BA1652,BL,4,1,5694,7,8,2,0,1,0,0
BA1652,BL,4,1,5695,8,0,0,0,0,0,1
BA1652,BL,4,1,5704,8,7,0,0,0,0,0
BA1652,BL,4,1,5800,7,8,2,0,1,0,0
BA1652,BL,4,1,5810,8,7,0,0,0,0,0
BA1652,BL,4,1,5819,7,0,0,0,0,0,1
BA1652,BL,4,1,5838,7,8,2,0,1,0,0
BA1652,BL,4,1,5840,8,0,0,0,0,0,1
BA1652,BL,4,1,5848,8,7,0,0,0,0,0
BA1652,BL,4,1,5866,7,8,2,0,1,0,0
BA1652,BL,4,1,5868,8,0,0,0,0,0,1
BA1652,BL,4,1,5876,8,7,0,0,0,0,0
BA1652,BL,4,1,5928,7,8,2,0,1,0,0
BA1652,BL,4,1,5938,8,7,0,0,0,0,0
BA1652,BL,4,1,6009,7,0,0,0,0,0,1
BA1652,BL,4,1,6017,7,8,2,0,1,0,0
BA1652,BL,4,1,6026,8,0,0,0,0,0,1
BA1652,BL,4,1,6027,8,7,0,0,0,0,0
BA1652,BL,4,1,6032,7,8,2,0,1,0,0
BA1652,BL,4,1,6042,8,7,0,0,0,0,0
BA1652,BL,4,1,6044,7,0,0,0,0,0,1
BA1652,BL,4,1,6055,7,8,2,0,1,0,0
BA1652,BL,4,1,6065,8,7,0,0,0,0,0
BA1652,BL,4,1,6067,7,0,0,0,0,0,1
BA1652,BL,4,1,6070,7,8,2,0,1,0,0
BA1652,BL,4,1,6080,8,7,0,0,0,0,0
BA1652,BL,4,1,6085,7,0,0,0,0,0,1
BA1652,BL,4,1,6093,7,8,2,0,1,0,0
BA1652,BL,4,1,6103,8,7,0,0,0,0,0
BA1652,BL,4,1,6109,7,0,0,0,0,0,1
BA1652,BL,4,1,6117,7,8,2,0,1,0,0
BA1652,BL,4,1,6127,8,9,0,0,0,0,0
BA1652,BL,4,1,6130,9,0,0,0,0,0,1
BA1652,BL,4,1,6137,9,10,0,0,1,0,0
BA1652,BL,4,1,6141,10,0,0,0,0,0,1
BA1652,BL,4,1,6212,10,2,0,0,0,0,0
BA1652,BL,4,1,6213,2,6,0,0,0,0,0
BA1652,BL,4,1,6372,6,8,2,0,1,0,0
BA1652,BL,4,1,6381,8,0,0,0,0,0,1
BA1652,BL,4,1,6382,8,7,0,0,0,0,0
BA1652,BL,4,1,6393,7,8,2,0,1,0,0
BA1652,BL,4,1,6401,8,0,0,0,0,0,1
BA1652,BL,4,1,6403,8,7,0,0,0,0,0
BA1652,BL,4,1,6492,7,8,2,0,1,0,0
BA1652,BL,4,1,6494,8,0,0,0,0,0,1
BA1652,BL,4,1,6495,8,0,0,0,1,0,0
BA1652,BL,4,1,6502,8,7,0,0,0,0,0
BA1652,BL,4,1,6518,7,0,0,0,0,0,1
BA1652,BL,4,1,6538,7,8,2,0,1,0,0
BA1652,BL,4,1,6548,8,7,0,0,0,0,0
BA1652,BL,4,1,6555,7,0,0,0,0,0,1
BA1652,BL,4,1,6631,7,8,2,0,1,0,0
BA1652,BL,4,1,6641,8,7,0,0,0,0,0
BA1652,BL,4,1,6642,7,0,0,0,0,0,1
BA1652,BL,4,1,6653,7,8,2,0,1,0,0
BA1652,BL,4,1,6661,8,0,0,0,1,0,1
BA1652,BL,4,1,6663,8,7,0,0,0,0,0
BA1652,BL,4,1,6673,7,0,0,0,0,0,1
BA1652,BL,4,1,6721,7,8,2,0,1,0,0
BA1652,BL,4,1,6731,8,7,0,0,0,0,0
BA1652,BL,4,1,6740,7,0,0,0,0,0,1
BA1652,BL,4,1,6799,7,8,2,0,1,0,0
BA1652,BL,4,1,6808,8,0,0,0,1,0,1
BA1652,BL,4,1,6809,8,7,0,0,0,0,0
BA1652,BL,4,1,6824,7,0,0,0,0,0,1
BA1652,BL,4,1,6831,7,8,2,0,1,0,0
BA1652,BL,4,1,6841,8,7,0,0,0,0,0
BA1652,BL,4,1,6845,7,8,2,0,1,0,1
BA1652,BL,4,1,6847,8,0,0,0,0,0,1
BA1652,BL,4,1,6855,8,7,0,0,0,0,0
BA1652,BL,4,1,7025,7,8,2,0,1,0,0
BA1652,BL,4,1,7035,8,7,0,0,0,0,0
BA1652,BL,4,1,7060,7,0,0,0,0,0,1
BA1652,BL,4,1,7077,7,8,2,0,1,0,0
BA1652,BL,4,1,7087,8,7,0,0,0,0,0
BA1652,BL,4,1,7093,7,0,0,0,0,0,1
BA1652,BL,4,1,7152,7,8,2,0,1,0,0
BA1652,BL,4,1,7156,8,0,0,0,0,0,1
BA1652,BL,4,1,7162,8,7,0,0,0,0,0
BA1652,BL,4,1,7169,7,8,2,0,1,0,0
BA1652,BL,4,1,7179,8,7,0,0,0,0,0
BA1652,BL,4,1,7191,7,0,0,0,0,0,1
BA1652,BL,4,1,7347,7,0,0,1,0,0,0
BA1652,BL,4,1,7369,7,0,0,0,0,1,0
BA1652,BL,4,1,7398,7,0,0,1,0,0,0
BA1652,BL,4,1,7424,7,0,0,0,0,1,0
BA1652,BL,4,1,7508,7,8,2,0,1,0,0
BA1652,BL,4,1,7515,8,0,0,0,0,0,1
BA1652,BL,4,1,7518,8,7,0,0,0,0,0
BA1652,BL,4,1,7521,7,8,2,0,1,0,0
BA1652,BL,4,1,7531,8,7,0,0,0,0,0
BA1652,BL,4,1,7545,7,0,0,0,0,0,1
BA1652,BL,4,1,7546,7,8,2,0,1,0,0
BA1652,BL,4,1,7549,8,0,0,0,0,0,1
BA1652,BL,4,1,7551,8,0,0,0,1,0,0
BA1652,BL,4,1,7556,8,7,0,0,0,0,0
BA1652,BL,4,1,7576,7,0,0,0,0,0,1
BA1652,BL,4,1,7577,7,8,2,0,1,0,0
BA1652,BL,4,1,7587,8,7,0,0,0,0,0
BA1652,BL,4,1,7622,7,0,0,0,0,0,1
BA1652,BL,4,1,7624,7,8,2,0,1,0,0
BA1652,BL,4,1,7634,8,7,0,0,0,0,0
BA1652,BL,4,1,7652,7,0,0,0,0,0,1
BA1652,BL,4,1,7654,7,8,2,0,1,0,0
BA1652,BL,4,1,7664,8,9,0,0,0,0,0
BA1652,BL,4,1,7674,9,10,0,0,0,0,1
BA1652,BL,4,1,7749,10,2,0,0,0,0,0
BA1652,BL,4,1,7750,2,6,0,0,0,0,0
BA1652,BL,4,1,7796,6,8,2,0,1,0,0
BA1652,BL,4,1,7806,8,7,0,0,0,0,0
BA1652,BL,4,1,7819,7,0,0,0,0,0,1
BA1652,BL,4,1,7830,7,8,2,0,1,0,0
BA1652,BL,4,1,7839,8,0,0,0,0,0,1
BA1652,BL,4,1,7840,8,7,0,0,0,0,0
BA1652,BL,4,1,7890,7,8,2,0,1,0,0
BA1652,BL,4,1,7898,8,0,0,0,0,0,1
BA1652,BL,4,1,7900,8,7,0,0,0,0,0
BA1652,BL,4,1,7931,7,8,2,0,1,0,0
BA1652,BL,4,1,7936,8,0,0,0,0,0,1
BA1652,BL,4,1,7941,8,7,0,0,0,0,0
BA1652,BL,4,1,8103,7,8,2,0,1,0,0
BA1652,BL,4,1,8113,8,7,0,0,0,0,0
BA1652,BL,4,1,8127,7,0,0,0,0,0,1
BA1652,BL,4,1,8141,7,8,2,0,1,0,0
BA1652,BL,4,1,8147,8,0,0,0,0,0,1
BA1652,BL,4,1,8151,8,7,0,0,0,0,0
BA1652,BL,4,1,8241,7,8,2,0,1,0,0
BA1652,BL,4,1,8251,8,7,0,0,0,0,0
BA1652,BL,4,1,8302,7,0,0,0,0,0,1
BA1652,BL,4,1,8472,7,8,2,0,1,0,0
BA1652,BL,4,1,8482,8,7,0,0,0,0,0
BA1652,BL,4,1,8503,7,0,0,0,0,0,1
BA1652,BL,4,1,8584,7,0,0,1,0,0,0
BA1652,BL,4,1,8608,7,0,0,0,0,1,0
BA1652,BL,4,1,8613,7,0,0,1,0,0,0
BA1652,BL,4,1,8641,7,0,0,0,0,1,0
BA1652,BL,4,1,8650,7,0,0,1,0,0,0
BA1652,BL,4,1,8672,7,0,0,0,0,1,0
BA1652,BL,4,1,8749,7,8,2,0,1,0,0
BA1652,BL,4,1,8759,8,7,0,0,0,0,0
BA1652,BL,4,1,8767,7,0,0,0,0,0,1
BA1652,BL,4,1,8775,7,8,2,0,1,0,0
BA1652,BL,4,1,8781,8,0,0,0,0,0,1
BA1652,BL,4,1,8785,8,7,0,0,0,0,0
BA1652,BL,4,1,8788,7,8,2,0,1,0,0
BA1652,BL,4,1,8798,8,7,0,0,0,0,0
BA1652,BL,4,1,8811,7,0,0,0,0,0,1
