date,subject,ratio,runnum,trial,frpointer,borpointer,bolpointer,time,fr_irt,prp,fr_prp,uo_prp,event
11/18/17,BA1657,125,7,1,117,0,0,515.13,0.12,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,1,118,0,0,515.4,0.27,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,1,119,0,0,516.6,1.2,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,1,120,0,0,516.79,0.19,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,1,121,0,0,517.54,0.75,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,1,122,0,0,518.1,0.56,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,1,123,0,0,518.33,0.23,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,1,124,0,0,519.03,0.7,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,1,125,0,0,519.29,0.26,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,0,-1,0,0,519.3,0.0,0.0,0.0,0.0,200
11/18/17,BA1657,125,7,0,0,0,0,521.35,2.05,0.0,0.0,0.0,300
11/18/17,BA1657,125,7,2,1,0,0,593.24,71.89,69.84,69.84,0.0,120
11/18/17,BA1657,125,7,2,2,0,0,682.32,89.08,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,3,0,0,682.63,0.31,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,4,0,0,683.95,1.32,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,5,0,0,684.69,0.74,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,6,0,0,688.47,3.78,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,7,0,0,689.4,0.93,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,8,0,0,689.69,0.29,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,9,0,0,690.03,0.34,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,10,0,0,690.26,0.23,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,11,0,0,690.77,0.51,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,12,0,0,691.78,1.01,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,13,0,0,694.12,2.34,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,14,0,0,696.06,1.94,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,15,0,0,697.6,1.54,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,16,0,0,697.85,0.25,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,17,0,0,698.15,0.3,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,18,0,0,698.4,0.25,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,19,0,0,698.64,0.24,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,20,0,0,698.98,0.34,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,21,0,0,699.16,0.18,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,22,0,0,701.71,2.55,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,23,0,0,701.9,0.19,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,24,0,0,703.12,1.22,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,25,0,0,703.41,0.29,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,26,0,0,703.84,0.43,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,27,0,0,704.21,0.37,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,28,0,0,705.21,1.0,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,29,0,0,705.46,0.25,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,30,0,0,705.69,0.23,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,31,0,0,705.88,0.19,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,32,0,0,709.8,3.92,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,33,0,0,710.79,0.99,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,34,0,0,711.1,0.31,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,35,0,0,711.98,0.88,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,36,0,0,712.33,0.35,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,37,0,0,712.81,0.48,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,38,0,0,713.05,0.24,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,39,0,0,713.38,0.33,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,40,0,0,713.59,0.21,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,41,0,0,713.7,0.11,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,42,0,0,713.95,0.25,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,43,0,0,716.41,2.46,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,44,0,0,717.05,0.64,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,45,0,0,717.53,0.48,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,46,0,0,717.94,0.41,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,47,0,0,718.29,0.35,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,48,0,0,718.63,0.34,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,49,0,0,718.94,0.31,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,50,0,0,719.21,0.27,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,51,0,0,719.44,0.23,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,52,0,0,719.64,0.2,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,53,0,0,719.97,0.33,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,54,0,0,722.14,2.17,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,55,0,0,722.78,0.64,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,56,0,0,723.12,0.34,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,57,0,0,723.41,0.29,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,58,0,0,723.81,0.4,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,59,0,0,724.28,0.47,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,60,0,0,724.66,0.38,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,61,0,0,725.48,0.82,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,62,0,0,725.7,0.22,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,63,0,0,726.21,0.51,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,64,0,0,728.26,2.05,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,65,0,0,728.74,0.48,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,66,0,0,729.03,0.29,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,67,0,0,729.37,0.34,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,68,0,0,729.83,0.46,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,69,0,0,730.47,0.64,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,70,0,0,730.66,0.19,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,71,0,0,731.03,0.37,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,72,0,0,732.76,1.73,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,73,0,0,732.87,0.11,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,74,0,0,733.19,0.32,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,75,0,0,733.53,0.34,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,76,0,0,733.83,0.3,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,77,0,0,734.03,0.2,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,78,0,0,734.19,0.16,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,79,0,0,734.37,0.18,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,80,0,0,734.55,0.18,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,81,0,0,734.72,0.17,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,82,0,0,734.79,0.0699999999999,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,83,0,0,735.25,0.46,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,84,0,0,736.77,1.52,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,85,0,0,737.12,0.35,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,86,0,0,737.53,0.41,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,87,0,0,737.95,0.42,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,88,0,0,738.44,0.49,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,89,0,0,738.65,0.21,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,90,0,0,738.85,0.2,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,91,0,0,739.21,0.36,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,92,0,0,740.48,1.27,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,93,0,0,740.81,0.33,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,94,0,0,741.13,0.32,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,95,0,0,741.83,0.7,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,96,0,0,741.99,0.16,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,97,0,0,742.21,0.22,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,98,0,0,743.07,0.86,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,99,0,0,744.03,0.96,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,100,0,0,744.4,0.37,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,101,0,0,744.72,0.32,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,102,0,0,745.18,0.46,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,103,0,0,745.69,0.51,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,104,0,0,746.15,0.46,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,105,0,0,746.59,0.44,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,106,0,0,746.74,0.15,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,107,0,0,748.61,1.87,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,108,0,0,748.79,0.18,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,109,0,0,749.08,0.29,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,110,0,0,749.47,0.39,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,111,0,0,749.74,0.27,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,112,0,0,749.98,0.24,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,113,0,0,750.21,0.23,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,114,0,0,750.57,0.36,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,115,0,0,751.07,0.5,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,116,0,0,752.32,1.25,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,117,0,0,752.55,0.23,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,118,0,0,752.77,0.22,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,119,0,0,753.12,0.35,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,120,0,0,753.36,0.24,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,121,0,0,753.48,0.12,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,122,0,0,753.72,0.24,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,123,0,0,753.81,0.0899999999999,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,124,0,0,754.41,0.6,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,2,125,0,0,754.6,0.19,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,0,-1,0,0,754.61,0.0,0.0,0.0,0.0,200
11/18/17,BA1657,125,7,0,0,0,0,756.66,2.05,0.0,0.0,0.0,300
11/18/17,BA1657,125,7,3,1,0,0,825.2,68.54,66.49,66.49,0.0,120
11/18/17,BA1657,125,7,3,2,0,0,825.97,0.77,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,3,0,0,826.6,0.63,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,4,0,0,826.83,0.23,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,5,0,0,827.78,0.95,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,6,0,0,828.24,0.46,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,7,0,0,828.57,0.33,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,8,0,0,829.16,0.59,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,9,0,0,829.46,0.3,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,10,0,0,830.64,1.18,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,11,0,0,830.95,0.31,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,12,0,0,831.58,0.63,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,13,0,0,834.06,2.48,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,14,0,0,834.33,0.27,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,15,0,0,835.65,1.32,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,16,0,0,836.24,0.59,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,17,0,0,836.63,0.39,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,18,0,0,837.26,0.63,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,19,0,0,837.55,0.29,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,20,0,0,837.88,0.33,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,21,0,0,838.26,0.38,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,22,0,0,838.81,0.55,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,23,0,0,849.55,10.74,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,24,0,0,850.0,0.45,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,25,0,0,851.52,1.52,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,26,0,0,851.98,0.46,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,27,0,0,852.31,0.33,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,28,0,0,852.82,0.51,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,29,0,0,853.11,0.29,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,30,0,0,853.76,0.65,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,31,0,0,854.38,0.62,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,32,0,0,855.4,1.02,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,33,0,0,855.68,0.28,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,34,0,0,860.74,5.06,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,35,0,0,862.0,1.26,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,36,0,0,862.49,0.49,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,37,0,0,862.76,0.27,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,38,0,0,863.78,1.02,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,39,0,0,864.54,0.76,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,40,0,0,865.78,1.24,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,41,0,0,866.32,0.54,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,42,0,0,874.32,8.0,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,43,0,0,875.78,1.46,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,44,0,0,876.14,0.36,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,45,0,0,876.48,0.34,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,46,0,0,876.82,0.34,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,47,0,0,877.19,0.37,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,48,0,0,877.52,0.33,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,49,0,0,877.97,0.45,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,50,0,0,878.54,0.57,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,51,0,0,878.78,0.24,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,52,0,0,879.46,0.68,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,53,0,0,881.75,2.29,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,54,0,0,882.65,0.9,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,55,0,0,883.01,0.36,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,56,0,0,883.81,0.8,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,57,0,0,884.33,0.52,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,58,0,0,884.87,0.54,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,59,0,0,885.53,0.66,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,60,0,0,885.84,0.31,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,61,0,0,886.16,0.32,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,62,0,0,886.69,0.53,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,63,0,0,889.46,2.77,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,64,0,0,889.89,0.43,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,65,0,0,890.13,0.24,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,66,0,0,890.36,0.23,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,67,0,0,890.76,0.4,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,68,0,0,891.17,0.41,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,69,0,0,891.61,0.44,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,70,0,0,891.79,0.18,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,71,0,0,892.22,0.43,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,72,0,0,892.62,0.4,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,73,0,0,892.88,0.26,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,74,0,0,894.48,1.6,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,75,0,0,894.89,0.41,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,76,0,0,895.32,0.43,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,77,0,0,895.66,0.34,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,78,0,0,896.04,0.38,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,79,0,0,896.88,0.84,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,80,0,0,897.26,0.38,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,81,0,0,897.49,0.23,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,82,0,0,897.71,0.22,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,83,0,0,898.42,0.71,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,84,0,0,898.75,0.33,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,85,0,0,900.78,2.03,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,86,0,0,901.02,0.24,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,87,0,0,901.32,0.3,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,88,0,0,902.12,0.8,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,89,0,0,902.4,0.28,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,90,0,0,902.97,0.57,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,91,0,0,903.3,0.33,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,92,0,0,903.63,0.33,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,93,0,0,904.07,0.44,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,94,0,0,904.38,0.31,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,95,0,0,904.73,0.35,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,96,0,0,906.08,1.35,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,97,0,0,906.46,0.38,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,98,0,0,906.94,0.48,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,99,0,0,907.39,0.45,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,100,0,0,907.6,0.21,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,101,0,0,907.89,0.29,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,102,0,0,908.02,0.13,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,103,0,0,908.17,0.15,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,104,0,0,908.28,0.11,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,105,0,0,908.75,0.47,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,106,0,0,910.29,1.54,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,107,0,0,910.55,0.26,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,108,0,0,910.82,0.27,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,109,0,0,911.22,0.4,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,110,0,0,911.5,0.28,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,111,0,0,911.74,0.24,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,112,0,0,911.86,0.12,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,113,0,0,912.21,0.35,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,114,0,0,912.43,0.22,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,115,0,0,912.66,0.23,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,116,0,0,914.66,2.0,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,117,0,0,915.12,0.46,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,118,0,0,915.45,0.33,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,119,0,0,915.88,0.43,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,120,0,0,916.25,0.37,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,121,0,0,916.59,0.34,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,122,0,0,916.95,0.36,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,123,0,0,917.14,0.19,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,124,0,0,917.52,0.38,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,3,125,0,0,917.96,0.44,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,0,-1,0,0,917.97,0.0,0.0,0.0,0.0,200
11/18/17,BA1657,125,7,0,0,0,0,920.02,2.05,0.0,0.0,0.0,300
11/18/17,BA1657,125,7,4,1,0,0,921.86,1.84,0.21,0.21,0.0,120
11/18/17,BA1657,125,7,4,2,0,0,922.79,0.93,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,4,3,0,0,923.08,0.29,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,4,4,0,0,923.92,0.84,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,4,5,0,0,924.48,0.56,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,4,6,0,0,924.85,0.37,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,4,7,0,0,925.17,0.32,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,4,8,0,0,925.55,0.38,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,4,9,0,0,925.8,0.25,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,4,10,0,0,926.99,1.19,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,4,11,0,0,928.18,1.19,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,4,12,0,0,928.61,0.43,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,4,13,0,0,928.81,0.2,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,4,14,0,0,929.04,0.23,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,4,15,0,0,931.25,2.21,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,4,16,0,0,931.65,0.4,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,4,17,0,0,932.03,0.38,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,4,18,0,0,932.59,0.56,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,4,19,0,0,932.84,0.25,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,4,20,0,0,933.62,0.78,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,4,21,0,0,935.68,2.06,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,4,22,0,0,936.22,0.54,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,4,23,0,0,938.4,2.18,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,4,24,0,0,938.89,0.49,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,4,25,0,0,939.51,0.62,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,4,26,0,0,940.85,1.34,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,4,27,0,0,941.19,0.34,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,4,28,0,0,941.33,0.14,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,4,29,0,0,941.75,0.42,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,4,30,0,0,941.9,0.15,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,4,31,0,0,942.17,0.27,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,4,32,0,0,943.91,1.74,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,4,33,0,0,944.26,0.35,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,4,34,0,0,944.38,0.12,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,4,35,0,0,945.84,1.46,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,4,36,0,0,948.9,3.06,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,4,37,0,0,949.41,0.51,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,4,38,0,0,949.69,0.28,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,4,39,0,0,950.0,0.31,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,4,40,0,0,950.12,0.12,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,4,41,0,0,950.23,0.11,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,4,42,0,0,950.36,0.13,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,4,43,0,0,950.65,0.29,0.0,0.0,0.0,120
11/18/17,BA1657,125,7,4,44,0,0,950.73,0.08,0.0,0.0,0.0,120
