Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGHT	A3 - 	A4 - 	A[1] LEFT	A[2] RIGHT	A[3] 	A[4] 
A	AC	4	89	9	1	BA1653	0	0	1	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	50	1	2	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	51	2	3	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	87	3	5	1	1	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	97	5	4	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	112	4	0	0	0	0	0	0	1	0	0	0
A	AC	4	89	9	1	BA1653	234	4	5	1	1	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	244	5	4	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	252	4	0	0	0	0	0	0	1	0	0	0
A	AC	4	89	9	1	BA1653	290	4	5	1	1	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	300	5	4	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	326	4	0	0	0	0	0	0	1	0	0	0
A	AC	4	89	9	1	BA1653	373	4	5	1	1	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	383	5	4	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	394	4	0	0	0	0	0	0	1	0	0	0
A	AC	4	89	9	1	BA1653	403	4	5	1	1	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	413	5	9	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	423	9	10	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	425	10	0	0	0	0	0	0	1	0	0	0
A	AC	4	89	9	1	BA1653	498	10	2	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	499	2	6	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	571	6	0	0	1	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	594	6	0	0	0	0	0	0	1	0	0	0
A	AC	4	89	9	1	BA1653	627	6	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	637	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	647	7	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	648	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	652	8	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	658	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	679	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	689	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	696	7	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	700	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	708	8	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	710	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	711	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	713	8	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	721	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	730	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	734	8	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	740	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	751	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	759	8	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	761	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	796	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	806	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	823	7	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	863	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	873	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	911	7	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	963	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	973	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	1015	7	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	1057	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	1067	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	1073	7	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	1074	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	1084	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	1102	7	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	1103	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	1113	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	1119	7	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	1132	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	1135	8	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	1142	8	7	0	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	1146	7	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	1150	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	1160	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	1189	7	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	1242	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	1252	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	1287	7	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	1290	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	1300	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	1312	7	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	1327	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	1331	8	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	1335	8	0	0	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	1337	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	1386	7	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	1505	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	1515	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	1521	7	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	1544	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	1554	8	9	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	1564	9	10	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	1639	10	2	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	1640	2	6	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	1805	6	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	1815	8	7	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	1832	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	1842	8	7	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	1844	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	1845	8	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	1849	8	0	0	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	1854	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	1877	7	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	1905	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	1915	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	1924	7	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	1929	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	1939	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	1962	7	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	1966	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	1973	8	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	1976	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	2024	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	2034	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	2080	7	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	2093	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	2095	8	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	2098	8	0	0	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	2103	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	2116	7	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	2120	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	2130	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	2147	7	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	2150	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	2160	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	2171	7	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	2221	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	2231	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	2237	7	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	2239	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	2249	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	2267	7	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	2268	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	2278	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	2302	7	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	2307	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	2317	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	2331	7	8	2	0	1	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	2332	8	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	2341	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	2353	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	2363	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	2433	7	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	2488	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	2498	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	2513	7	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	2517	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	2527	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	2533	7	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	2599	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	2609	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	2640	7	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	2691	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	2701	8	9	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	2711	9	10	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	2713	10	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	2786	10	2	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	2787	2	6	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	2942	6	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	2949	8	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	2952	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	2959	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	2961	8	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	2969	8	7	0	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	2982	7	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	2985	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	2995	8	7	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	3007	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	3010	8	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	3017	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	3019	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	3023	8	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	3027	8	0	0	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	3029	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	3053	7	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	3092	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	3102	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	3116	7	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	9	1	BA1653	3154	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	3164	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	9	1	BA1653	3192	7	0	0	0	0	0	0	0	1	0	0
