Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGH	A3 - 	A4 - 	A[1] LEFT	A[2] RIGH	A[3] 	A[4] 
A	BL	1	80	1	1	BA1650	0	0	1	0	0	0	0	0	0	0	0	0
A	BL	1	80	1	1	BA1650	50	1	2	0	0	0	0	0	0	0	0	0
A	BL	1	80	1	1	BA1650	51	2	3	0	0	0	0	0	0	0	0	0
A	BL	1	80	1	1	BA1650	268	3	5	1	1	0	0	0	0	0	0	0
A	BL	1	80	1	1	BA1650	278	5	4	0	0	0	0	0	0	0	0	0
A	BL	1	80	1	1	BA1650	283	4	0	0	0	0	0	0	1	0	0	0
A	BL	1	80	1	1	BA1650	367	4	5	1	1	0	0	0	0	0	0	0
A	BL	1	80	1	1	BA1650	369	5	0	0	0	0	0	0	1	0	0	0
A	BL	1	80	1	1	BA1650	377	5	4	0	0	0	0	0	0	0	0	0
A	BL	1	80	1	1	BA1650	561	4	5	1	1	0	0	0	0	0	0	0
A	BL	1	80	1	1	BA1650	571	5	4	0	0	0	0	0	1	0	0	0
A	BL	1	80	1	1	BA1650	580	4	5	1	1	0	0	0	0	0	0	0
A	BL	1	80	1	1	BA1650	584	5	0	0	0	0	0	0	1	0	0	0
A	BL	1	80	1	1	BA1650	590	5	4	0	0	0	0	0	0	0	0	0
A	BL	1	80	1	1	BA1650	597	4	5	1	1	0	0	0	0	0	0	0
A	BL	1	80	1	1	BA1650	602	5	0	0	0	0	0	0	1	0	0	0
A	BL	1	80	1	1	BA1650	607	5	9	0	0	0	0	0	0	0	0	0
A	BL	1	80	1	1	BA1650	617	9	10	0	0	0	0	0	0	0	0	0
A	BL	1	80	1	1	BA1650	692	10	2	0	0	0	0	0	0	0	0	0
A	BL	1	80	1	1	BA1650	693	2	6	0	0	0	0	0	0	0	0	0
A	BL	1	80	1	1	BA1650	737	6	8	2	0	1	0	0	0	0	0	0
A	BL	1	80	1	1	BA1650	747	8	7	0	0	0	0	0	0	0	0	0
A	BL	1	80	1	1	BA1650	762	7	0	0	0	0	0	0	0	1	0	0
A	BL	1	80	1	1	BA1650	768	7	8	2	0	1	0	0	0	0	0	0
A	BL	1	80	1	1	BA1650	778	8	7	0	0	0	0	0	0	0	0	0
A	BL	1	80	1	1	BA1650	779	7	0	0	0	0	0	0	0	1	0	0
A	BL	1	80	1	1	BA1650	797	7	8	2	0	1	0	0	0	0	0	0
A	BL	1	80	1	1	BA1650	807	8	7	0	0	0	0	0	0	0	0	0
A	BL	1	80	1	1	BA1650	810	7	0	0	0	0	0	0	0	1	0	0
A	BL	1	80	1	1	BA1650	830	7	8	2	0	1	0	0	0	0	0	0
A	BL	1	80	1	1	BA1650	840	8	7	0	0	0	0	0	0	0	0	0
A	BL	1	80	1	1	BA1650	852	7	0	0	0	0	0	0	0	1	0	0
A	BL	1	80	1	1	BA1650	857	7	8	2	0	1	0	0	0	0	0	0
A	BL	1	80	1	1	BA1650	863	8	0	0	0	0	0	0	0	1	0	0
A	BL	1	80	1	1	BA1650	864	8	0	0	0	1	0	0	0	0	0	0
A	BL	1	80	1	1	BA1650	867	8	7	0	0	0	0	0	0	0	0	0
A	BL	1	80	1	1	BA1650	885	7	0	0	0	0	0	0	0	1	0	0
A	BL	1	80	1	1	BA1650	889	7	8	2	0	1	0	0	0	0	0	0
A	BL	1	80	1	1	BA1650	895	8	0	0	0	0	0	0	0	1	0	0
A	BL	1	80	1	1	BA1650	899	8	7	0	0	0	0	0	0	0	0	0
A	BL	1	80	1	1	BA1650	900	7	8	2	0	1	0	0	0	0	0	0
A	BL	1	80	1	1	BA1650	907	8	0	0	0	0	0	0	0	1	0	0
A	BL	1	80	1	1	BA1650	908	8	0	0	0	1	0	0	0	0	0	0
A	BL	1	80	1	1	BA1650	909	8	0	0	0	0	0	0	0	1	0	0
A	BL	1	80	1	1	BA1650	910	8	7	0	0	0	0	0	0	0	0	0
A	BL	1	80	1	1	BA1650	914	7	8	2	0	1	0	0	0	0	0	0
A	BL	1	80	1	1	BA1650	924	8	7	0	0	0	0	0	0	0	0	0
A	BL	1	80	1	1	BA1650	927	7	0	0	0	0	0	0	0	1	0	0
A	BL	1	80	1	1	BA1650	931	7	8	2	0	1	0	0	0	0	0	0
A	BL	1	80	1	1	BA1650	941	8	7	0	0	0	0	0	0	0	0	0
A	BL	1	80	1	1	BA1650	954	7	0	0	0	0	0	0	0	1	0	0
A	BL	1	80	1	1	BA1650	959	7	8	2	0	1	0	0	0	0	0	0
A	BL	1	80	1	1	BA1650	969	8	9	0	0	0	0	0	0	0	0	0
A	BL	1	80	1	1	BA1650	977	9	0	0	0	0	0	0	0	1	0	0
A	BL	1	80	1	1	BA1650	979	9	10	0	0	0	0	0	0	0	0	0
