Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGH	A3 - 	A4 - 	A[1] LEFT	A[2] RIGH	A[3] 	A[4] 
A	BL	6	93	9	1	BA1653	0	0	1	0	0	0	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	50	1	10	0	0	0	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	125	10	2	0	0	0	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	126	2	6	0	0	0	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	314	6	8	2	0	1	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	324	8	7	0	0	0	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	339	7	0	0	0	0	0	0	0	1	0	0
A	BL	6	93	9	1	BA1653	503	7	8	2	0	1	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	505	8	0	0	0	0	0	0	0	1	0	0
A	BL	6	93	9	1	BA1653	510	8	0	0	0	1	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	513	8	7	0	0	0	0	0	0	1	0	0
A	BL	6	93	9	1	BA1653	518	7	8	2	0	1	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	521	8	0	0	0	0	0	0	0	1	0	0
A	BL	6	93	9	1	BA1653	528	8	7	0	0	0	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	580	7	8	2	0	1	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	583	8	0	0	0	0	0	0	0	1	0	0
A	BL	6	93	9	1	BA1653	586	8	0	0	0	1	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	590	8	7	0	0	0	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	616	7	0	0	0	0	0	0	0	1	0	0
A	BL	6	93	9	1	BA1653	618	7	8	2	0	1	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	628	8	7	0	0	0	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	640	7	0	0	0	0	0	0	0	1	0	0
A	BL	6	93	9	1	BA1653	739	7	8	2	0	1	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	746	8	0	0	0	0	0	0	0	1	0	0
A	BL	6	93	9	1	BA1653	749	8	7	0	0	0	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	762	7	8	2	0	1	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	765	8	0	0	0	0	0	0	0	1	0	0
A	BL	6	93	9	1	BA1653	766	8	0	0	0	1	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	772	8	7	0	0	0	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	786	7	0	0	0	0	0	0	0	1	0	0
A	BL	6	93	9	1	BA1653	789	7	8	2	0	1	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	794	8	0	0	0	0	0	0	0	1	0	0
A	BL	6	93	9	1	BA1653	797	8	0	0	0	1	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	799	8	7	0	0	0	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	815	7	0	0	0	0	0	0	0	1	0	0
A	BL	6	93	9	1	BA1653	860	7	8	2	0	1	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	863	8	0	0	0	0	0	0	0	1	0	0
A	BL	6	93	9	1	BA1653	870	8	7	0	0	0	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	873	7	8	2	0	1	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	883	8	7	0	0	0	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	909	7	0	0	0	0	0	0	0	1	0	0
A	BL	6	93	9	1	BA1653	910	7	8	2	0	1	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	914	8	0	0	0	0	0	0	0	1	0	0
A	BL	6	93	9	1	BA1653	920	8	7	0	0	0	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	940	7	8	2	0	1	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	950	8	7	0	0	0	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	957	7	0	0	0	0	0	0	0	1	0	0
A	BL	6	93	9	1	BA1653	1058	7	8	2	0	1	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	1068	8	7	0	0	0	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	1082	7	0	0	0	0	0	0	0	1	0	0
A	BL	6	93	9	1	BA1653	1086	7	8	2	0	1	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	1094	8	0	0	0	0	0	0	0	1	0	0
A	BL	6	93	9	1	BA1653	1096	8	7	0	0	0	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	1100	7	8	2	0	1	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	1108	8	0	0	0	0	0	0	0	1	0	0
A	BL	6	93	9	1	BA1653	1110	8	7	0	0	0	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	1129	7	8	2	0	1	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	1131	8	0	0	0	0	0	0	0	1	0	0
A	BL	6	93	9	1	BA1653	1138	8	0	0	0	1	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	1139	8	7	0	0	0	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	1197	7	0	0	0	0	0	0	0	1	0	0
A	BL	6	93	9	1	BA1653	1291	7	8	2	0	1	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	1301	8	7	0	0	0	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	1306	7	0	0	0	0	0	0	0	1	0	0
A	BL	6	93	9	1	BA1653	1322	7	8	2	0	1	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	1330	8	0	0	0	0	0	0	0	1	0	0
A	BL	6	93	9	1	BA1653	1332	8	7	0	0	0	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	1345	7	8	2	0	1	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	1355	8	7	0	0	0	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	1388	7	0	0	0	0	0	0	0	1	0	0
A	BL	6	93	9	1	BA1653	1398	7	8	2	0	1	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	1401	8	0	0	0	0	0	0	0	1	0	0
A	BL	6	93	9	1	BA1653	1408	8	7	0	0	0	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	1553	7	8	2	0	1	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	1555	8	0	0	0	0	0	0	0	1	0	0
A	BL	6	93	9	1	BA1653	1556	8	0	0	0	1	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	1563	8	7	0	0	0	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	1592	7	0	0	0	0	0	0	0	1	0	0
A	BL	6	93	9	1	BA1653	1674	7	8	2	0	1	0	0	0	0	0	0
A	BL	6	93	9	1	BA1653	1682	8	0	0	0	0	0	0	0	1	0	0
