Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGHT	A3 - 	A4 - 	A[1] LEFT	A[2] RIGHT	A[3] 	A[4] 
A	EF	4	66	1	1	BA1652	0	0	1	0	0	0	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	50	1	2	0	0	0	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	51	2	3	0	0	0	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	279	3	5	1	1	0	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	289	5	4	0	0	0	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	292	4	0	0	0	0	0	0	1	0	0	0
A	EF	4	66	1	1	BA1652	295	4	5	1	1	0	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	301	5	0	0	0	0	0	0	1	0	0	0
A	EF	4	66	1	1	BA1652	304	5	0	0	1	0	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	305	5	4	0	0	0	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	328	4	0	0	0	0	0	0	1	0	0	0
A	EF	4	66	1	1	BA1652	340	4	5	1	1	0	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	350	5	4	0	0	0	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	367	4	0	0	0	0	0	0	1	0	0	0
A	EF	4	66	1	1	BA1652	409	4	5	1	1	0	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	419	5	4	0	0	0	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	462	4	0	0	0	0	0	0	1	0	0	0
A	EF	4	66	1	1	BA1652	472	4	5	1	1	0	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	482	5	9	0	0	0	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	492	9	10	0	0	0	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	497	10	0	0	0	0	0	0	1	0	0	0
A	EF	4	66	1	1	BA1652	567	10	2	0	0	0	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	568	2	6	0	0	0	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	705	6	8	2	0	1	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	715	8	7	0	0	0	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	717	7	0	0	0	0	0	0	0	1	0	0
A	EF	4	66	1	1	BA1652	719	7	8	2	0	1	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	724	8	0	0	0	0	0	0	0	1	0	0
A	EF	4	66	1	1	BA1652	727	8	0	0	0	1	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	729	8	7	0	0	0	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	740	7	0	0	0	0	0	0	0	1	0	0
A	EF	4	66	1	1	BA1652	743	7	8	2	0	1	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	750	8	0	0	0	0	0	0	0	1	0	0
A	EF	4	66	1	1	BA1652	753	8	7	0	0	0	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	758	7	8	2	0	1	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	768	8	7	0	0	0	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	801	7	0	0	0	0	0	0	0	1	0	0
A	EF	4	66	1	1	BA1652	811	7	8	2	0	1	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	821	8	9	0	0	0	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	831	9	10	0	0	0	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	834	10	0	0	0	0	0	0	0	1	0	0
A	EF	4	66	1	1	BA1652	906	10	2	0	0	0	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	907	2	6	0	0	0	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	980	6	8	2	0	1	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	983	8	0	0	0	0	0	0	0	1	0	0
A	EF	4	66	1	1	BA1652	990	8	7	0	0	0	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	1017	7	8	2	0	1	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	1027	8	7	0	0	0	0	0	0	1	0	0
A	EF	4	66	1	1	BA1652	1088	7	8	2	0	1	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	1091	8	0	0	0	0	0	0	0	1	0	0
A	EF	4	66	1	1	BA1652	1098	8	7	0	0	0	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	1113	7	8	2	0	1	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	1117	8	0	0	0	0	0	0	0	1	0	0
A	EF	4	66	1	1	BA1652	1119	8	0	0	0	1	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	1123	8	7	0	0	0	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	1134	7	0	0	0	0	0	0	0	1	0	0
A	EF	4	66	1	1	BA1652	1172	7	8	2	0	1	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	1182	8	9	0	0	0	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	1188	9	0	0	0	0	0	0	0	1	0	0
A	EF	4	66	1	1	BA1652	1192	9	10	0	0	0	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	1267	10	2	0	0	0	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	1268	2	6	0	0	0	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	1323	6	8	2	0	1	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	1332	8	0	0	0	0	0	0	0	1	0	0
A	EF	4	66	1	1	BA1652	1333	8	7	0	0	0	0	0	0	0	0	0
A	EF	4	66	1	1	BA1652	1338	7	8	2	0	1	0	0	0	0	0	0
