Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGHT	A3 - 	A4 - 	A[1] LEFT	A[2] RIGHT	A[3] 	A[4] 
A	AB	4	72	9	1	BA1653	0	0	1	0	0	0	0	0	0	0	0	0
A	AB	4	72	9	1	BA1653	50	1	2	0	0	0	0	0	0	0	0	0
A	AB	4	72	9	1	BA1653	51	2	3	0	0	0	0	0	0	0	0	0
A	AB	4	72	9	1	BA1653	340	3	5	1	1	0	0	0	0	0	0	0
A	AB	4	72	9	1	BA1653	350	5	4	0	0	0	0	0	0	0	0	0
A	AB	4	72	9	1	BA1653	402	4	0	0	0	0	0	0	1	0	0	0
A	AB	4	72	9	1	BA1653	453	4	5	1	1	0	0	0	0	0	0	0
A	AB	4	72	9	1	BA1653	463	5	4	0	0	0	0	0	0	0	0	0
A	AB	4	72	9	1	BA1653	481	4	0	0	0	0	0	0	1	0	0	0
A	AB	4	72	9	1	BA1653	612	4	5	1	1	0	0	0	0	0	0	0
A	AB	4	72	9	1	BA1653	622	5	4	0	0	0	0	0	0	0	0	0
A	AB	4	72	9	1	BA1653	643	4	0	0	0	0	0	0	1	0	0	0
A	AB	4	72	9	1	BA1653	698	4	5	1	1	0	0	0	0	0	0	0
A	AB	4	72	9	1	BA1653	708	5	4	0	0	0	0	0	0	0	0	0
A	AB	4	72	9	1	BA1653	735	4	0	0	0	0	0	0	1	0	0	0
A	AB	4	72	9	1	BA1653	782	4	5	1	1	0	0	0	0	0	0	0
A	AB	4	72	9	1	BA1653	792	5	9	0	0	0	0	0	0	0	0	0
A	AB	4	72	9	1	BA1653	802	9	10	0	0	0	0	0	0	0	0	0
A	AB	4	72	9	1	BA1653	803	10	0	0	0	0	0	0	1	0	0	0
A	AB	4	72	9	1	BA1653	877	10	2	0	0	0	0	0	0	0	0	0
A	AB	4	72	9	1	BA1653	878	2	6	0	0	0	0	0	0	0	0	0
A	AB	4	72	9	1	BA1653	977	6	8	2	0	1	0	0	0	0	0	0
A	AB	4	72	9	1	BA1653	987	8	7	0	0	0	0	0	0	0	0	0
A	AB	4	72	9	1	BA1653	1014	7	0	0	0	0	0	0	0	1	0	0
A	AB	4	72	9	1	BA1653	1035	7	8	2	0	1	0	0	0	0	0	0
A	AB	4	72	9	1	BA1653	1040	8	0	0	0	0	0	0	0	1	0	0
A	AB	4	72	9	1	BA1653	1045	8	7	0	0	0	0	0	0	0	0	0
A	AB	4	72	9	1	BA1653	1057	7	8	2	0	1	0	0	0	0	0	0
A	AB	4	72	9	1	BA1653	1067	8	7	0	0	0	0	0	0	0	0	0
A	AB	4	72	9	1	BA1653	1081	7	0	0	0	0	0	0	0	1	0	0
A	AB	4	72	9	1	BA1653	1097	7	8	2	0	1	0	0	0	0	0	0
A	AB	4	72	9	1	BA1653	1101	8	0	0	0	0	0	0	0	1	0	0
A	AB	4	72	9	1	BA1653	1102	8	0	0	0	1	0	0	0	0	0	0
A	AB	4	72	9	1	BA1653	1107	8	7	0	0	0	0	0	0	0	0	0
A	AB	4	72	9	1	BA1653	1121	7	0	0	0	0	0	0	0	1	0	0
A	AB	4	72	9	1	BA1653	1162	7	8	2	0	1	0	0	0	0	0	0
A	AB	4	72	9	1	BA1653	1172	8	9	0	0	0	0	0	0	0	0	0
A	AB	4	72	9	1	BA1653	1182	9	10	0	0	0	0	0	0	1	0	0
A	AB	4	72	9	1	BA1653	1257	10	2	0	0	0	0	0	0	0	0	0
A	AB	4	72	9	1	BA1653	1258	2	6	0	0	0	0	0	0	0	0	0
A	AB	4	72	9	1	BA1653	1392	6	8	2	0	1	0	0	0	0	0	0
A	AB	4	72	9	1	BA1653	1402	8	7	0	0	0	0	0	0	0	0	0
A	AB	4	72	9	1	BA1653	1409	7	0	0	0	0	0	0	0	1	0	0
A	AB	4	72	9	1	BA1653	1417	7	8	2	0	1	0	0	0	0	0	0
A	AB	4	72	9	1	BA1653	1427	8	7	0	0	0	0	0	0	0	0	0
A	AB	4	72	9	1	BA1653	1432	7	0	0	0	0	0	0	0	1	0	0
A	AB	4	72	9	1	BA1653	1435	7	8	2	0	1	0	0	0	0	0	0
