Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGHT	A3 - 	A4 - 	A[1] LEFT	A[2] RIGHT	A[3] 	A[4] 
A	AB	3	71	1	1	BA1650	0	0	1	0	0	0	0	0	0	0	0	0
A	AB	3	71	1	1	BA1650	50	1	2	0	0	0	0	0	0	0	0	0
A	AB	3	71	1	1	BA1650	51	2	3	0	0	0	0	0	0	0	0	0
A	AB	3	71	1	1	BA1650	188	3	5	1	1	0	0	0	0	0	0	0
A	AB	3	71	1	1	BA1650	198	5	4	0	0	0	0	0	0	0	0	0
A	AB	3	71	1	1	BA1650	201	4	0	0	0	0	0	0	1	0	0	0
A	AB	3	71	1	1	BA1650	205	4	5	1	1	0	0	0	0	0	0	0
A	AB	3	71	1	1	BA1650	215	5	4	0	0	0	0	0	0	0	0	0
A	AB	3	71	1	1	BA1650	217	4	0	0	0	0	0	0	1	0	0	0
A	AB	3	71	1	1	BA1650	237	4	5	1	1	0	0	0	0	0	0	0
A	AB	3	71	1	1	BA1650	247	5	4	0	0	0	0	0	1	0	0	0
A	AB	3	71	1	1	BA1650	251	4	5	1	1	0	0	0	0	0	0	0
A	AB	3	71	1	1	BA1650	254	5	0	0	0	0	0	0	1	0	0	0
A	AB	3	71	1	1	BA1650	261	5	4	0	0	0	0	0	0	0	0	0
A	AB	3	71	1	1	BA1650	262	4	5	1	1	0	0	0	0	0	0	0
A	AB	3	71	1	1	BA1650	272	5	9	0	0	0	0	0	0	0	0	0
A	AB	3	71	1	1	BA1650	282	9	10	0	0	0	0	0	0	0	0	0
A	AB	3	71	1	1	BA1650	284	10	0	0	0	0	0	0	1	0	0	0
A	AB	3	71	1	1	BA1650	357	10	2	0	0	0	0	0	0	0	0	0
A	AB	3	71	1	1	BA1650	358	2	6	0	0	0	0	0	0	0	0	0
A	AB	3	71	1	1	BA1650	379	6	0	0	1	0	0	0	0	0	0	0
A	AB	3	71	1	1	BA1650	381	6	0	0	0	0	0	0	1	0	0	0
A	AB	3	71	1	1	BA1650	382	6	0	0	1	0	0	0	0	0	0	0
A	AB	3	71	1	1	BA1650	401	6	0	0	0	0	0	0	1	0	0	0
A	AB	3	71	1	1	BA1650	436	6	8	2	0	1	0	0	0	0	0	0
A	AB	3	71	1	1	BA1650	444	8	0	0	0	0	0	0	0	1	0	0
A	AB	3	71	1	1	BA1650	446	8	7	0	0	0	0	0	0	0	0	0
A	AB	3	71	1	1	BA1650	448	7	8	2	0	1	0	0	0	0	0	0
A	AB	3	71	1	1	BA1650	452	8	0	0	0	0	0	0	0	1	0	0
A	AB	3	71	1	1	BA1650	457	8	0	0	0	1	0	0	0	0	0	0
A	AB	3	71	1	1	BA1650	458	8	7	0	0	0	0	0	0	0	0	0
A	AB	3	71	1	1	BA1650	471	7	0	0	0	0	0	0	0	1	0	0
A	AB	3	71	1	1	BA1650	477	7	8	2	0	1	0	0	0	0	0	0
A	AB	3	71	1	1	BA1650	484	8	0	0	0	0	0	0	0	1	0	0
A	AB	3	71	1	1	BA1650	487	8	7	0	0	0	0	0	0	0	0	0
A	AB	3	71	1	1	BA1650	488	7	8	2	0	1	0	0	0	0	0	0
A	AB	3	71	1	1	BA1650	498	8	7	0	0	0	0	0	0	0	0	0
