Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGHT	A3 - 	A4 - 	A[1] LEFT	A[2] RIGHT	A[3] 	A[4] 
A	AC	4	89	1	1	BA1652	0	0	1	0	0	0	0	0	0	0	0	0
A	AC	4	89	1	1	BA1652	50	1	2	0	0	0	0	0	0	0	0	0
A	AC	4	89	1	1	BA1652	51	2	3	0	0	0	0	0	0	0	0	0
A	AC	4	89	1	1	BA1652	273	3	5	1	1	0	0	0	0	0	0	0
A	AC	4	89	1	1	BA1652	283	5	4	0	0	0	0	0	0	0	0	0
A	AC	4	89	1	1	BA1652	328	4	0	0	0	0	0	0	1	0	0	0
A	AC	4	89	1	1	BA1652	339	4	5	1	1	0	0	0	0	0	0	0
A	AC	4	89	1	1	BA1652	349	5	4	0	0	0	0	0	0	0	0	0
A	AC	4	89	1	1	BA1652	365	4	0	0	0	0	0	0	1	0	0	0
A	AC	4	89	1	1	BA1652	368	4	5	1	1	0	0	0	0	0	0	0
A	AC	4	89	1	1	BA1652	378	5	4	0	0	0	0	0	1	0	0	0
A	AC	4	89	1	1	BA1652	387	4	5	1	1	0	0	0	0	0	0	0
A	AC	4	89	1	1	BA1652	389	5	0	0	0	0	0	0	1	0	0	0
A	AC	4	89	1	1	BA1652	397	5	4	0	0	0	0	0	0	0	0	0
A	AC	4	89	1	1	BA1652	405	4	5	1	1	0	0	0	0	0	0	0
A	AC	4	89	1	1	BA1652	411	5	0	0	0	0	0	0	1	0	0	0
A	AC	4	89	1	1	BA1652	415	5	9	0	0	0	0	0	0	0	0	0
A	AC	4	89	1	1	BA1652	425	9	10	0	0	0	0	0	0	0	0	0
A	AC	4	89	1	1	BA1652	500	10	2	0	0	0	0	0	0	0	0	0
A	AC	4	89	1	1	BA1652	501	2	6	0	0	0	0	0	0	0	0	0
A	AC	4	89	1	1	BA1652	722	6	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	1	1	BA1652	732	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	1	1	BA1652	741	7	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	1	1	BA1652	752	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	1	1	BA1652	762	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	1	1	BA1652	795	7	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	1	1	BA1652	811	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	1	1	BA1652	821	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	1	1	BA1652	835	7	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	1	1	BA1652	895	7	0	0	1	0	0	0	0	0	0	0
A	AC	4	89	1	1	BA1652	905	7	0	0	0	0	0	0	1	0	0	0
A	AC	4	89	1	1	BA1652	920	7	0	0	1	0	0	0	0	0	0	0
A	AC	4	89	1	1	BA1652	923	7	0	0	0	0	0	0	1	0	0	0
A	AC	4	89	1	1	BA1652	990	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	1	1	BA1652	1000	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	1	1	BA1652	1050	7	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	1	1	BA1652	1051	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	1	1	BA1652	1057	8	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	1	1	BA1652	1060	8	0	0	0	1	0	0	0	0	0	0
A	AC	4	89	1	1	BA1652	1061	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	1	1	BA1652	1110	7	0	0	0	0	0	0	0	1	0	0
A	AC	4	89	1	1	BA1652	1112	7	8	2	0	1	0	0	0	0	0	0
A	AC	4	89	1	1	BA1652	1122	8	7	0	0	0	0	0	0	0	0	0
A	AC	4	89	1	1	BA1652	1166	7	8	2	0	1	0	0	0	1	0	0
