Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGHT	A3 - 	A4 - 	A[1] LEFT	A[2] RIGHT	A[3] 	A[4] 
A	EF	3	86	1	1	BA1650	0	0	1	0	0	0	0	0	0	0	0	0
A	EF	3	86	1	1	BA1650	50	1	2	0	0	0	0	0	0	0	0	0
A	EF	3	86	1	1	BA1650	51	2	3	0	0	0	0	0	0	0	0	0
A	EF	3	86	1	1	BA1650	340	3	5	1	1	0	0	0	0	0	0	0
A	EF	3	86	1	1	BA1650	350	5	4	0	0	0	0	0	0	0	0	0
A	EF	3	86	1	1	BA1650	359	4	0	0	0	0	0	0	1	0	0	0
A	EF	3	86	1	1	BA1650	935	4	5	1	1	0	0	0	0	0	0	0
A	EF	3	86	1	1	BA1650	937	5	0	0	0	0	0	0	1	0	0	0
A	EF	3	86	1	1	BA1650	940	5	0	0	1	0	0	0	0	0	0	0
A	EF	3	86	1	1	BA1650	945	5	4	0	0	0	0	0	0	0	0	0
A	EF	3	86	1	1	BA1650	950	4	0	0	0	0	0	0	1	0	0	0
A	EF	3	86	1	1	BA1650	953	4	5	1	1	0	0	0	0	0	0	0
A	EF	3	86	1	1	BA1650	963	5	4	0	0	0	0	0	0	0	0	0
A	EF	3	86	1	1	BA1650	973	4	0	0	0	0	0	0	1	0	0	0
A	EF	3	86	1	1	BA1650	974	4	5	1	1	0	0	0	0	0	0	0
A	EF	3	86	1	1	BA1650	984	5	4	0	0	0	0	0	0	0	0	0
A	EF	3	86	1	1	BA1650	996	4	0	0	0	0	0	0	1	0	0	0
A	EF	3	86	1	1	BA1650	1006	4	5	1	1	0	0	0	0	0	0	0
A	EF	3	86	1	1	BA1650	1016	5	9	0	0	0	0	0	0	0	0	0
A	EF	3	86	1	1	BA1650	1019	9	0	0	0	0	0	0	1	0	0	0
A	EF	3	86	1	1	BA1650	1024	9	0	0	1	0	0	0	0	0	0	0
A	EF	3	86	1	1	BA1650	1026	9	10	0	0	0	0	0	0	0	0	0
A	EF	3	86	1	1	BA1650	1031	10	0	0	0	0	0	0	1	0	0	0
A	EF	3	86	1	1	BA1650	1101	10	2	0	0	0	0	0	0	0	0	0
A	EF	3	86	1	1	BA1650	1102	2	6	0	0	0	0	0	0	0	0	0
A	EF	3	86	1	1	BA1650	1328	6	8	2	0	1	0	0	0	0	0	0
A	EF	3	86	1	1	BA1650	1338	8	7	0	0	0	0	0	0	0	0	0
A	EF	3	86	1	1	BA1650	1355	7	0	0	0	0	0	0	0	1	0	0
A	EF	3	86	1	1	BA1650	1390	7	8	2	0	1	0	0	0	0	0	0
A	EF	3	86	1	1	BA1650	1400	8	7	0	0	0	0	0	0	0	0	0
A	EF	3	86	1	1	BA1650	1417	7	0	0	0	0	0	0	0	1	0	0
A	EF	3	86	1	1	BA1650	1464	7	8	2	0	1	0	0	0	0	0	0
A	EF	3	86	1	1	BA1650	1474	8	7	0	0	0	0	0	0	0	0	0
A	EF	3	86	1	1	BA1650	1485	7	0	0	0	0	0	0	0	1	0	0
A	EF	3	86	1	1	BA1650	1489	7	8	2	0	1	0	0	0	0	0	0
A	EF	3	86	1	1	BA1650	1499	8	7	0	0	0	0	0	0	0	0	0
A	EF	3	86	1	1	BA1650	1506	7	0	0	0	0	0	0	0	1	0	0
A	EF	3	86	1	1	BA1650	1526	7	8	2	0	1	0	0	0	0	0	0
A	EF	3	86	1	1	BA1650	1532	8	0	0	0	0	0	0	0	1	0	0
A	EF	3	86	1	1	BA1650	1536	8	7	0	0	1	0	0	0	0	0	0
A	EF	3	86	1	1	BA1650	1552	7	0	0	0	0	0	0	0	1	0	0
A	EF	3	86	1	1	BA1650	1610	7	8	2	0	1	0	0	0	0	0	0
A	EF	3	86	1	1	BA1650	1620	8	7	0	0	0	0	0	0	0	0	0
A	EF	3	86	1	1	BA1650	1648	7	0	0	0	0	0	0	0	1	0	0
A	EF	3	86	1	1	BA1650	1651	7	8	2	0	1	0	0	0	0	0	0
A	EF	3	86	1	1	BA1650	1661	8	7	0	0	0	0	0	0	0	0	0
A	EF	3	86	1	1	BA1650	1664	7	0	0	0	0	0	0	0	1	0	0
