Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGHT	A3 - 	A4 - 	A[1] LEFT	A[2] RIGHT	A[3] 	A[4] 
A	BL	2	83	1	1	BA1652	0	0	1	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	50	1	2	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	51	2	6	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	884	6	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	894	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	898	7	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	1116	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	1126	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	1142	7	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	2094	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	2104	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	2120	7	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	2122	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	2132	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	2133	7	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	2188	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	2198	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	2233	7	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	2239	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	2245	8	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	2249	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	2257	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	2262	8	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	2265	8	0	0	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	2267	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	2276	7	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	2311	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	2321	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	2323	7	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	2406	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	2416	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	2448	7	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	2564	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	2574	8	9	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	2584	9	10	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	2586	10	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	2659	10	2	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	2660	2	6	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	2732	6	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	2742	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	2755	7	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	2763	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	2771	8	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	2773	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	2775	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	2785	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	2818	7	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	2830	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	2834	8	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	2840	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	2843	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	2851	8	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	2853	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	2865	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	2875	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	2908	7	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	3080	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3090	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3091	7	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	3093	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3103	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3111	7	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	3123	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3133	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3160	7	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	3172	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3182	8	9	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3185	9	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	3192	9	10	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3267	10	2	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3268	2	6	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3377	6	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3387	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3392	7	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	3395	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3401	8	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	3404	8	0	0	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3405	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3406	7	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	3409	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3414	8	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	3419	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3433	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3437	8	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	3443	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3498	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3508	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3515	7	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	3516	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3526	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3528	7	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	3597	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3607	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3617	7	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	3618	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3628	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3669	7	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	3670	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3673	8	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	3680	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3682	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3692	8	9	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3702	9	10	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3704	10	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	3777	10	2	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3778	2	3	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3822	3	5	1	1	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3832	5	4	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3837	4	0	0	0	0	0	0	1	0	0	0
A	BL	2	83	1	1	BA1652	3842	4	5	1	1	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3852	5	4	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3855	4	0	0	0	0	0	0	1	0	0	0
A	BL	2	83	1	1	BA1652	3857	4	5	1	1	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3860	5	0	0	0	0	0	0	1	0	0	0
A	BL	2	83	1	1	BA1652	3867	5	4	0	1	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3906	4	0	0	0	0	0	0	1	0	0	0
A	BL	2	83	1	1	BA1652	3911	4	5	1	1	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3913	5	0	0	0	0	0	0	1	0	0	0
A	BL	2	83	1	1	BA1652	3921	5	4	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3922	4	5	1	1	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3932	5	9	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3937	9	0	0	0	0	0	0	1	0	0	0
A	BL	2	83	1	1	BA1652	3940	9	0	0	1	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3942	9	10	0	0	0	0	0	1	0	0	0
A	BL	2	83	1	1	BA1652	3944	10	0	0	1	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	3949	10	0	0	0	0	0	0	1	0	0	0
A	BL	2	83	1	1	BA1652	4017	10	2	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4018	2	6	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4092	6	0	0	1	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4095	6	0	0	0	0	0	0	1	0	0	0
A	BL	2	83	1	1	BA1652	4099	6	0	0	1	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4128	6	0	0	0	0	0	0	1	0	0	0
A	BL	2	83	1	1	BA1652	4213	6	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4223	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4233	7	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	4249	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4253	8	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	4255	8	0	0	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4259	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4261	7	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	4268	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4269	8	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	4278	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4293	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4303	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4319	7	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	4335	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4345	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4363	7	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	4381	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4391	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4419	7	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	4427	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4429	8	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	4437	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4447	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4457	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4462	7	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	4515	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4525	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4569	7	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	4580	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4585	8	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	4587	8	0	0	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4590	8	9	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4600	9	10	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4607	10	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	4675	10	2	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4676	2	6	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4748	6	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4758	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4779	7	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	4782	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4784	8	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	4789	8	0	0	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4792	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4802	7	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	4821	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4831	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4859	7	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	4864	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4868	8	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	4873	8	0	0	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4874	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4905	7	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	4906	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4916	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4926	7	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	4942	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4952	8	7	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	4962	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4969	8	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	4972	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4976	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4980	8	0	0	0	0	0	0	0	1	0	0
A	BL	2	83	1	1	BA1652	4986	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	4999	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	83	1	1	BA1652	5009	8	7	0	0	0	0	0	0	0	0	0
