Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGHT	A3 - 	A4 - 	A[1] LEFT	A[2] RIGHT	A[3] 	A[4] 
A	EF	11	95	9	1	BA1653	0	0	1	0	0	0	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	50	1	2	0	0	0	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	51	2	6	0	0	0	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	2301	6	8	2	0	1	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	2311	8	7	0	0	0	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	2332	7	0	0	0	0	0	0	0	1	0	0
A	EF	11	95	9	1	BA1653	2402	7	8	2	0	1	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	2412	8	7	0	0	0	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	2425	7	0	0	0	0	0	0	0	1	0	0
A	EF	11	95	9	1	BA1653	2469	7	8	2	0	1	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	2479	8	7	0	0	0	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	2483	7	0	0	0	0	0	0	0	1	0	0
A	EF	11	95	9	1	BA1653	2488	7	8	2	0	1	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	2498	8	7	0	0	0	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	2531	7	0	0	0	0	0	0	0	1	0	0
A	EF	11	95	9	1	BA1653	2534	7	8	2	0	1	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	2544	8	7	0	0	0	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	2560	7	0	0	0	0	0	0	0	1	0	0
A	EF	11	95	9	1	BA1653	2629	7	8	2	0	1	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	2639	8	7	0	0	0	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	2673	7	0	0	0	0	0	0	0	1	0	0
A	EF	11	95	9	1	BA1653	2754	7	8	2	0	1	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	2764	8	7	0	0	0	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	2816	7	0	0	0	0	0	0	0	1	0	0
A	EF	11	95	9	1	BA1653	3026	7	8	2	0	1	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	3035	8	0	0	0	0	0	0	0	1	0	0
A	EF	11	95	9	1	BA1653	3036	8	7	0	0	0	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	3043	7	8	2	0	1	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	3053	8	7	0	0	0	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	3070	7	0	0	0	0	0	0	0	1	0	0
A	EF	11	95	9	1	BA1653	3073	7	8	2	0	1	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	3083	8	7	0	0	0	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	3097	7	0	0	0	0	0	0	0	1	0	0
A	EF	11	95	9	1	BA1653	3099	7	8	2	0	1	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	3100	8	0	0	0	0	0	0	0	1	0	0
A	EF	11	95	9	1	BA1653	3109	8	7	0	0	0	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	3118	7	8	2	0	1	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	3120	8	0	0	0	0	0	0	0	1	0	0
A	EF	11	95	9	1	BA1653	3123	8	0	0	0	1	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	3128	8	7	0	0	0	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	3157	7	0	0	0	0	0	0	0	1	0	0
A	EF	11	95	9	1	BA1653	3340	7	8	2	0	1	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	3350	8	7	0	0	0	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	3371	7	0	0	0	0	0	0	0	1	0	0
A	EF	11	95	9	1	BA1653	3426	7	8	2	0	1	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	3436	8	7	0	0	0	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	3488	7	0	0	0	0	0	0	0	1	0	0
A	EF	11	95	9	1	BA1653	3524	7	8	2	0	1	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	3527	8	0	0	0	0	0	0	0	1	0	0
A	EF	11	95	9	1	BA1653	3534	8	7	0	0	0	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	3546	7	8	2	0	1	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	3548	8	0	0	0	0	0	0	0	1	0	0
A	EF	11	95	9	1	BA1653	3556	8	7	0	0	0	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	3605	7	8	2	0	1	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	3615	8	7	0	0	0	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	3649	7	0	0	0	0	0	0	0	1	0	0
A	EF	11	95	9	1	BA1653	4269	7	8	2	0	1	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	4279	8	7	0	0	0	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	4301	7	0	0	0	0	0	0	0	1	0	0
A	EF	11	95	9	1	BA1653	6152	7	8	2	0	1	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	6162	8	7	0	0	0	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	6200	7	0	0	0	0	0	0	0	1	0	0
A	EF	11	95	9	1	BA1653	6341	7	8	2	0	1	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	6351	8	7	0	0	0	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	6358	7	0	0	0	0	0	0	0	1	0	0
A	EF	11	95	9	1	BA1653	6359	7	8	2	0	1	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	6369	8	7	0	0	0	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	6403	7	0	0	0	0	0	0	0	1	0	0
A	EF	11	95	9	1	BA1653	6406	7	8	2	0	1	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	6416	8	7	0	0	0	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	6421	7	0	0	0	0	0	0	0	1	0	0
A	EF	11	95	9	1	BA1653	6437	7	8	2	0	1	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	6446	8	0	0	0	0	0	0	0	1	0	0
A	EF	11	95	9	1	BA1653	6447	8	7	0	0	0	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	6448	7	8	2	0	1	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	6450	8	0	0	0	0	0	0	0	1	0	0
A	EF	11	95	9	1	BA1653	6456	8	0	0	0	1	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	6458	8	7	0	0	1	0	0	0	1	0	0
A	EF	11	95	9	1	BA1653	6481	7	0	0	0	0	0	0	0	1	0	0
A	EF	11	95	9	1	BA1653	6619	7	8	2	0	1	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	6629	8	7	0	0	0	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	6631	7	0	0	0	0	0	0	0	1	0	0
A	EF	11	95	9	1	BA1653	6634	7	8	2	0	1	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	6644	8	7	0	0	0	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	6679	7	0	0	0	0	0	0	0	1	0	0
A	EF	11	95	9	1	BA1653	6706	7	8	2	0	1	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	6709	8	0	0	0	0	0	0	0	1	0	0
A	EF	11	95	9	1	BA1653	6716	8	7	0	0	0	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	6721	7	8	2	0	1	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	6731	8	7	0	0	0	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	6810	7	0	0	0	0	0	0	0	1	0	0
A	EF	11	95	9	1	BA1653	6827	7	8	2	0	1	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	6833	8	0	0	0	0	0	0	0	1	0	0
A	EF	11	95	9	1	BA1653	6834	8	0	0	0	1	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	6837	8	7	0	0	0	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	6854	7	0	0	0	0	0	0	0	1	0	0
A	EF	11	95	9	1	BA1653	6905	7	8	2	0	1	0	0	0	0	0	0
A	EF	11	95	9	1	BA1653	6915	8	7	0	0	0	0	0	0	0	0	0
