Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - 	A2 - 	A3 - 	A4 - 	A[1] 	A[2] 	A[3] 	A[4] 
A	BL	17	111	9	1	BA1651	0	0	1	0	0	0	0	0	0	0	0	0
A	BL	17	111	9	1	BA1651	50	1	2	0	0	0	0	0	0	0	0	0
A	BL	17	111	9	1	BA1651	51	2	3	0	0	0	0	0	0	0	0	0
A	BL	17	111	9	1	BA1651	202	3	5	1	1	0	0	0	0	0	0	0
A	BL	17	111	9	1	BA1651	212	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	111	9	1	BA1651	221	4	0	0	0	0	0	0	1	0	0	0
A	BL	17	111	9	1	BA1651	231	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	111	9	1	BA1651	241	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	111	9	1	BA1651	279	4	0	0	0	0	0	0	1	0	0	0
A	BL	17	111	9	1	BA1651	283	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	111	9	1	BA1651	293	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	111	9	1	BA1651	303	4	0	0	0	0	0	0	1	0	0	0
A	BL	17	111	9	1	BA1651	310	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	111	9	1	BA1651	320	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	111	9	1	BA1651	350	4	0	0	0	0	0	0	1	0	0	0
A	BL	17	111	9	1	BA1651	358	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	111	9	1	BA1651	368	5	9	0	0	0	0	0	0	0	0	0
A	BL	17	111	9	1	BA1651	378	9	10	0	0	0	0	0	0	0	0	0
A	BL	17	111	9	1	BA1651	386	10	0	0	0	0	0	0	1	0	0	0
A	BL	17	111	9	1	BA1651	453	10	2	0	0	0	0	0	0	0	0	0
A	BL	17	111	9	1	BA1651	454	2	3	0	0	0	0	0	0	0	0	0
A	BL	17	111	9	1	BA1651	466	3	5	1	1	0	0	0	0	0	0	0
A	BL	17	111	9	1	BA1651	476	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	111	9	1	BA1651	491	4	0	0	0	0	0	0	1	0	0	0
A	BL	17	111	9	1	BA1651	493	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	111	9	1	BA1651	502	5	0	0	0	0	0	0	1	0	0	0
A	BL	17	111	9	1	BA1651	503	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	111	9	1	BA1651	506	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	111	9	1	BA1651	516	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	111	9	1	BA1651	556	4	0	0	0	0	0	0	1	0	0	0
A	BL	17	111	9	1	BA1651	570	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	111	9	1	BA1651	580	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	111	9	1	BA1651	597	4	0	0	0	0	0	0	1	0	0	0
A	BL	17	111	9	1	BA1651	608	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	111	9	1	BA1651	618	5	9	0	0	0	0	0	0	0	0	0
A	BL	17	111	9	1	BA1651	628	9	10	0	0	0	0	0	0	0	0	0
A	BL	17	111	9	1	BA1651	635	10	0	0	0	0	0	0	1	0	0	0
A	BL	17	111	9	1	BA1651	703	10	2	0	0	0	0	0	0	0	0	0
A	BL	17	111	9	1	BA1651	704	2	3	0	0	0	0	0	0	0	0	0
A	BL	17	111	9	1	BA1651	759	3	5	1	1	0	0	0	0	0	0	0
A	BL	17	111	9	1	BA1651	769	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	111	9	1	BA1651	779	4	0	0	0	0	0	0	1	0	0	0
A	BL	17	111	9	1	BA1651	790	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	111	9	1	BA1651	800	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	111	9	1	BA1651	850	4	0	0	0	0	0	0	1	0	0	0
A	BL	17	111	9	1	BA1651	871	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	111	9	1	BA1651	881	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	111	9	1	BA1651	902	4	0	0	0	0	0	0	1	0	0	0
A	BL	17	111	9	1	BA1651	904	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	111	9	1	BA1651	914	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	111	9	1	BA1651	922	4	0	0	0	0	0	0	1	0	0	0
A	BL	17	111	9	1	BA1651	930	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	111	9	1	BA1651	933	5	0	0	0	0	0	0	1	0	0	0
