Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - 	A2 - 	A3 - 	A4 - 	A[1] 	A[2] 	A[3] 	A[4] 
A	ef	17	115	1	1	BA1650	0	0	1	0	0	0	0	0	0	0	0	0
A	ef	17	115	1	1	BA1650	50	1	2	0	0	0	0	0	0	0	0	0
A	ef	17	115	1	1	BA1650	51	2	3	0	0	0	0	0	0	0	0	0
A	ef	17	115	1	1	BA1650	509	3	5	1	1	0	0	0	0	0	0	0
A	ef	17	115	1	1	BA1650	519	5	4	0	0	0	0	0	0	0	0	0
A	ef	17	115	1	1	BA1650	526	4	0	0	0	0	0	0	1	0	0	0
A	ef	17	115	1	1	BA1650	545	4	5	1	1	0	0	0	0	0	0	0
A	ef	17	115	1	1	BA1650	555	5	4	0	0	0	0	0	0	0	0	0
A	ef	17	115	1	1	BA1650	748	4	0	0	0	0	0	0	1	0	0	0
A	ef	17	115	1	1	BA1650	761	4	5	1	1	0	0	0	0	0	0	0
A	ef	17	115	1	1	BA1650	763	5	0	0	0	0	0	0	1	0	0	0
A	ef	17	115	1	1	BA1650	771	5	4	0	0	0	0	0	0	0	0	0
A	ef	17	115	1	1	BA1650	899	4	5	1	1	0	0	0	0	0	0	0
A	ef	17	115	1	1	BA1650	909	5	4	0	0	0	0	0	0	0	0	0
A	ef	17	115	1	1	BA1650	917	4	0	0	0	0	0	0	1	0	0	0
A	ef	17	115	1	1	BA1650	928	4	5	1	1	0	0	0	0	0	0	0
A	ef	17	115	1	1	BA1650	937	5	0	0	0	0	0	0	1	0	0	0
A	ef	17	115	1	1	BA1650	938	5	9	0	0	0	0	0	0	0	0	0
A	ef	17	115	1	1	BA1650	942	9	0	0	1	0	0	0	0	0	0	0
A	ef	17	115	1	1	BA1650	945	9	0	0	0	0	0	0	1	0	0	0
A	ef	17	115	1	1	BA1650	948	9	10	0	0	0	0	0	0	0	0	0
A	ef	17	115	1	1	BA1650	1023	10	2	0	0	0	0	0	0	0	0	0
