Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGHT	A3 - 	A4 - 	A[1] LEFT	A[2] RIGHT	A[3] 	A[4] 
A	BL	2	81	1	1	BA1652	0	0	1	0	0	0	0	0	0	0	0	0
A	BL	2	81	1	1	BA1652	50	1	2	0	0	0	0	0	0	0	0	0
A	BL	2	81	1	1	BA1652	51	2	6	0	0	0	0	0	0	0	0	0
A	BL	2	81	1	1	BA1652	700	6	8	2	0	1	0	0	0	0	0	0
A	BL	2	81	1	1	BA1652	710	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	81	1	1	BA1652	715	7	0	0	0	0	0	0	0	1	0	0
A	BL	2	81	1	1	BA1652	722	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	81	1	1	BA1652	731	8	0	0	0	0	0	0	0	1	0	0
A	BL	2	81	1	1	BA1652	732	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	81	1	1	BA1652	850	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	81	1	1	BA1652	854	8	0	0	0	0	0	0	0	1	0	0
A	BL	2	81	1	1	BA1652	860	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	81	1	1	BA1652	871	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	81	1	1	BA1652	873	8	0	0	0	0	0	0	0	1	0	0
A	BL	2	81	1	1	BA1652	877	8	0	0	0	1	0	0	0	0	0	0
A	BL	2	81	1	1	BA1652	879	8	0	0	0	0	0	0	0	1	0	0
A	BL	2	81	1	1	BA1652	881	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	81	1	1	BA1652	883	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	81	1	1	BA1652	893	8	7	0	0	0	0	0	0	1	0	0
A	BL	2	81	1	1	BA1652	1105	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	81	1	1	BA1652	1107	8	0	0	0	0	0	0	0	1	0	0
A	BL	2	81	1	1	BA1652	1110	8	0	0	0	1	0	0	0	0	0	0
A	BL	2	81	1	1	BA1652	1114	8	0	0	0	0	0	0	0	1	0	0
A	BL	2	81	1	1	BA1652	1115	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	81	1	1	BA1652	1117	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	81	1	1	BA1652	1127	8	7	0	0	0	0	0	0	1	0	0
A	BL	2	81	1	1	BA1652	1150	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	81	1	1	BA1652	1160	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	81	1	1	BA1652	1166	7	0	0	0	0	0	0	0	1	0	0
