Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - 	A2 - 	A3 - 	A4 - 	A[1] 	A[2] 	A[3] 	A[4] 
A	BL	19	109	9	1	BA1651	0	0	1	0	0	0	0	0	0	0	0	0
A	BL	19	109	9	1	BA1651	50	1	2	0	0	0	0	0	0	0	0	0
A	BL	19	109	9	1	BA1651	51	2	6	0	0	0	0	0	0	0	0	0
A	BL	19	109	9	1	BA1651	407	6	8	2	0	1	0	0	0	0	0	0
A	BL	19	109	9	1	BA1651	409	8	0	0	0	0	0	0	0	1	0	0
A	BL	19	109	9	1	BA1651	417	8	7	0	0	0	0	0	0	0	0	0
A	BL	19	109	9	1	BA1651	422	7	8	2	0	1	0	0	0	0	0	0
A	BL	19	109	9	1	BA1651	426	8	0	0	0	0	0	0	0	1	0	0
A	BL	19	109	9	1	BA1651	432	8	7	0	0	1	0	0	0	0	0	0
A	BL	19	109	9	1	BA1651	442	7	0	0	0	0	0	0	0	1	0	0
A	BL	19	109	9	1	BA1651	445	7	8	2	0	1	0	0	0	0	0	0
A	BL	19	109	9	1	BA1651	455	8	7	0	0	0	0	0	0	0	0	0
A	BL	19	109	9	1	BA1651	456	7	0	0	0	0	0	0	0	1	0	0
A	BL	19	109	9	1	BA1651	457	7	8	2	0	1	0	0	0	0	0	0
A	BL	19	109	9	1	BA1651	460	8	0	0	0	0	0	0	0	1	0	0
A	BL	19	109	9	1	BA1651	467	8	7	0	0	0	0	0	0	0	0	0
A	BL	19	109	9	1	BA1651	469	7	8	2	0	1	0	0	0	0	0	0
A	BL	19	109	9	1	BA1651	472	8	0	0	0	0	0	0	0	1	0	0
A	BL	19	109	9	1	BA1651	474	8	0	0	0	1	0	0	0	0	0	0
A	BL	19	109	9	1	BA1651	479	8	7	0	0	0	0	0	0	0	0	0
A	BL	19	109	9	1	BA1651	490	7	0	0	0	0	0	0	0	1	0	0
A	BL	19	109	9	1	BA1651	493	7	8	2	0	1	0	0	0	0	0	0
A	BL	19	109	9	1	BA1651	495	8	0	0	0	0	0	0	0	1	0	0
A	BL	19	109	9	1	BA1651	503	8	7	0	0	0	0	0	0	0	0	0
A	BL	19	109	9	1	BA1651	521	7	8	2	0	1	0	0	0	0	0	0
A	BL	19	109	9	1	BA1651	531	8	7	0	0	0	0	0	0	0	0	0
A	BL	19	109	9	1	BA1651	542	7	0	0	0	0	0	0	0	1	0	0
A	BL	19	109	9	1	BA1651	543	7	8	2	0	1	0	0	0	0	0	0
A	BL	19	109	9	1	BA1651	548	8	0	0	0	0	0	0	0	1	0	0
A	BL	19	109	9	1	BA1651	552	8	0	0	0	1	0	0	0	0	0	0
A	BL	19	109	9	1	BA1651	553	8	7	0	0	0	0	0	0	0	0	0
A	BL	19	109	9	1	BA1651	571	7	0	0	0	0	0	0	0	1	0	0
A	BL	19	109	9	1	BA1651	623	7	8	2	0	1	0	0	0	0	0	0
A	BL	19	109	9	1	BA1651	633	8	7	0	0	0	0	0	0	0	0	0
