Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGHT	A3 - 	A4 - 	A[1] LEFT	A[2] RIGHT	A[3] 	A[4] 
A	EF	9	99	1	1	BA1652	0	0	1	0	0	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	50	1	2	0	0	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	51	2	3	0	0	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	1018	3	5	1	1	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	1028	5	4	0	0	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	1111	4	0	0	0	0	0	0	1	0	0	0
A	EF	9	99	1	1	BA1652	1193	4	5	1	1	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	1199	5	0	0	0	0	0	0	1	0	0	0
A	EF	9	99	1	1	BA1652	1201	5	0	0	1	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	1203	5	4	0	0	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	1207	4	0	0	0	0	0	0	1	0	0	0
A	EF	9	99	1	1	BA1652	1270	4	5	1	1	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	1280	5	4	0	0	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	1282	4	0	0	0	0	0	0	1	0	0	0
A	EF	9	99	1	1	BA1652	1300	4	5	1	1	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	1310	5	4	0	0	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	1358	4	0	0	0	0	0	0	1	0	0	0
A	EF	9	99	1	1	BA1652	1423	4	5	1	1	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	1425	5	0	0	0	0	0	0	1	0	0	0
A	EF	9	99	1	1	BA1652	1433	5	9	0	0	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	1434	9	0	0	1	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	1443	9	10	0	0	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	1444	10	0	0	0	0	0	0	1	0	0	0
A	EF	9	99	1	1	BA1652	1518	10	2	0	0	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	1519	2	3	0	0	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	1602	3	5	1	1	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	1612	5	4	0	0	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	1613	4	0	0	0	0	0	0	1	0	0	0
A	EF	9	99	1	1	BA1652	1614	4	5	1	1	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	1617	5	0	0	0	0	0	0	1	0	0	0
A	EF	9	99	1	1	BA1652	1623	5	0	0	1	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	1624	5	4	0	0	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	1636	4	0	0	0	0	0	0	1	0	0	0
A	EF	9	99	1	1	BA1652	1638	4	5	1	1	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	1644	5	0	0	0	0	0	0	1	0	0	0
A	EF	9	99	1	1	BA1652	1648	5	4	0	0	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	1658	4	5	1	1	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	1664	5	0	0	0	0	0	0	1	0	0	0
A	EF	9	99	1	1	BA1652	1668	5	4	0	0	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	1678	4	5	1	1	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	1683	5	0	0	0	0	0	0	1	0	0	0
A	EF	9	99	1	1	BA1652	1684	5	0	0	1	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	1688	5	9	0	0	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	1693	9	0	0	0	0	0	0	1	0	0	0
A	EF	9	99	1	1	BA1652	1698	9	10	0	0	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	1701	10	0	0	1	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	1703	10	0	0	0	0	0	0	1	0	0	0
A	EF	9	99	1	1	BA1652	1773	10	2	0	0	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	1774	2	3	0	0	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	1863	3	5	1	1	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	1873	5	4	0	0	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	1878	4	0	0	0	0	0	0	1	0	0	0
A	EF	9	99	1	1	BA1652	1880	4	5	1	1	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	1890	5	4	0	0	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	1925	4	0	0	0	0	0	0	1	0	0	0
A	EF	9	99	1	1	BA1652	1928	4	5	1	1	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	1933	5	0	0	0	0	0	0	1	0	0	0
A	EF	9	99	1	1	BA1652	1937	5	0	0	1	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	1938	5	4	0	0	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	1942	4	0	0	0	0	0	0	1	0	0	0
A	EF	9	99	1	1	BA1652	1944	4	5	1	1	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	1954	5	4	0	0	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	1961	4	0	0	0	0	0	0	1	0	0	0
A	EF	9	99	1	1	BA1652	1968	4	5	1	1	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	1974	5	0	0	0	0	0	0	1	0	0	0
A	EF	9	99	1	1	BA1652	1976	5	0	0	1	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	1978	5	9	0	0	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	1984	9	0	0	0	0	0	0	1	0	0	0
A	EF	9	99	1	1	BA1652	1988	9	10	0	0	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	2063	10	2	0	0	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	2064	2	6	0	0	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	3390	6	8	2	0	1	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	3400	8	7	0	0	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	3444	7	0	0	0	0	0	0	0	1	0	0
A	EF	9	99	1	1	BA1652	3524	7	8	2	0	1	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	3534	8	7	0	0	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	3616	7	0	0	0	0	0	0	0	1	0	0
A	EF	9	99	1	1	BA1652	3621	7	8	2	0	1	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	3628	8	0	0	0	0	0	0	0	1	0	0
A	EF	9	99	1	1	BA1652	3631	8	7	0	0	1	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	3642	7	0	0	0	0	0	0	0	1	0	0
A	EF	9	99	1	1	BA1652	3816	7	8	2	0	1	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	3826	8	7	0	0	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	3893	7	0	0	0	0	0	0	0	1	0	0
A	EF	9	99	1	1	BA1652	3896	7	8	2	0	1	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	3900	8	0	0	0	0	0	0	0	1	0	0
A	EF	9	99	1	1	BA1652	3906	8	7	0	0	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	3922	7	8	2	0	1	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	3926	8	0	0	0	0	0	0	0	1	0	0
A	EF	9	99	1	1	BA1652	3932	8	7	0	0	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	3934	7	8	2	0	1	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	3944	8	7	0	0	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	3958	7	0	0	0	0	0	0	0	1	0	0
A	EF	9	99	1	1	BA1652	4011	7	8	2	0	1	0	0	0	1	0	0
A	EF	9	99	1	1	BA1652	4019	8	0	0	0	1	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	4021	8	7	0	0	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	4061	7	0	0	0	0	0	0	0	1	0	0
A	EF	9	99	1	1	BA1652	4064	7	8	2	0	1	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	4073	8	0	0	0	0	0	0	0	1	0	0
A	EF	9	99	1	1	BA1652	4074	8	7	0	0	0	0	0	0	0	0	0
A	EF	9	99	1	1	BA1652	4085	7	8	2	0	1	0	0	0	0	0	0
