Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGH	A3 - 	A4 - 	A[1] LEFT	A[2] RIGH	A[3] 	A[4] 
A	BL	1	82	1	1	BA1650	0	0	1	0	0	0	0	0	0	0	0	0
A	BL	1	82	1	1	BA1650	50	1	2	0	0	0	0	0	0	0	0	0
A	BL	1	82	1	1	BA1650	51	2	3	0	0	0	0	0	0	0	0	0
A	BL	1	82	1	1	BA1650	178	3	5	1	1	0	0	0	0	0	0	0
A	BL	1	82	1	1	BA1650	180	5	0	0	0	0	0	0	1	0	0	0
A	BL	1	82	1	1	BA1650	188	5	4	0	0	0	0	0	0	0	0	0
A	BL	1	82	1	1	BA1650	253	4	5	1	1	0	0	0	0	0	0	0
A	BL	1	82	1	1	BA1650	263	5	4	0	0	0	0	0	0	0	0	0
A	BL	1	82	1	1	BA1650	268	4	0	0	0	0	0	0	1	0	0	0
A	BL	1	82	1	1	BA1650	301	4	5	1	1	0	0	0	0	0	0	0
A	BL	1	82	1	1	BA1650	311	5	4	0	0	0	0	0	1	0	0	0
A	BL	1	82	1	1	BA1650	317	4	5	1	1	0	0	0	0	0	0	0
A	BL	1	82	1	1	BA1650	327	5	4	0	0	0	0	0	1	0	0	0
A	BL	1	82	1	1	BA1650	332	4	5	1	1	0	0	0	0	0	0	0
A	BL	1	82	1	1	BA1650	342	5	9	0	0	0	0	0	0	0	0	0
A	BL	1	82	1	1	BA1650	349	9	0	0	0	0	0	0	1	0	0	0
A	BL	1	82	1	1	BA1650	351	9	0	0	1	0	0	0	0	0	0	0
A	BL	1	82	1	1	BA1650	352	9	10	0	0	0	0	0	0	0	0	0
A	BL	1	82	1	1	BA1650	355	10	0	0	0	0	0	0	1	0	0	0
A	BL	1	82	1	1	BA1650	427	10	2	0	0	0	0	0	0	0	0	0
A	BL	1	82	1	1	BA1650	428	2	6	0	0	0	0	0	0	0	0	0
A	BL	1	82	1	1	BA1650	498	6	8	2	0	1	0	0	0	0	0	0
A	BL	1	82	1	1	BA1650	504	8	0	0	0	0	0	0	0	1	0	0
A	BL	1	82	1	1	BA1650	508	8	7	0	0	0	0	0	0	0	0	0
A	BL	1	82	1	1	BA1650	510	7	8	2	0	1	0	0	0	0	0	0
A	BL	1	82	1	1	BA1650	515	8	0	0	0	0	0	0	0	1	0	0
A	BL	1	82	1	1	BA1650	519	8	0	0	0	1	0	0	0	0	0	0
A	BL	1	82	1	1	BA1650	520	8	7	0	0	0	0	0	0	0	0	0
A	BL	1	82	1	1	BA1650	530	7	0	0	0	0	0	0	0	1	0	0
A	BL	1	82	1	1	BA1650	534	7	8	2	0	1	0	0	0	0	0	0
A	BL	1	82	1	1	BA1650	544	8	7	0	0	0	0	0	0	1	0	0
A	BL	1	82	1	1	BA1650	565	7	8	2	0	1	0	0	0	0	0	0
A	BL	1	82	1	1	BA1650	575	8	7	0	0	0	0	0	0	0	0	0
A	BL	1	82	1	1	BA1650	584	7	0	0	0	0	0	0	0	1	0	0
A	BL	1	82	1	1	BA1650	587	7	8	2	0	1	0	0	0	0	0	0
A	BL	1	82	1	1	BA1650	594	8	0	0	0	0	0	0	0	1	0	0
A	BL	1	82	1	1	BA1650	597	8	7	0	0	0	0	0	0	0	0	0
A	BL	1	82	1	1	BA1650	600	7	8	2	0	1	0	0	0	0	0	0
A	BL	1	82	1	1	BA1650	607	8	0	0	0	0	0	0	0	1	0	0
A	BL	1	82	1	1	BA1650	610	8	7	0	0	0	0	0	0	0	0	0
A	BL	1	82	1	1	BA1650	622	7	8	2	0	1	0	0	0	0	0	0
A	BL	1	82	1	1	BA1650	632	8	7	0	0	0	0	0	0	0	0	0
A	BL	1	82	1	1	BA1650	645	7	0	0	0	0	0	0	0	1	0	0
A	BL	1	82	1	1	BA1650	647	7	8	2	0	1	0	0	0	0	0	0
A	BL	1	82	1	1	BA1650	657	8	7	0	0	0	0	0	0	0	0	0
A	BL	1	82	1	1	BA1650	663	7	0	0	0	0	0	0	0	1	0	0
A	BL	1	82	1	1	BA1650	696	7	8	2	0	1	0	0	0	0	0	0
A	BL	1	82	1	1	BA1650	706	8	7	0	0	0	0	0	0	0	0	0
A	BL	1	82	1	1	BA1650	707	7	0	0	0	0	0	0	0	1	0	0
A	BL	1	82	1	1	BA1650	709	7	8	2	0	1	0	0	0	0	0	0
A	BL	1	82	1	1	BA1650	719	8	9	0	0	0	0	0	0	0	0	0
A	BL	1	82	1	1	BA1650	724	9	0	0	0	0	0	0	0	1	0	0
A	BL	1	82	1	1	BA1650	725	9	0	0	0	1	0	0	0	0	0	0
A	BL	1	82	1	1	BA1650	729	9	10	0	0	0	0	0	0	0	0	0
A	BL	1	82	1	1	BA1650	737	10	0	0	0	0	0	0	0	1	0	0
A	BL	1	82	1	1	BA1650	804	10	2	0	0	0	0	0	0	0	0	0
A	BL	1	82	1	1	BA1650	805	2	6	0	0	0	0	0	0	0	0	0
A	BL	1	82	1	1	BA1650	828	6	8	2	0	1	0	0	0	0	0	0
A	BL	1	82	1	1	BA1650	838	8	7	0	0	0	0	0	0	1	0	0
A	BL	1	82	1	1	BA1650	885	7	8	2	0	1	0	0	0	0	0	0
A	BL	1	82	1	1	BA1650	895	8	7	0	0	0	0	0	0	0	0	0
A	BL	1	82	1	1	BA1650	904	7	0	0	0	0	0	0	0	1	0	0
A	BL	1	82	1	1	BA1650	910	7	8	2	0	1	0	0	0	0	0	0
A	BL	1	82	1	1	BA1650	916	8	0	0	0	0	0	0	0	1	0	0
A	BL	1	82	1	1	BA1650	920	8	7	0	0	0	0	0	0	0	0	0
A	BL	1	82	1	1	BA1650	937	7	8	2	0	1	0	0	0	0	0	0
