Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - 	A2 - 	A3 - 	A4 - 	A[1] 	A[2] 	A[3] 	A[4] 
A	AG	19	112	1	1	BA1650	0	0	1	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	50	1	2	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	51	2	6	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	338	6	0	0	1	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	351	6	0	0	0	0	0	0	1	0	0	0
A	AG	19	112	1	1	BA1650	359	6	0	0	1	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	375	6	0	0	0	0	0	0	1	0	0	0
A	AG	19	112	1	1	BA1650	378	6	0	0	1	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	390	6	0	0	0	0	0	0	1	0	0	0
A	AG	19	112	1	1	BA1650	394	6	0	0	1	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	406	6	0	0	0	0	0	0	1	0	0	0
A	AG	19	112	1	1	BA1650	411	6	0	0	1	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	420	6	0	0	0	0	0	0	1	0	0	0
A	AG	19	112	1	1	BA1650	426	6	0	0	1	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	432	6	0	0	0	0	0	0	1	0	0	0
A	AG	19	112	1	1	BA1650	436	6	0	0	1	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	437	6	0	0	0	0	0	0	1	0	0	0
A	AG	19	112	1	1	BA1650	438	6	0	0	1	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	448	6	0	0	0	0	0	0	1	0	0	0
A	AG	19	112	1	1	BA1650	453	6	0	0	1	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	468	6	0	0	0	0	0	0	1	0	0	0
A	AG	19	112	1	1	BA1650	501	6	0	0	1	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	505	6	0	0	0	0	0	0	1	0	0	0
A	AG	19	112	1	1	BA1650	508	6	0	0	1	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	530	6	0	0	0	0	0	0	1	0	0	0
A	AG	19	112	1	1	BA1650	572	6	0	0	1	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	580	6	0	0	0	0	0	0	1	0	0	0
A	AG	19	112	1	1	BA1650	584	6	0	0	1	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	595	6	0	0	0	0	0	0	1	0	0	0
A	AG	19	112	1	1	BA1650	600	6	0	0	1	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	608	6	0	0	0	0	0	0	1	0	0	0
A	AG	19	112	1	1	BA1650	610	6	0	0	1	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	616	6	0	0	0	0	0	0	1	0	0	0
A	AG	19	112	1	1	BA1650	624	6	0	0	1	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	639	6	0	0	0	0	0	0	1	0	0	0
A	AG	19	112	1	1	BA1650	642	6	0	0	1	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	651	6	0	0	0	0	0	0	1	0	0	0
A	AG	19	112	1	1	BA1650	687	6	0	0	1	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	691	6	0	0	0	0	0	0	1	0	0	0
A	AG	19	112	1	1	BA1650	756	6	0	0	1	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	765	6	0	0	0	0	0	0	1	0	0	0
A	AG	19	112	1	1	BA1650	769	6	0	0	1	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	786	6	0	0	0	0	0	0	1	0	0	0
A	AG	19	112	1	1	BA1650	787	6	0	0	1	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	806	6	0	0	0	0	0	0	1	0	0	0
A	AG	19	112	1	1	BA1650	827	6	0	0	1	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	831	6	0	0	0	0	0	0	1	0	0	0
A	AG	19	112	1	1	BA1650	836	6	0	0	1	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	846	6	0	0	0	0	0	0	1	0	0	0
A	AG	19	112	1	1	BA1650	847	6	0	0	1	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	871	6	0	0	0	0	0	0	1	0	0	0
A	AG	19	112	1	1	BA1650	876	6	0	0	1	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	880	6	0	0	0	0	0	0	1	0	0	0
A	AG	19	112	1	1	BA1650	883	6	0	0	1	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	885	6	0	0	0	0	0	0	1	0	0	0
A	AG	19	112	1	1	BA1650	892	6	0	0	1	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	899	6	0	0	0	0	0	0	1	0	0	0
A	AG	19	112	1	1	BA1650	902	6	0	0	1	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	906	6	0	0	0	0	0	0	1	0	0	0
A	AG	19	112	1	1	BA1650	1176	6	8	2	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	1186	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	1202	7	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	1332	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	1338	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	1342	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	1352	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	1356	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	1362	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	1372	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	1374	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	1382	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	1861	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	1868	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	1871	8	7	0	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	1879	7	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	1888	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	1890	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	1898	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	1901	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	1904	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	1908	8	0	0	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	1911	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	1918	7	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	2210	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	2216	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	2220	8	7	0	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	2225	7	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	2228	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	2238	8	7	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	2257	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	2267	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	2271	7	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	2280	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	2285	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	2289	8	0	0	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	2290	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	2292	7	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	2437	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	2442	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	2447	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	2448	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	2455	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	2458	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	2460	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	2464	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	2469	8	0	0	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	2470	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	2491	7	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	2497	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	2499	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	2504	8	0	0	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	2507	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	2508	7	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	2811	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	2821	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	2832	7	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	2835	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	2839	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	2840	8	0	0	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	2845	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	2847	7	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	2855	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	2860	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	2865	8	7	0	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	2867	7	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	2897	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	2901	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	2907	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	2913	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	2921	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	2923	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	2925	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	2928	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	2933	8	0	0	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	2935	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	2939	7	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	2943	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	2953	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	2954	7	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	2961	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	2965	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	2971	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	2975	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	2977	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	2983	8	0	0	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	2985	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	2990	7	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	2993	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3003	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3021	7	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	3025	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3028	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	3032	8	0	0	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3035	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3042	7	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	3056	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3057	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	3066	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3105	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3108	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	3114	8	0	0	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3115	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3116	7	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	3122	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3127	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	3128	8	0	0	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3132	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3140	7	8	2	0	1	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	3150	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3156	7	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	3157	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3160	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	3167	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3170	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3173	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	3180	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3181	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3183	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	3191	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3223	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3227	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	3233	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3244	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3247	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	3249	8	0	0	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3254	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3258	7	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	3262	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3271	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	3272	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3274	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3283	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	3284	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3285	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3295	8	7	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	3297	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3307	8	7	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	3310	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3315	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	3320	8	9	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3321	9	0	0	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3324	9	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	3330	9	10	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3334	10	0	0	0	1	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3335	10	0	0	0	0	0	0	0	1	0	0
A	AG	19	112	1	1	BA1650	3405	10	2	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3406	2	3	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3453	3	5	1	1	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3463	5	4	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3464	4	0	0	0	0	0	0	1	0	0	0
A	AG	19	112	1	1	BA1650	3469	4	5	1	1	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3473	5	0	0	0	0	0	0	1	0	0	0
A	AG	19	112	1	1	BA1650	3479	5	4	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3480	4	5	1	1	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3482	5	0	0	0	0	0	0	1	0	0	0
A	AG	19	112	1	1	BA1650	3488	5	0	0	1	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3490	5	4	0	0	0	0	0	1	0	0	0
A	AG	19	112	1	1	BA1650	3494	4	5	1	1	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3498	5	0	0	0	0	0	0	1	0	0	0
A	AG	19	112	1	1	BA1650	3503	5	0	0	1	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3504	5	4	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3508	4	0	0	0	0	0	0	1	0	0	0
A	AG	19	112	1	1	BA1650	3516	4	5	1	1	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3526	5	9	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3531	9	0	0	0	0	0	0	1	0	0	0
A	AG	19	112	1	1	BA1650	3533	9	0	0	1	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3535	9	0	0	0	0	0	0	1	0	0	0
A	AG	19	112	1	1	BA1650	3536	9	10	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3611	10	2	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3612	2	6	0	0	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3691	6	0	0	1	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3722	6	0	0	0	0	0	0	1	0	0	0
A	AG	19	112	1	1	BA1650	3728	6	0	0	1	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3744	6	0	0	0	0	0	0	1	0	0	0
A	AG	19	112	1	1	BA1650	3747	6	0	0	1	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3752	6	0	0	0	0	0	0	1	0	0	0
A	AG	19	112	1	1	BA1650	3756	6	0	0	1	0	0	0	0	0	0	0
A	AG	19	112	1	1	BA1650	3760	6	0	0	0	0	0	0	1	0	0	0
A	AG	19	112	1	1	BA1650	3784	6	0	0	1	0	0	0	0	0	0	0
