Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGHT	A3 - 	A4 - 	A[1] LEFT	A[2] RIGHT	A[3] 	A[4] 
A	AB	3	71	9	1	BA1651	0	0	1	0	0	0	0	0	0	0	0	0
A	AB	3	71	9	1	BA1651	50	1	2	0	0	0	0	0	0	0	0	0
A	AB	3	71	9	1	BA1651	51	2	3	0	0	0	0	0	0	0	0	0
A	AB	3	71	9	1	BA1651	156	3	5	1	1	0	0	0	0	0	0	0
A	AB	3	71	9	1	BA1651	166	5	4	0	0	0	0	0	0	0	0	0
A	AB	3	71	9	1	BA1651	185	4	0	0	0	0	0	0	1	0	0	0
A	AB	3	71	9	1	BA1651	190	4	5	1	1	0	0	0	0	0	0	0
A	AB	3	71	9	1	BA1651	200	5	4	0	0	0	0	0	0	0	0	0
A	AB	3	71	9	1	BA1651	269	4	0	0	0	0	0	0	1	0	0	0
A	AB	3	71	9	1	BA1651	275	4	5	1	1	0	0	0	0	0	0	0
A	AB	3	71	9	1	BA1651	285	5	4	0	0	0	0	0	0	0	0	0
A	AB	3	71	9	1	BA1651	365	4	0	0	0	0	0	0	1	0	0	0
A	AB	3	71	9	1	BA1651	375	4	5	1	1	0	0	0	0	0	0	0
A	AB	3	71	9	1	BA1651	382	5	0	0	0	0	0	0	1	0	0	0
A	AB	3	71	9	1	BA1651	383	5	0	0	1	0	0	0	0	0	0	0
A	AB	3	71	9	1	BA1651	385	5	4	0	0	0	0	0	0	0	0	0
A	AB	3	71	9	1	BA1651	417	4	0	0	0	0	0	0	1	0	0	0
A	AB	3	71	9	1	BA1651	455	4	5	1	1	0	0	0	0	0	0	0
A	AB	3	71	9	1	BA1651	465	5	9	0	0	0	0	0	0	0	0	0
A	AB	3	71	9	1	BA1651	471	9	0	0	0	0	0	0	1	0	0	0
A	AB	3	71	9	1	BA1651	475	9	10	0	0	0	0	0	0	0	0	0
A	AB	3	71	9	1	BA1651	484	10	0	0	1	0	0	0	0	0	0	0
A	AB	3	71	9	1	BA1651	494	10	0	0	0	0	0	0	1	0	0	0
A	AB	3	71	9	1	BA1651	550	10	2	0	0	0	0	0	0	0	0	0
A	AB	3	71	9	1	BA1651	551	2	6	0	0	0	0	0	0	0	0	0
A	AB	3	71	9	1	BA1651	579	6	8	2	0	1	0	0	0	0	0	0
A	AB	3	71	9	1	BA1651	589	8	7	0	0	0	0	0	0	0	0	0
A	AB	3	71	9	1	BA1651	596	7	0	0	0	0	0	0	0	1	0	0
A	AB	3	71	9	1	BA1651	610	7	8	2	0	1	0	0	0	0	0	0
