Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGH	A3 - 	A4 - 	A[1] LEFT	A[2] RIGH	A[3] 	A[4] 
A	BL	1	78	9	1	BA1651	0	0	1	0	0	0	0	0	0	0	0	0
A	BL	1	78	9	1	BA1651	50	1	2	0	0	0	0	0	0	0	0	0
A	BL	1	78	9	1	BA1651	51	2	3	0	0	0	0	0	0	0	0	0
A	BL	1	78	9	1	BA1651	318	3	5	1	1	0	0	0	0	0	0	0
A	BL	1	78	9	1	BA1651	328	5	4	0	0	0	0	0	0	0	0	0
A	BL	1	78	9	1	BA1651	336	4	0	0	0	0	0	0	1	0	0	0
A	BL	1	78	9	1	BA1651	342	4	5	1	1	0	0	0	0	0	0	0
A	BL	1	78	9	1	BA1651	352	5	4	0	0	0	0	0	0	0	0	0
A	BL	1	78	9	1	BA1651	368	4	0	0	0	0	0	0	1	0	0	0
A	BL	1	78	9	1	BA1651	372	4	5	1	1	0	0	0	0	0	0	0
A	BL	1	78	9	1	BA1651	382	5	4	0	0	0	0	0	0	0	0	0
A	BL	1	78	9	1	BA1651	412	4	0	0	0	0	0	0	1	0	0	0
A	BL	1	78	9	1	BA1651	421	4	5	1	1	0	0	0	0	0	0	0
A	BL	1	78	9	1	BA1651	422	5	0	0	0	0	0	0	1	0	0	0
A	BL	1	78	9	1	BA1651	424	5	0	0	1	0	0	0	0	0	0	0
A	BL	1	78	9	1	BA1651	431	5	4	0	0	0	0	0	0	0	0	0
A	BL	1	78	9	1	BA1651	477	4	0	0	0	0	0	0	1	0	0	0
A	BL	1	78	9	1	BA1651	482	4	5	1	1	0	0	0	0	0	0	0
A	BL	1	78	9	1	BA1651	492	5	9	0	0	0	0	0	0	0	0	0
A	BL	1	78	9	1	BA1651	502	9	10	0	0	0	0	0	0	0	0	0
A	BL	1	78	9	1	BA1651	510	10	0	0	0	0	0	0	1	0	0	0
A	BL	1	78	9	1	BA1651	577	10	2	0	0	0	0	0	0	0	0	0
A	BL	1	78	9	1	BA1651	578	2	6	0	0	0	0	0	0	0	0	0
A	BL	1	78	9	1	BA1651	626	6	8	2	0	1	0	0	0	0	0	0
A	BL	1	78	9	1	BA1651	633	8	0	0	0	0	0	0	0	1	0	0
A	BL	1	78	9	1	BA1651	635	8	0	0	0	1	0	0	0	0	0	0
A	BL	1	78	9	1	BA1651	636	8	7	0	0	0	0	0	0	0	0	0
A	BL	1	78	9	1	BA1651	643	7	0	0	0	0	0	0	0	1	0	0
A	BL	1	78	9	1	BA1651	663	7	8	2	0	1	0	0	0	0	0	0
A	BL	1	78	9	1	BA1651	671	8	0	0	0	0	0	0	0	1	0	0
