Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGHT	A3 - 	A4 - 	A[1] LEFT	A[2] RIGHT	A[3] 	A[4] 
A	AG	21	133	9	1	BA1653	0	0	1	0	0	0	0	0	0	0	0	0
A	AG	21	133	9	1	BA1653	50	1	2	0	0	0	0	0	0	0	0	0
A	AG	21	133	9	1	BA1653	51	2	3	0	0	0	0	0	0	0	0	0
A	AG	21	133	9	1	BA1653	223	3	5	1	1	0	0	0	0	0	0	0
A	AG	21	133	9	1	BA1653	233	5	4	0	0	0	0	0	0	0	0	0
A	AG	21	133	9	1	BA1653	253	4	0	0	0	0	0	0	1	0	0	0
A	AG	21	133	9	1	BA1653	389	4	5	1	1	0	0	0	0	0	0	0
A	AG	21	133	9	1	BA1653	399	5	4	0	0	0	0	0	0	0	0	0
A	AG	21	133	9	1	BA1653	411	4	0	0	0	0	0	0	1	0	0	0
A	AG	21	133	9	1	BA1653	419	4	5	1	1	0	0	0	0	0	0	0
A	AG	21	133	9	1	BA1653	429	5	4	0	0	0	0	0	0	0	0	0
A	AG	21	133	9	1	BA1653	472	4	0	0	0	0	0	0	1	0	0	0
A	AG	21	133	9	1	BA1653	495	4	5	1	1	0	0	0	0	0	0	0
A	AG	21	133	9	1	BA1653	505	5	4	0	0	0	0	0	0	0	0	0
A	AG	21	133	9	1	BA1653	534	4	0	0	0	0	0	0	1	0	0	0
A	AG	21	133	9	1	BA1653	584	4	5	1	1	0	0	0	0	0	0	0
A	AG	21	133	9	1	BA1653	594	5	9	0	0	0	0	0	0	0	0	0
A	AG	21	133	9	1	BA1653	604	9	10	0	0	0	0	0	0	0	0	0
A	AG	21	133	9	1	BA1653	606	10	0	0	0	0	0	0	1	0	0	0
A	AG	21	133	9	1	BA1653	679	10	2	0	0	0	0	0	0	0	0	0
A	AG	21	133	9	1	BA1653	680	2	6	0	0	0	0	0	0	0	0	0
A	AG	21	133	9	1	BA1653	1081	6	8	2	0	1	0	0	0	0	0	0
A	AG	21	133	9	1	BA1653	1089	8	0	0	0	0	0	0	0	1	0	0
A	AG	21	133	9	1	BA1653	1091	8	7	0	0	0	0	0	0	0	0	0
A	AG	21	133	9	1	BA1653	2333	7	8	2	0	1	0	0	0	0	0	0
A	AG	21	133	9	1	BA1653	2343	8	7	0	0	0	0	0	0	0	0	0
A	AG	21	133	9	1	BA1653	2347	7	0	0	0	0	0	0	0	1	0	0
A	AG	21	133	9	1	BA1653	2353	7	8	2	0	1	0	0	0	0	0	0
A	AG	21	133	9	1	BA1653	2355	8	0	0	0	0	0	0	0	1	0	0
A	AG	21	133	9	1	BA1653	2363	8	7	0	0	0	0	0	0	0	0	0
A	AG	21	133	9	1	BA1653	2491	7	8	2	0	1	0	0	0	0	0	0
A	AG	21	133	9	1	BA1653	2501	8	7	0	0	0	0	0	0	1	0	0
