Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGH	A3 - 	A4 - 	A[1] LEFT	A[2] RIGH	A[3] 	A[4] 
A	AG	24	123	1	1	BA1652	0	0	1	0	0	0	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	50	1	2	0	0	0	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	51	2	3	0	0	0	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	1011	3	5	1	1	0	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	1019	5	0	0	0	0	0	0	1	0	0	0
A	AG	24	123	1	1	BA1652	1020	5	0	0	1	0	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	1021	5	4	0	0	0	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	1090	4	0	0	0	0	0	0	1	0	0	0
A	AG	24	123	1	1	BA1652	1104	4	5	1	1	0	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	1108	5	0	0	0	0	0	0	1	0	0	0
A	AG	24	123	1	1	BA1652	1114	5	4	0	0	0	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	1120	4	5	1	1	0	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	1125	5	0	0	0	0	0	0	1	0	0	0
A	AG	24	123	1	1	BA1652	1128	5	0	0	1	0	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	1130	5	4	0	0	0	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	1152	4	5	1	1	0	0	0	1	0	0	0
A	AG	24	123	1	1	BA1652	1157	5	0	0	0	0	0	0	1	0	0	0
A	AG	24	123	1	1	BA1652	1162	5	4	0	1	0	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	1175	4	0	0	0	0	0	0	1	0	0	0
A	AG	24	123	1	1	BA1652	1176	4	5	1	1	0	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	1186	5	9	0	0	0	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	1190	9	0	0	0	0	0	0	1	0	0	0
A	AG	24	123	1	1	BA1652	1196	9	10	0	0	0	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	1271	10	2	0	0	0	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	1272	2	6	0	0	0	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	1329	6	0	0	1	0	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	1404	6	0	0	0	0	0	0	1	0	0	0
A	AG	24	123	1	1	BA1652	1466	6	0	0	1	0	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	1490	6	0	0	0	0	0	0	1	0	0	0
A	AG	24	123	1	1	BA1652	1493	6	0	0	1	0	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	1499	6	0	0	0	0	0	0	1	0	0	0
A	AG	24	123	1	1	BA1652	1514	6	0	0	1	0	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	1532	6	0	0	0	0	0	0	1	0	0	0
A	AG	24	123	1	1	BA1652	1577	6	8	2	0	1	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	1587	8	7	0	0	0	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	1609	7	0	0	0	0	0	0	0	1	0	0
A	AG	24	123	1	1	BA1652	1617	7	8	2	0	1	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	1624	8	0	0	0	0	0	0	0	1	0	0
A	AG	24	123	1	1	BA1652	1627	8	7	0	0	0	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	2707	7	8	2	0	1	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	2717	8	7	0	0	0	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	2753	7	0	0	0	0	0	0	0	1	0	0
A	AG	24	123	1	1	BA1652	2803	7	8	2	0	1	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	2813	8	7	0	0	0	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	2821	7	0	0	0	0	0	0	0	1	0	0
A	AG	24	123	1	1	BA1652	2822	7	8	2	0	1	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	2832	8	7	0	0	0	0	0	0	1	0	0
A	AG	24	123	1	1	BA1652	2836	7	8	2	0	1	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	2839	8	0	0	0	0	0	0	0	1	0	0
A	AG	24	123	1	1	BA1652	2840	8	0	0	0	1	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	2846	8	7	0	0	0	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	2894	7	0	0	0	0	0	0	0	1	0	0
A	AG	24	123	1	1	BA1652	2896	7	8	2	0	1	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	2901	8	0	0	0	0	0	0	0	1	0	0
A	AG	24	123	1	1	BA1652	2904	8	0	0	0	1	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	2906	8	7	0	0	0	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	2911	7	0	0	0	0	0	0	0	1	0	0
A	AG	24	123	1	1	BA1652	2914	7	8	2	0	1	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	2924	8	7	0	0	0	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	2937	7	0	0	0	0	0	0	0	1	0	0
A	AG	24	123	1	1	BA1652	2939	7	8	2	0	1	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	2940	8	0	0	0	0	0	0	0	1	0	0
A	AG	24	123	1	1	BA1652	2949	8	7	0	0	0	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	2973	7	8	2	0	1	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	2983	8	7	0	0	0	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	2990	7	0	0	0	0	0	0	0	1	0	0
A	AG	24	123	1	1	BA1652	2998	7	8	2	0	1	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	3002	8	0	0	0	0	0	0	0	1	0	0
A	AG	24	123	1	1	BA1652	3006	8	0	0	0	1	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	3008	8	7	0	0	0	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	3017	7	0	0	0	0	0	0	0	1	0	0
A	AG	24	123	1	1	BA1652	3071	7	8	2	0	1	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	3081	8	7	0	0	0	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	3106	7	0	0	0	0	0	0	0	1	0	0
A	AG	24	123	1	1	BA1652	3110	7	8	2	0	1	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	3115	8	0	0	0	0	0	0	0	1	0	0
A	AG	24	123	1	1	BA1652	3119	8	0	0	0	1	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	3120	8	7	0	0	0	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	3127	7	0	0	0	0	0	0	0	1	0	0
A	AG	24	123	1	1	BA1652	3128	7	8	2	0	1	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	3136	8	0	0	0	0	0	0	0	1	0	0
A	AG	24	123	1	1	BA1652	3138	8	7	0	0	0	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	3139	7	8	2	0	1	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	3140	8	0	0	0	0	0	0	0	1	0	0
A	AG	24	123	1	1	BA1652	3149	8	7	0	0	0	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	3161	7	8	2	0	1	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	3163	8	0	0	0	0	0	0	0	1	0	0
A	AG	24	123	1	1	BA1652	3171	8	7	0	0	0	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	3228	7	8	2	0	1	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	3231	8	0	0	0	0	0	0	0	1	0	0
A	AG	24	123	1	1	BA1652	3238	8	7	0	0	0	0	0	0	0	0	0
A	AG	24	123	1	1	BA1652	3240	7	8	2	0	1	0	0	0	0	0	0
