Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGHT	A3 - 	A4 - 	A[1] LEFT	A[2] RIGHT	A[3] 	A[4] 
A	BL	22	124	1	2	BA1652	0	0	1	0	0	0	0	0	0	0	0	0
A	BL	22	124	1	2	BA1652	50	1	2	0	0	0	0	0	0	0	0	0
A	BL	22	124	1	2	BA1652	51	2	3	0	0	0	0	0	0	0	0	0
A	BL	22	124	1	2	BA1652	552	3	5	1	1	0	0	0	0	0	0	0
A	BL	22	124	1	2	BA1652	562	5	4	0	0	0	0	0	0	0	0	0
A	BL	22	124	1	2	BA1652	567	4	0	0	0	0	0	0	1	0	0	0
A	BL	22	124	1	2	BA1652	572	4	5	1	1	0	0	0	0	0	0	0
A	BL	22	124	1	2	BA1652	582	5	4	0	0	0	0	0	0	0	0	0
A	BL	22	124	1	2	BA1652	587	4	0	0	0	0	0	0	1	0	0	0
A	BL	22	124	1	2	BA1652	596	4	5	1	1	0	0	0	0	0	0	0
A	BL	22	124	1	2	BA1652	599	5	0	0	0	0	0	0	1	0	0	0
A	BL	22	124	1	2	BA1652	606	5	4	0	0	0	0	0	0	0	0	0
A	BL	22	124	1	2	BA1652	616	4	5	1	1	0	0	0	0	0	0	0
A	BL	22	124	1	2	BA1652	626	5	4	0	0	0	0	0	0	0	0	0
A	BL	22	124	1	2	BA1652	628	4	0	0	0	0	0	0	1	0	0	0
A	BL	22	124	1	2	BA1652	631	4	5	1	1	0	0	0	0	0	0	0
A	BL	22	124	1	2	BA1652	636	5	0	0	0	0	0	0	1	0	0	0
A	BL	22	124	1	2	BA1652	641	5	9	0	0	0	0	0	0	0	0	0
A	BL	22	124	1	2	BA1652	651	9	10	0	0	0	0	0	0	0	0	0
A	BL	22	124	1	2	BA1652	726	10	2	0	0	0	0	0	0	0	0	0
A	BL	22	124	1	2	BA1652	727	2	6	0	0	0	0	0	0	0	0	0
A	BL	22	124	1	2	BA1652	2558	6	8	2	0	1	0	0	0	0	0	0
A	BL	22	124	1	2	BA1652	2562	8	0	0	0	0	0	0	0	1	0	0
