Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - 	A2 - 	A3 - 	A4 - 	A[1] 	A[2] 	A[3] 	A[4] 
A	BL	20	104	1	2	BA1652	0	0	1	0	0	0	0	0	0	0	0	0
A	BL	20	104	1	2	BA1652	50	1	2	0	0	0	0	0	0	0	0	0
A	BL	20	104	1	2	BA1652	51	2	6	0	0	0	0	0	0	0	0	0
A	BL	20	104	1	2	BA1652	769	6	8	2	0	1	0	0	0	0	0	0
A	BL	20	104	1	2	BA1652	779	8	7	0	0	0	0	0	0	0	0	0
A	BL	20	104	1	2	BA1652	798	7	0	0	0	0	0	0	0	1	0	0
A	BL	20	104	1	2	BA1652	914	7	8	2	0	1	0	0	0	0	0	0
A	BL	20	104	1	2	BA1652	924	8	7	0	0	0	0	0	0	0	0	0
A	BL	20	104	1	2	BA1652	934	7	0	0	0	0	0	0	0	1	0	0
A	BL	20	104	1	2	BA1652	1196	7	8	2	0	1	0	0	0	0	0	0
A	BL	20	104	1	2	BA1652	1201	8	0	0	0	0	0	0	0	1	0	0
A	BL	20	104	1	2	BA1652	1206	8	7	0	0	0	0	0	0	0	0	0
A	BL	20	104	1	2	BA1652	1211	7	8	2	0	1	0	0	0	0	0	0
A	BL	20	104	1	2	BA1652	1215	8	0	0	0	0	0	0	0	1	0	0
A	BL	20	104	1	2	BA1652	1220	8	0	0	0	1	0	0	0	0	0	0
A	BL	20	104	1	2	BA1652	1221	8	7	0	0	0	0	0	0	0	0	0
A	BL	20	104	1	2	BA1652	1244	7	0	0	0	0	0	0	0	1	0	0
A	BL	20	104	1	2	BA1652	1261	7	8	2	0	1	0	0	0	0	0	0
A	BL	20	104	1	2	BA1652	1263	8	0	0	0	0	0	0	0	1	0	0
A	BL	20	104	1	2	BA1652	1271	8	7	0	0	0	0	0	0	0	0	0
A	BL	20	104	1	2	BA1652	1277	7	8	2	0	1	0	0	0	0	0	0
A	BL	20	104	1	2	BA1652	1287	8	7	0	0	0	0	0	0	0	0	0
A	BL	20	104	1	2	BA1652	1298	7	0	0	0	0	0	0	0	1	0	0
A	BL	20	104	1	2	BA1652	1322	7	8	2	0	1	0	0	0	0	0	0
A	BL	20	104	1	2	BA1652	1332	8	7	0	0	0	0	0	0	0	0	0
A	BL	20	104	1	2	BA1652	1334	7	0	0	0	0	0	0	0	1	0	0
A	BL	20	104	1	2	BA1652	1339	7	8	2	0	1	0	0	0	0	0	0
A	BL	20	104	1	2	BA1652	1343	8	0	0	0	0	0	0	0	1	0	0
A	BL	20	104	1	2	BA1652	1349	8	7	0	0	0	0	0	0	0	0	0
A	BL	20	104	1	2	BA1652	1383	7	8	2	0	1	0	0	0	0	0	0
A	BL	20	104	1	2	BA1652	1392	8	0	0	0	0	0	0	0	1	0	0
A	BL	20	104	1	2	BA1652	1393	8	7	0	0	0	0	0	0	0	0	0
A	BL	20	104	1	2	BA1652	1394	7	8	2	0	1	0	0	0	0	0	0
A	BL	20	104	1	2	BA1652	1398	8	0	0	0	0	0	0	0	1	0	0
A	BL	20	104	1	2	BA1652	1403	8	0	0	0	1	0	0	0	0	0	0
A	BL	20	104	1	2	BA1652	1404	8	7	0	0	0	0	0	0	0	0	0
A	BL	20	104	1	2	BA1652	1446	7	0	0	0	0	0	0	0	1	0	0
A	BL	20	104	1	2	BA1652	1469	7	8	2	0	1	0	0	0	0	0	0
A	BL	20	104	1	2	BA1652	1475	8	0	0	0	0	0	0	0	1	0	0
A	BL	20	104	1	2	BA1652	1479	8	7	0	0	0	0	0	0	0	0	0
A	BL	20	104	1	2	BA1652	1480	7	8	2	0	1	0	0	0	0	0	0
A	BL	20	104	1	2	BA1652	1490	8	7	0	0	0	0	0	0	0	0	0
A	BL	20	104	1	2	BA1652	1496	7	0	0	0	0	0	0	0	1	0	0
A	BL	20	104	1	2	BA1652	1542	7	8	2	0	1	0	0	0	0	0	0
