Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - 	A2 - 	A3 - 	A4 - 	A[1] 	A[2] 	A[3] 	A[4] 
A	AG	5	90	1	1	BA1650	0	0	1	0	0	0	0	0	0	0	0	0
A	AG	5	90	1	1	BA1650	50	1	2	0	0	0	0	0	0	0	0	0
A	AG	5	90	1	1	BA1650	51	2	6	0	0	0	0	0	0	0	0	0
A	AG	5	90	1	1	BA1650	200	6	8	2	0	1	0	0	0	0	0	0
A	AG	5	90	1	1	BA1650	210	8	7	0	0	0	0	0	0	0	0	0
A	AG	5	90	1	1	BA1650	267	7	0	0	0	0	0	0	0	1	0	0
A	AG	5	90	1	1	BA1650	355	7	8	2	0	1	0	0	0	0	0	0
A	AG	5	90	1	1	BA1650	365	8	7	0	0	0	0	0	0	0	0	0
A	AG	5	90	1	1	BA1650	384	7	0	0	0	0	0	0	0	1	0	0
A	AG	5	90	1	1	BA1650	388	7	8	2	0	1	0	0	0	0	0	0
A	AG	5	90	1	1	BA1650	395	8	0	0	0	0	0	0	0	1	0	0
A	AG	5	90	1	1	BA1650	398	8	7	0	0	0	0	0	0	0	0	0
A	AG	5	90	1	1	BA1650	400	7	8	2	0	1	0	0	0	0	0	0
A	AG	5	90	1	1	BA1650	406	8	0	0	0	0	0	0	0	1	0	0
A	AG	5	90	1	1	BA1650	410	8	7	0	0	0	0	0	0	0	0	0
A	AG	5	90	1	1	BA1650	435	7	8	2	0	1	0	0	0	0	0	0
A	AG	5	90	1	1	BA1650	445	8	7	0	0	0	0	0	0	1	0	0
A	AG	5	90	1	1	BA1650	449	7	8	2	0	1	0	0	0	0	0	0
A	AG	5	90	1	1	BA1650	456	8	0	0	0	0	0	0	0	1	0	0
A	AG	5	90	1	1	BA1650	459	8	7	0	0	0	0	0	0	0	0	0
A	AG	5	90	1	1	BA1650	460	7	8	2	0	1	0	0	0	0	0	0
A	AG	5	90	1	1	BA1650	470	8	7	0	0	0	0	0	0	0	0	0
A	AG	5	90	1	1	BA1650	485	7	0	0	0	0	0	0	0	1	0	0
A	AG	5	90	1	1	BA1650	534	7	8	2	0	1	0	0	0	0	0	0
A	AG	5	90	1	1	BA1650	544	8	7	0	0	0	0	0	0	0	0	0
A	AG	5	90	1	1	BA1650	545	7	0	0	0	0	0	0	0	1	0	0
A	AG	5	90	1	1	BA1650	567	7	8	2	0	1	0	0	0	0	0	0
A	AG	5	90	1	1	BA1650	577	8	7	0	0	0	0	0	0	0	0	0
A	AG	5	90	1	1	BA1650	581	7	0	0	0	0	0	0	0	1	0	0
A	AG	5	90	1	1	BA1650	583	7	8	2	0	1	0	0	0	0	0	0
A	AG	5	90	1	1	BA1650	591	8	0	0	0	0	0	0	0	1	0	0
A	AG	5	90	1	1	BA1650	593	8	7	0	0	0	0	0	0	0	0	0
A	AG	5	90	1	1	BA1650	638	7	0	0	1	0	0	0	0	0	0	0
A	AG	5	90	1	1	BA1650	652	7	0	0	0	0	0	0	1	0	0	0
A	AG	5	90	1	1	BA1650	811	7	8	2	0	1	0	0	0	0	0	0
A	AG	5	90	1	1	BA1650	821	8	7	0	0	0	0	0	0	1	0	0
A	AG	5	90	1	1	BA1650	828	7	8	2	0	1	0	0	0	0	0	0
A	AG	5	90	1	1	BA1650	832	8	0	0	0	0	0	0	0	1	0	0
