Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGH	A3 - 	A4 - 	A[1] LEFT	A[2] RIGH	A[3] 	A[4] 
A	BL	23	134	9	2	BA1653	0	0	1	0	0	0	0	0	0	0	0	0
A	BL	23	134	9	2	BA1653	50	1	2	0	0	0	0	0	0	0	0	0
A	BL	23	134	9	2	BA1653	51	2	3	0	0	0	0	0	0	0	0	0
A	BL	23	134	9	2	BA1653	229	3	5	1	1	0	0	0	0	0	0	0
A	BL	23	134	9	2	BA1653	239	5	4	0	0	0	0	0	0	0	0	0
A	BL	23	134	9	2	BA1653	244	4	0	0	0	0	0	0	1	0	0	0
A	BL	23	134	9	2	BA1653	340	4	5	1	1	0	0	0	0	0	0	0
A	BL	23	134	9	2	BA1653	350	5	4	0	0	0	0	0	0	0	0	0
A	BL	23	134	9	2	BA1653	369	4	0	0	0	0	0	0	1	0	0	0
A	BL	23	134	9	2	BA1653	386	4	5	1	1	0	0	0	0	0	0	0
A	BL	23	134	9	2	BA1653	396	5	4	0	0	0	0	0	0	0	0	0
A	BL	23	134	9	2	BA1653	420	4	0	0	0	0	0	0	1	0	0	0
A	BL	23	134	9	2	BA1653	444	4	5	1	1	0	0	0	0	0	0	0
A	BL	23	134	9	2	BA1653	454	5	4	0	0	0	0	0	0	0	0	0
A	BL	23	134	9	2	BA1653	499	4	0	0	0	0	0	0	1	0	0	0
A	BL	23	134	9	2	BA1653	503	4	5	1	1	0	0	0	0	0	0	0
A	BL	23	134	9	2	BA1653	513	5	9	0	0	0	0	0	0	0	0	0
A	BL	23	134	9	2	BA1653	517	9	0	0	0	0	0	0	1	0	0	0
A	BL	23	134	9	2	BA1653	521	9	0	0	1	0	0	0	0	0	0	0
A	BL	23	134	9	2	BA1653	523	9	10	0	0	0	0	0	0	0	0	0
A	BL	23	134	9	2	BA1653	528	10	0	0	0	0	0	0	1	0	0	0
A	BL	23	134	9	2	BA1653	598	10	2	0	0	0	0	0	0	0	0	0
A	BL	23	134	9	2	BA1653	599	2	6	0	0	0	0	0	0	0	0	0
A	BL	23	134	9	2	BA1653	1549	6	8	2	0	1	0	0	0	0	0	0
A	BL	23	134	9	2	BA1653	1559	8	7	0	0	0	0	0	0	0	0	0
A	BL	23	134	9	2	BA1653	1583	7	0	0	0	0	0	0	0	1	0	0
A	BL	23	134	9	2	BA1653	1785	7	8	2	0	1	0	0	0	0	0	0
A	BL	23	134	9	2	BA1653	1787	8	0	0	0	0	0	0	0	1	0	0
A	BL	23	134	9	2	BA1653	1792	8	0	0	0	1	0	0	0	0	0	0
A	BL	23	134	9	2	BA1653	1795	8	7	0	0	0	0	0	0	0	0	0
A	BL	23	134	9	2	BA1653	1801	7	0	0	0	0	0	0	0	1	0	0
A	BL	23	134	9	2	BA1653	1805	7	8	2	0	1	0	0	0	0	0	0
A	BL	23	134	9	2	BA1653	1807	8	0	0	0	0	0	0	0	1	0	0
A	BL	23	134	9	2	BA1653	1815	8	7	0	0	0	0	0	0	0	0	0
A	BL	23	134	9	2	BA1653	1912	7	8	2	0	1	0	0	0	0	0	0
A	BL	23	134	9	2	BA1653	1913	8	0	0	0	0	0	0	0	1	0	0
A	BL	23	134	9	2	BA1653	1920	8	0	0	0	1	0	0	0	0	0	0
A	BL	23	134	9	2	BA1653	1922	8	7	0	0	0	0	0	0	0	0	0
A	BL	23	134	9	2	BA1653	1927	7	0	0	0	0	0	0	0	1	0	0
A	BL	23	134	9	2	BA1653	1997	7	8	2	0	1	0	0	0	0	0	0
A	BL	23	134	9	2	BA1653	2004	8	0	0	0	0	0	0	0	1	0	0
A	BL	23	134	9	2	BA1653	2007	8	7	0	0	0	0	0	0	0	0	0
A	BL	23	134	9	2	BA1653	2066	7	8	2	0	1	0	0	0	0	0	0
A	BL	23	134	9	2	BA1653	2070	8	0	0	0	0	0	0	0	1	0	0
A	BL	23	134	9	2	BA1653	2073	8	0	0	0	1	0	0	0	0	0	0
A	BL	23	134	9	2	BA1653	2076	8	7	0	0	0	0	0	0	0	0	0
A	BL	23	134	9	2	BA1653	2078	7	0	0	0	0	0	0	0	1	0	0
A	BL	23	134	9	2	BA1653	2083	7	8	2	0	1	0	0	0	0	0	0
A	BL	23	134	9	2	BA1653	2085	8	0	0	0	0	0	0	0	1	0	0
A	BL	23	134	9	2	BA1653	2093	8	7	0	0	0	0	0	0	0	0	0
A	BL	23	134	9	2	BA1653	2133	7	8	2	0	1	0	0	0	0	0	0
A	BL	23	134	9	2	BA1653	2142	8	0	0	0	0	0	0	0	1	0	0
A	BL	23	134	9	2	BA1653	2143	8	7	0	0	0	0	0	0	0	0	0
A	BL	23	134	9	2	BA1653	2148	7	8	2	0	1	0	0	0	0	0	0
A	BL	23	134	9	2	BA1653	2153	8	0	0	0	0	0	0	0	1	0	0
A	BL	23	134	9	2	BA1653	2158	8	7	0	0	0	0	0	0	0	0	0
A	BL	23	134	9	2	BA1653	2159	7	8	2	0	1	0	0	0	0	0	0
A	BL	23	134	9	2	BA1653	2163	8	0	0	0	0	0	0	0	1	0	0
A	BL	23	134	9	2	BA1653	2169	8	7	0	0	0	0	0	0	0	0	0
A	BL	23	134	9	2	BA1653	2212	7	8	2	0	1	0	0	0	0	0	0
A	BL	23	134	9	2	BA1653	2215	8	0	0	0	0	0	0	0	1	0	0
A	BL	23	134	9	2	BA1653	2219	8	0	0	0	1	0	0	0	0	0	0
A	BL	23	134	9	2	BA1653	2222	8	7	0	0	0	0	0	0	1	0	0
