Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGH	A3 - 	A4 - 	A[1] LEFT	A[2] RIGH	A[3] 	A[4] 
A	BL	10	96	9	1	BA1651	0	0	1	0	0	0	0	0	0	0	0	0
A	BL	10	96	9	1	BA1651	50	1	2	0	0	0	0	0	0	0	0	0
A	BL	10	96	9	1	BA1651	51	2	3	0	0	0	0	0	0	0	0	0
A	BL	10	96	9	1	BA1651	682	3	5	1	1	0	0	0	0	0	0	0
A	BL	10	96	9	1	BA1651	692	5	4	0	0	0	0	0	0	0	0	0
A	BL	10	96	9	1	BA1651	693	4	0	0	0	0	0	0	1	0	0	0
A	BL	10	96	9	1	BA1651	705	4	5	1	1	0	0	0	0	0	0	0
A	BL	10	96	9	1	BA1651	715	5	4	0	0	0	0	0	0	0	0	0
A	BL	10	96	9	1	BA1651	732	4	0	0	0	0	0	0	1	0	0	0
A	BL	10	96	9	1	BA1651	739	4	5	1	1	0	0	0	0	0	0	0
A	BL	10	96	9	1	BA1651	749	5	4	0	0	0	0	0	0	0	0	0
A	BL	10	96	9	1	BA1651	765	4	0	0	0	0	0	0	1	0	0	0
A	BL	10	96	9	1	BA1651	781	4	5	1	1	0	0	0	0	0	0	0
A	BL	10	96	9	1	BA1651	791	5	4	0	0	0	0	0	0	0	0	0
A	BL	10	96	9	1	BA1651	798	4	0	0	0	0	0	0	1	0	0	0
A	BL	10	96	9	1	BA1651	818	4	5	1	1	0	0	0	0	0	0	0
A	BL	10	96	9	1	BA1651	828	5	9	0	0	0	0	0	0	0	0	0
A	BL	10	96	9	1	BA1651	829	9	0	0	0	0	0	0	1	0	0	0
A	BL	10	96	9	1	BA1651	838	9	10	0	0	0	0	0	0	0	0	0
A	BL	10	96	9	1	BA1651	913	10	2	0	0	0	0	0	0	0	0	0
A	BL	10	96	9	1	BA1651	914	2	6	0	0	0	0	0	0	0	0	0
A	BL	10	96	9	1	BA1651	968	6	8	2	0	1	0	0	0	0	0	0
A	BL	10	96	9	1	BA1651	978	8	7	0	0	0	0	0	0	0	0	0
A	BL	10	96	9	1	BA1651	980	7	0	0	0	0	0	0	0	1	0	0
A	BL	10	96	9	1	BA1651	1063	7	8	2	0	1	0	0	0	0	0	0
A	BL	10	96	9	1	BA1651	1073	8	7	0	0	0	0	0	0	0	0	0
A	BL	10	96	9	1	BA1651	1079	7	0	0	0	0	0	0	0	1	0	0
A	BL	10	96	9	1	BA1651	1090	7	8	2	0	1	0	0	0	0	0	0
A	BL	10	96	9	1	BA1651	1100	8	7	0	0	0	0	0	0	0	0	0
