Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGH	A3 - 	A4 - 	A[1] LEFT	A[2] RIGH	A[3] 	A[4] 
A	AG	23	123	9	1	BA1653	0	0	1	0	0	0	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	50	1	2	0	0	0	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	51	2	3	0	0	0	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	867	3	5	1	1	0	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	877	5	4	0	0	0	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	939	4	0	0	0	0	0	0	1	0	0	0
A	AG	23	123	9	1	BA1653	991	4	5	1	1	0	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	993	5	0	0	0	0	0	0	1	0	0	0
A	AG	23	123	9	1	BA1653	1001	5	4	0	0	0	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1060	4	5	1	1	0	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1070	5	4	0	0	0	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1083	4	0	0	0	0	0	0	1	0	0	0
A	AG	23	123	9	1	BA1653	1102	4	5	1	1	0	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1112	5	4	0	0	0	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1127	4	0	0	0	0	0	0	1	0	0	0
A	AG	23	123	9	1	BA1653	1129	4	5	1	1	0	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1139	5	9	0	0	0	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1149	9	10	0	0	0	0	0	1	0	0	0
A	AG	23	123	9	1	BA1653	1224	10	2	0	0	0	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1225	2	6	0	0	0	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1321	6	0	0	1	0	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1345	6	0	0	0	0	0	0	1	0	0	0
A	AG	23	123	9	1	BA1653	1466	6	8	2	0	1	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1476	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1486	7	0	0	0	0	0	0	0	1	0	0
A	AG	23	123	9	1	BA1653	1541	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1551	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1558	7	0	0	0	0	0	0	0	1	0	0
A	AG	23	123	9	1	BA1653	1561	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1571	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1581	7	0	0	0	0	0	0	0	1	0	0
A	AG	23	123	9	1	BA1653	1585	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1588	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	123	9	1	BA1653	1595	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1616	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1625	8	0	0	0	1	0	0	0	1	0	0
A	AG	23	123	9	1	BA1653	1626	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1631	7	0	0	0	0	0	0	0	1	0	0
A	AG	23	123	9	1	BA1653	1632	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1637	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	123	9	1	BA1653	1642	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1644	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1649	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	123	9	1	BA1653	1652	8	0	0	0	1	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1654	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1669	7	0	0	0	0	0	0	0	1	0	0
A	AG	23	123	9	1	BA1653	1728	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1735	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	123	9	1	BA1653	1738	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1740	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1745	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	123	9	1	BA1653	1749	8	0	0	0	1	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1750	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1753	7	0	0	0	0	0	0	0	1	0	0
A	AG	23	123	9	1	BA1653	1757	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1767	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1770	7	0	0	0	0	0	0	0	1	0	0
A	AG	23	123	9	1	BA1653	1782	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1786	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	123	9	1	BA1653	1792	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1798	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1804	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	123	9	1	BA1653	1806	8	0	0	0	1	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1808	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1811	7	0	0	0	0	0	0	0	1	0	0
A	AG	23	123	9	1	BA1653	1813	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1823	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1824	7	0	0	0	0	0	0	0	1	0	0
A	AG	23	123	9	1	BA1653	1828	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1838	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1848	7	0	0	0	0	0	0	0	1	0	0
A	AG	23	123	9	1	BA1653	1850	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1851	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	123	9	1	BA1653	1853	8	0	0	0	1	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1860	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1864	7	0	0	0	0	0	0	0	1	0	0
A	AG	23	123	9	1	BA1653	1886	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1895	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	123	9	1	BA1653	1896	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1899	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1909	8	7	0	0	0	0	0	0	1	0	0
A	AG	23	123	9	1	BA1653	1965	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1975	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1977	7	0	0	0	0	0	0	0	1	0	0
A	AG	23	123	9	1	BA1653	1979	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1988	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	123	9	1	BA1653	1989	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1991	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	1995	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	123	9	1	BA1653	1998	8	0	0	0	1	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	2001	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	2006	7	0	0	0	0	0	0	0	1	0	0
A	AG	23	123	9	1	BA1653	2010	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	2018	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	123	9	1	BA1653	2019	8	0	0	0	1	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	2020	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	2024	7	0	0	0	0	0	0	0	1	0	0
A	AG	23	123	9	1	BA1653	2029	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	2030	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	123	9	1	BA1653	2039	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	2055	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	2059	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	123	9	1	BA1653	2062	8	0	0	0	1	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	2065	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	2081	7	0	0	0	0	0	0	0	1	0	0
A	AG	23	123	9	1	BA1653	2085	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	2091	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	123	9	1	BA1653	2095	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	2096	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	2103	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	123	9	1	BA1653	2106	8	7	0	0	1	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	2116	7	0	0	0	0	0	0	0	1	0	0
A	AG	23	123	9	1	BA1653	2177	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	2184	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	123	9	1	BA1653	2187	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	2197	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	2201	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	123	9	1	BA1653	2205	8	0	0	0	1	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	2207	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	2210	7	0	0	0	0	0	0	0	1	0	0
A	AG	23	123	9	1	BA1653	2212	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	2221	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	123	9	1	BA1653	2222	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	2225	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	2226	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	123	9	1	BA1653	2231	8	0	0	0	1	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	2233	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	123	9	1	BA1653	2235	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	2263	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	2264	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	123	9	1	BA1653	2267	8	0	0	0	1	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	2273	8	7	0	0	0	0	0	0	1	0	0
A	AG	23	123	9	1	BA1653	2275	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	2285	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	2292	7	0	0	0	0	0	0	0	1	0	0
A	AG	23	123	9	1	BA1653	2294	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	123	9	1	BA1653	2299	8	0	0	0	0	0	0	0	1	0	0
