Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGHT	A3 - 	A4 - 	A[1] LEFT	A[2] RIGHT	A[3] 	A[4] 
A	BL	13	94	1	1	BA1650	0	0	1	0	0	0	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	50	1	2	0	0	0	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	51	2	3	0	0	0	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	144	3	5	1	1	0	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	147	5	0	0	0	0	0	0	1	0	0	0
A	BL	13	94	1	1	BA1650	153	5	0	0	1	0	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	154	5	4	0	0	0	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	176	4	0	0	0	0	0	0	1	0	0	0
A	BL	13	94	1	1	BA1650	211	4	5	1	1	0	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	215	5	0	0	0	0	0	0	1	0	0	0
A	BL	13	94	1	1	BA1650	221	5	4	0	0	0	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	255	4	5	1	1	0	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	265	5	4	0	0	0	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	267	4	0	0	0	0	0	0	1	0	0	0
A	BL	13	94	1	1	BA1650	272	4	5	1	1	0	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	278	5	0	0	0	0	0	0	1	0	0	0
A	BL	13	94	1	1	BA1650	282	5	4	0	0	0	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	284	4	5	1	1	0	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	294	5	9	0	0	0	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	299	9	0	0	0	0	0	0	1	0	0	0
A	BL	13	94	1	1	BA1650	301	9	0	0	1	0	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	304	9	10	0	0	0	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	318	10	0	0	0	0	0	0	1	0	0	0
A	BL	13	94	1	1	BA1650	379	10	2	0	0	0	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	380	2	6	0	0	0	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	810	6	0	0	1	0	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	816	6	0	0	0	0	0	0	1	0	0	0
A	BL	13	94	1	1	BA1650	884	6	0	0	1	0	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	890	6	0	0	0	0	0	0	1	0	0	0
A	BL	13	94	1	1	BA1650	934	6	0	0	1	0	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	940	6	0	0	0	0	0	0	1	0	0	0
A	BL	13	94	1	1	BA1650	943	6	0	0	1	0	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	949	6	0	0	0	0	0	0	1	0	0	0
A	BL	13	94	1	1	BA1650	952	6	0	0	1	0	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	968	6	0	0	0	0	0	0	1	0	0	0
A	BL	13	94	1	1	BA1650	970	6	0	0	1	0	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	981	6	0	0	0	0	0	0	1	0	0	0
A	BL	13	94	1	1	BA1650	983	6	0	0	1	0	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	995	6	0	0	0	0	0	0	1	0	0	0
A	BL	13	94	1	1	BA1650	996	6	0	0	1	0	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	1035	6	0	0	0	0	0	0	1	0	0	0
A	BL	13	94	1	1	BA1650	1097	6	0	0	1	0	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	1105	6	0	0	0	0	0	0	1	0	0	0
A	BL	13	94	1	1	BA1650	1109	6	0	0	1	0	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	1168	6	0	0	0	0	0	0	1	0	0	0
A	BL	13	94	1	1	BA1650	1172	6	0	0	1	0	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	1176	6	0	0	0	0	0	0	1	0	0	0
A	BL	13	94	1	1	BA1650	1234	6	0	0	1	0	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	1306	6	0	0	0	0	0	0	1	0	0	0
A	BL	13	94	1	1	BA1650	1309	6	0	0	1	0	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	1311	6	0	0	0	0	0	0	1	0	0	0
A	BL	13	94	1	1	BA1650	1312	6	0	0	1	0	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	1314	6	0	0	0	0	0	0	1	0	0	0
A	BL	13	94	1	1	BA1650	1357	6	0	0	1	0	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	1385	6	0	0	0	0	0	0	1	0	0	0
A	BL	13	94	1	1	BA1650	1465	6	8	2	0	1	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	1469	8	0	0	0	0	0	0	0	1	0	0
A	BL	13	94	1	1	BA1650	1472	8	0	0	0	1	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	1473	8	0	0	0	0	0	0	0	1	0	0
A	BL	13	94	1	1	BA1650	1475	8	7	0	0	0	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	1486	7	8	2	0	1	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	1496	8	7	0	0	0	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	1507	7	0	0	0	0	0	0	0	1	0	0
A	BL	13	94	1	1	BA1650	1511	7	8	2	0	1	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	1515	8	0	0	0	0	0	0	0	1	0	0
A	BL	13	94	1	1	BA1650	1521	8	7	0	0	0	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	1530	7	8	2	0	1	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	1534	8	0	0	0	0	0	0	0	1	0	0
A	BL	13	94	1	1	BA1650	1537	8	0	0	0	1	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	1540	8	7	0	0	0	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	1545	7	0	0	0	0	0	0	0	1	0	0
A	BL	13	94	1	1	BA1650	1549	7	8	2	0	1	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	1555	8	0	0	0	0	0	0	0	1	0	0
A	BL	13	94	1	1	BA1650	1557	8	0	0	0	1	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	1559	8	7	0	0	0	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	1569	7	0	0	0	0	0	0	0	1	0	0
A	BL	13	94	1	1	BA1650	1575	7	8	2	0	1	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	1577	8	0	0	0	0	0	0	0	1	0	0
A	BL	13	94	1	1	BA1650	1583	8	0	0	0	1	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	1585	8	7	0	0	0	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	1593	7	0	0	0	0	0	0	0	1	0	0
A	BL	13	94	1	1	BA1650	1598	7	8	2	0	1	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	1608	8	7	0	0	0	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	1613	7	0	0	0	0	0	0	0	1	0	0
A	BL	13	94	1	1	BA1650	1619	7	8	2	0	1	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	1629	8	7	0	0	0	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	1631	7	0	0	0	0	0	0	0	1	0	0
A	BL	13	94	1	1	BA1650	1661	7	8	2	0	1	0	0	0	0	0	0
A	BL	13	94	1	1	BA1650	1668	8	0	0	0	0	0	0	0	1	0	0
