Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGHT	A3 - 	A4 - 	A[1] LEFT	A[2] RIGHT	A[3] 	A[4] 
A	BL	21	137	9	1	BA1651	0	0	1	0	0	0	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	50	1	2	0	0	0	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	51	2	3	0	0	0	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	335	3	5	1	1	0	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	337	5	0	0	0	0	0	0	1	0	0	0
A	BL	21	137	9	1	BA1651	345	5	4	0	0	0	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	363	4	5	1	1	0	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	373	5	4	0	0	0	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	380	4	0	0	0	0	0	0	1	0	0	0
A	BL	21	137	9	1	BA1651	399	4	5	1	1	0	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	406	5	0	0	0	0	0	0	1	0	0	0
A	BL	21	137	9	1	BA1651	409	5	4	0	0	0	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	412	4	5	1	1	0	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	421	5	0	0	0	0	0	0	1	0	0	0
A	BL	21	137	9	1	BA1651	422	5	4	0	0	0	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	429	4	5	1	1	0	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	437	5	0	0	0	0	0	0	1	0	0	0
A	BL	21	137	9	1	BA1651	439	5	9	0	0	0	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	446	9	0	0	1	0	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	449	9	10	0	0	0	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	453	10	0	0	0	0	0	0	1	0	0	0
A	BL	21	137	9	1	BA1651	524	10	2	0	0	0	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	525	2	6	0	0	0	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	540	6	0	0	1	0	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	554	6	0	0	0	0	0	0	1	0	0	0
A	BL	21	137	9	1	BA1651	634	6	8	2	0	1	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	643	8	0	0	0	0	0	0	0	1	0	0
A	BL	21	137	9	1	BA1651	644	8	7	0	0	0	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	651	7	8	2	0	1	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	661	8	7	0	0	0	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	664	7	0	0	0	0	0	0	0	1	0	0
A	BL	21	137	9	1	BA1651	695	7	8	2	0	1	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	698	8	0	0	0	0	0	0	0	1	0	0
A	BL	21	137	9	1	BA1651	705	8	7	0	0	0	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	716	7	8	2	0	1	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	726	8	7	0	0	0	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	727	7	0	0	0	0	0	0	0	1	0	0
A	BL	21	137	9	1	BA1651	741	7	8	2	0	1	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	743	8	0	0	0	0	0	0	0	1	0	0
A	BL	21	137	9	1	BA1651	748	8	0	0	0	1	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	751	8	7	0	0	0	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	761	7	8	2	0	1	0	0	0	1	0	0
A	BL	21	137	9	1	BA1651	771	8	7	0	0	0	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	804	7	0	0	0	0	0	0	0	1	0	0
A	BL	21	137	9	1	BA1651	810	7	8	2	0	1	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	818	8	0	0	0	0	0	0	0	1	0	0
A	BL	21	137	9	1	BA1651	820	8	7	0	0	0	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	821	7	8	2	0	1	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	831	8	7	0	0	0	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	841	7	0	0	0	0	0	0	0	1	0	0
A	BL	21	137	9	1	BA1651	843	7	8	2	0	1	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	853	8	7	0	0	0	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	857	7	0	0	0	0	0	0	0	1	0	0
A	BL	21	137	9	1	BA1651	861	7	8	2	0	1	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	871	8	7	0	0	0	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	887	7	0	0	0	0	0	0	0	1	0	0
A	BL	21	137	9	1	BA1651	889	7	8	2	0	1	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	892	8	0	0	0	0	0	0	0	1	0	0
A	BL	21	137	9	1	BA1651	894	8	0	0	0	1	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	899	8	7	0	0	0	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	902	7	0	0	0	0	0	0	0	1	0	0
A	BL	21	137	9	1	BA1651	904	7	8	2	0	1	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	911	8	0	0	0	0	0	0	0	1	0	0
A	BL	21	137	9	1	BA1651	914	8	7	0	0	0	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	919	7	8	2	0	1	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	923	8	0	0	0	0	0	0	0	1	0	0
A	BL	21	137	9	1	BA1651	925	8	0	0	0	1	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	929	8	7	0	0	0	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	933	7	0	0	0	0	0	0	0	1	0	0
A	BL	21	137	9	1	BA1651	936	7	8	2	0	1	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	944	8	0	0	0	0	0	0	0	1	0	0
A	BL	21	137	9	1	BA1651	946	8	7	0	0	1	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	950	7	0	0	0	0	0	0	0	1	0	0
A	BL	21	137	9	1	BA1651	953	7	8	2	0	1	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	957	8	0	0	0	0	0	0	0	1	0	0
A	BL	21	137	9	1	BA1651	960	8	0	0	0	1	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	963	8	7	0	0	0	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	966	7	0	0	0	0	0	0	0	1	0	0
A	BL	21	137	9	1	BA1651	971	7	8	2	0	1	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	981	8	7	0	0	0	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	982	7	0	0	0	0	0	0	0	1	0	0
A	BL	21	137	9	1	BA1651	986	7	8	2	0	1	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	996	8	7	0	0	0	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	1056	7	0	0	0	0	0	0	0	1	0	0
A	BL	21	137	9	1	BA1651	1057	7	8	2	0	1	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	1067	8	7	0	0	0	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	1086	7	0	0	0	0	0	0	0	1	0	0
A	BL	21	137	9	1	BA1651	1090	7	8	2	0	1	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	1100	8	7	0	0	0	0	0	0	1	0	0
A	BL	21	137	9	1	BA1651	1103	7	8	2	0	1	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	1113	8	7	0	0	0	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	1144	7	0	0	0	0	0	0	0	1	0	0
A	BL	21	137	9	1	BA1651	1147	7	8	2	0	1	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	1157	8	7	0	0	0	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	1193	7	0	0	0	0	0	0	0	1	0	0
A	BL	21	137	9	1	BA1651	1197	7	8	2	0	1	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	1207	8	7	0	0	0	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	1216	7	0	0	0	0	0	0	0	1	0	0
A	BL	21	137	9	1	BA1651	1217	7	8	2	0	1	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	1222	8	0	0	0	0	0	0	0	1	0	0
A	BL	21	137	9	1	BA1651	1227	8	7	0	0	0	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	1230	7	8	2	0	1	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	1240	8	7	0	0	0	0	0	0	0	0	0
A	BL	21	137	9	1	BA1651	1250	7	0	0	0	0	0	0	0	1	0	0
A	BL	21	137	9	1	BA1651	1255	7	8	2	0	1	0	0	0	0	0	0
