Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGHT	A3 - 	A4 - 	A[1] LEFT	A[2] RIGHT	A[3] 	A[4] 
A	AG	22	133	1	1	BA1652	0	0	1	0	0	0	0	0	0	0	0	0
A	AG	22	133	1	1	BA1652	50	1	2	0	0	0	0	0	0	0	0	0
A	AG	22	133	1	1	BA1652	51	2	3	0	0	0	0	0	0	0	0	0
A	AG	22	133	1	1	BA1652	2228	3	0	0	0	1	0	0	0	0	0	0
A	AG	22	133	1	1	BA1652	2246	3	0	0	0	0	0	0	0	1	0	0
A	AG	22	133	1	1	BA1652	3162	3	5	1	1	0	0	0	0	0	0	0
A	AG	22	133	1	1	BA1652	3168	5	0	0	0	0	0	0	1	0	0	0
A	AG	22	133	1	1	BA1652	3172	5	4	0	0	0	0	0	0	0	0	0
A	AG	22	133	1	1	BA1652	5096	4	5	1	1	0	0	0	0	0	0	0
A	AG	22	133	1	1	BA1652	5106	5	4	0	0	0	0	0	0	0	0	0
A	AG	22	133	1	1	BA1652	5131	4	0	0	0	0	0	0	1	0	0	0
A	AG	22	133	1	1	BA1652	5180	4	5	1	1	0	0	0	0	0	0	0
A	AG	22	133	1	1	BA1652	5190	5	4	0	0	0	0	0	0	0	0	0
A	AG	22	133	1	1	BA1652	5196	4	0	0	0	0	0	0	1	0	0	0
A	AG	22	133	1	1	BA1652	5205	4	5	1	1	0	0	0	0	0	0	0
A	AG	22	133	1	1	BA1652	5215	5	4	0	0	0	0	0	0	0	0	0
A	AG	22	133	1	1	BA1652	5222	4	0	0	0	0	0	0	1	0	0	0
A	AG	22	133	1	1	BA1652	5366	4	5	1	1	0	0	0	0	0	0	0
A	AG	22	133	1	1	BA1652	5376	5	9	0	0	0	0	0	0	0	0	0
A	AG	22	133	1	1	BA1652	5383	9	0	0	0	0	0	0	1	0	0	0
A	AG	22	133	1	1	BA1652	5386	9	10	0	0	0	0	0	0	0	0	0
A	AG	22	133	1	1	BA1652	5461	10	2	0	0	0	0	0	0	0	0	0
A	AG	22	133	1	1	BA1652	5462	2	6	0	0	0	0	0	0	0	0	0
A	AG	22	133	1	1	BA1652	6386	6	8	2	0	1	0	0	0	0	0	0
A	AG	22	133	1	1	BA1652	6394	8	0	0	0	0	0	0	0	1	0	0
A	AG	22	133	1	1	BA1652	6396	8	7	0	0	0	0	0	0	0	0	0
A	AG	22	133	1	1	BA1652	6399	7	8	2	0	1	0	0	0	0	0	0
A	AG	22	133	1	1	BA1652	6402	8	0	0	0	0	0	0	0	1	0	0
A	AG	22	133	1	1	BA1652	6403	8	0	0	0	1	0	0	0	0	0	0
A	AG	22	133	1	1	BA1652	6409	8	7	0	0	0	0	0	0	0	0	0
A	AG	22	133	1	1	BA1652	6440	7	0	0	0	0	0	0	0	1	0	0
A	AG	22	133	1	1	BA1652	6497	7	8	2	0	1	0	0	0	0	0	0
A	AG	22	133	1	1	BA1652	6507	8	7	0	0	0	0	0	0	0	0	0
A	AG	22	133	1	1	BA1652	6517	7	0	0	0	0	0	0	0	1	0	0
A	AG	22	133	1	1	BA1652	6518	7	8	2	0	1	0	0	0	0	0	0
A	AG	22	133	1	1	BA1652	6528	8	7	0	0	0	0	0	0	0	0	0
A	AG	22	133	1	1	BA1652	6548	7	0	0	0	0	0	0	0	1	0	0
A	AG	22	133	1	1	BA1652	6641	7	8	2	0	1	0	0	0	0	0	0
A	AG	22	133	1	1	BA1652	6648	8	0	0	0	0	0	0	0	1	0	0
A	AG	22	133	1	1	BA1652	6651	8	7	0	0	0	0	0	0	0	0	0
A	AG	22	133	1	1	BA1652	6657	7	8	2	0	1	0	0	0	0	0	0
A	AG	22	133	1	1	BA1652	6662	8	0	0	0	0	0	0	0	1	0	0
A	AG	22	133	1	1	BA1652	6667	8	7	0	0	0	0	0	0	0	0	0
A	AG	22	133	1	1	BA1652	6668	7	8	2	0	1	0	0	0	0	0	0
A	AG	22	133	1	1	BA1652	6671	8	0	0	0	0	0	0	0	1	0	0
A	AG	22	133	1	1	BA1652	6674	8	0	0	0	1	0	0	0	0	0	0
A	AG	22	133	1	1	BA1652	6678	8	7	0	0	0	0	0	0	0	0	0
A	AG	22	133	1	1	BA1652	6712	7	0	0	0	0	0	0	0	1	0	0
A	AG	22	133	1	1	BA1652	6801	7	8	2	0	1	0	0	0	0	0	0
A	AG	22	133	1	1	BA1652	6806	8	0	0	0	0	0	0	0	1	0	0
A	AG	22	133	1	1	BA1652	6807	8	0	0	0	1	0	0	0	0	0	0
A	AG	22	133	1	1	BA1652	6811	8	7	0	0	0	0	0	0	0	0	0
A	AG	22	133	1	1	BA1652	6832	7	0	0	0	0	0	0	0	1	0	0
A	AG	22	133	1	1	BA1652	6839	7	8	2	0	1	0	0	0	0	0	0
A	AG	22	133	1	1	BA1652	6846	8	0	0	0	0	0	0	0	1	0	0
A	AG	22	133	1	1	BA1652	6849	8	7	0	0	0	0	0	0	0	0	0
A	AG	22	133	1	1	BA1652	6942	7	8	2	0	1	0	0	0	0	0	0
A	AG	22	133	1	1	BA1652	6952	8	7	0	0	0	0	0	0	0	0	0
A	AG	22	133	1	1	BA1652	7019	7	0	0	0	0	0	0	0	1	0	0
A	AG	22	133	1	1	BA1652	7038	7	8	2	0	1	0	0	0	0	0	0
A	AG	22	133	1	1	BA1652	7048	8	7	0	0	0	0	0	0	0	0	0
