Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGHT	A3 - 	A4 - 	A[1] LEFT	A[2] RIGHT	A[3] 	A[4] 
A	BL	17	143	9	1	BA1653	0	0	1	0	0	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	50	1	2	0	0	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	51	2	3	0	0	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	96	3	5	1	1	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	106	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	113	4	0	0	0	0	0	0	1	0	0	0
A	BL	17	143	9	1	BA1653	148	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	152	5	0	0	0	0	0	0	1	0	0	0
A	BL	17	143	9	1	BA1653	158	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	216	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	226	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	246	4	0	0	0	0	0	0	1	0	0	0
A	BL	17	143	9	1	BA1653	260	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	270	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	302	4	0	0	0	0	0	0	1	0	0	0
A	BL	17	143	9	1	BA1653	346	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	356	5	9	0	0	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	366	9	10	0	0	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	369	10	0	0	0	0	0	0	1	0	0	0
A	BL	17	143	9	1	BA1653	441	10	2	0	0	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	442	2	3	0	0	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	513	3	5	1	1	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	523	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	531	4	0	0	0	0	0	0	1	0	0	0
A	BL	17	143	9	1	BA1653	572	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	576	5	0	0	0	0	0	0	1	0	0	0
A	BL	17	143	9	1	BA1653	582	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	592	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	597	5	0	0	0	0	0	0	1	0	0	0
A	BL	17	143	9	1	BA1653	602	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	603	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	613	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	619	4	0	0	0	0	0	0	1	0	0	0
A	BL	17	143	9	1	BA1653	621	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	624	5	0	0	0	0	0	0	1	0	0	0
A	BL	17	143	9	1	BA1653	627	5	0	0	1	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	631	5	9	0	0	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	641	9	10	0	0	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	645	10	0	0	0	0	0	0	1	0	0	0
A	BL	17	143	9	1	BA1653	716	10	2	0	0	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	717	2	3	0	0	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	837	3	5	1	1	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	846	5	0	0	0	0	0	0	1	0	0	0
A	BL	17	143	9	1	BA1653	847	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	876	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	879	5	0	0	0	0	0	0	1	0	0	0
A	BL	17	143	9	1	BA1653	886	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	906	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	916	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	927	4	0	0	0	0	0	0	1	0	0	0
A	BL	17	143	9	1	BA1653	930	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	940	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	986	4	0	0	0	0	0	0	1	0	0	0
A	BL	17	143	9	1	BA1653	1010	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	1020	5	9	0	0	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	1030	9	10	0	0	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	1034	10	0	0	0	0	0	0	1	0	0	0
A	BL	17	143	9	1	BA1653	1105	10	2	0	0	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	1106	2	6	0	0	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	1377	6	8	2	0	1	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	1382	8	0	0	0	0	0	0	0	1	0	0
A	BL	17	143	9	1	BA1653	1387	8	7	0	0	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	1399	7	8	2	0	1	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	1409	8	7	0	0	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	1440	7	0	0	0	0	0	0	0	1	0	0
A	BL	17	143	9	1	BA1653	2205	7	8	2	0	1	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	2209	8	0	0	0	0	0	0	0	1	0	0
A	BL	17	143	9	1	BA1653	2215	8	7	0	0	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	2239	7	8	2	0	1	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	2249	8	7	0	0	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	2250	7	0	0	0	0	0	0	0	1	0	0
A	BL	17	143	9	1	BA1653	2264	7	8	2	0	1	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	2266	8	0	0	0	0	0	0	0	1	0	0
A	BL	17	143	9	1	BA1653	2274	8	7	0	0	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	2331	7	8	2	0	1	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	2332	8	0	0	0	0	0	0	0	1	0	0
A	BL	17	143	9	1	BA1653	2341	8	7	0	0	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	2368	7	8	2	0	1	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	2370	8	0	0	0	0	0	0	0	1	0	0
A	BL	17	143	9	1	BA1653	2378	8	7	0	0	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	2423	7	8	2	0	1	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	2428	8	0	0	0	0	0	0	0	1	0	0
A	BL	17	143	9	1	BA1653	2433	8	7	0	0	0	0	0	0	0	0	0
A	BL	17	143	9	1	BA1653	2464	7	8	2	0	1	0	0	0	0	0	0
