Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - 	A2 - 	A3 - 	A4 - 	A[1] 	A[2] 	A[3] 	A[4] 
A	BL	17	135	9	2	BA1653	0	0	1	0	0	0	0	0	0	0	0	0
A	BL	17	135	9	2	BA1653	50	1	2	0	0	0	0	0	0	0	0	0
A	BL	17	135	9	2	BA1653	51	2	3	0	0	0	0	0	0	0	0	0
A	BL	17	135	9	2	BA1653	571	3	5	1	1	0	0	0	0	0	0	0
A	BL	17	135	9	2	BA1653	581	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	135	9	2	BA1653	591	4	0	0	0	0	0	0	1	0	0	0
A	BL	17	135	9	2	BA1653	610	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	135	9	2	BA1653	620	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	135	9	2	BA1653	648	4	0	0	0	0	0	0	1	0	0	0
A	BL	17	135	9	2	BA1653	658	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	135	9	2	BA1653	668	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	135	9	2	BA1653	674	4	0	0	0	0	0	0	1	0	0	0
A	BL	17	135	9	2	BA1653	678	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	135	9	2	BA1653	688	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	135	9	2	BA1653	704	4	0	0	0	0	0	0	1	0	0	0
A	BL	17	135	9	2	BA1653	707	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	135	9	2	BA1653	717	5	9	0	0	0	0	0	0	0	0	0
A	BL	17	135	9	2	BA1653	723	9	0	0	0	0	0	0	1	0	0	0
A	BL	17	135	9	2	BA1653	727	9	10	0	0	0	0	0	0	0	0	0
A	BL	17	135	9	2	BA1653	802	10	2	0	0	0	0	0	0	0	0	0
A	BL	17	135	9	2	BA1653	803	2	3	0	0	0	0	0	0	0	0	0
A	BL	17	135	9	2	BA1653	1073	3	5	1	1	0	0	0	0	0	0	0
A	BL	17	135	9	2	BA1653	1082	5	0	0	0	0	0	0	1	0	0	0
A	BL	17	135	9	2	BA1653	1083	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	135	9	2	BA1653	1137	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	135	9	2	BA1653	1147	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	135	9	2	BA1653	1149	4	0	0	0	0	0	0	1	0	0	0
A	BL	17	135	9	2	BA1653	1153	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	135	9	2	BA1653	1163	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	135	9	2	BA1653	1166	4	0	0	0	0	0	0	1	0	0	0
A	BL	17	135	9	2	BA1653	1206	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	135	9	2	BA1653	1216	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	135	9	2	BA1653	1219	4	0	0	0	0	0	0	1	0	0	0
A	BL	17	135	9	2	BA1653	1249	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	135	9	2	BA1653	1253	5	0	0	0	0	0	0	1	0	0	0
A	BL	17	135	9	2	BA1653	1259	5	9	0	0	0	0	0	0	0	0	0
A	BL	17	135	9	2	BA1653	1269	9	10	0	0	0	0	0	0	0	0	0
A	BL	17	135	9	2	BA1653	1344	10	2	0	0	0	0	0	0	0	0	0
A	BL	17	135	9	2	BA1653	1345	2	3	0	0	0	0	0	0	0	0	0
A	BL	17	135	9	2	BA1653	1545	3	5	1	1	0	0	0	0	0	0	0
A	BL	17	135	9	2	BA1653	1555	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	135	9	2	BA1653	1562	4	0	0	0	0	0	0	1	0	0	0
A	BL	17	135	9	2	BA1653	1574	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	135	9	2	BA1653	1580	5	0	0	0	0	0	0	1	0	0	0
A	BL	17	135	9	2	BA1653	1584	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	135	9	2	BA1653	1586	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	135	9	2	BA1653	1592	5	0	0	0	0	0	0	1	0	0	0
A	BL	17	135	9	2	BA1653	1596	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	135	9	2	BA1653	1607	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	135	9	2	BA1653	1617	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	135	9	2	BA1653	1620	4	0	0	0	0	0	0	1	0	0	0
A	BL	17	135	9	2	BA1653	1651	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	135	9	2	BA1653	1661	5	9	0	0	0	0	0	0	0	0	0
