Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGH	A3 - 	A4 - 	A[1] LEFT	A[2] RIGH	A[3] 	A[4] 
A	BL	25	131	9	1	BA1651	0	0	1	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	50	1	2	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	51	2	3	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	114	3	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	123	5	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	9	1	BA1651	124	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	142	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	152	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	155	4	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	9	1	BA1651	164	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	174	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	188	4	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	9	1	BA1651	199	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	209	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	237	4	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	9	1	BA1651	251	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	261	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	266	4	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	9	1	BA1651	282	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	292	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	337	4	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	9	1	BA1651	341	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	351	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	369	4	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	9	1	BA1651	397	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	405	5	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	9	1	BA1651	407	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	510	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	520	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	532	4	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	9	1	BA1651	542	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	552	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	609	4	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	9	1	BA1651	611	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	620	5	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	9	1	BA1651	621	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	625	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	635	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	650	4	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	9	1	BA1651	667	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	677	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	683	4	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	9	1	BA1651	685	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	695	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	711	4	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	9	1	BA1651	741	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	751	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	772	4	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	9	1	BA1651	838	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	848	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	877	4	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	9	1	BA1651	1098	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	1108	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	1117	4	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	9	1	BA1651	1120	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	1122	5	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	9	1	BA1651	1130	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	1144	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	1153	5	0	0	1	0	0	0	1	0	0	0
A	BL	25	131	9	1	BA1651	1154	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	1161	4	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	9	1	BA1651	1192	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	1202	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	1208	4	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	9	1	BA1651	1226	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	1230	5	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	9	1	BA1651	1233	5	0	0	1	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	1236	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	1262	4	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	9	1	BA1651	1264	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	1274	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	1285	4	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	9	1	BA1651	1372	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	1382	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	1412	4	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	9	1	BA1651	1413	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	1423	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	1430	4	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	9	1	BA1651	1527	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	1530	5	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	9	1	BA1651	1537	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	1538	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	1548	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	1583	4	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	9	1	BA1651	1614	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	1624	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	1660	4	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	9	1	BA1651	1671	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	1681	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	1712	4	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	9	1	BA1651	1796	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	9	1	BA1651	1802	5	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	9	1	BA1651	1804	5	0	0	1	0	0	0	0	0	0	0
