Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGH	A3 - 	A4 - 	A[1] LEFT	A[2] RIGH	A[3] 	A[4] 
A	AG	23	140	9	1	BA1653	0	0	1	0	0	0	0	0	0	0	0	0
A	AG	23	140	9	1	BA1653	50	1	2	0	0	0	0	0	0	0	0	0
A	AG	23	140	9	1	BA1653	51	2	3	0	0	0	0	0	0	0	0	0
A	AG	23	140	9	1	BA1653	1359	3	5	1	1	0	0	0	0	0	0	0
A	AG	23	140	9	1	BA1653	1369	5	4	0	0	0	0	0	0	0	0	0
A	AG	23	140	9	1	BA1653	1371	4	0	0	0	0	0	0	1	0	0	0
A	AG	23	140	9	1	BA1653	1439	4	5	1	1	0	0	0	0	0	0	0
A	AG	23	140	9	1	BA1653	1449	5	4	0	0	0	0	0	0	0	0	0
A	AG	23	140	9	1	BA1653	1462	4	0	0	0	0	0	0	1	0	0	0
A	AG	23	140	9	1	BA1653	1467	4	5	1	1	0	0	0	0	0	0	0
A	AG	23	140	9	1	BA1653	1477	5	4	0	0	0	0	0	0	0	0	0
A	AG	23	140	9	1	BA1653	1492	4	0	0	0	0	0	0	1	0	0	0
A	AG	23	140	9	1	BA1653	1518	4	5	1	1	0	0	0	0	0	0	0
A	AG	23	140	9	1	BA1653	1528	5	4	0	0	0	0	0	0	0	0	0
A	AG	23	140	9	1	BA1653	1530	4	0	0	0	0	0	0	1	0	0	0
A	AG	23	140	9	1	BA1653	1544	4	5	1	1	0	0	0	0	0	0	0
A	AG	23	140	9	1	BA1653	1554	5	9	0	0	0	0	0	0	0	0	0
A	AG	23	140	9	1	BA1653	1564	9	10	0	0	0	0	0	0	0	0	0
A	AG	23	140	9	1	BA1653	1568	10	0	0	0	0	0	0	1	0	0	0
A	AG	23	140	9	1	BA1653	1639	10	2	0	0	0	0	0	0	0	0	0
A	AG	23	140	9	1	BA1653	1640	2	6	0	0	0	0	0	0	0	0	0
A	AG	23	140	9	1	BA1653	1949	6	8	2	0	1	0	0	0	0	0	0
A	AG	23	140	9	1	BA1653	1959	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	140	9	1	BA1653	1963	7	0	0	0	0	0	0	0	1	0	0
A	AG	23	140	9	1	BA1653	1972	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	140	9	1	BA1653	1977	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	140	9	1	BA1653	1982	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	140	9	1	BA1653	1987	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	140	9	1	BA1653	1997	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	140	9	1	BA1653	2010	7	0	0	0	0	0	0	0	1	0	0
A	AG	23	140	9	1	BA1653	2110	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	140	9	1	BA1653	2117	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	140	9	1	BA1653	2120	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	140	9	1	BA1653	2121	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	140	9	1	BA1653	2126	8	0	0	0	0	0	0	0	1	0	0
