Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGHT	A3 - 	A4 - 	A[1] LEFT	A[2] RIGHT	A[3] 	A[4] 
A	BL/AB	21	146	9	1	BA1651	0	0	1	0	0	0	0	0	0	0	0	0
A	BL/AB	21	146	9	1	BA1651	50	1	2	0	0	0	0	0	0	0	0	0
A	BL/AB	21	146	9	1	BA1651	51	2	3	0	0	0	0	0	0	0	0	0
A	BL/AB	21	146	9	1	BA1651	95	3	5	1	1	0	0	0	0	0	0	0
A	BL/AB	21	146	9	1	BA1651	105	5	4	0	0	0	0	0	0	0	0	0
A	BL/AB	21	146	9	1	BA1651	107	4	0	0	0	0	0	0	1	0	0	0
A	BL/AB	21	146	9	1	BA1651	121	4	5	1	1	0	0	0	0	0	0	0
A	BL/AB	21	146	9	1	BA1651	128	5	0	0	0	0	0	0	1	0	0	0
A	BL/AB	21	146	9	1	BA1651	131	5	4	0	0	0	0	0	0	0	0	0
A	BL/AB	21	146	9	1	BA1651	206	4	5	1	1	0	0	0	0	0	0	0
A	BL/AB	21	146	9	1	BA1651	216	5	4	0	0	0	0	0	0	0	0	0
A	BL/AB	21	146	9	1	BA1651	224	4	0	0	0	0	0	0	1	0	0	0
A	BL/AB	21	146	9	1	BA1651	256	4	5	1	1	0	0	0	0	0	0	0
A	BL/AB	21	146	9	1	BA1651	266	5	4	0	0	0	0	0	0	0	0	0
A	BL/AB	21	146	9	1	BA1651	269	4	0	0	0	0	0	0	1	0	0	0
A	BL/AB	21	146	9	1	BA1651	279	4	5	1	1	0	0	0	0	0	0	0
A	BL/AB	21	146	9	1	BA1651	282	5	0	0	0	0	0	0	1	0	0	0
A	BL/AB	21	146	9	1	BA1651	288	5	0	0	1	0	0	0	0	0	0	0
A	BL/AB	21	146	9	1	BA1651	289	5	9	0	0	0	0	0	0	0	0	0
A	BL/AB	21	146	9	1	BA1651	299	9	10	0	0	0	0	0	0	0	0	0
A	BL/AB	21	146	9	1	BA1651	304	10	0	0	0	0	0	0	1	0	0	0
A	BL/AB	21	146	9	1	BA1651	374	10	2	0	0	0	0	0	0	0	0	0
A	BL/AB	21	146	9	1	BA1651	375	2	6	0	0	0	0	0	0	0	0	0
A	BL/AB	21	146	9	1	BA1651	506	6	8	2	0	1	0	0	0	0	0	0
A	BL/AB	21	146	9	1	BA1651	511	8	0	0	0	0	0	0	0	1	0	0
A	BL/AB	21	146	9	1	BA1651	516	8	7	0	0	0	0	0	0	0	0	0
A	BL/AB	21	146	9	1	BA1651	577	7	8	2	0	1	0	0	0	0	0	0
A	BL/AB	21	146	9	1	BA1651	583	8	0	0	0	0	0	0	0	1	0	0
A	BL/AB	21	146	9	1	BA1651	587	8	7	0	0	0	0	0	0	0	0	0
A	BL/AB	21	146	9	1	BA1651	725	7	8	2	0	1	0	0	0	0	0	0
A	BL/AB	21	146	9	1	BA1651	727	8	0	0	0	0	0	0	0	1	0	0
A	BL/AB	21	146	9	1	BA1651	735	8	7	0	0	0	0	0	0	0	0	0
A	BL/AB	21	146	9	1	BA1651	744	7	8	2	0	1	0	0	0	0	0	0
