Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - 	A2 - 	A3 - 	A4 - 	A[1] 	A[2] 	A[3] 	A[4] 
A	BL	18	135	1	2	BA1652	0	0	1	0	0	0	0	0	0	0	0	0
A	BL	18	135	1	2	BA1652	50	1	2	0	0	0	0	0	0	0	0	0
A	BL	18	135	1	2	BA1652	51	2	3	0	0	0	0	0	0	0	0	0
A	BL	18	135	1	2	BA1652	9355	3	5	1	1	0	0	0	0	0	0	0
A	BL	18	135	1	2	BA1652	9365	5	4	0	0	0	0	0	0	0	0	0
A	BL	18	135	1	2	BA1652	9390	4	0	0	0	0	0	0	1	0	0	0
A	BL	18	135	1	2	BA1652	9429	4	5	1	1	0	0	0	0	0	0	0
A	BL	18	135	1	2	BA1652	9439	5	4	0	0	0	0	0	0	0	0	0
A	BL	18	135	1	2	BA1652	9474	4	0	0	0	0	0	0	1	0	0	0
A	BL	18	135	1	2	BA1652	9487	4	5	1	1	0	0	0	0	0	0	0
A	BL	18	135	1	2	BA1652	9497	5	4	0	0	0	0	0	0	0	0	0
A	BL	18	135	1	2	BA1652	9504	4	0	0	0	0	0	0	1	0	0	0
A	BL	18	135	1	2	BA1652	9509	4	5	1	1	0	0	0	0	0	0	0
A	BL	18	135	1	2	BA1652	9519	5	4	0	0	0	0	0	0	0	0	0
A	BL	18	135	1	2	BA1652	9536	4	0	0	0	0	0	0	1	0	0	0
A	BL	18	135	1	2	BA1652	9589	4	5	1	1	0	0	0	0	0	0	0
A	BL	18	135	1	2	BA1652	9595	5	0	0	0	0	0	0	1	0	0	0
A	BL	18	135	1	2	BA1652	9599	5	9	0	0	0	0	0	0	0	0	0
A	BL	18	135	1	2	BA1652	9609	9	10	0	0	0	0	0	0	0	0	0
A	BL	18	135	1	2	BA1652	9684	10	2	0	0	0	0	0	0	0	0	0
A	BL	18	135	1	2	BA1652	9685	2	3	0	0	0	0	0	0	0	0	0
A	BL	18	135	1	2	BA1652	10238	3	5	1	1	0	0	0	0	0	0	0
A	BL	18	135	1	2	BA1652	10248	5	4	0	0	0	0	0	0	0	0	0
