Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGHT	A3 - 	A4 - 	A[1] LEFT	A[2] RIGHT	A[3] 	A[4] 
A	AG	21	130	9	1	BA1653	0	0	1	0	0	0	0	0	0	0	0	0
A	AG	21	130	9	1	BA1653	50	1	2	0	0	0	0	0	0	0	0	0
A	AG	21	130	9	1	BA1653	51	2	3	0	0	0	0	0	0	0	0	0
A	AG	21	130	9	1	BA1653	317	3	5	1	1	0	0	0	0	0	0	0
A	AG	21	130	9	1	BA1653	327	5	4	0	0	0	0	0	0	0	0	0
A	AG	21	130	9	1	BA1653	369	4	0	0	0	0	0	0	1	0	0	0
A	AG	21	130	9	1	BA1653	445	4	5	1	1	0	0	0	0	0	0	0
A	AG	21	130	9	1	BA1653	455	5	4	0	0	0	0	0	0	0	0	0
A	AG	21	130	9	1	BA1653	459	4	0	0	0	0	0	0	1	0	0	0
A	AG	21	130	9	1	BA1653	512	4	5	1	1	0	0	0	0	0	0	0
A	AG	21	130	9	1	BA1653	522	5	4	0	0	0	0	0	0	0	0	0
A	AG	21	130	9	1	BA1653	534	4	0	0	0	0	0	0	1	0	0	0
A	AG	21	130	9	1	BA1653	578	4	5	1	1	0	0	0	0	0	0	0
A	AG	21	130	9	1	BA1653	588	5	4	0	0	0	0	0	0	0	0	0
A	AG	21	130	9	1	BA1653	602	4	0	0	0	0	0	0	1	0	0	0
A	AG	21	130	9	1	BA1653	635	4	5	1	1	0	0	0	0	0	0	0
A	AG	21	130	9	1	BA1653	645	5	9	0	0	0	0	0	0	0	0	0
A	AG	21	130	9	1	BA1653	647	9	0	0	0	0	0	0	1	0	0	0
A	AG	21	130	9	1	BA1653	650	9	0	0	1	0	0	0	0	0	0	0
A	AG	21	130	9	1	BA1653	655	9	10	0	0	0	0	0	0	0	0	0
A	AG	21	130	9	1	BA1653	657	10	0	0	0	0	0	0	1	0	0	0
A	AG	21	130	9	1	BA1653	658	10	0	0	1	0	0	0	0	0	0	0
A	AG	21	130	9	1	BA1653	660	10	0	0	0	0	0	0	1	0	0	0
A	AG	21	130	9	1	BA1653	730	10	2	0	0	0	0	0	0	0	0	0
A	AG	21	130	9	1	BA1653	731	2	6	0	0	0	0	0	0	0	0	0
A	AG	21	130	9	1	BA1653	2590	6	8	2	0	1	0	0	0	0	0	0
A	AG	21	130	9	1	BA1653	2600	8	7	0	0	0	0	0	0	0	0	0
A	AG	21	130	9	1	BA1653	2608	7	0	0	0	0	0	0	0	1	0	0
A	AG	21	130	9	1	BA1653	2618	7	8	2	0	1	0	0	0	0	0	0
A	AG	21	130	9	1	BA1653	2628	8	7	0	0	0	0	0	0	0	0	0
A	AG	21	130	9	1	BA1653	2636	7	0	0	0	0	0	0	0	1	0	0
A	AG	21	130	9	1	BA1653	2699	7	8	2	0	1	0	0	0	0	0	0
A	AG	21	130	9	1	BA1653	2701	8	0	0	0	0	0	0	0	1	0	0
A	AG	21	130	9	1	BA1653	2709	8	7	0	0	0	0	0	0	0	0	0
