Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - 	A2 - 	A3 - 	A4 - 	A[1] 	A[2] 	A[3] 	A[4] 
A	AG	17	102	9	1	BA1651	0	0	1	0	0	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	50	1	2	0	0	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	51	2	3	0	0	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	123	3	5	1	1	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	133	5	4	0	0	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	155	4	0	0	0	0	0	0	1	0	0	0
A	AG	17	102	9	1	BA1651	166	4	5	1	1	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	174	5	0	0	0	0	0	0	1	0	0	0
A	AG	17	102	9	1	BA1651	176	5	4	0	0	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	179	4	5	1	1	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	189	5	4	0	0	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	200	4	0	0	0	0	0	0	1	0	0	0
A	AG	17	102	9	1	BA1651	209	4	5	1	1	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	219	5	4	0	0	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	237	4	0	0	0	0	0	0	1	0	0	0
A	AG	17	102	9	1	BA1651	267	4	5	1	1	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	277	5	9	0	0	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	287	9	10	0	0	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	291	10	0	0	0	0	0	0	1	0	0	0
A	AG	17	102	9	1	BA1651	362	10	2	0	0	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	363	2	3	0	0	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	532	3	5	1	1	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	538	5	0	0	0	0	0	0	1	0	0	0
A	AG	17	102	9	1	BA1651	542	5	4	0	0	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	546	4	5	1	1	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	549	5	0	0	0	0	0	0	1	0	0	0
A	AG	17	102	9	1	BA1651	552	5	0	0	1	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	556	5	4	0	0	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	568	4	0	0	0	0	0	0	1	0	0	0
A	AG	17	102	9	1	BA1651	578	4	5	1	1	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	588	5	4	0	0	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	590	4	0	0	0	0	0	0	1	0	0	0
A	AG	17	102	9	1	BA1651	596	4	5	1	1	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	606	5	4	0	0	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	617	4	0	0	0	0	0	0	1	0	0	0
A	AG	17	102	9	1	BA1651	661	4	5	1	1	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	671	5	9	0	0	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	681	9	10	0	0	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	683	10	0	0	0	0	0	0	1	0	0	0
A	AG	17	102	9	1	BA1651	756	10	2	0	0	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	757	2	3	0	0	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	778	3	5	1	1	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	788	5	4	0	0	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	794	4	0	0	0	0	0	0	1	0	0	0
A	AG	17	102	9	1	BA1651	803	4	5	1	1	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	813	5	4	0	0	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	834	4	0	0	0	0	0	0	1	0	0	0
A	AG	17	102	9	1	BA1651	852	4	5	1	1	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	862	5	4	0	0	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	872	4	0	0	0	0	0	0	1	0	0	0
A	AG	17	102	9	1	BA1651	888	4	5	1	1	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	898	5	4	0	0	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	908	4	0	0	0	0	0	0	1	0	0	0
A	AG	17	102	9	1	BA1651	942	4	5	1	1	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	952	5	9	0	0	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	962	9	10	0	0	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	967	10	0	0	0	0	0	0	1	0	0	0
A	AG	17	102	9	1	BA1651	1037	10	2	0	0	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	1038	2	6	0	0	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	1054	6	0	0	1	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	1077	6	0	0	0	0	0	0	1	0	0	0
A	AG	17	102	9	1	BA1651	1160	6	0	0	1	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	1181	6	0	0	0	0	0	0	1	0	0	0
A	AG	17	102	9	1	BA1651	1878	6	8	2	0	1	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	1888	8	7	0	0	0	0	0	0	1	0	0
A	AG	17	102	9	1	BA1651	1889	7	8	2	0	1	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	1895	8	0	0	0	0	0	0	0	1	0	0
A	AG	17	102	9	1	BA1651	1899	8	7	0	0	0	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	1956	7	8	2	0	1	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	1958	8	0	0	0	0	0	0	0	1	0	0
A	AG	17	102	9	1	BA1651	1966	8	7	0	0	1	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	1972	7	0	0	0	0	0	0	0	1	0	0
A	AG	17	102	9	1	BA1651	1979	7	8	2	0	1	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	1983	8	0	0	0	0	0	0	0	1	0	0
A	AG	17	102	9	1	BA1651	1986	8	0	0	0	1	0	0	0	0	0	0
A	AG	17	102	9	1	BA1651	1989	8	7	0	0	0	0	0	0	0	0	0
