Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - 	A2 - 	A3 - 	A4 - 	A[1] 	A[2] 	A[3] 	A[4] 
A	EF	17	121	1	1	BA1650	0	0	1	0	0	0	0	0	0	0	0	0
A	EF	17	121	1	1	BA1650	50	1	2	0	0	0	0	0	0	0	0	0
A	EF	17	121	1	1	BA1650	51	2	3	0	0	0	0	0	0	0	0	0
A	EF	17	121	1	1	BA1650	236	3	5	1	1	0	0	0	0	0	0	0
A	EF	17	121	1	1	BA1650	246	5	4	0	0	0	0	0	1	0	0	0
A	EF	17	121	1	1	BA1650	251	4	5	1	1	0	0	0	0	0	0	0
A	EF	17	121	1	1	BA1650	261	5	4	0	0	0	0	0	1	0	0	0
A	EF	17	121	1	1	BA1650	264	4	5	1	1	0	0	0	0	0	0	0
A	EF	17	121	1	1	BA1650	274	5	4	0	0	0	0	0	0	0	0	0
A	EF	17	121	1	1	BA1650	277	4	0	0	0	0	0	0	1	0	0	0
A	EF	17	121	1	1	BA1650	309	4	5	1	1	0	0	0	0	0	0	0
A	EF	17	121	1	1	BA1650	313	5	0	0	0	0	0	0	1	0	0	0
A	EF	17	121	1	1	BA1650	316	5	0	0	1	0	0	0	0	0	0	0
A	EF	17	121	1	1	BA1650	319	5	4	0	0	0	0	0	0	0	0	0
A	EF	17	121	1	1	BA1650	326	4	0	0	0	0	0	0	1	0	0	0
A	EF	17	121	1	1	BA1650	351	4	5	1	1	0	0	0	0	0	0	0
A	EF	17	121	1	1	BA1650	360	5	0	0	0	0	0	0	1	0	0	0
A	EF	17	121	1	1	BA1650	361	5	9	0	0	0	0	0	0	0	0	0
A	EF	17	121	1	1	BA1650	363	9	0	0	1	0	0	0	0	0	0	0
A	EF	17	121	1	1	BA1650	371	9	10	0	0	0	0	0	0	0	0	0
A	EF	17	121	1	1	BA1650	374	10	0	0	0	0	0	0	1	0	0	0
A	EF	17	121	1	1	BA1650	446	10	2	0	0	0	0	0	0	0	0	0
A	EF	17	121	1	1	BA1650	447	2	3	0	0	0	0	0	0	0	0	0
A	EF	17	121	1	1	BA1650	541	3	5	1	1	0	0	0	0	0	0	0
A	EF	17	121	1	1	BA1650	551	5	4	0	0	0	0	0	1	0	0	0
A	EF	17	121	1	1	BA1650	571	4	5	1	1	0	0	0	0	0	0	0
A	EF	17	121	1	1	BA1650	581	5	4	0	0	0	0	0	1	0	0	0
A	EF	17	121	1	1	BA1650	585	4	5	1	1	0	0	0	0	0	0	0
A	EF	17	121	1	1	BA1650	588	5	0	0	0	0	0	0	1	0	0	0
A	EF	17	121	1	1	BA1650	590	5	0	0	1	0	0	0	0	0	0	0
A	EF	17	121	1	1	BA1650	592	5	0	0	0	0	0	0	1	0	0	0
A	EF	17	121	1	1	BA1650	595	5	4	0	1	0	0	0	0	0	0	0
A	EF	17	121	1	1	BA1650	599	4	0	0	0	0	0	0	1	0	0	0
A	EF	17	121	1	1	BA1650	621	4	5	1	1	0	0	0	0	0	0	0
A	EF	17	121	1	1	BA1650	626	5	0	0	0	0	0	0	1	0	0	0
A	EF	17	121	1	1	BA1650	630	5	0	0	1	0	0	0	0	0	0	0
A	EF	17	121	1	1	BA1650	631	5	4	0	0	0	0	0	0	0	0	0
A	EF	17	121	1	1	BA1650	640	4	0	0	0	0	0	0	1	0	0	0
A	EF	17	121	1	1	BA1650	646	4	5	1	1	0	0	0	0	0	0	0
A	EF	17	121	1	1	BA1650	656	5	9	0	0	0	0	0	0	0	0	0
A	EF	17	121	1	1	BA1650	661	9	0	0	0	0	0	0	1	0	0	0
A	EF	17	121	1	1	BA1650	666	9	10	0	0	0	0	0	0	0	0	0
