Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGH	A3 - 	A4 - 	A[1] LEFT	A[2] RIGH	A[3] 	A[4] 
A	AG	23	147	9	1	BA1651	0	0	1	0	0	0	0	0	0	0	0	0
A	AG	23	147	9	1	BA1651	50	1	2	0	0	0	0	0	0	0	0	0
A	AG	23	147	9	1	BA1651	51	2	3	0	0	0	0	0	0	0	0	0
A	AG	23	147	9	1	BA1651	161	3	5	1	1	0	0	0	0	0	0	0
A	AG	23	147	9	1	BA1651	171	5	4	0	0	0	0	0	1	0	0	0
A	AG	23	147	9	1	BA1651	186	4	5	1	1	0	0	0	0	0	0	0
A	AG	23	147	9	1	BA1651	191	5	0	0	0	0	0	0	1	0	0	0
A	AG	23	147	9	1	BA1651	194	5	0	0	1	0	0	0	0	0	0	0
A	AG	23	147	9	1	BA1651	196	5	4	0	0	0	0	0	0	0	0	0
A	AG	23	147	9	1	BA1651	198	4	0	0	0	0	0	0	1	0	0	0
A	AG	23	147	9	1	BA1651	202	4	5	1	1	0	0	0	0	0	0	0
A	AG	23	147	9	1	BA1651	210	5	0	0	0	0	0	0	1	0	0	0
A	AG	23	147	9	1	BA1651	212	5	4	0	0	0	0	0	0	0	0	0
A	AG	23	147	9	1	BA1651	216	4	5	1	1	0	0	0	0	0	0	0
A	AG	23	147	9	1	BA1651	226	5	4	0	0	0	0	0	0	0	0	0
A	AG	23	147	9	1	BA1651	230	4	0	0	0	0	0	0	1	0	0	0
A	AG	23	147	9	1	BA1651	257	4	5	1	1	0	0	0	0	0	0	0
A	AG	23	147	9	1	BA1651	260	5	0	0	0	0	0	0	1	0	0	0
A	AG	23	147	9	1	BA1651	267	5	9	0	1	0	0	0	0	0	0	0
A	AG	23	147	9	1	BA1651	271	9	0	0	0	0	0	0	1	0	0	0
A	AG	23	147	9	1	BA1651	274	9	0	0	1	0	0	0	0	0	0	0
A	AG	23	147	9	1	BA1651	277	9	10	0	0	0	0	0	0	0	0	0
A	AG	23	147	9	1	BA1651	282	10	0	0	0	0	0	0	1	0	0	0
A	AG	23	147	9	1	BA1651	352	10	2	0	0	0	0	0	0	0	0	0
A	AG	23	147	9	1	BA1651	353	2	6	0	0	0	0	0	0	0	0	0
A	AG	23	147	9	1	BA1651	714	6	8	2	0	1	0	0	0	0	0	0
A	AG	23	147	9	1	BA1651	716	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	147	9	1	BA1651	724	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	147	9	1	BA1651	744	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	147	9	1	BA1651	754	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	147	9	1	BA1651	784	7	0	0	0	0	0	0	0	1	0	0
A	AG	23	147	9	1	BA1651	815	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	147	9	1	BA1651	823	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	147	9	1	BA1651	825	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	147	9	1	BA1651	839	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	147	9	1	BA1651	841	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	147	9	1	BA1651	845	8	0	0	0	1	0	0	0	0	0	0
A	AG	23	147	9	1	BA1651	848	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	147	9	1	BA1651	849	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	147	9	1	BA1651	853	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	147	9	1	BA1651	863	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	147	9	1	BA1651	869	7	0	0	0	0	0	0	0	1	0	0
A	AG	23	147	9	1	BA1651	872	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	147	9	1	BA1651	880	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	147	9	1	BA1651	882	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	147	9	1	BA1651	893	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	147	9	1	BA1651	899	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	147	9	1	BA1651	901	8	0	0	0	1	0	0	0	0	0	0
A	AG	23	147	9	1	BA1651	903	8	7	0	0	0	0	0	0	0	0	0
