Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - 	A2 - 	A3 - 	A4 - 	A[1] 	A[2] 	A[3] 	A[4] 
A	BL	19	104	9	1	BA1651	0	0	1	0	0	0	0	0	0	0	0	0
A	BL	19	104	9	1	BA1651	50	1	2	0	1	0	0	0	0	0	0	0
A	BL	19	104	9	1	BA1651	51	2	6	0	0	0	0	0	0	0	0	0
A	BL	19	104	9	1	BA1651	61	6	0	0	0	0	0	0	1	0	0	0
A	BL	19	104	9	1	BA1651	63	6	0	0	1	0	0	0	0	0	0	0
A	BL	19	104	9	1	BA1651	74	6	0	0	0	0	0	0	1	0	0	0
A	BL	19	104	9	1	BA1651	81	6	0	0	1	0	0	0	0	0	0	0
A	BL	19	104	9	1	BA1651	104	6	0	0	0	0	0	0	1	0	0	0
A	BL	19	104	9	1	BA1651	110	6	0	0	1	0	0	0	0	0	0	0
A	BL	19	104	9	1	BA1651	113	6	0	0	0	0	0	0	1	0	0	0
A	BL	19	104	9	1	BA1651	116	6	0	0	1	0	0	0	0	0	0	0
A	BL	19	104	9	1	BA1651	143	6	0	0	0	0	0	0	1	0	0	0
A	BL	19	104	9	1	BA1651	150	6	0	0	1	0	0	0	0	0	0	0
A	BL	19	104	9	1	BA1651	172	6	0	0	0	0	0	0	1	0	0	0
A	BL	19	104	9	1	BA1651	177	6	0	0	1	0	0	0	0	0	0	0
A	BL	19	104	9	1	BA1651	242	6	0	0	0	0	0	0	1	0	0	0
A	BL	19	104	9	1	BA1651	257	6	0	0	1	0	0	0	0	0	0	0
A	BL	19	104	9	1	BA1651	270	6	0	0	0	0	0	0	1	0	0	0
A	BL	19	104	9	1	BA1651	273	6	0	0	1	0	0	0	0	0	0	0
A	BL	19	104	9	1	BA1651	285	6	0	0	0	0	0	0	1	0	0	0
A	BL	19	104	9	1	BA1651	295	6	0	0	1	0	0	0	0	0	0	0
A	BL	19	104	9	1	BA1651	302	6	0	0	0	0	0	0	1	0	0	0
A	BL	19	104	9	1	BA1651	308	6	0	0	1	0	0	0	0	0	0	0
A	BL	19	104	9	1	BA1651	315	6	0	0	0	0	0	0	1	0	0	0
A	BL	19	104	9	1	BA1651	321	6	0	0	1	0	0	0	0	0	0	0
A	BL	19	104	9	1	BA1651	386	6	0	0	0	0	0	0	1	0	0	0
A	BL	19	104	9	1	BA1651	510	6	0	0	1	0	0	0	0	0	0	0
A	BL	19	104	9	1	BA1651	528	6	0	0	0	0	0	0	1	0	0	0
A	BL	19	104	9	1	BA1651	549	6	0	0	1	0	0	0	0	0	0	0
A	BL	19	104	9	1	BA1651	567	6	0	0	0	0	0	0	1	0	0	0
A	BL	19	104	9	1	BA1651	578	6	0	0	1	0	0	0	0	0	0	0
A	BL	19	104	9	1	BA1651	607	6	0	0	0	0	0	0	1	0	0	0
A	BL	19	104	9	1	BA1651	608	6	0	0	1	0	0	0	0	0	0	0
A	BL	19	104	9	1	BA1651	614	6	0	0	0	0	0	0	1	0	0	0
A	BL	19	104	9	1	BA1651	620	6	0	0	1	0	0	0	0	0	0	0
A	BL	19	104	9	1	BA1651	621	6	0	0	0	0	0	0	1	0	0	0
A	BL	19	104	9	1	BA1651	632	6	0	0	1	0	0	0	0	0	0	0
A	BL	19	104	9	1	BA1651	700	6	0	0	0	0	0	0	1	0	0	0
A	BL	19	104	9	1	BA1651	724	6	0	0	1	0	0	0	0	0	0	0
A	BL	19	104	9	1	BA1651	746	6	0	0	0	0	0	0	1	0	0	0
A	BL	19	104	9	1	BA1651	1215	6	8	2	0	1	0	0	0	0	0	0
A	BL	19	104	9	1	BA1651	1225	8	7	0	0	0	0	0	0	0	0	0
