Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGH	A3 - 	A4 - 	A[1] LEFT	A[2] RIGH	A[3] 	A[4] 
A	AG	28	148	1	1	BA1652	0	0	1	0	0	0	0	0	0	0	0	0
A	AG	28	148	1	1	BA1652	50	1	2	0	0	0	0	0	0	0	0	0
A	AG	28	148	1	1	BA1652	51	2	3	0	0	0	0	0	0	0	0	0
A	AG	28	148	1	1	BA1652	850	3	5	1	1	0	0	0	0	0	0	0
A	AG	28	148	1	1	BA1652	855	5	0	0	0	0	0	0	1	0	0	0
A	AG	28	148	1	1	BA1652	860	5	9	0	0	0	0	0	0	0	0	0
A	AG	28	148	1	1	BA1652	870	9	10	0	0	0	0	0	0	0	0	0
A	AG	28	148	1	1	BA1652	945	10	2	0	0	0	0	0	0	0	0	0
A	AG	28	148	1	1	BA1652	946	2	6	0	0	0	0	0	0	0	0	0
A	AG	28	148	1	1	BA1652	2329	6	8	2	0	1	0	0	0	0	0	0
A	AG	28	148	1	1	BA1652	2339	8	9	0	0	0	0	0	0	0	0	0
A	AG	28	148	1	1	BA1652	2344	9	0	0	0	0	0	0	0	1	0	0
A	AG	28	148	1	1	BA1652	2349	9	10	0	0	0	0	0	0	0	0	0
A	AG	28	148	1	1	BA1652	2424	10	2	0	0	0	0	0	0	0	0	0
A	AG	28	148	1	1	BA1652	2425	2	6	0	0	0	0	0	0	0	0	0
A	AG	28	148	1	1	BA1652	3816	6	8	2	0	1	0	0	0	0	0	0
A	AG	28	148	1	1	BA1652	3826	8	9	0	0	0	0	0	0	1	0	0
A	AG	28	148	1	1	BA1652	3836	9	10	0	0	0	0	0	0	0	0	0
A	AG	28	148	1	1	BA1652	3911	10	2	0	0	0	0	0	0	0	0	0
A	AG	28	148	1	1	BA1652	3912	2	6	0	0	0	0	0	0	0	0	0
A	AG	28	148	1	1	BA1652	5269	6	8	2	0	1	0	0	0	0	0	0
A	AG	28	148	1	1	BA1652	5276	8	0	0	0	0	0	0	0	1	0	0
A	AG	28	148	1	1	BA1652	5279	8	9	0	0	0	0	0	0	0	0	0
A	AG	28	148	1	1	BA1652	5289	9	10	0	0	0	0	0	0	0	0	0
