Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGH	A3 - 	A4 - 	A[1] LEFT	A[2] RIGH	A[3] 	A[4] 
A	BL/AB	28	146	1	2	BA1652	0	0	1	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	50	1	2	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	51	2	3	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	2794	3	5	1	1	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	2801	5	0	0	0	0	0	0	1	0	0	0
A	BL/AB	28	146	1	2	BA1652	2803	5	0	0	1	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	2804	5	9	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	2814	9	10	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	2822	10	0	0	0	0	0	0	1	0	0	0
A	BL/AB	28	146	1	2	BA1652	2889	10	2	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	2890	2	6	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	4268	6	8	2	0	1	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	4274	8	0	0	0	0	0	0	0	1	0	0
A	BL/AB	28	146	1	2	BA1652	4278	8	9	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	4288	9	10	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	4363	10	2	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	4364	2	6	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	5498	6	8	2	0	1	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	5508	8	9	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	5512	9	0	0	0	0	0	0	0	1	0	0
A	BL/AB	28	146	1	2	BA1652	5518	9	10	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	5593	10	2	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	5594	2	6	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	7228	6	8	2	0	1	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	7238	8	9	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	7244	9	0	0	0	0	0	0	0	1	0	0
A	BL/AB	28	146	1	2	BA1652	7248	9	10	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	7323	10	2	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	7324	2	3	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	8998	3	5	1	1	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	9008	5	9	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	9018	9	10	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	9021	10	0	0	0	0	0	0	1	0	0	0
A	BL/AB	28	146	1	2	BA1652	9093	10	2	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	9094	2	3	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	10258	3	5	1	1	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	10268	5	9	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	10278	9	10	0	0	0	0	0	1	0	0	0
A	BL/AB	28	146	1	2	BA1652	10353	10	2	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	10354	2	6	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	12397	6	8	2	0	1	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	12407	8	9	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	12412	9	0	0	0	0	0	0	0	1	0	0
A	BL/AB	28	146	1	2	BA1652	12417	9	10	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	12492	10	2	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	12493	2	6	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	13839	6	8	2	0	1	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	13846	8	0	0	0	0	0	0	0	1	0	0
A	BL/AB	28	146	1	2	BA1652	13849	8	9	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	13855	9	0	0	0	1	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	13856	9	0	0	0	0	0	0	0	1	0	0
A	BL/AB	28	146	1	2	BA1652	13859	9	10	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	13934	10	2	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	13935	2	6	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	15160	6	8	2	0	1	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	15170	8	9	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	15175	9	0	0	0	0	0	0	0	1	0	0
A	BL/AB	28	146	1	2	BA1652	15180	9	10	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	15255	10	2	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	15256	2	3	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	16380	3	5	1	1	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	16383	5	0	0	0	0	0	0	1	0	0	0
A	BL/AB	28	146	1	2	BA1652	16385	5	0	0	1	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	16390	5	9	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	16400	9	10	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	16405	10	0	0	0	0	0	0	1	0	0	0
A	BL/AB	28	146	1	2	BA1652	16475	10	2	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	16476	2	6	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	17357	6	0	0	1	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	17397	6	0	0	0	0	0	0	1	0	0	0
A	BL/AB	28	146	1	2	BA1652	17850	6	8	2	0	1	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	17860	8	9	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	17868	9	0	0	0	0	0	0	0	1	0	0
A	BL/AB	28	146	1	2	BA1652	17870	9	10	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	17945	10	2	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	17946	2	3	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	18748	3	5	1	1	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	18758	5	9	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	18768	9	10	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	18770	10	0	0	0	0	0	0	1	0	0	0
A	BL/AB	28	146	1	2	BA1652	18843	10	2	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	18844	2	3	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	19701	3	5	1	1	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	19711	5	9	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	19721	9	10	0	0	0	0	0	1	0	0	0
A	BL/AB	28	146	1	2	BA1652	19796	10	2	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	19797	2	3	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	21062	3	5	1	1	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	21069	5	0	0	0	0	0	0	1	0	0	0
A	BL/AB	28	146	1	2	BA1652	21072	5	9	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	21075	9	0	0	1	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	21082	9	10	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	21085	10	0	0	0	0	0	0	1	0	0	0
A	BL/AB	28	146	1	2	BA1652	21157	10	2	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	21158	2	6	0	0	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	22153	6	0	0	1	0	0	0	0	0	0	0
A	BL/AB	28	146	1	2	BA1652	22196	6	0	0	0	0	0	0	1	0	0	0
A	BL/AB	28	146	1	2	BA1652	22714	6	8	2	0	1	0	0	0	0	0	0
