Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGHT	A3 - 	A4 - 	A[1] LEFT	A[2] RIGHT	A[3] 	A[4] 
A	BL	17	142	1	1	BA1650	0	0	1	0	0	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	50	1	2	0	0	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	51	2	3	0	0	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	181	3	5	1	1	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	191	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	197	4	0	0	0	0	0	0	1	0	0	0
A	BL	17	142	1	1	BA1650	198	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	200	5	0	0	0	0	0	0	1	0	0	0
A	BL	17	142	1	1	BA1650	208	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	222	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	232	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	234	4	0	0	0	0	0	0	1	0	0	0
A	BL	17	142	1	1	BA1650	238	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	242	5	0	0	0	0	0	0	1	0	0	0
A	BL	17	142	1	1	BA1650	244	5	0	0	1	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	248	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	253	4	0	0	0	0	0	0	1	0	0	0
A	BL	17	142	1	1	BA1650	267	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	276	5	0	0	0	0	0	0	1	0	0	0
A	BL	17	142	1	1	BA1650	277	5	9	0	0	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	278	9	0	0	1	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	285	9	0	0	0	0	0	0	1	0	0	0
A	BL	17	142	1	1	BA1650	286	9	0	0	1	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	287	9	10	0	0	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	289	10	0	0	0	0	0	0	1	0	0	0
A	BL	17	142	1	1	BA1650	362	10	2	0	0	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	363	2	3	0	0	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	481	3	5	1	1	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	483	5	0	0	0	0	0	0	1	0	0	0
A	BL	17	142	1	1	BA1650	487	5	0	0	1	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	491	5	4	0	0	0	0	0	1	0	0	0
A	BL	17	142	1	1	BA1650	508	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	516	5	0	0	0	0	0	0	1	0	0	0
A	BL	17	142	1	1	BA1650	518	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	521	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	524	5	0	0	0	0	0	0	1	0	0	0
A	BL	17	142	1	1	BA1650	530	5	0	0	1	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	531	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	532	4	0	0	0	0	0	0	1	0	0	0
A	BL	17	142	1	1	BA1650	537	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	544	5	0	0	0	0	0	0	1	0	0	0
A	BL	17	142	1	1	BA1650	547	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	548	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	556	5	0	0	0	0	0	0	1	0	0	0
A	BL	17	142	1	1	BA1650	557	5	0	0	1	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	558	5	9	0	0	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	565	9	0	0	0	0	0	0	1	0	0	0
A	BL	17	142	1	1	BA1650	568	9	10	0	0	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	643	10	2	0	0	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	644	2	3	0	0	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	704	3	5	1	1	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	707	5	0	0	0	0	0	0	1	0	0	0
A	BL	17	142	1	1	BA1650	710	5	0	0	1	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	714	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	718	4	0	0	0	0	0	0	1	0	0	0
A	BL	17	142	1	1	BA1650	721	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	728	5	0	0	0	0	0	0	1	0	0	0
A	BL	17	142	1	1	BA1650	731	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	732	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	736	5	0	0	0	0	0	0	1	0	0	0
A	BL	17	142	1	1	BA1650	741	5	0	0	1	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	742	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	748	4	0	0	0	0	0	0	1	0	0	0
A	BL	17	142	1	1	BA1650	751	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	756	5	0	0	0	0	0	0	1	0	0	0
A	BL	17	142	1	1	BA1650	760	5	0	0	1	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	761	5	4	0	0	0	0	0	1	0	0	0
A	BL	17	142	1	1	BA1650	763	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	769	5	0	0	0	0	0	0	1	0	0	0
A	BL	17	142	1	1	BA1650	773	5	9	0	0	0	0	0	0	0	0	0
A	BL	17	142	1	1	BA1650	783	9	10	0	0	0	0	0	0	0	0	0
