Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGHT	A3 - 	A4 - 	A[1] LEFT	A[2] RIGHT	A[3] 	A[4] 
A	BL	21	138	9	1	BA1653	0	0	1	0	0	0	0	0	0	0	0	0
A	BL	21	138	9	1	BA1653	50	1	2	0	0	0	0	0	0	0	0	0
A	BL	21	138	9	1	BA1653	51	2	3	0	0	0	0	0	0	0	0	0
A	BL	21	138	9	1	BA1653	248	3	5	1	1	0	0	0	0	0	0	0
A	BL	21	138	9	1	BA1653	258	5	4	0	0	0	0	0	0	0	0	0
A	BL	21	138	9	1	BA1653	282	4	0	0	0	0	0	0	1	0	0	0
A	BL	21	138	9	1	BA1653	300	4	5	1	1	0	0	0	0	0	0	0
A	BL	21	138	9	1	BA1653	307	5	0	0	0	0	0	0	1	0	0	0
A	BL	21	138	9	1	BA1653	310	5	4	0	0	0	0	0	0	0	0	0
A	BL	21	138	9	1	BA1653	511	4	5	1	1	0	0	0	0	0	0	0
A	BL	21	138	9	1	BA1653	515	5	0	0	0	0	0	0	1	0	0	0
A	BL	21	138	9	1	BA1653	521	5	4	0	0	0	0	0	0	0	0	0
A	BL	21	138	9	1	BA1653	531	4	5	1	1	0	0	0	0	0	0	0
A	BL	21	138	9	1	BA1653	541	5	4	0	0	0	0	0	0	0	0	0
A	BL	21	138	9	1	BA1653	573	4	0	0	0	0	0	0	1	0	0	0
A	BL	21	138	9	1	BA1653	587	4	5	1	1	0	0	0	0	0	0	0
A	BL	21	138	9	1	BA1653	597	5	9	0	0	0	0	0	0	0	0	0
A	BL	21	138	9	1	BA1653	605	9	0	0	0	0	0	0	1	0	0	0
A	BL	21	138	9	1	BA1653	607	9	10	0	0	0	0	0	0	0	0	0
A	BL	21	138	9	1	BA1653	682	10	2	0	0	0	0	0	0	0	0	0
A	BL	21	138	9	1	BA1653	683	2	6	0	0	0	0	0	0	0	0	0
A	BL	21	138	9	1	BA1653	1980	6	8	2	0	1	0	0	0	0	0	0
A	BL	21	138	9	1	BA1653	1990	8	7	0	0	0	0	0	0	1	0	0
A	BL	21	138	9	1	BA1653	2049	7	8	2	0	1	0	0	0	0	0	0
A	BL	21	138	9	1	BA1653	2059	8	7	0	0	0	0	0	0	0	0	0
A	BL	21	138	9	1	BA1653	2061	7	0	0	0	0	0	0	0	1	0	0
A	BL	21	138	9	1	BA1653	2105	7	8	2	0	1	0	0	0	0	0	0
A	BL	21	138	9	1	BA1653	2107	8	0	0	0	0	0	0	0	1	0	0
A	BL	21	138	9	1	BA1653	2115	8	7	0	0	0	0	0	0	0	0	0
A	BL	21	138	9	1	BA1653	2133	7	8	2	0	1	0	0	0	0	0	0
A	BL	21	138	9	1	BA1653	2139	8	0	0	0	0	0	0	0	1	0	0
A	BL	21	138	9	1	BA1653	2143	8	7	0	0	0	0	0	0	0	0	0
A	BL	21	138	9	1	BA1653	2171	7	8	2	0	1	0	0	0	0	0	0
A	BL	21	138	9	1	BA1653	2175	8	0	0	0	0	0	0	0	1	0	0
A	BL	21	138	9	1	BA1653	2180	8	0	0	0	1	0	0	0	0	0	0
A	BL	21	138	9	1	BA1653	2181	8	7	0	0	0	0	0	0	0	0	0
A	BL	21	138	9	1	BA1653	2184	7	0	0	0	0	0	0	0	1	0	0
A	BL	21	138	9	1	BA1653	2231	7	8	2	0	1	0	0	0	0	0	0
A	BL	21	138	9	1	BA1653	2237	8	0	0	0	0	0	0	0	1	0	0
A	BL	21	138	9	1	BA1653	2241	8	7	0	0	0	0	0	0	0	0	0
A	BL	21	138	9	1	BA1653	2242	7	8	2	0	1	0	0	0	0	0	0
A	BL	21	138	9	1	BA1653	2250	8	0	0	0	0	0	0	0	1	0	0
A	BL	21	138	9	1	BA1653	2252	8	7	0	0	0	0	0	0	0	0	0
A	BL	21	138	9	1	BA1653	2253	7	8	2	0	1	0	0	0	0	0	0
A	BL	21	138	9	1	BA1653	2259	8	0	0	0	0	0	0	0	1	0	0
A	BL	21	138	9	1	BA1653	2263	8	7	0	0	0	0	0	0	0	0	0
A	BL	21	138	9	1	BA1653	2299	7	8	2	0	1	0	0	0	0	0	0
A	BL	21	138	9	1	BA1653	2303	8	0	0	0	0	0	0	0	1	0	0
A	BL	21	138	9	1	BA1653	2307	8	0	0	0	1	0	0	0	0	0	0
A	BL	21	138	9	1	BA1653	2309	8	7	0	0	0	0	0	0	0	0	0
A	BL	21	138	9	1	BA1653	2310	7	0	0	0	0	0	0	0	1	0	0
A	BL	21	138	9	1	BA1653	2315	7	8	2	0	1	0	0	0	0	0	0
A	BL	21	138	9	1	BA1653	2317	8	0	0	0	0	0	0	0	1	0	0
A	BL	21	138	9	1	BA1653	2325	8	7	0	0	0	0	0	0	0	0	0
A	BL	21	138	9	1	BA1653	2367	7	8	2	0	1	0	0	0	0	0	0
A	BL	21	138	9	1	BA1653	2377	8	7	0	0	0	0	0	0	0	0	0
A	BL	21	138	9	1	BA1653	2378	7	0	0	0	0	0	0	0	1	0	0
A	BL	21	138	9	1	BA1653	2386	7	8	2	0	1	0	0	0	0	0	0
A	BL	21	138	9	1	BA1653	2395	8	0	0	0	0	0	0	0	1	0	0
