Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGH	A3 - 	A4 - 	A[1] LEFT	A[2] RIGH	A[3] 	A[4] 
A	AG	23	139	9	1	BA1651	0	0	1	0	0	0	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	50	1	2	0	0	0	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	51	2	3	0	0	0	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	326	3	5	1	1	0	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	331	5	0	0	0	0	0	0	1	0	0	0
A	AG	23	139	9	1	BA1651	336	5	4	0	0	0	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	340	4	5	1	1	0	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	346	5	0	0	0	0	0	0	1	0	0	0
A	AG	23	139	9	1	BA1651	350	5	4	0	0	0	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	377	4	5	1	1	0	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	386	5	0	0	0	0	0	0	1	0	0	0
A	AG	23	139	9	1	BA1651	387	5	4	0	0	0	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	400	4	5	1	1	0	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	405	5	0	0	0	0	0	0	1	0	0	0
A	AG	23	139	9	1	BA1651	410	5	4	0	0	0	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	426	4	5	1	1	0	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	427	5	0	0	0	0	0	0	1	0	0	0
A	AG	23	139	9	1	BA1651	430	5	0	0	1	0	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	436	5	9	0	0	0	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	445	9	0	0	0	0	0	0	1	0	0	0
A	AG	23	139	9	1	BA1651	446	9	10	0	0	0	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	521	10	2	0	0	0	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	522	2	6	0	0	0	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	553	6	0	0	1	0	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	568	6	0	0	0	0	0	0	1	0	0	0
A	AG	23	139	9	1	BA1651	708	6	8	2	0	1	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	710	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	139	9	1	BA1651	713	8	0	0	0	1	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	718	8	7	0	0	0	0	0	0	1	0	0
A	AG	23	139	9	1	BA1651	742	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	749	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	139	9	1	BA1651	752	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	866	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	868	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	139	9	1	BA1651	869	8	0	0	0	1	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	876	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	894	7	0	0	0	0	0	0	0	1	0	0
A	AG	23	139	9	1	BA1651	895	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	899	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	139	9	1	BA1651	905	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	910	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	915	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	139	9	1	BA1651	916	8	0	0	0	1	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	920	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	933	7	0	0	0	0	0	0	0	1	0	0
A	AG	23	139	9	1	BA1651	941	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	951	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	960	7	8	2	0	1	0	0	0	1	0	0
A	AG	23	139	9	1	BA1651	970	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1004	7	0	0	0	0	0	0	0	1	0	0
A	AG	23	139	9	1	BA1651	1113	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1120	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	139	9	1	BA1651	1122	8	0	0	0	1	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1123	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1128	7	0	0	0	0	0	0	0	1	0	0
A	AG	23	139	9	1	BA1651	1130	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1138	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	139	9	1	BA1651	1140	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1159	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1162	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	139	9	1	BA1651	1169	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1171	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1176	8	0	0	0	1	0	0	0	1	0	0
A	AG	23	139	9	1	BA1651	1181	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1184	7	0	0	0	0	0	0	0	1	0	0
A	AG	23	139	9	1	BA1651	1186	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1195	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	139	9	1	BA1651	1196	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1197	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1207	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1270	7	0	0	0	0	0	0	0	1	0	0
A	AG	23	139	9	1	BA1651	1273	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1278	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	139	9	1	BA1651	1280	8	0	0	0	1	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1283	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1293	7	0	0	0	0	0	0	0	1	0	0
A	AG	23	139	9	1	BA1651	1296	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1301	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	139	9	1	BA1651	1302	8	0	0	0	1	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1306	8	7	0	0	0	0	0	0	1	0	0
A	AG	23	139	9	1	BA1651	1308	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1313	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	139	9	1	BA1651	1316	8	0	0	0	1	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1318	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1325	7	0	0	0	0	0	0	0	1	0	0
A	AG	23	139	9	1	BA1651	1327	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1337	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1394	7	0	0	0	0	0	0	0	1	0	0
A	AG	23	139	9	1	BA1651	1401	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1411	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1415	7	0	0	0	0	0	0	0	1	0	0
A	AG	23	139	9	1	BA1651	1416	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1417	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	139	9	1	BA1651	1420	8	0	0	0	1	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1421	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	139	9	1	BA1651	1424	8	0	0	0	1	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1426	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1429	7	0	0	0	0	0	0	0	1	0	0
A	AG	23	139	9	1	BA1651	1433	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1436	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	139	9	1	BA1651	1443	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1479	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1489	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1506	7	0	0	0	0	0	0	0	1	0	0
A	AG	23	139	9	1	BA1651	1534	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1537	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	139	9	1	BA1651	1544	8	7	0	0	1	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1549	7	0	0	0	0	0	0	0	1	0	0
A	AG	23	139	9	1	BA1651	1565	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1570	8	0	0	0	1	0	0	0	1	0	0
A	AG	23	139	9	1	BA1651	1575	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1580	7	0	0	0	0	0	0	0	1	0	0
A	AG	23	139	9	1	BA1651	1582	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1591	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	139	9	1	BA1651	1592	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1595	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1602	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	139	9	1	BA1651	1605	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1606	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1616	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1628	7	0	0	0	0	0	0	0	1	0	0
A	AG	23	139	9	1	BA1651	1630	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1640	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	139	9	1	BA1651	1641	7	0	0	0	0	0	0	0	1	0	0
A	AG	23	139	9	1	BA1651	1644	7	8	2	0	1	0	0	0	0	0	0
