Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGH	A3 - 	A4 - 	A[1] LEFT	A[2] RIGH	A[3] 	A[4] 
A	BL	23	134	1	1	BA1650	0	0	1	0	0	0	0	0	0	0	0	0
A	BL	23	134	1	1	BA1650	50	1	2	0	0	0	0	0	0	0	0	0
A	BL	23	134	1	1	BA1650	51	2	3	0	0	0	0	0	0	0	0	0
A	BL	23	134	1	1	BA1650	138	3	5	1	1	0	0	0	0	0	0	0
A	BL	23	134	1	1	BA1650	146	5	0	0	0	0	0	0	1	0	0	0
A	BL	23	134	1	1	BA1650	148	5	4	0	0	0	0	0	0	0	0	0
A	BL	23	134	1	1	BA1650	150	4	5	1	1	0	0	0	0	0	0	0
A	BL	23	134	1	1	BA1650	160	5	4	0	0	0	0	0	0	0	0	0
A	BL	23	134	1	1	BA1650	163	4	0	0	0	0	0	0	1	0	0	0
A	BL	23	134	1	1	BA1650	167	4	5	1	1	0	0	0	0	0	0	0
A	BL	23	134	1	1	BA1650	173	5	0	0	0	0	0	0	1	0	0	0
A	BL	23	134	1	1	BA1650	177	5	4	0	0	0	0	0	0	0	0	0
A	BL	23	134	1	1	BA1650	179	4	5	1	1	0	0	0	0	0	0	0
A	BL	23	134	1	1	BA1650	189	5	4	0	0	0	0	0	0	0	0	0
A	BL	23	134	1	1	BA1650	191	4	0	0	0	0	0	0	1	0	0	0
A	BL	23	134	1	1	BA1650	197	4	5	1	1	0	0	0	0	0	0	0
A	BL	23	134	1	1	BA1650	200	5	0	0	0	0	0	0	1	0	0	0
A	BL	23	134	1	1	BA1650	207	5	9	0	0	0	0	0	0	0	0	0
A	BL	23	134	1	1	BA1650	215	9	0	0	1	0	0	0	0	0	0	0
A	BL	23	134	1	1	BA1650	216	9	0	0	0	0	0	0	1	0	0	0
A	BL	23	134	1	1	BA1650	217	9	10	0	0	0	0	0	0	0	0	0
A	BL	23	134	1	1	BA1650	292	10	2	0	0	0	0	0	0	0	0	0
A	BL	23	134	1	1	BA1650	293	2	6	0	0	0	0	0	0	0	0	0
A	BL	23	134	1	1	BA1650	678	6	8	2	0	1	0	0	0	0	0	0
A	BL	23	134	1	1	BA1650	688	8	7	0	0	0	0	0	0	0	0	0
A	BL	23	134	1	1	BA1650	691	7	0	0	0	0	0	0	0	1	0	0
A	BL	23	134	1	1	BA1650	692	7	8	2	0	1	0	0	0	0	0	0
A	BL	23	134	1	1	BA1650	702	8	7	0	0	0	0	0	0	0	0	0
A	BL	23	134	1	1	BA1650	753	7	0	0	0	0	0	0	0	1	0	0
A	BL	23	134	1	1	BA1650	761	7	8	2	0	1	0	0	0	0	0	0
A	BL	23	134	1	1	BA1650	763	8	0	0	0	0	0	0	0	1	0	0
A	BL	23	134	1	1	BA1650	768	8	0	0	0	1	0	0	0	0	0	0
A	BL	23	134	1	1	BA1650	771	8	7	0	0	0	0	0	0	0	0	0
A	BL	23	134	1	1	BA1650	772	7	0	0	0	0	0	0	0	1	0	0
A	BL	23	134	1	1	BA1650	791	7	8	2	0	1	0	0	0	0	0	0
A	BL	23	134	1	1	BA1650	794	8	0	0	0	0	0	0	0	1	0	0
A	BL	23	134	1	1	BA1650	801	8	7	0	0	0	0	0	0	0	0	0
A	BL	23	134	1	1	BA1650	812	7	8	2	0	1	0	0	0	0	0	0
A	BL	23	134	1	1	BA1650	820	8	0	0	0	0	0	0	0	1	0	0
A	BL	23	134	1	1	BA1650	822	8	7	0	0	0	0	0	0	0	0	0
A	BL	23	134	1	1	BA1650	824	7	8	2	0	1	0	0	0	0	0	0
A	BL	23	134	1	1	BA1650	827	8	0	0	0	0	0	0	0	1	0	0
A	BL	23	134	1	1	BA1650	830	8	0	0	0	1	0	0	0	0	0	0
A	BL	23	134	1	1	BA1650	834	8	7	0	0	0	0	0	0	0	0	0
