Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - 	A2 - 	A3 - 	A4 - 	A[1] 	A[2] 	A[3] 	A[4] 
A	BL	17	149	1	1	BA1650	0	0	1	0	0	0	0	0	0	0	0	0
A	BL	17	149	1	1	BA1650	50	1	2	0	0	0	0	0	0	0	0	0
A	BL	17	149	1	1	BA1650	51	2	3	0	0	0	0	0	0	0	0	0
A	BL	17	149	1	1	BA1650	249	3	5	1	1	0	0	0	0	0	0	0
A	BL	17	149	1	1	BA1650	256	5	0	0	0	0	0	0	1	0	0	0
A	BL	17	149	1	1	BA1650	259	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	149	1	1	BA1650	260	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	149	1	1	BA1650	263	5	0	0	0	0	0	0	1	0	0	0
A	BL	17	149	1	1	BA1650	269	5	0	0	1	0	0	0	0	0	0	0
A	BL	17	149	1	1	BA1650	270	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	149	1	1	BA1650	273	4	0	0	0	0	0	0	1	0	0	0
A	BL	17	149	1	1	BA1650	278	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	149	1	1	BA1650	288	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	149	1	1	BA1650	293	4	0	0	0	0	0	0	1	0	0	0
A	BL	17	149	1	1	BA1650	296	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	149	1	1	BA1650	306	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	149	1	1	BA1650	310	4	0	0	0	0	0	0	1	0	0	0
A	BL	17	149	1	1	BA1650	318	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	149	1	1	BA1650	320	5	0	0	0	0	0	0	1	0	0	0
A	BL	17	149	1	1	BA1650	325	5	0	0	1	0	0	0	0	0	0	0
A	BL	17	149	1	1	BA1650	328	5	9	0	0	0	0	0	0	0	0	0
A	BL	17	149	1	1	BA1650	338	9	10	0	0	0	0	0	0	0	0	0
A	BL	17	149	1	1	BA1650	339	10	0	0	0	0	0	0	1	0	0	0
A	BL	17	149	1	1	BA1650	413	10	2	0	0	0	0	0	0	0	0	0
A	BL	17	149	1	1	BA1650	414	2	3	0	0	0	0	0	0	0	0	0
A	BL	17	149	1	1	BA1650	483	3	5	1	1	0	0	0	0	0	0	0
A	BL	17	149	1	1	BA1650	485	5	0	0	0	0	0	0	1	0	0	0
A	BL	17	149	1	1	BA1650	491	5	0	0	1	0	0	0	0	0	0	0
A	BL	17	149	1	1	BA1650	493	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	149	1	1	BA1650	502	4	0	0	0	0	0	0	1	0	0	0
A	BL	17	149	1	1	BA1650	521	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	149	1	1	BA1650	525	5	0	0	0	0	0	0	1	0	0	0
A	BL	17	149	1	1	BA1650	531	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	149	1	1	BA1650	567	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	149	1	1	BA1650	576	5	0	0	0	0	0	0	1	0	0	0
A	BL	17	149	1	1	BA1650	577	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	149	1	1	BA1650	582	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	149	1	1	BA1650	585	5	0	0	0	0	0	0	1	0	0	0
A	BL	17	149	1	1	BA1650	588	5	0	0	1	0	0	0	0	0	0	0
A	BL	17	149	1	1	BA1650	590	5	0	0	0	0	0	0	1	0	0	0
A	BL	17	149	1	1	BA1650	592	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	149	1	1	BA1650	605	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	149	1	1	BA1650	615	5	9	0	0	0	0	0	0	0	0	0
A	BL	17	149	1	1	BA1650	625	9	10	0	0	0	0	0	1	0	0	0
