Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - 	A2 - 	A3 - 	A4 - 	A[1] 	A[2] 	A[3] 	A[4] 
A	BL	17	149	9	2	BA1653	0	0	1	0	0	0	0	0	0	0	0	0
A	BL	17	149	9	2	BA1653	5	1	0	0	0	0	1	0	0	0	1	0
A	BL	17	149	9	2	BA1653	13	1	0	0	0	0	0	0	0	0	1	0
A	BL	17	149	9	2	BA1653	24	1	0	0	0	0	1	0	0	0	0	0
A	BL	17	149	9	2	BA1653	28	1	0	0	0	0	0	0	0	0	1	0
A	BL	17	149	9	2	BA1653	50	1	2	0	0	0	0	0	0	0	0	0
A	BL	17	149	9	2	BA1653	51	2	3	0	0	0	0	0	0	0	0	0
A	BL	17	149	9	2	BA1653	92	3	0	0	0	0	1	0	0	0	0	0
A	BL	17	149	9	2	BA1653	94	3	0	0	0	0	0	0	0	0	1	0
A	BL	17	149	9	2	BA1653	101	3	0	0	0	0	1	0	0	0	0	0
A	BL	17	149	9	2	BA1653	109	3	0	0	0	0	0	0	0	0	1	0
A	BL	17	149	9	2	BA1653	169	3	0	0	0	0	1	0	0	0	0	0
A	BL	17	149	9	2	BA1653	172	3	0	0	0	0	0	0	0	0	1	0
A	BL	17	149	9	2	BA1653	178	3	0	0	0	0	1	0	0	0	0	0
A	BL	17	149	9	2	BA1653	181	3	0	0	0	0	0	0	0	0	1	0
A	BL	17	149	9	2	BA1653	363	3	0	0	0	0	1	0	0	0	0	0
A	BL	17	149	9	2	BA1653	365	3	0	0	0	0	0	0	0	0	1	0
A	BL	17	149	9	2	BA1653	368	3	0	0	0	0	1	0	0	0	0	0
A	BL	17	149	9	2	BA1653	370	3	0	0	0	0	0	0	0	0	1	0
A	BL	17	149	9	2	BA1653	601	3	0	0	0	0	1	0	0	0	0	0
A	BL	17	149	9	2	BA1653	612	3	0	0	0	0	0	0	0	0	1	0
A	BL	17	149	9	2	BA1653	714	3	0	0	0	0	1	0	0	0	0	0
A	BL	17	149	9	2	BA1653	719	3	0	0	0	0	1	0	0	0	1	0
A	BL	17	149	9	2	BA1653	733	3	0	0	0	0	0	0	0	0	1	0
A	BL	17	149	9	2	BA1653	734	3	0	0	0	0	1	0	0	0	0	0
A	BL	17	149	9	2	BA1653	737	3	0	0	0	0	0	0	0	0	1	0
A	BL	17	149	9	2	BA1653	1130	3	5	1	1	0	0	0	0	0	0	0
A	BL	17	149	9	2	BA1653	1134	5	0	0	0	0	0	0	1	0	0	0
A	BL	17	149	9	2	BA1653	1140	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	149	9	2	BA1653	1176	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	149	9	2	BA1653	1186	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	149	9	2	BA1653	1195	4	0	0	0	0	0	0	1	0	0	0
A	BL	17	149	9	2	BA1653	1274	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	149	9	2	BA1653	1284	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	149	9	2	BA1653	1292	4	0	0	0	0	0	0	1	0	0	0
A	BL	17	149	9	2	BA1653	1294	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	149	9	2	BA1653	1304	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	149	9	2	BA1653	1340	4	0	0	0	0	0	0	1	0	0	0
A	BL	17	149	9	2	BA1653	1357	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	149	9	2	BA1653	1359	5	0	0	0	0	0	0	1	0	0	0
A	BL	17	149	9	2	BA1653	1367	5	9	0	0	0	0	0	0	0	0	0
A	BL	17	149	9	2	BA1653	1372	9	0	0	1	0	0	0	0	0	0	0
A	BL	17	149	9	2	BA1653	1377	9	10	0	0	0	0	0	0	0	0	0
A	BL	17	149	9	2	BA1653	1378	10	0	0	0	0	0	0	1	0	0	0
A	BL	17	149	9	2	BA1653	1452	10	2	0	0	0	0	0	0	0	0	0
A	BL	17	149	9	2	BA1653	1453	2	3	0	0	0	0	0	0	0	0	0
A	BL	17	149	9	2	BA1653	1538	3	5	1	1	0	0	0	0	0	0	0
A	BL	17	149	9	2	BA1653	1543	5	0	0	1	0	0	0	1	0	0	0
A	BL	17	149	9	2	BA1653	1548	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	149	9	2	BA1653	1552	4	0	0	0	0	0	0	1	0	0	0
A	BL	17	149	9	2	BA1653	1584	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	149	9	2	BA1653	1585	5	0	0	0	0	0	0	1	0	0	0
A	BL	17	149	9	2	BA1653	1587	5	0	0	1	0	0	0	0	0	0	0
A	BL	17	149	9	2	BA1653	1594	5	4	0	0	0	0	0	1	0	0	0
A	BL	17	149	9	2	BA1653	1616	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	149	9	2	BA1653	1626	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	149	9	2	BA1653	1636	4	0	0	0	0	0	0	1	0	0	0
A	BL	17	149	9	2	BA1653	1663	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	149	9	2	BA1653	1673	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	149	9	2	BA1653	1687	4	0	0	0	0	0	0	1	0	0	0
A	BL	17	149	9	2	BA1653	1690	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	149	9	2	BA1653	1696	5	0	0	0	0	0	0	1	0	0	0
A	BL	17	149	9	2	BA1653	1700	5	9	0	0	0	0	0	0	0	0	0
A	BL	17	149	9	2	BA1653	1705	9	0	0	1	0	0	0	0	0	0	0
A	BL	17	149	9	2	BA1653	1710	9	10	0	0	0	0	0	0	0	0	0
A	BL	17	149	9	2	BA1653	1713	10	0	0	0	0	0	0	1	0	0	0
A	BL	17	149	9	2	BA1653	1785	10	2	0	0	0	0	0	0	0	0	0
A	BL	17	149	9	2	BA1653	1786	2	3	0	0	0	0	0	0	0	0	0
A	BL	17	149	9	2	BA1653	1865	3	5	1	1	0	0	0	0	0	0	0
A	BL	17	149	9	2	BA1653	1872	5	0	0	0	0	0	0	1	0	0	0
A	BL	17	149	9	2	BA1653	1875	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	149	9	2	BA1653	1881	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	149	9	2	BA1653	1889	5	0	0	0	0	0	0	1	0	0	0
A	BL	17	149	9	2	BA1653	1891	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	149	9	2	BA1653	1902	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	149	9	2	BA1653	1911	5	0	0	0	0	0	0	1	0	0	0
A	BL	17	149	9	2	BA1653	1912	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	149	9	2	BA1653	1942	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	149	9	2	BA1653	1952	5	4	0	0	0	0	0	0	0	0	0
A	BL	17	149	9	2	BA1653	1956	4	0	0	0	0	0	0	1	0	0	0
A	BL	17	149	9	2	BA1653	1984	4	5	1	1	0	0	0	0	0	0	0
A	BL	17	149	9	2	BA1653	1994	5	9	0	0	0	0	0	0	0	0	0
A	BL	17	149	9	2	BA1653	2004	9	10	0	0	0	0	0	0	0	0	0
A	BL	17	149	9	2	BA1653	2005	10	0	0	0	0	0	0	1	0	0	0
A	BL	17	149	9	2	BA1653	2079	10	2	0	0	0	0	0	0	0	0	0
A	BL	17	149	9	2	BA1653	2080	2	6	0	0	0	0	0	0	0	0	0
A	BL	17	149	9	2	BA1653	4205	6	0	0	0	0	1	0	0	0	0	0
A	BL	17	149	9	2	BA1653	4209	6	0	0	0	0	0	0	0	0	1	0
A	BL	17	149	9	2	BA1653	4250	6	0	0	0	0	1	0	0	0	0	0
A	BL	17	149	9	2	BA1653	4254	6	0	0	0	0	0	0	0	0	1	0
A	BL	17	149	9	2	BA1653	4257	6	0	0	0	0	1	0	0	0	0	0
A	BL	17	149	9	2	BA1653	4283	6	0	0	0	0	0	0	0	0	1	0
A	BL	17	149	9	2	BA1653	4284	6	0	0	0	0	1	0	0	0	0	0
A	BL	17	149	9	2	BA1653	4286	6	0	0	0	0	0	0	0	0	1	0
A	BL	17	149	9	2	BA1653	4289	6	0	0	0	0	1	0	0	0	0	0
A	BL	17	149	9	2	BA1653	4294	6	0	0	0	0	1	0	0	0	1	0
A	BL	17	149	9	2	BA1653	4308	6	0	0	0	0	0	0	0	0	1	0
A	BL	17	149	9	2	BA1653	4322	6	0	0	0	0	1	0	0	0	0	0
A	BL	17	149	9	2	BA1653	4327	6	0	0	0	0	0	0	0	0	1	0
A	BL	17	149	9	2	BA1653	4339	6	0	0	0	0	1	0	0	0	0	0
A	BL	17	149	9	2	BA1653	4346	6	0	0	0	0	0	0	0	0	1	0
A	BL	17	149	9	2	BA1653	4364	6	0	0	0	0	1	0	0	0	0	0
A	BL	17	149	9	2	BA1653	4366	6	0	0	0	0	0	0	0	0	1	0
A	BL	17	149	9	2	BA1653	4374	6	0	0	0	0	1	0	0	0	0	0
A	BL	17	149	9	2	BA1653	4384	6	0	0	0	0	0	0	0	0	1	0
A	BL	17	149	9	2	BA1653	4387	6	0	0	0	0	1	0	0	0	0	0
A	BL	17	149	9	2	BA1653	4389	6	0	0	0	0	0	0	0	0	1	0
A	BL	17	149	9	2	BA1653	4405	6	0	0	0	0	1	0	0	0	0	0
A	BL	17	149	9	2	BA1653	4407	6	0	0	0	0	0	0	0	0	1	0
A	BL	17	149	9	2	BA1653	4417	6	0	0	0	0	1	0	0	0	0	0
A	BL	17	149	9	2	BA1653	4419	6	0	0	0	0	0	0	0	0	1	0
A	BL	17	149	9	2	BA1653	4424	6	0	0	0	0	1	0	0	0	0	0
A	BL	17	149	9	2	BA1653	4426	6	0	0	0	0	1	0	0	0	1	0
A	BL	17	149	9	2	BA1653	4459	6	0	0	0	0	0	0	0	0	1	0
A	BL	17	149	9	2	BA1653	4472	6	0	0	0	0	1	0	0	0	0	0
A	BL	17	149	9	2	BA1653	4492	6	0	0	0	0	0	0	0	0	1	0
A	BL	17	149	9	2	BA1653	4508	6	0	0	0	0	1	0	0	0	0	0
A	BL	17	149	9	2	BA1653	4512	6	0	0	0	0	0	0	0	0	1	0
A	BL	17	149	9	2	BA1653	4513	6	0	0	0	0	1	0	0	0	0	0
A	BL	17	149	9	2	BA1653	4549	6	0	0	0	0	0	0	0	0	1	0
A	BL	17	149	9	2	BA1653	4603	6	0	0	0	0	1	0	0	0	0	0
A	BL	17	149	9	2	BA1653	4605	6	0	0	0	0	0	0	0	0	1	0
A	BL	17	149	9	2	BA1653	4613	6	0	0	0	0	1	0	0	0	0	0
A	BL	17	149	9	2	BA1653	4670	6	0	0	0	0	0	0	0	0	1	0
A	BL	17	149	9	2	BA1653	4675	6	0	0	0	0	1	0	0	0	0	0
A	BL	17	149	9	2	BA1653	4686	6	0	0	0	0	0	0	0	0	1	0
A	BL	17	149	9	2	BA1653	4698	6	0	0	0	0	1	0	0	0	0	0
A	BL	17	149	9	2	BA1653	4701	6	0	0	0	0	1	0	0	0	1	0
A	BL	17	149	9	2	BA1653	4708	6	0	0	0	0	0	0	0	0	1	0
A	BL	17	149	9	2	BA1653	4709	6	0	0	0	0	1	0	0	0	0	0
A	BL	17	149	9	2	BA1653	4714	6	0	0	0	0	0	0	0	0	1	0
A	BL	17	149	9	2	BA1653	4715	6	0	0	0	0	1	0	0	0	0	0
A	BL	17	149	9	2	BA1653	4723	6	0	0	0	0	0	0	0	0	1	0
A	BL	17	149	9	2	BA1653	4724	6	0	0	0	0	1	0	0	0	0	0
A	BL	17	149	9	2	BA1653	4728	6	0	0	0	0	1	0	0	0	1	0
A	BL	17	149	9	2	BA1653	4738	6	0	0	0	0	0	0	0	0	1	0
A	BL	17	149	9	2	BA1653	4748	6	0	0	0	0	1	0	0	0	0	0
A	BL	17	149	9	2	BA1653	4806	6	0	0	0	0	1	0	0	0	1	0
A	BL	17	149	9	2	BA1653	4849	6	0	0	0	0	0	0	0	0	1	0
A	BL	17	149	9	2	BA1653	4850	6	0	0	0	0	1	0	0	0	0	0
A	BL	17	149	9	2	BA1653	4860	6	0	0	0	0	0	0	0	0	1	0
