Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGH	A3 - 	A4 - 	A[1] LEFT	A[2] RIGH	A[3] 	A[4] 
A	BL	10	100	9	2	BA1651	0	0	1	0	0	0	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	50	1	2	0	0	0	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	51	2	3	0	0	0	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	516	3	5	1	1	0	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	521	5	0	0	0	0	0	0	1	0	0	0
A	BL	10	100	9	2	BA1651	526	5	4	0	0	0	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	536	4	5	1	1	0	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	546	5	4	0	0	0	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	551	4	0	0	0	0	0	0	1	0	0	0
A	BL	10	100	9	2	BA1651	560	4	5	1	1	0	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	570	5	4	0	0	0	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	591	4	0	0	0	0	0	0	1	0	0	0
A	BL	10	100	9	2	BA1651	603	4	5	1	1	0	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	613	5	4	0	0	0	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	614	4	0	0	0	0	0	0	1	0	0	0
A	BL	10	100	9	2	BA1651	618	4	5	1	1	0	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	628	5	9	0	0	0	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	638	9	10	0	0	0	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	643	10	0	0	0	0	0	0	1	0	0	0
A	BL	10	100	9	2	BA1651	713	10	2	0	0	0	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	714	2	6	0	0	0	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	819	6	8	2	0	1	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	829	8	7	0	0	0	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	830	7	0	0	0	0	0	0	0	1	0	0
A	BL	10	100	9	2	BA1651	854	7	8	2	0	1	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	864	8	7	0	0	0	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	882	7	0	0	0	0	0	0	0	1	0	0
A	BL	10	100	9	2	BA1651	885	7	8	2	0	1	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	895	8	7	0	0	0	0	0	0	1	0	0
A	BL	10	100	9	2	BA1651	1067	7	8	2	0	1	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	1077	8	7	0	0	0	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	1112	7	0	0	0	0	0	0	0	1	0	0
A	BL	10	100	9	2	BA1651	1172	7	8	2	0	1	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	1179	8	0	0	0	0	0	0	0	1	0	0
A	BL	10	100	9	2	BA1651	1182	8	7	0	0	1	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	1201	7	0	0	0	0	0	0	0	1	0	0
A	BL	10	100	9	2	BA1651	1369	7	8	2	0	1	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	1379	8	7	0	0	0	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	1408	7	0	0	0	0	0	0	0	1	0	0
A	BL	10	100	9	2	BA1651	1410	7	8	2	0	1	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	1420	8	7	0	0	0	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	1449	7	0	0	0	0	0	0	0	1	0	0
A	BL	10	100	9	2	BA1651	1456	7	8	2	0	1	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	1459	8	0	0	0	0	0	0	0	1	0	0
A	BL	10	100	9	2	BA1651	1466	8	7	0	0	0	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	1484	7	8	2	0	1	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	1494	8	7	0	0	0	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	1495	7	0	0	0	0	0	0	0	1	0	0
A	BL	10	100	9	2	BA1651	1502	7	8	2	0	1	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	1505	8	0	0	0	0	0	0	0	1	0	0
A	BL	10	100	9	2	BA1651	1507	8	0	0	0	1	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	1512	8	7	0	0	0	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	1554	7	0	0	0	0	0	0	0	1	0	0
A	BL	10	100	9	2	BA1651	1560	7	8	2	0	1	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	1564	8	0	0	0	1	0	0	0	1	0	0
A	BL	10	100	9	2	BA1651	1570	8	7	0	0	0	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	1587	7	0	0	0	0	0	0	0	1	0	0
A	BL	10	100	9	2	BA1651	1590	7	8	2	0	1	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	1600	8	7	0	0	0	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	1609	7	0	0	0	0	0	0	0	1	0	0
A	BL	10	100	9	2	BA1651	2765	7	0	0	1	0	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	2797	7	0	0	0	0	0	0	1	0	0	0
A	BL	10	100	9	2	BA1651	3178	7	0	0	1	0	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	3208	7	0	0	0	0	0	0	1	0	0	0
A	BL	10	100	9	2	BA1651	3376	7	0	0	1	0	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	3403	7	0	0	0	0	0	0	1	0	0	0
A	BL	10	100	9	2	BA1651	3521	7	8	2	0	1	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	3531	8	7	0	0	0	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	3532	7	0	0	0	0	0	0	0	1	0	0
A	BL	10	100	9	2	BA1651	3534	7	8	2	0	1	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	3544	8	7	0	0	0	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	3555	7	0	0	0	0	0	0	0	1	0	0
A	BL	10	100	9	2	BA1651	3629	7	8	2	0	1	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	3639	8	7	0	0	0	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	3691	7	0	0	0	0	0	0	0	1	0	0
A	BL	10	100	9	2	BA1651	3737	7	8	2	0	1	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	3747	8	7	0	0	0	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	3775	7	0	0	0	0	0	0	0	1	0	0
A	BL	10	100	9	2	BA1651	3777	7	8	2	0	1	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	3780	8	0	0	0	0	0	0	0	1	0	0
A	BL	10	100	9	2	BA1651	3787	8	7	0	0	0	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	3812	7	8	2	0	1	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	3822	8	7	0	0	0	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	3849	7	0	0	0	0	0	0	0	1	0	0
A	BL	10	100	9	2	BA1651	3853	7	8	2	0	1	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	3863	8	7	0	0	0	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	3900	7	0	0	0	0	0	0	0	1	0	0
A	BL	10	100	9	2	BA1651	3993	7	8	2	0	1	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	4002	8	0	0	0	0	0	0	0	1	0	0
A	BL	10	100	9	2	BA1651	4003	8	7	0	0	0	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	4005	7	8	2	0	1	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	4015	8	7	0	0	0	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	4019	7	0	0	0	0	0	0	0	1	0	0
A	BL	10	100	9	2	BA1651	4022	7	8	2	0	1	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	4032	8	7	0	0	0	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	4066	7	0	0	0	0	0	0	0	1	0	0
A	BL	10	100	9	2	BA1651	4320	7	8	2	0	1	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	4329	8	0	0	0	0	0	0	0	1	0	0
A	BL	10	100	9	2	BA1651	4330	8	7	0	0	0	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	4333	7	8	2	0	1	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	4343	8	7	0	0	0	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	4356	7	0	0	0	0	0	0	0	1	0	0
A	BL	10	100	9	2	BA1651	4360	7	8	2	0	1	0	0	0	0	0	0
A	BL	10	100	9	2	BA1651	4370	8	7	0	0	0	0	0	0	0	0	0
