Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGH	A3 - 	A4 - 	A[1] LEFT	A[2] RIGH	A[3] 	A[4] 
A	BL	5	92	9	1	BA1651	0	0	1	0	0	0	0	0	0	0	0	0
A	BL	5	92	9	1	BA1651	50	1	2	0	0	0	0	0	0	0	0	0
A	BL	5	92	9	1	BA1651	51	2	6	0	0	0	0	0	0	0	0	0
A	BL	5	92	9	1	BA1651	615	6	8	2	0	1	0	0	0	0	0	0
A	BL	5	92	9	1	BA1651	619	8	0	0	0	0	0	0	0	1	0	0
A	BL	5	92	9	1	BA1651	625	8	7	0	0	0	0	0	0	0	0	0
A	BL	5	92	9	1	BA1651	644	7	8	2	0	1	0	0	0	0	0	0
A	BL	5	92	9	1	BA1651	649	8	0	0	0	0	0	0	0	1	0	0
A	BL	5	92	9	1	BA1651	654	8	7	0	0	0	0	0	0	0	0	0
A	BL	5	92	9	1	BA1651	732	7	8	2	0	1	0	0	0	0	0	0
A	BL	5	92	9	1	BA1651	736	8	0	0	0	0	0	0	0	1	0	0
A	BL	5	92	9	1	BA1651	742	8	7	0	0	0	0	0	0	0	0	0
A	BL	5	92	9	1	BA1651	755	7	8	2	0	1	0	0	0	0	0	0
A	BL	5	92	9	1	BA1651	765	8	7	0	0	0	0	0	0	0	0	0
A	BL	5	92	9	1	BA1651	777	7	0	0	0	0	0	0	0	1	0	0
A	BL	5	92	9	1	BA1651	789	7	8	2	0	1	0	0	0	0	0	0
A	BL	5	92	9	1	BA1651	799	8	7	0	0	0	0	0	0	0	0	0
A	BL	5	92	9	1	BA1651	806	7	0	0	0	0	0	0	0	1	0	0
A	BL	5	92	9	1	BA1651	807	7	8	2	0	1	0	0	0	0	0	0
A	BL	5	92	9	1	BA1651	811	8	0	0	0	0	0	0	0	1	0	0
A	BL	5	92	9	1	BA1651	817	8	7	0	0	0	0	0	0	0	0	0
A	BL	5	92	9	1	BA1651	834	7	8	2	0	1	0	0	0	0	0	0
A	BL	5	92	9	1	BA1651	836	8	0	0	0	0	0	0	0	1	0	0
A	BL	5	92	9	1	BA1651	838	8	0	0	0	1	0	0	0	0	0	0
A	BL	5	92	9	1	BA1651	844	8	7	0	0	0	0	0	0	0	0	0
A	BL	5	92	9	1	BA1651	850	7	0	0	0	0	0	0	0	1	0	0
A	BL	5	92	9	1	BA1651	883	7	8	2	0	1	0	0	0	0	0	0
A	BL	5	92	9	1	BA1651	893	8	7	0	0	0	0	0	0	0	0	0
A	BL	5	92	9	1	BA1651	895	7	0	0	0	0	0	0	0	1	0	0
A	BL	5	92	9	1	BA1651	900	7	8	2	0	1	0	0	0	0	0	0
A	BL	5	92	9	1	BA1651	906	8	0	0	0	0	0	0	0	1	0	0
A	BL	5	92	9	1	BA1651	910	8	7	0	0	1	0	0	0	0	0	0
A	BL	5	92	9	1	BA1651	916	7	0	0	0	0	0	0	0	1	0	0
A	BL	5	92	9	1	BA1651	918	7	8	2	0	1	0	0	0	0	0	0
A	BL	5	92	9	1	BA1651	928	8	7	0	0	0	0	0	0	0	0	0
A	BL	5	92	9	1	BA1651	946	7	0	0	0	0	0	0	0	1	0	0
A	BL	5	92	9	1	BA1651	948	7	8	2	0	1	0	0	0	0	0	0
A	BL	5	92	9	1	BA1651	958	8	7	0	0	0	0	0	0	0	0	0
A	BL	5	92	9	1	BA1651	962	7	0	0	0	0	0	0	0	1	0	0
A	BL	5	92	9	1	BA1651	982	7	8	2	0	1	0	0	0	0	0	0
A	BL	5	92	9	1	BA1651	992	8	7	0	0	0	0	0	0	0	0	0
A	BL	5	92	9	1	BA1651	1010	7	0	0	0	0	0	0	0	1	0	0
A	BL	5	92	9	1	BA1651	1017	7	8	2	0	1	0	0	0	0	0	0
A	BL	5	92	9	1	BA1651	1027	8	7	0	0	0	0	0	0	0	0	0
A	BL	5	92	9	1	BA1651	1032	7	0	0	0	0	0	0	0	1	0	0
A	BL	5	92	9	1	BA1651	1037	7	8	2	0	1	0	0	0	0	0	0
A	BL	5	92	9	1	BA1651	1047	8	7	0	0	0	0	0	0	0	0	0
A	BL	5	92	9	1	BA1651	1120	7	8	2	0	1	0	0	0	1	0	0
A	BL	5	92	9	1	BA1651	1122	8	0	0	0	0	0	0	0	1	0	0
A	BL	5	92	9	1	BA1651	1126	8	0	0	0	1	0	0	0	0	0	0
A	BL	5	92	9	1	BA1651	1128	8	0	0	0	0	0	0	0	1	0	0
A	BL	5	92	9	1	BA1651	1130	8	7	0	0	0	0	0	0	0	0	0
A	BL	5	92	9	1	BA1651	1135	7	8	2	0	1	0	0	0	0	0	0
A	BL	5	92	9	1	BA1651	1145	8	7	0	0	0	0	0	0	0	0	0
A	BL	5	92	9	1	BA1651	1152	7	0	0	0	0	0	0	0	1	0	0
A	BL	5	92	9	1	BA1651	1160	7	8	2	0	1	0	0	0	0	0	0
A	BL	5	92	9	1	BA1651	1170	8	7	0	0	0	0	0	0	0	0	0
A	BL	5	92	9	1	BA1651	1200	7	0	0	0	0	0	0	0	1	0	0
A	BL	5	92	9	1	BA1651	1201	7	8	2	0	1	0	0	0	0	0	0
A	BL	5	92	9	1	BA1651	1211	8	7	0	0	0	0	0	0	0	0	0
